WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	NonSteadyStateOutlier00	NonSteadyStateOutlier01	X	Y	Z	RotX	RotY	RotZ
591.7369384765625	96.654541015625	1.14429677	28.12889099	0.8689841	0.22546499999999994	0.0034426085	0.0183029942	-0.0623541027	-0.0259442421	-0.0206190564	-0.0234208685	-0.051298837	-0.0374494781	-0.0216838852	-0.034872893700000004	-0.0377798713	0.0263457361	0.09840078990000001	0.0958429769	0.0916290909	0.0858319437	0.0785517045	0.0	0.0	-0.241417	0.255858	-0.338223	0.0158412	0.0102009	-0.00161211
-174.8128662109375	-745.30224609375	1.03900599	25.54065323	0.83782858	0.1781599999999999	0.020140117	-0.0881471915	0.023783314399999998	-0.0698933172	0.022749112000000002	-0.0045033427	-0.024885730699999997	-0.0704452739	0.0119952249	-0.0108338684	-0.0056072668999999995	-0.0208445624	0.0981875307	0.09499822640000001	0.0897592331	0.0825835878	0.0736261126	0.0	0.0	-0.25551	0.197475	-0.335242	0.0166089	0.011191	-0.00131585
-291.0814208984375	-868.6966552734375	1.18006122	29.0080471	0.9465723	0.12044049999999998	-0.0075438701	0.0787759943	0.0110580903	-0.0832515734	0.014277240600000001	-0.1070649048	-0.0195398609	-0.04197495019999999	-0.0163604023	0.0194283835	-0.0814009804	0.10008324960000001	0.097950756	0.0940624744	0.08769593310000001	0.0790188709	0.0682599022	0.0	0.0	-0.273371	0.167383	-0.345108	0.0163702	0.0121913	-0.00132928
892.6500244140625	-402.622314453125	1.26014614	30.97667885	0.98089904	0.20507400000000015	0.0696605412	-0.052857025499999995	-0.1294819494	-0.0345452948	0.007375647900000001	0.09037443199999999	-0.0196099032	-0.09974737119999999	-0.0632955858	0.0062803324	0.0795221895	0.0417542069	0.09769052240000001	0.0930366173	0.0854436375	0.07515144900000001	0.0624851874	0.0	0.0	-0.299891	0.167148	-0.434151	0.0156117	0.0116164	-0.0017814
1056.4439697265623	-154.5166015625	1.1756047	28.89849854	0.9093222	0.196508	0.030546610699999997	0.022863864900000003	0.0996668239	-0.0655697013	-0.0172547015	0.0534007515	-0.0106928508	-0.108550325	-0.047610619400000005	0.0057914264	-0.0421397226	-0.0077548372	0.0974068923	0.0919216378	0.0830072003	0.0709961372	0.0563365274	0.0	0.0	-0.303933	0.19679	-0.466366	0.017688599999999995	0.0118589	-0.00207418
-72.35577392578125	-849.973388671875	1.11170018	27.32760811	0.85022825	0.16555550000000002	0.0213319342	0.0429827322	-0.054667048899999994	-0.0431016717	0.029090082799999997	-0.0259699067	-0.0037859233	-0.060045170999999994	0.0010978229	0.016438955800000002	-0.0016711979	0.010141379499999999	0.0970999336	0.09071860400000001	0.0803918723	0.0665688537	0.049850719	0.0	0.0	-0.291923	0.231314	-0.404178	0.0176126	0.0111246	-0.00174781
509.5006713867188	-1229.6802978515625	1.08449602	26.65888214	0.85753822	0.1461915	0.0552244454	-0.06904588190000001	-0.0012542775	-0.025886356800000003	0.0711165196	-0.06405185320000001	0.031570806800000004	-0.039794237	-0.0272289752	0.0689887577	0.0415651067	0.025763537200000002	0.0967697197	0.0894286683	0.0776032899	0.0618865586	0.0430665768	0.0	0.0	-0.299564	0.206677	-0.500859	0.0173214	0.0111246	-0.00180126
213.950927734375	-970.1683349609376	1.16811013	28.71426773	0.93802303	0.20189950000000007	0.024965784700000004	0.0610656193	0.019979270900000002	-0.0640558552	0.0124899591	-0.0027993113	-0.012527741	-0.0804111827	-0.0372409219	-0.0185626422	-0.0290571213	0.0406021305	0.0964163299	0.08805306630000001	0.0746474629	0.0569671888	0.0360247009	0.0	0.0	-0.295322	0.203957	-0.436625	0.0153121	0.0110317	-0.00128939
160.43231201171875	-994.500244140625	1.12269104	27.59778404	0.8738569	0.17337300000000003	0.061440449	-0.042400995700000006	-0.10993658529999999	-0.0265573369	0.0705065433	0.0006835192999999999	0.0104890526	-0.0294254354	-0.028959566200000002	0.0785120945	0.035657529199999996	0.0619236735	0.09603984880000001	0.0865931158	0.0715307613	0.0518295892	0.028767233599999997	0.0	0.0	-0.299655	0.237997	-0.476641	0.0167488	0.0111246	-0.00165947
-73.711181640625	-1012.95703125	1.13665295	27.94099426	0.85395229	0.25417349999999994	0.026333743399999998	0.0101557514	0.0548344109	-0.07598964799999999	-0.0137154301	0.017013941799999998	0.0154645528	-0.0816470062	-0.0108961326	-0.0207546992	-0.1278403278	0.0004020566	0.09564036640000001	0.0850502153	0.0682599022	0.0464934412	0.0213376076	0.0	0.0	-0.331624	0.205933	-0.486872	0.0182247	0.012718	-0.00218836
387.145263671875	-594.5701904296875	1.10496449	27.16203308	0.90407491	0.1646189999999999	0.0232396655	0.0763149529	-0.0793620147	-0.0469234943	0.060175128499999994	-0.0946978161	0.034375984500000005	-0.007784161899999999	0.023430398300000002	0.07160163230000001	-0.0043481309	0.1255205925	0.0952179785	0.0834258428	0.0648419345	0.0409791862	0.0137802858	0.0	0.0	-0.314772	0.215734	-0.466643	0.0164496	0.0131069	-0.00199762
43.532958984375	-627.0582275390625	1.07212007	26.35465813	0.84476185	0.09687749999999991	0.059017226900000004	-0.1306178631	0.0094080375	-0.0325028242	0.0100432742	-0.0517458494	0.0264444254	-0.07538487469999999	0.029101492599999997	-0.0063491306999999995	0.0161415727	0.09909860460000001	0.09477278630000001	0.0817215543	0.061284224400000004	0.0353079484	0.0061404952	0.0	0.0	-0.322215	0.160599	-0.466823	0.0169411	0.0130008	-0.00191283
130.17071533203122	245.4849853515625	1.05708241	25.98500633	0.78764349	0.1268615	-0.0014178864999999999	0.0795616771	0.056918301100000006	-0.0643307392	0.0611112628	-0.0290341216	0.0082297878	-0.052161339400000006	0.0019659006	0.0737055849	0.0497753637	0.0299379998	0.09430489630000001	0.0799389824	0.0575944392	0.0295014531	-0.0015360433999999999	0.0	0.0	-0.316775	0.227935	-0.475843	0.0163779	0.0128097	-0.00205984
558.5584106445311	434.590576171875	1.12138343	27.5656414	0.81849259	0.1576085	0.039365087	-0.0375125902	-0.10845557609999999	-0.027358095699999998	0.007622047	0.0534175951	-0.010654493700000002	-0.0908124691	-0.049530229	0.047721470300000006	0.06938564559999999	0.0783056616	0.0938144206	0.0780798347	0.0537805309	0.0235819437	-0.009203389499999999	0.0	0.0	-0.327868	0.142945	-0.491397	0.01603	0.012489	-0.00180901
845.1648559570312	1001.2586669921876	1.16031384	28.52262115	0.83849996	0.1965465	0.0553886427	-0.0552549696	0.1167688725	-0.0782108878	-0.0723252651	0.0734014161	0.0146358482	-0.1043995024	0.0089205832	-0.0485496177	0.0476656732	-0.054768501100000005	0.0933014767	0.0761458922	0.049850719	0.017572096699999998	-0.0168156575	0.0	0.0	-0.327931	0.266192	-0.531636	0.0166657	0.012489	-0.00183326
606.3025512695312	980.4268798828124	1.17238104	28.81925392	0.88913172	0.20999200000000007	0.0001821595	0.0731678095	-0.0252955361	-0.0540210417	0.015564211100000001	0.015381158	0.041213394300000004	-0.05275633230000001	0.0805764919	0.024940695699999998	0.009253801800000001	-0.0363043178	0.0927661874	0.0741390073	0.045813472599999995	0.011494934699999999	-0.0243272915	0.0	0.0	-0.3351	0.24521	-0.537233	0.0188063	0.013763	-0.00194354
1030.627685546875	81.5950927734375	1.2352674	30.36511421	1.01129413	0.15778450000000016	0.0732513315	-0.0919567811	-0.026640867599999996	-0.0407772664	0.0285185071	-0.0292195742	0.1395943634	0.021001265800000002	0.13670503779999998	0.0472689038	0.055404888099999994	-0.016512976000000002	0.092208681	0.0720611026	0.0416774924	0.0053737378	-0.0316933377	0.0	0.0	-0.368607	0.276297	-0.592674	0.0187328	0.014279300000000003	-0.00210873
727.8280029296875	624.29443359375	1.36847961	33.63971329	1.11078405	0.34966650000000005	0.070389802	0.0870500035	0.0624594597	-0.035905517799999995	0.0021092751	0.008969480600000001	0.1484965828	0.052018854100000005	0.0403319496	0.002180309	-0.0034918485	-0.06602922950000001	0.0916290909	0.0699141685	0.037451692200000004	-0.0007680447	-0.0388697139	0.0	0.0	-0.37474	0.208656	-0.695369	0.016316299999999995	0.0148167	-0.00261878
667.3094482421875	688.056396484375	1.26614118	31.12405014	0.97925615	0.258585	0.0527611042	0.008495062099999999	-0.08563651650000001	-0.020566843799999998	-0.0050147129	0.1890096896	0.0560221475	-0.0685984082	0.024459931400000003	-0.0583249653	-0.042286341799999995	0.0041213943	0.091027556	0.0677002617	0.0331451789	-0.006906885	-0.045813472599999995	0.0	0.0	-0.367979	0.236224	-0.574055	0.0159055	0.0134687	-0.00291882
748.1971435546875	953.4744873046876	1.19027519	29.25912666	0.95040613	0.3064735	0.0377343451	-0.1379904382	0.0553888643	-0.020190830400000002	0.078225778	0.0411159716	-0.0054513777	-0.0487910871	-0.056900406900000006	0.1001922825	-0.0276927848	0.0105863026	0.09040422029999999	0.0654215028	0.028767233599999997	-0.013019266399999998	-0.0524830585	0.0	0.0	-0.323135	0.223932	-0.485898	0.0145103	0.0118847	-0.00267441
452.4285888671875	1005.1426391601562	1.11309052	27.36178589	0.92279333	0.2014175	0.0297112982	0.0234852796	0.0409491761	-0.0822179242	0.0301250971	0.0840743305	0.0124751935	-0.09461767210000001	-0.024582442200000002	0.0476121828	0.0500884546	-0.07835783269999999	0.0897592331	0.0630800749	0.0243272915	-0.019081773700000002	-0.058838557400000005	0.0	0.0	-0.340641	0.206264	-0.546978	0.0140721	0.0134074	-0.00253204
1897.69140625	1699.592041015625	1.21018827	29.7486248	0.9206686	0.2983065	0.0528646694	0.0161797904	-0.09551541179999999	0.0111675575	0.0025315567	0.1517407007	0.0905826194	-0.027830252000000003	0.058272783200000004	-0.055287106399999994	0.0751883741	-0.06310245219999999	0.0890927489	0.0606782208	0.019834921000000002	-0.0250711826	-0.0648419345	0.0	0.0	-0.359607	0.252898	-0.6383	0.0156166	0.0145695	-0.00241095
931.8290405273438	669.38525390625	1.15990126	28.51247787	0.84268314	0.22333350000000007	0.026649064700000002	-0.0126863345	0.111326526	-0.0610764526	0.0081444074	0.0677386624	0.0502260721	-0.0444836023	0.04926329980000001	-0.0247489091	-0.048988428099999995	-0.0570796726	0.0884049273	0.0582182412	0.0152998038	-0.0309645489	-0.0704572622	0.0	0.0	-0.35983	0.319481	-0.575349	0.0170841	0.0143871	-0.00263258
40.49801635742188	265.08465576171875	1.08805406	26.74634361	0.83658576	0.09814599999999997	-0.0066010659	0.048363307	-0.0565735483	-0.0427421834	0.1247016701	-0.09601647519999999	0.0922371124	0.0555960471	0.1187642398	0.1505433594	0.0179522341	0.022416240499999997	0.08769593310000001	0.0557024928	0.010731713600000001	-0.0367392964	-0.0756509354	0.0	0.0	-0.34129	0.293336	-0.565651	0.0174226	0.0141027	-0.00238022
-49.02056884765625	694.7839965820312	1.09212375	26.84638405	0.82172823	0.1636630000000001	0.0119127948	-0.1082424137	0.0375904855	0.006710158199999999	0.1309904526	-0.0901015868	0.0605161975	0.02515931	0.0111499651	0.1256370281	-0.11563228800000001	0.0468126733	0.086965936	0.053133385400000004	0.0061404952	-0.042373303200000004	-0.0803918723	0.0	0.0	-0.341088	0.174027	-0.548839	0.017280799999999995	0.0142893	-0.00216182
571.9921875	507.76470947265625	1.1128093	27.35487175	0.85428065	0.055797000000000097	-0.0047163701	0.06278908450000001	0.0014604598000000002	-0.11867881570000001	0.0901889811	-0.1203691734	0.09549385519999999	0.0088971915	0.1252929684	0.096541666	0.0165081419	0.0304798546	0.0862151108	0.0505133801	0.0015360433999999999	-0.047844986500000006	-0.0846517007	0.0	0.0	-0.340962	0.188455	-0.550951	0.016837999999999995	0.0145716	-0.0021043
145.6611328125	186.932861328125	1.23325086	30.31554604	1.02065086	0.5971135	0.12223760019999999	-0.0549415549	-0.0575264438	-0.009670979100000001	-0.051794151399999995	0.031337169399999996	0.0733941114	-0.08748499	-0.0188572709	-0.07965136519999999	-0.002971976	-0.056998444	0.0854436375	0.047844986500000006	-0.0030717189	-0.053133385400000004	-0.0884049273	0.0	0.0	-0.451718	0.259108	-0.712307	0.0152777	0.0177258	-0.00247677
227.767578125	67.69476318359375	1.24239969	30.54043961	0.92870355	0.06538249999999995	0.0397958069	0.058501642199999995	0.0903273831	-0.0410361565	0.0853741317	0.019765066799999998	0.0626015051	-0.0279662474	-0.0356076513	0.07837132620000001	0.0233278833	-0.10090417380000001	0.0846517007	0.0451307608	-0.0076728612	-0.0582182412	-0.0916290909	0.0	0.0	-0.451742	0.274086	-0.679187	0.0152461	0.0177557	-0.00276048
638.6552734375	368.9254760742188	1.20069778	29.51533127	0.97725397	0.32734550000000007	0.0762613342	0.0395892096	-0.10913430810000001	0.0256611959	0.0677014704	0.10502906640000001	0.0483623295	-0.0550448782	-0.0580746572	-0.0017765251000000002	-0.0060634402	0.0023678186	0.0838394901	0.042373303200000004	-0.0122574675	-0.0630800749	-0.09430489630000001	0.0	0.0	-0.450497	0.170351	-0.652267	0.013803	0.020067	-0.00291499
172.51177978515625	249.0311279296875	1.40245402	34.47486496	1.14156282	0.5642210000000001	0.0125170802	-0.1172719133	0.0709692146	-0.0430372316	0.0820038242	-0.0628812034	0.035397528399999996	0.015607785700000001	-0.0024468827	0.0888971642	0.0044233966	0.08764088800000001	0.0830072003	0.0395752549	-0.0168156575	-0.0677002617	-0.0964163299	0.0	0.0	-0.397644	0.149054	-0.533183	0.0106298	0.0162752	-0.00246025
582.2744140625	983.16796875	1.35505128	33.3096199	1.10386062	0.24490400000000004	-0.013237019499999999	0.085506851	-0.0065004305	-0.0698578762	0.0467950046	0.0456815083	0.0370295377	-0.0159620321	0.0912392562	-0.0415078464	0.0796762739	-0.0172229159	0.0821550305	0.0367392964	-0.0213376076	-0.0720611026	-0.097950756	0.0	0.0	-0.386174	0.178439	-0.536625	0.0130072	0.017284	-0.00183431
-98.05657958984376	734.4298706054688	1.19758892	29.43891144	0.97727722	0.293438	0.0912454192	-0.0369518255	-0.0752051166	-0.0030326243	-0.08854152970000001	0.0099506938	0.029236185	-0.063358211	-0.0485684843	-0.0635799931	0.034134534700000004	0.0443096105	0.0812831849	0.0338681443	-0.025813572599999998	-0.0761458922	-0.0988989915	0.0	0.0	-0.42019	0.239223	-0.624786	0.0114256	0.0176801	-0.00206615
252.4248962402344	338.56683349609375	1.21454227	29.85565567	1.02772641	0.34122199999999997	0.0785628829	0.07119633980000001	0.0857828118	0.022762447	-0.0346077412	0.0488406632	0.0549035922	-0.0145030186	-0.09664910380000001	-0.019538208600000002	0.0231389646	-0.0953149844	0.0803918723	0.0309645489	-0.0302339061	-0.0799389824	-0.09925536189999999	0.0	0.0	-0.438605	0.195583	-0.7757159999999999	0.013007500000000003	0.0181266	-0.00260249
64.18759155273439	388.1724853515625	1.1469444	28.19397545	0.99183077	0.1691519999999999	0.0964779716	0.124594121	-0.008255920600000001	0.1118255752	-0.1398296521	0.0151811927	0.14278940269999998	0.13388638349999998	-0.0329749095	-0.1376188539	0.0120459437	-0.06731260019999999	0.07948130610000001	0.0280312918	-0.0345890819	-0.0834258428	-0.0990177342	0.0	0.0	-0.464792	0.237769	-0.85774	0.0128978	0.018288	-0.00270649
-74.0184326171875	524.9343872070311	1.06130898	26.08890152	0.87006366	0.19418749999999993	0.11891091449999999	-0.0482642354	0.0013746367	0.1360937264	-0.0103097989	-0.0288282348	0.1168665708	0.0837121233	-0.0649560124	-0.0863096014	-0.022561756000000002	-0.0304558094	0.0785517045	0.0250711826	-0.0388697139	-0.0865931158	-0.0981875307	0.0	0.0	-0.439321	0.21237	-0.794354	0.0122662	0.0173843	-0.00264316
510.3067321777344	787.1337280273438	1.15146184	28.30502129	0.85653561	0.19185149999999984	0.0715169956	0.1308398802	0.12983306990000001	0.0788834372	-0.0879858018	0.0254047266	0.0801985378	0.06525406360000001	-0.0699244987	-0.0840421869	-0.0021673012	-0.1518142674	0.0776032899	0.022087057099999998	-0.0430665768	-0.0894286683	-0.0967697197	0.0	0.0	-0.434	0.217989	-0.753119	0.0102132	0.017062	-0.00222493
195.5694580078125	426.1144409179688	1.18702269	29.17917252	0.92598337	0.21814199999999997	0.0339068482	0.0610013371	-0.0751797052	0.133263089	0.1532269857	0.0651608115	0.045233489	0.0609130549	-0.0639722088	0.055384201699999996	0.08807049859999999	-0.0136566317	0.0766362897	0.019081773700000002	-0.04717062599999999	-0.0919216378	-0.09477278630000001	0.0	0.0	-0.412993	0.192185	-0.648289	0.0109284	0.0165883	-0.00236605
310.5196838378906	734.3450927734375	1.22086549	30.01109123	0.96894497	0.3028565	0.0329078768	-0.0775946825	0.0905706064	0.0024475654	0.037443915099999996	-0.1196501493	0.0309870451	0.0239220144	0.0046029569	0.030811223500000002	0.0163634603	0.0775855154	0.0756509354	0.016058211399999998	-0.0511730166	-0.0940624744	-0.092208681	0.0	0.0	-0.38393	0.179807	-0.518416	0.0099606	0.01552	-0.0017713
-523.7488403320311	906.3257446289062	1.19204581	29.30265045	0.9796856	0.2777005	0.066086452	0.1244654171	-0.0129575914	0.0137132743	-0.1439700315	-0.037179582200000005	0.0880526066	0.0401784757	-0.0026402055	-0.0992164594	0.0584267346	-0.05338489440000001	0.0746474629	0.013019266399999998	-0.055065123099999995	-0.0958429769	-0.0890927489	0.0	0.0	-0.413654	0.175151	-0.671582	0.00952563	0.0167877	-0.00187172
-11.579864501953125	529.1814575195311	1.28741539	31.6470089	1.07463455	0.2112625	0.08633239039999999	-0.0548814544	0.0298060133	0.1986375955	0.0459438793	0.012642784399999999	0.034085602	0.0768917709	-0.1671326539	-0.0435511754	0.0194823229	0.06519095030000001	0.0736261126	0.0099678499	-0.058838557400000005	-0.09725632449999999	-0.0854436375	0.0	0.0	-0.390836	0.16897799999999996	-0.640548	0.00734917	0.0174356	-0.00167133
-1203.817138671875	453.41204833984375	1.63725042	40.24658966	1.32867038	0.6611651999999999	-0.11251993060000001	0.055401976	0.0447193679	0.0426859683	0.1776137793	-0.0561239267	-0.0321419973	0.1001220089	-0.0255974999	0.1254084946	0.0023222531	0.1227804864	0.0725871292	0.006906885	-0.0624851874	-0.0982971031	-0.0812831849	0.0	0.0	-0.332527	0.0802863	-0.369471	0.0098111	0.0155462	-0.00116091
-249.24197387695312	159.64276123046875	1.66530859	40.93630981	1.43461025	0.5493007000000001	-0.08823645289999998	0.028629939	-0.0695775375	-0.20311032329999998	-0.0497322132	0.0082535953	-0.0828300804	-0.1884268182	0.1068074765	-0.0038717252	-0.055087786500000006	0.0666055574	0.0715307613	0.0038393037	-0.0659971541	-0.0989613255	-0.0766362897	0.0	0.0	-0.384572	0.212481	-0.377982	0.0155238	0.0162758	-0.00184961
1723.552001953125	2037.123291015625	1.5423857	37.91464233	1.30528498	0.34078650000000016	-0.04805905059999999	-0.013777839299999999	-0.0294454886	-0.08181315780000001	0.0597601513	0.050692783600000006	-0.051315001299999996	-0.061348521399999995	0.0055128511	0.04730580190000001	0.0440432626	0.0669957183	0.0704572622	0.0007680447	-0.0693668887	-0.0992464474	-0.0715307613	0.0	0.0	-0.356552	0.10990200000000001	-0.379828	0.0119651	0.016109499999999995	-0.00140778
1158.064697265625	1153.72900390625	1.31974363	32.44169617	1.13016248	0.17798844999999994	0.011831508400000001	-0.0889645849	-0.020484709099999998	-0.10165118570000001	-0.1364463427	-0.0038657001	-0.0407845409	-0.1044414368	0.0478730114	-0.09450820380000001	0.0917403391	0.0705387725	0.0693668887	-0.0023039501	-0.0725871292	-0.0991513764	-0.0659971541	0.0	0.0	-0.356315	0.0938592	-0.446582	0.011059	0.0160551	-0.000469187
-736.110107421875	-124.102783203125	1.37525463	33.80625534	1.17592061	0.3945396	-0.0177662303	0.055031923200000006	0.045649982900000004	0.058349707800000004	0.0101078396	0.0654262479	-0.0762037376	-0.0018085984	-0.0792690924	0.0249766058	0.1604562464	-0.0731052	0.0682599022	-0.0053737378	-0.0756509354	-0.0986764768	-0.060068584	0.0	0.0	-0.339192	0.186663	-0.473734	0.00639656	0.0156305	-0.000407011
-45.12863159179688	-1207.9658203125	1.41497397	34.78263092	1.16672432	0.31099295000000005	0.0204383767	-0.027153009500000002	-0.13470434	-0.009295955699999999	0.0412973176	-0.0179254623	0.0012205128	-0.0331000969	0.1022834923	-0.0831470089	0.0670446676	0.11450039779999999	0.0671365676	-0.0084383779	-0.0785517045	-0.0978235678	-0.0537805309	0.0	0.0	-0.367257	0.157689	-0.464848	0.00976732	0.0165472	-0.00102091
-643.0534057617188	-2034.6727294921875	1.45923269	35.87059021	1.25642037	0.5580265	0.029675316299999997	-0.0122271428	0.08505375820000001	-0.1026167485	0.0315388691	-0.0342815461	0.042387437800000004	-0.0611762701	0.0130878148	0.09349530199999999	-0.0226595599	-0.004714737	0.0659971541	-0.011494934699999999	-0.0812831849	-0.09659591669999999	-0.04717062599999999	0.0	0.0	-0.406965	0.237616	-0.562581	0.0151051	0.0175154	-0.0015281
-705.4782104492188	-1191.629638671875	1.56258488	38.41117477	1.31160843	0.5939734999999999	0.1344062969	0.1082150082	-0.082232004	0.019688181699999998	-0.0954809343	-0.1686464277	0.1012612643	0.0074545781	-0.1114406994	-0.0497760178	-0.0203329332	0.121205799	0.0648419345	-0.0145404801	-0.0838394901	-0.09499822640000001	-0.040278426400000004	0.0	0.0	-0.453022	0.231376	-0.7313969999999999	0.0099604	0.0192492	-0.00210681
-430.1842651367188	-1053.30517578125	1.72110808	42.30796051	1.50592804	0.28897569999999984	0.1038542441	0.0096918538	0.1186980256	0.1297515985	0.020062775	-0.0479997765	0.0693907375	0.0827953956	-0.10026734289999999	-0.0895396064	0.0178847825	-0.0140013987	0.0636711854	-0.017572096699999998	-0.0862151108	-0.0930366173	-0.0331451789	0.0	0.0	-0.42465	0.174388	-0.787007	0.00887134	0.0198442	-0.000830756
-159.79653930664062	-566.6057739257812	1.71581721	42.17790222	1.49047542	0.9481078	-0.0816414801	0.0692203398	0.0245418436	0.10672813560000001	0.2080174875	0.09829583689999999	-0.0504599415	0.0795820568	0.0042876912	0.0102410125	0.015648881	-0.0237392929	0.0624851874	-0.0205868806	-0.0884049273	-0.09071860400000001	-0.025813572599999998	0.0	0.0	-0.322619	0.10070200000000001	-0.346689	0.0076752	0.0147678	-0.00046184
-319.2838439941406	-271.0313720703125	1.50043249	36.88335419	1.23463869	0.53030335	-0.10123745599999999	-0.1522449076	-0.0975122318	-0.0004919015	-0.0563518023	-0.0850064558	-0.11096322869999999	0.030370568100000002	0.09101953609999999	-0.0369633642	-0.1293306149	0.1128347499	0.061284224400000004	-0.0235819437	-0.09040422029999999	-0.08805306630000001	-0.0183274839	0.0	0.0	-0.259418	-0.0183602	-0.109771	0.00792143	0.0134987	0.000245273
