WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	X	Y	Z	RotX	RotY	RotZ
5.034565448760986	3.4570136070251465	n/a	n/a	n/a	n/a	-0.012830016999999999	0.2678872584	0.1204654375	-0.0304607343	0.029321864399999998	-0.0424714497	-0.3449574542	-0.0792266648	0.0704126224	-0.01885094	0.0012601171	-0.021939559700000003	0.0987700601	0.09876136140000001	0.0987468643	0.09872656949999999	0.0987004782	-0.0535979	-0.0624967	-0.0531733	2.1175799999999998e-22	0.00139286	0.00100543
-0.18799832463264465	-0.08247530460357666	1.34799516	24.16619873	1.08873332	0.08907281999999998	0.1801962887	0.2228440644	0.11298045539999998	-0.0679067438	-0.0446322162	-0.0658424049	-0.2827745384	0.0890826387	-0.0462557225	0.0070516236	0.0462202101	-0.0631529083	0.0987468643	0.098668592	0.098538184	0.09835570939999999	0.0981212645	-0.0630596	-0.0721238	-0.007548329999999998	0.00011339100000000003	0.00131914	0.0013055
-0.7123198509216309	-0.4724281430244446	1.55234694	27.82971764	1.05103588	0.052765659999999985	0.0322496583	0.033537870899999996	0.1728733699	0.1287115584	-0.0938531651	0.10476222730000001	-0.1360846014	0.0791401395	-0.09642072900000001	0.0795164049	-0.1400860478	-0.052359979800000005	0.0987004782	0.0984831402	0.0981212645	0.0976153824	0.09696623630000001	-0.0536112	-0.0678584	-0.00536417	-0.000289984	0.000985161	0.0013055
0.8029094338417053	-1.5086822509765625	1.60536635	28.78022385	1.09863138	0.07957928000000002	-0.0407295981	0.12340465689999999	-0.1031647679	-0.027386739900000002	-0.0500049505	0.0690430655	-0.0339501719	-0.0618909556	0.0845927985	-0.0191019524	-0.1306083353	0.1205009764	0.09863091269999999	0.09820518019999999	0.0974969869	0.0965083695	0.0952421716	-0.0536222	-0.0433405	-0.0100261	-0.00102358	0.000710988	0.0013055
0.1594473123550415	-0.4674827456474304	1.68883228	30.27655983	1.08489108	0.03184999999999999	0.1029870369	-0.1058541009	-0.007580382199999999	-0.06579425559999999	0.0825638237	0.021018900099999998	0.0494136545	-0.051925705499999995	-0.022092148500000002	0.047892733300000004	0.1752043841	-0.0673338679	0.098538184	0.0978349733	0.0966666703	0.095038829	0.09295918800000001	-0.0536561	-0.0351703	-0.0158765	-0.00102358	0.000355078	0.0013055
-1.4648497104644775	-0.7852920889854431	1.77190924	31.76592255	1.03765798	0.091253626	-0.1152639842	-0.0693602658	0.06545435150000001	-0.0083365571	-0.1178646705	0.0131373731	0.05734606849999999	0.0344534927	-0.0001254797	0.0211645399	-0.0386926923	0.0063214177	0.0984223141	0.09737286699999999	0.09563206949999999	0.0932122813	0.0901306829	-0.0456159	-0.015277	0.0007974759999999998	-0.000501774	0.000355078	0.000894383
-1.493016481399536	-3.145215511322021	1.41690981	25.40166664	0.99888903	0.056088809	-0.0017942751000000002	0.027317607799999997	-0.057269895	0.0651291483	0.057892577300000005	-0.0354522263	0.0083067443	0.0348575447	-0.0404904519	-0.0379784262	0.0020943857999999997	0.043705889500000004	0.0982833301	0.09681929550000001	0.0943953709	0.0910355875	0.0867732551	-0.0448111	-0.0498693	0.0007944169999999998	-0.000119958	0.000355078	0.000862426
-2.3562662601470947	-1.0847899913787842	1.21362126	21.75720978	0.99357533	0.065697643	-0.10986498869999999	-0.04485212	0.024839565299999998	0.0016008517000000002	0.0043360742	0.055816818600000005	0.0713258192	0.07196160830000001	-0.027072818999999998	-0.059985202	0.0378547932	0.0098508806	0.0981212645	0.09617477880000001	0.09295918800000001	0.08851692439999999	0.0829066074	-0.0331385	-0.0407716	0.00318611	-0.000150246	0.000772571	0.000459494
-0.27121272683143616	-1.8619499206542969	1.18323278	21.21241951	0.9255203	0.060084349	0.030758993300000002	-0.008583376700000001	-0.059085019800000006	-0.059205657	0.104710135	0.026874709700000003	0.0244328046	-0.0167010475	0.0634932406	-0.0483664415	-0.0349011578	-0.056923561799999994	0.0979361556	0.09543992230000001	0.0913265559	0.0856657531	0.07855343070000001	-0.0255016	-0.0152928	0.000798161	-0.000199995	0.000355078	0.000435122
-1.2724629640579224	-2.9811508655548096	1.23231781	22.09239197	0.95494127	0.066540549	-0.07739170570000001	-0.058754747999999996	0.0035968884999999996	0.0414981241	-0.0907985181	-0.008115118499999999	0.10730515460000001	0.0226763785	0.0056791733	0.08246001900000001	-0.0724443975	0.044478402	0.0977280468	0.0946154162	0.08950092470000001	0.08249278389999999	0.0737392712	-0.0331212	-0.0153055	0.0302863	-6.16731e-05	-9.50023e-05	0.000435122
0.2495412528514862	-3.4674172401428223	1.23898315	22.21188545	0.98445112	0.08638661	0.0603954793	-0.0110513514	-0.0905291045	0.0016617048999999998	0.1167598859	-0.0336417462	0.0437523204	-0.058361749299999995	0.0157299719	-0.0831342714	0.0387356842	-0.0733692934	0.0974969869	0.0937020351	0.08748615259999999	0.0790099358	0.0684923804	-0.0331224	-0.0546451	0.0133772	-0.000264785	0.00030462	0.000435122
-1.1025390625	-1.711801052093506	1.22010684	21.87347984	0.94924361	0.08397994999999998	-0.0615023189	-0.10989456380000001	0.028988995	0.0164537047	-0.0593062621	-0.0185363291	0.09200941130000001	0.0186056972	0.011083503100000001	0.0865219306	-0.0005127622	0.0221671077	0.0972430302	0.0927006369	0.0852864973	0.075230292	0.0628435491	-0.0139232	-0.0297003	-0.0108396	-0.00039341	0.000348926	0.00029567
0.829377293586731	-3.794991254806519	1.43259239	25.68281555	0.97301477	0.055091435	0.0344255014	0.0073108265	-0.1764006643	0.0017671164000000001	0.0024910569	0.042682371399999995	0.0367950421	-0.0952621199	-0.0362893212	-0.1069631051	-0.0584071324	0.1046998556	0.09696623630000001	0.09161216220000001	0.0829066074	0.07116805030000001	0.056825926799999996	-0.0139061	-0.0546544	-0.00977499	-5.79255e-05	0.00024275	0.000435122
-0.9293192625045776	-3.724555969238281	1.51150918	27.09759712	1.03135037	0.115868885	0.0346557992	-0.0486485195	0.126483252	-0.0247549697	0.0179447718	-0.062447402199999995	-0.034697304500000005	0.0838547304	0.094456231	0.0962383185	0.006859253399999999	-0.1148575937	0.0966666703	0.0904376335	0.0803515122	0.0668384704	0.050474827400000005	-0.0139512	-0.00630992	0.00375664	0.000217863	0.000767181	0.000156388
-1.579128980636597	-4.231635093688965	1.35039747	24.20926476	1.03975832	0.06840447599999999	-0.1015402694	0.0335818007	-0.0738757297	0.0082514066	0.09366347359999999	-0.0755541734	0.0664767577	0.026693540099999996	0.0396682391	-0.1722462504	0.023221784199999998	0.1044844265	0.0963444025	0.08917815400000001	0.0776266113	0.0622578161	0.0438275216	-0.0139166	-0.000348944	-0.00367681	-0.0005977	0.000539207	0.00021236
-0.9871785640716552	-2.8667662143707275	1.24615121	22.34038925	0.95076448	0.050961464	0.09078181699999999	0.0194540003	0.0366119004	-0.0317941659	0.04352421099999999	-0.09209364869999999	-0.0387186011	0.0771792477	-0.09913225789999999	-0.1198165825	0.15081881800000002	-0.0196960485	0.0959995085	0.0878349069	0.0747376634	0.0574432942	0.036923018599999996	-0.00867118	0.0104724	-0.00368342	-0.000609984	0.000936446	-7.587879999999998e-05
-1.538843870162964	-1.4567313194274902	1.36685443	24.50429916	0.98616689	0.04776847	0.0277550331	-0.024975443700000002	-0.021739999	0.10896316660000001	-0.0750039473	-0.141331214	0.0359127517	0.0793511685	-0.1265410644	0.0737704282	0.0867034898	0.035346004900000005	0.09563206949999999	0.08640915390000001	0.0716907734	0.052412990300000004	0.029801836499999998	-0.0138945	-0.00631389	-0.00366416	-0.000555739	0.000475899	-7.587879999999998e-05
-1.059320092201233	0.28173381090164185	1.19376051	21.40115547	0.95029145	0.04352840000000001	-0.0590801609	-0.0034225852	0.1084782044	0.0319018547	0.013836308700000001	0.0504224076	-0.0048774449	0.0419164543	0.020645431699999998	-0.0476309734	0.0026720223999999997	-0.0249713663	0.0952421716	0.0849022341	0.0684923804	0.0471858004	0.0225057654	-0.0138945	-0.0251542	-0.0265467	-0.00059185	0.000475899	-7.587879999999998e-05
