WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
4776.35791015625	5821.28466796875	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
1109.6427001953123	2467.18017578125	1.58316815	30.44920921	1.29573703	0.0807682671	-0.0212705566	-0.0192095735	0.0299843938	-0.032107333700000004	-0.0042370867999999996	-0.0225841193	-0.0048104991	0.0377151843	-0.0394736593	0.0099288963	-0.004718092100000001	0.0234726383	0.05255870940000001	0.0525583383	0.052557719800000006	0.0525568539	0.0525557406	0.0525543799	0.052552771799999995	0.052550916399999995	0.0525488135	0.0525464634	0.0525438658	0.05254102099999999	0.0525379288	0.0525345893	0.0525310025	0.0525271685	0.0525230872	0.05251875860000001	0.0525141829	0.052509359900000004	0.0	0.0	-7.65171e-05	0.0449607	-0.000714621	-0.0	0.0
1841.8336181640625	2809.79443359375	1.22069204	23.47767448	0.90984923	0.0255988933	0.0153719269	0.055996438499999995	0.0061475057999999996	-0.0242921237	0.0027101346999999997	0.0038261809	0.0277056887	0.0330011516	0.0135657411	0.0464147442	0.0538811495	-0.014082666499999999	0.052557719800000006	0.0525543799	0.0525488135	0.05254102099999999	0.0525310025	0.05251875860000001	0.052504289800000006	0.0524875966	0.05246867980000001	0.0524475402	0.052424178700000004	0.0523985962	0.0523707939	0.0523407729	0.0523085346	0.052274080099999995	0.0522374112	0.052198529199999996	0.0521574358	0.052114132800000004	0.0	1.06062e-05	0.0120463	0.0364241	-0.000714621	-9.85774e-05	1.3234899999999996e-23
1302.7120361328125	2189.37744140625	1.35736549	26.10632706	0.88164139	0.0335588262	0.0201897551	-0.0282584881	0.055688828899999994	-0.0429538279	-0.0384942896	0.0525142336	0.0202257546	0.021954747400000002	0.013543132900000001	-0.008320756700000001	-0.006405635	0.027500286800000003	0.0525557406	0.0525464634	0.0525310025	0.052509359900000004	0.052481538	0.0524475402	0.0524073704	0.0523610334	0.0523085346	0.0522498801	0.052185077	0.052114132800000004	0.0520370558	0.051953855199999996	0.0518645408	0.0517691229	0.051667613	0.0515600228	0.0514463652	0.051326653300000004	0.0	0.0	0.0113801	0.0264437	-0.000355166	-0.0	0.0
1507.5279541015625	930.2103271484376	1.22865784	23.63088226	0.88610578	0.0465427028	0.0173275669	0.0231345769	-0.0425211405	0.0041203886	-0.0453555863	-0.0127835923	0.014947774099999998	-0.0182363145	0.0384688043	-0.0222591461	0.007888732800000001	-0.06576316230000001	0.052552771799999995	0.0525345893	0.052504289800000006	0.0524618802	0.0524073704	0.0523407729	0.0522621031	0.0521713792	0.052068622	0.051953855199999996	0.051827105400000004	0.0516884018	0.0515377763	0.0513752637	0.05120090150000001	0.051014729800000005	0.0508167918	0.0506071329	0.0503858015	0.0501528488	0.0	0.00275749	-7.65178e-05	0.0364248	-0.000714621	-8.749489999999998e-05	0.0
795.3438720703125	566.011962890625	1.23719358	23.79504967	0.89931291	0.0351384528	-0.014624658	-0.0174091998	0.0488043183	0.026743499599999998	0.0263977152	0.0316861282	-0.0091314037	-0.0355202185	-0.0326308176	0.0009750425	0.021496961499999998	0.014315371499999998	0.0525488135	0.05251875860000001	0.05246867980000001	0.0523985962	0.0523085346	0.052198529199999996	0.052068622	0.0519188625	0.0517493079	0.0515600228	0.051351079400000006	0.051122557199999995	0.050874543499999994	0.0506071329	0.0503204271	0.0500145357	0.049689575199999995	0.04934566940000001	0.0489829496	0.048601554000000005	0.0	0.0	0.0191613	0.0451932	-0.000714621	-0.0	0.0
1064.9097900390623	-22.155044555664066	1.30980396	25.19157219	0.88494915	0.09332885	-0.0142124903	-0.021876906800000002	-0.074121121	0.0196521921	0.003852263	-0.0011663258	-0.0156887683	-0.0045154979	-0.021303597599999998	0.0334187976	-0.0496192596	-0.0412813522	0.0525438658	0.0524989725	0.052424178700000004	0.052319527000000005	0.052185077	0.0520209053	0.051827105400000004	0.051603787699999994	0.051351079400000006	0.0510691243	0.0507580831	0.050418133	0.0500494675	0.0496522966	0.0492268466	0.0487733597	0.048292094199999996	0.0477833242	0.0472473396	0.0466844454	0.0	0.0145382	0.067293	0.053579	-0.0008633939999999999	6.43345e-23	0.00029669
937.2257080078124	-143.60336303710938	1.31007552	25.19679451	0.84999281	0.037708750000000006	-0.013592671899999999	0.045195791299999996	0.0139478281	0.0260406534	0.040938287000000004	-0.021607089399999998	-0.0091796113	-0.0305256658	-0.0290377236	0.003341363	0.0365279534	-0.0021541294	0.0525379288	0.0524752324	0.0523707939	0.0522246963	0.0520370558	0.0518080218	0.0515377763	0.051226534299999994	0.050874543499999994	0.050482083899999995	0.0500494675	0.049577038600000005	0.049065173	0.0485142777	0.0479247911	0.0472971821	0.046631949900000004	0.045929623600000004	0.0451907619	0.0444159527	0.0	0.0141852	0.0557501	0.0409931	-0.000714621	-0.000111803	0.000300653
786.1666259765625	-213.92665100097656	1.20469916	23.17008209	0.82377136	0.07522004	-0.0117860111	-0.086218186	0.0202778742	0.025330707200000004	0.0180205744	-0.0029693336	-0.0128575106	-0.0422163093	-0.0382668518	-0.0049976151	-0.0455181596	-0.0130553849	0.0525310025	0.0524475402	0.0523085346	0.052114132800000004	0.0518645408	0.0515600228	0.05120090150000001	0.050787557000000004	0.0503204271	0.0498000066	0.0492268466	0.048601554000000005	0.0479247911	0.0471972746	0.046419775	0.045593115499999996	0.044718171699999996	0.043795870199999996	0.0428271878	0.0418131502	0.0	0.00748806	0.07546	0.06593010000000002	-0.000714621	-0.000446694	0.000158024
1163.7637939453125	133.09381103515622	1.22118115	23.48708153	0.84062314	0.08789484000000002	-0.022087300499999997	0.0196874149	-0.047071233	0.0328189662	0.029097165	-0.0259742434	-0.015626253899999998	-0.009964829	-0.0200976391	0.0364796385	-0.0022163287	-0.043538474400000006	0.0525230872	0.0524158979	0.0522374112	0.051987869699999995	0.051667613	0.0512770766	0.0508167918	0.0502873846	0.049689575199999995	0.0490241767	0.048292094199999996	0.047494323600000006	0.046631949900000004	0.0457061462	0.044718171699999996	0.0436693705	0.042561169	0.0413950747	0.0401726737	0.038895628700000004	0.0	0.0171811	0.0484385	0.0483744	-0.000714621	-0.0	0.000383822
1145.9234619140625	1201.0205078125	1.23952949	23.83997726	0.84370261	0.08435705	-0.0207439459	0.0139608567	0.0596732559	0.0074288573	0.014058071	-0.0026568938	-0.0138090279	-0.0312301016	0.0050751855	0.0021457976000000003	0.042755405999999996	0.0007232446	0.0525141829	0.0523803079	0.0521574358	0.0518459451	0.0514463652	0.050959374800000005	0.0503858015	0.0497266198	0.0489829496	0.0481560546	0.0472473396	0.046258348600000006	0.0451907619	0.044046393600000004	0.0428271878	0.0415352161	0.0401726737	0.038741875499999995	0.0372452526	0.0356853479	0.0	0.0119732	0.0974911	0.0414465	-0.000432122	-0.00012632	0.000329268
1382.9893798828125	1048.916015625	1.28669703	24.74715424	0.88389349	0.06671174999999999	-0.014774118700000002	-0.0758554492	-0.0276010586	0.0043979884	-0.0099258643	0.008397817	-0.0143616298	0.0099820244	-0.0020310937	0.0035737899	-0.0491377661	-0.0001390226	0.052504289800000006	0.0523407729	0.052068622	0.0516884018	0.05120090150000001	0.0506071329	0.0499083283	0.0491059383	0.0482016281	0.0471972746	0.0460949625	0.0448969795	0.0436058121	0.042224140199999996	0.0407548313	0.0392009352	0.0375656769	0.0358524505	0.034064811699999996	0.0322064708	0.0	0.009680200000000003	0.0596997	0.0266127	-0.000500195	4.01963e-23	0.000370746
1393.8052978515625	1086.5301513671877	1.40113056	26.9480648	0.88319045	0.0648918	-0.016692271	0.051735360700000003	-0.0461920676	0.0024476657	-0.0043107519	-0.0386387895	-0.0129538549	0.004130277	0.007218372099999999	0.027765804100000003	0.0227799973	-0.0436386069	0.05249340809999999	0.0522972959	0.0519709848	0.0515152871	0.050931337400000005	0.0502205895	0.049384812699999996	0.048426088	0.047346802	0.046149641799999995	0.0448375879	0.0434139066	0.0418821424	0.0402461088	0.0385098788	0.036677775	0.0347543584	0.0327444176	0.030652956600000003	0.0284851823	0.0	0.0103209	0.0905714	0.0506305	-0.000411003	-0.0	0.000272706
1364.7774658203125	1957.800537109375	1.45726109	28.02762794	0.9242748	0.086763669	2.9426e-05	0.0088347202	0.0621979689	-0.0085065921	0.017195836200000002	0.050812332599999996	0.0013364820000000002	-0.0082463829	0.0060848638	-0.012175078700000001	0.0367761805	0.0328706571	0.052481538	0.0522498801	0.0518645408	0.051326653300000004	0.0506377999	0.0498000066	0.04881573769999999	0.047687888	0.046419775	0.0450151284	0.0434780799	0.0418131502	0.040025236299999996	0.0381195972	0.0361018376	0.0339778925	0.0317540089	0.029436728	0.0270328654	0.0245494917	0.0	0.00010818100000000003	0.0619843	0.0429952	-0.000106204	-0.000446961	0.000327517
1345.9996337890625	1450.977294921875	1.24986899	24.03883743	0.89489818	0.04158281900000001	-0.0040141158	-0.0466708864	-0.051211117300000004	0.0022915367	-0.034625764100000005	0.0016980809	-0.0040273604	0.0050682733	0.0031074647999999997	0.0116332317	-0.059240443200000006	-0.0116726274	0.05246867980000001	0.052198529199999996	0.0517493079	0.051122557199999995	0.0503204271	0.04934566940000001	0.0482016281	0.046892227800000005	0.0454219606	0.043795870199999996	0.04201953519999999	0.040099049399999996	0.038041001	0.0358524505	0.0335409057	0.0311142965	0.0285809477	0.02594955	0.0232291306	0.0204290221	0.0	0.00715805	0.0669537	0.0480425	-0.000241004	-0.000112176	0.000306777
1471.4093017578125	1845.060302734375	1.25577176	24.15236664	0.87013608	0.044226005	0.0010924582	0.061485914800000006	-0.0121339647	-0.015920371000000003	-0.012832110400000001	-0.026924338199999998	-0.00040628260000000004	0.012042206000000001	0.018209482	0.0150351371	0.030493692599999997	-0.0141401708	0.0524548337	0.0521432469	0.0516253058	0.050903060300000004	0.049979368499999996	0.0488578858	0.0475430506	0.046040066100000006	0.0443548805	0.042494162599999996	0.0404652763	0.0382762507	0.0359357488	0.033453033	0.0308379285	0.028100784500000003	0.025252432999999998	0.022304146400000002	0.0192675922	0.0161547875	0.0	0.0143232	0.071437	0.038262	6.268410000000002e-05	-0.000249309	0.000291657
622.3502197265625	1531.4869384765625	1.33045316	25.58871841	0.89767939	0.044766255000000005	0.0020476895000000003	-0.039214712799999996	0.048579570700000005	-0.0202976039	-0.0024132184	0.0256646248	-0.0040687237	-0.0110171678	-0.0083329349	-0.0174798217	0.0071815852	0.0284295694	0.0524399999	0.052084037400000005	0.051492555499999995	0.050668228600000004	0.04961478440000001	0.0483369864	0.04684061269999999	0.045132429800000005	0.043220161900000005	0.0411124562	0.0388188435	0.0363496953	0.0337161769	0.030930196899999998	0.0280043532	0.0249518762	0.021786569	0.0185227448	0.0151751623	0.011758959099999999	0.0	0.00605435	0.0619425	0.0431882	-0.000311242	-0.000286499	0.000322075
