WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	X	Y	Z	RotX	RotY	RotZ
0.06894934576341122	-0.2328932931292649	n/a	n/a	n/a	n/a	-0.0169308452	0.08236119530000001	-0.1230812474	0.00367069	-0.0268471325	0.0960784436	-0.08812123849999999	0.15335513650000002	-0.061073255599999994	0.1677545457	-0.0703240141	0.0055761885999999995	0.0629937729	0.062992855	0.0629913253	0.0629891837	0.012811500000000003	0.0434026	-0.00618686	0.000391139	0.000633112	0.000187889
-0.10707870605217527	-1.497317559155243	1.43960845	18.18382072	1.49047029	0.098027185	-0.0303277101	0.0865159967	-0.1457462903	-0.0242973882	-0.0598276541	0.0806968349	-0.0810985695	0.1197306683	-0.0185975762	0.1631229	-0.0660667475	-0.035837691	0.0629913253	0.062983065	0.0629692986	0.0629500274	0.0170543	0.0359008	0.0108092	0.000788577	-8.76515e-05	0.000455418
-0.2640334668940965	-2.111450394879969	1.21188867	15.30747223	1.1046288	0.08941777500000002	-0.0340257926	0.0897736531	-0.1430405643	-0.0365480911	-0.0677378891	0.0800151304	-0.0831870041	0.0837616663	0.0193385659	0.14876134	-0.0403082645	-0.0192992222	0.06298643030000001	0.0629634865	0.0629252529	0.06287173900000001	0.0141005	0.0219336	0.0433231	0.000237467	0.000120272	0.000496042
-0.3508584531448944	-2.4281957514420585	1.13933957	14.39109707	1.02042627	0.093850415	-0.039144908	0.09104736179999999	-0.1315510447	-0.0407920073	-0.0666853962	0.0652527023	-0.0691864673	0.07034761469999999	0.0412225846	0.1442686899	-0.0176063056	-0.0404933584	0.0629790879	0.0629341224	0.0628592037	0.0627543673	0.00939746	-0.00170842	0.0657699	-6.47001e-05	0.000398342	0.000215108
-0.4312026539957341	-2.4720022624643643	1.00302887	12.66934586	0.95102251	0.04660599	-0.0402783425	0.0912768652	-0.1307961674	-0.0415660392	-0.0619165971	0.047377296	-0.0732511928	0.0545915094	0.0523068817	0.1263241219	-0.025313432900000002	-0.024409067799999996	0.0629692986	0.0628949775	0.06277117389999999	0.0625979853	0.0222697	-0.0116499	0.0598392	-0.00010049800000000003	0.00022126	7.07565e-05
-0.5558715887073499	-2.4317433614241684	1.00425112	12.68478394	0.94589472	0.07470261	-0.0482336045	0.0942147388	-0.12904767220000002	-0.0402957746	-0.051981948	0.0295803523	-0.0701001604	0.0435177904	0.0619725863	0.128845995	-0.0212817247	-0.0181897186	0.0629570627	0.0628460577	0.06266119440000001	0.0624026901	0.0168465	0.00358099	0.0691473	-0.000417605	6.88441e-05	0.000496042
-0.4851795357244378	-2.3863411035118625	1.08821976	13.74539948	0.97409165	0.063655755	-0.0459320032	0.09439469210000001	-0.1111940191	-0.0440980153	-0.050073958200000004	0.018428646200000003	-0.069704789	0.0335153596	0.0809208074	0.10537901820000001	-0.0106491624	-0.0043180701	0.0629423806	0.0627873708	0.0625293037	0.0621686031	0.0203834	0.0209529	0.0567042	3.2793e-05	-8.68348e-05	0.000496042
-0.6651492041727685	-2.1750170858275517	1.09463835	13.82647324	0.98778188	0.052238155	-0.0512925958	0.0860178072	-0.08878336199999999	-0.0647024422	-0.035572074	0.0122034075	-0.070900832	0.0170542151	0.0787406734	0.08454590880000001	-0.030579842200000002	0.0088850671	0.0629252529	0.0627189257	0.0623755479	0.061895869900000004	0.0193035	0.041613	0.0438484	0.000278107	2.06983e-05	0.000496042
-0.8434064099647278	-2.0192683115622554	1.11327434	14.06186485	1.01032495	0.041584515	-0.0605430025	0.0734392625	-0.0564024274	-0.07163800969999999	-0.0029048	0.0162296539	-0.0749146082	-0.009401667399999999	0.09400198859999999	0.0711596892	-0.0426954887	0.0035779153	0.0629056804	0.0626407331	0.062199980599999996	0.06158466	0.008777989999999998	0.049088	0.0467206	0.00030857	-8.68348e-05	0.000219802
-0.8479593756292946	-1.8045908982380825	1.00949061	12.75096416	0.93285197	0.011136160000000006	-0.061189451299999996	0.0730473558	-0.031098229900000003	-0.0710524163	0.0114416198	0.0196828351	-0.0683687255	-0.020992485099999996	0.0817540587	0.0515535729	-0.0703685828	-0.001080135	0.0628836637	0.0625528053	0.0620026634	0.0612351668	0.0142103	0.049098	0.0439311	0.000312514	-8.68348e-05	0.000165659
-0.6925004211202166	-1.6354659154666982	1.05976939	13.38603973	0.9586429	0.06992865000000001	-0.0597573675	0.0693941583	-0.0047908558	-0.0969476551	0.0004617971	0.032111540099999995	-0.0765415802	-0.0329175144	0.0910693075	0.0314384746	-0.049597359	0.0232862421	0.0628592037	0.0624551558	0.061783665300000006	0.0608476076	0.010789000000000002	0.00334655	0.0326546	0.000476656	-8.68348e-05	0.000191105
