WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	X	Y	Z	RotX	RotY	RotZ
-1.1564328717802654	3.5535703682492237	n/a	n/a	n/a	n/a	-0.0088940388	-0.0481491618	-0.0005535836000000001	-0.0138519827	-0.008663508	0.054411065099999996	0.0240335656	-0.0441521837	0.008284842800000001	-0.0095930286	0.005701566999999999	-0.013349805800000001	0.0329600563	0.0329600204	0.0329599604	0.032959876400000004	0.0329597684	0.0329596364	0.0329594805	0.0329593005	0.0329590966	0.032958868599999996	0.0329586167	0.0329583407	0.0329580408	0.032957716899999996	0.0329573689	0.032956997	0.032956601099999996	0.032956181200000004	0.0329557373	0.0261303	0.00948187	0.040267	-0.00178954	7.69202e-05	0.000355905
-1.1611576295421049	2.75825452144771	1.02379739	23.49615097	0.97102815	0.106358775	-0.0094639362	-0.0436181775	-0.0076397769999999995	-0.0025030416	-0.0192229521	0.0351913903	0.0185644573	-0.0445792023	0.0198535659	-0.005730140999999999	0.0176163582	-0.0052203503	0.0329599604	0.0329596364	0.0329590966	0.0329583407	0.0329573689	0.032956181200000004	0.0329547776	0.032953157999999996	0.0329513226	0.0329492712	0.0329470039	0.0329445208	0.0329418219	0.032938907	0.0329357764	0.03293243	0.0329288678	0.0329250899	0.0329210962	0.0346933	0.0644199	0.0320373	-0.00168396	-6.85617e-05	0.000797404
-1.073557653734318	2.2205899976216443	0.94669491	21.72664833	0.82363832	0.08660564999999999	-0.008217418	-0.0420072191	-0.0042434809	0.014403374299999999	0.0091202499	0.006610788	0.0205869748	-0.0420793154	0.0255156086	-0.0016420525	0.0046466013	-0.0033466064	0.0329597684	0.032958868599999996	0.0329573689	0.0329552695	0.0329525702	0.0329492712	0.0329453725	0.0329408742	0.0329357764	0.0329300792	0.0329237826	0.0329168868	0.032909392	0.032901298100000004	0.0328926055	0.0328833142	0.032873424500000005	0.0328629364	0.0328518503	0.0400903	0.094001	0.0720111	-0.00178954	-6.85617e-05	0.000669909
-0.838416838430585	1.8393545021094015	1.07513702	24.67439461	0.88276082	0.153863935	-0.0147656927	-0.043459468	-0.0041761862	0.0162777599	0.0023785219	-0.0538844925	0.0239993935	-0.0403962723	0.0292404487	0.0054285981	-0.0030111173	-0.0083289355	0.0329594805	0.032957716899999996	0.0329547776	0.032950662799999995	0.0329453725	0.032938907	0.0329312666	0.032922451400000004	0.0329124618	0.032901298100000004	0.0328889608	0.0328754503	0.0328607671	0.0328449116	0.0328278845	0.0328096864	0.032790317799999996	0.0327697796	0.0327480724	0.0292411	0.0125941	0.0378222	-0.00195983	0.000297998	0.000681438
-1.0467354716719792	1.585111582448535	1.05952775	24.31616211	0.83509696	0.042309950000000006	-0.0105974421	-0.044649064599999996	0.0042896849	-3.13293e-05	-0.0049565864	0.0016083123	0.0219512772	-0.04313752269999999	0.0349740508	0.0079062991	0.0014070381	-0.0168769262	0.0329590966	0.032956181200000004	0.0329513226	0.0329445208	0.0329357764	0.0329250899	0.0329124618	0.0328978929	0.0328813842	0.0328629364	0.032842550899999996	0.0328202287	0.0327959711	0.0327697796	0.0327416558	0.0327116013	0.0326796178	0.0326457073	0.0326098717	0.0274613	0.0147078	0.037776	-0.001594	9.5891e-05	0.00048197
-1.2892121994728465	1.2443297086664296	1.01248682	23.23657417	0.83823949	0.16703175000000003	-0.0134328196	-0.037080601	0.0023534498	-0.013171916499999999	-0.0169797449	0.0379765459	0.018708047	-0.0374360552	0.041129515	0.0058671763	0.001791163	-0.0183123375	0.0329586167	0.0329542617	0.0329470039	0.0329368439	0.0329237826	0.0329078211	0.0328889608	0.032867203399999996	0.032842550899999996	0.0328150053	0.0327845691	0.032751245	0.0327150359	0.0326759451	0.0326339759	0.032589132	0.0325414175	0.0324908365	0.0324373934	0.030313	0.14107800000000004	0.0631418	-0.00159708	0.000329233	0.000494429
-0.8930049038251661	1.473325920405915	0.8323617	19.10270119	0.74293691	0.06838615	-0.0138086071	-0.0406161806	-0.0078747983	-0.0134426472	-0.0147974144	0.0376281732	0.0200274527	-0.0373092951	0.031970059	0.0061092284	0.006217608100000001	-0.0036110744	0.0329580408	0.0329519584	0.0329418219	0.0329276325	0.032909392	0.032887102599999996	0.0328607671	0.032830388700000004	0.0327959711	0.0327575186	0.0327150359	0.0326685283	0.0326180014	0.0325634615	0.0325049153	0.03244237	0.032375833300000004	0.0323053133	0.0322308188	0.0260962	0.08903229999999998	0.0631555	-0.00169698	0.000326508	0.000354855
-1.058398954784662	1.5839659155734467	0.83856642	19.24510002	0.7369107	0.13652121	-0.0135440907	-0.0421128492	-0.0025452578	0.0023557921	-0.0208553735	0.0121504975	0.0193669128	-0.0409713612	0.0322241464	0.006187626999999999	0.0096094734	-0.008970437099999999	0.0329573689	0.0329492712	0.0329357764	0.0329168868	0.0328926055	0.0328629364	0.0328278845	0.0327874554	0.0327416558	0.0326904932	0.0326339759	0.032572113199999995	0.0325049153	0.0324323932	0.0323545587	0.0322714246	0.0321830044	0.0320893128	0.031990365	0.0239508	-0.00296586	0.0363008	-0.00152882	0.000254475	0.000425121
-1.0784863439450465	1.8045850789497029	0.9162522	21.02798843	0.76313967	0.043219259999999995	-0.0085518655	-0.042495477000000004	0.0008897269000000001	0.010980041999999999	-0.0110103544	-0.0215807439	0.0176907151	-0.042320703700000004	0.034917155299999995	0.0101089527	0.005100233	-0.0125452674	0.032956601099999996	0.0329462002	0.0329288678	0.0329046075	0.032873424500000005	0.032835325299999996	0.032790317799999996	0.0327384117	0.0326796178	0.0326139485	0.0325414175	0.0324620402	0.032375833300000004	0.0322828148	0.0321830044	0.0320764231	0.0319630933	0.0318430387	0.0317162848	0.028225	0.0181576	0.0442027	-0.00137059	0.000238025	0.000448835
-1.0517340203839098	1.8624614596613367	1.0275811	23.58298683	0.84036213	0.14064758	-0.0053766509	-0.0452373617	0.0054597365	0.0131821523	-0.0012974114	-0.058657128600000004	0.0196822611	-0.042794843	0.0330241468	0.0081901629	-0.0029613507	-0.0264762911	0.0329557373	0.032942745499999995	0.0329210962	0.032890795099999995	0.0328518503	0.0328042719	0.0327480724	0.0326832667	0.0326098717	0.0325279068	0.0324373934	0.0323383554	0.0322308188	0.032114811800000004	0.031990365	0.031857511	0.0317162848	0.0315667235	0.0314088663	0.0276277	0.10526700000000001	0.0631087	-0.00106631	4.89164e-05	0.000636144
-0.8368852126657444	2.001029426693228	0.98332769	22.56737137	0.79554129	0.061962230000000014	-0.0005006171	-0.0489761238	0.0048235861	-0.007748421700000001	0.0036645212	0.0057759412	0.020841559	-0.0405571777	0.028029361200000002	0.0085346664	-0.0024986951	-0.0115863496	0.0329547776	0.032938907	0.0329124618	0.0328754503	0.0328278845	0.0327697796	0.0327011543	0.0326220307	0.032532434	0.0324323932	0.0323219402	0.0322011107	0.0320699432	0.0319284801	0.0317767666	0.0316148515	0.031442786800000004	0.0312606276	0.031068432599999998	0.0294465	0.0983005	0.0631903	-0.00154153	0.000269434	0.000269975
-0.7951248890867361	1.9595550286407415	0.99563897	22.84991455	0.79253459	0.15816505	-0.0090943608	-0.0502308042	0.001903675	-0.0177878995	-0.0105116721	0.050657136299999996	0.023266979700000003	-0.043787301900000006	0.0284974777	0.010722525200000001	0.0005741695	-0.0190604978	0.032953721899999996	0.032934684900000004	0.0329029648	0.032858573700000004	0.0328015288	0.0327318521	0.0326495702	0.032554715	0.032447323	0.0323274355	0.0321950987	0.0320503635	0.031893285800000004	0.0317239259	0.0315423491	0.0313486254	0.0311428293	0.0309250401	0.030695341600000002	0.0198359	0.02477	0.0138044	-0.00121433	0.000259315	0.000445417
-1.2463589252657568	1.4372663360584492	0.8928169	20.49014854	0.74261957	0.0673963	-0.0133142274	-0.0465073387	-0.008029690400000001	-0.0060450446	-0.0080418313	0.0303462535	0.0197217922	-0.0384200943	0.0352300248	0.0065195407	0.009779779300000001	-0.007813555	0.0329525702	0.0329300792	0.0328926055	0.0328401662	0.0327727852	0.0326904932	0.032593327400000004	0.0324813323	0.0323545587	0.032213064300000004	0.0320569134	0.031886177200000004	0.0317009334	0.0315012661	0.031287266200000004	0.0310590312	0.0308166648	0.0305602773	0.0302899854	0.0240607	0.0503454	0.0303829	-0.00152387	0.00019873	0.000495644
