WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	X	Y	Z	RotX	RotY	RotZ
0.0569842290868389	3.0630509588853427	n/a	n/a	n/a	n/a	-0.0301293923	-0.0336992058	0.0501845074	-0.0400633869	-0.0653641316	-0.0219982136	0.033762776200000004	-0.0323887032	0.0653406886	-0.051857611100000006	-0.021452673	0.06139177690000001	0.0644822442	0.0644812126	0.0644794934	0.0644770866	0.000230475	0.0154465	0.0719481	-0.000705566	-0.0009207070000000002	-0.000852365
0.00861511704230028	2.360946189865968	0.95314419	20.85488319	0.83620644	0.130276502	-0.0529204837	0.0699804025	0.0198993477	-0.0297481694	-0.05521241599999999	-0.023951818700000002	0.0453338203	0.056197698	0.0092755273	-0.0045310707	0.0115395882	0.0386969379	0.0644794934	0.06447021	0.0644547386	0.0644330808	0.000135673	0.0333433	0.119953	-0.00150713	-0.000748958	-0.000540078
0.4087017094345719	1.6862415665403114	1.0881263	23.80830383	0.83773923	0.1150606163	-0.0579206822	0.0027016223	-0.0584759654	-0.010880248200000001	-0.0353902003	-0.0406614777	0.055718175300000006	0.009135996700000001	-0.050042173200000005	-0.0030603646999999997	-0.028891838	0.058828196799999996	0.0644739921	0.0644482066	0.06440523849999999	0.0643450991	8.320669999999998e-05	0.0902586	0.140245	-0.00133029	-0.000463209	-0.000833506
0.004050491300638059	1.5886091664966715	0.97503102	21.33376884	0.82670379	0.1823605567	-0.0324001906	-0.057675606	-0.0188504034	-0.0466134914	-0.013626512700000001	-0.035214634	0.0273596934	-0.0706687346	-0.0121676746	0.0279089838	0.0102766816	0.028036814900000002	0.0644657404	0.0644152062	0.064331012	0.0642132017	7.11e-05	-0.0565828	0.147325	-0.00133867	-0.000627261	-0.000437397
0.5123559775219284	0.9846403345859762	1.28437555	28.10225487	1.04140365	0.264392765	-0.0411441922	-0.0474657602	0.061480857400000005	0.0076086439	-0.11139035439999999	-0.0617151795	0.036651510299999995	-0.0183329251	0.07824930179999999	-0.0348884419	-0.0238063279	0.0050860704	0.0644547386	0.0643712145	0.0642320877	0.0640374786	0.0186634	0.10358	0.140272	-1.17237e-05	-0.0008200819999999998	-0.000489323
-0.11141215100271548	1.852085162643388	1.48283136	32.44448853	1.13344109	0.372680935	0.039463772599999995	0.061292595199999994	0.022407228300000002	-0.053148293799999996	-0.0510718421	0.014996266599999999	-0.0549342408	0.0553621923	0.0202271693	-0.018781716299999997	0.0658482192	-0.007596566999999999	0.0644409873	0.0643162389	0.0641085036	0.0638180497	0.0171345	-0.0223573	-0.059364	0.000632627	-0.00103538	-0.000437397
-0.17280592125223765	1.8530730402639155	1.0755403	23.53292084	0.91734546	0.09979747000000003	0.0036546179999999997	0.0470460175	-0.0511500567	-0.0392633358	-0.038554691099999996	-0.0872223974	-0.025877016	0.0505939588	-0.061958844699999994	0.0031028157	0.0290708965	0.0237572737	0.064424487	0.0642502888	0.0639603071	0.0635550647	0.0109011	-0.00444168	-0.0252516	0.000675782	-0.000498966	-0.000186245
-0.3186421071060745	2.092598042791213	1.05993772	23.19153595	0.89383608	0.08573245999999998	0.0329119089	-0.023533806	-0.060606208499999994	-0.0431531859	-0.0450469384	-0.039881787	-0.052802019900000004	-0.022806537	-0.0683454254	0.0102631758	-0.0063836734	0.007183554	0.06440523849999999	0.0641733754	0.0637875551	0.0632487032	0.00825258	0.00226916	-0.0593413	0.000327137	-0.000253095	-0.000437397
0.430631332271587	2.554723230851792	1.19446766	26.13506317	1.00937462	0.215239526	-0.0308737302	-0.0582993157	0.013031728000000001	-0.0762902012	-0.09714572279999999	-0.061889529299999996	0.0201876341	-0.0194737045	0.031892332200000005	-0.0516226813	-0.029484153399999997	0.033081676000000004	0.0643832425	0.064085512	0.0635903139	0.0628991742	0.00015844399999999996	0.0930451	0.0544252	0.000294682	-0.000272699	-0.000437397
0.028906540506497738	3.0447832823326557	1.06558621	23.31512451	0.91146183	0.149721137	0.022395448300000002	0.028413004500000002	0.0323146827	-0.1115904775	-0.0611109238	-0.086182632	-0.0286189167	0.0253112352	0.0033558501	-0.0452937833	0.053560305	-0.010523697700000001	0.0643585	0.06398671339999999	0.06336865929999999	0.0625067163	0.000167241	0.0429909	-0.0237927	0.000526039	-7.52512e-05	-0.000437397
