WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
11152.7236328125	10314.921875	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00681159	0.0	0.0	-0.0	0.0
2753.77490234375	4771.966796875	1.70106435	31.04539108	1.57039082	0.14242834149000003	-0.2866062717	0.01801187	0.0957076477	-0.20899938440000002	-0.0645064054	0.0764437448	-0.1266821261	-0.1695406598	0.055753120999999996	-0.293633339	0.006806836899999999	-0.0438391977	0.099011819	0.09900301339999999	0.09898833800000001	0.09896779359999999	0.0989413814	0.0	-1.85149e-06	0.035467	-0.0799658	-0.000215512	-0.00018813	0.0
3635.388427734375	-298.8641052246094	1.89601099	34.60327911	1.63293207	0.20047188851	-0.215852365	0.1877410806	0.051773823200000006	0.0926699774	-0.140263188	0.0909343953	-0.2187994221	-0.058007653799999996	0.1718050985	-0.1529673442	-0.0387012412	0.0422047053	0.09898833800000001	0.0989091031	0.09877709189999999	0.09859237480000001	0.09835505050000001	0.0	-0.00289929	0.0551785	-0.137584	0.00144626	0.00028836	-0.000266633
4311.064453125	-4210.88232421875	1.71713912	31.3387661	1.51196539	0.12688155000000004	0.0018358154000000001	0.0903048689	-0.0253962481	0.0954715454	-0.2335401925	-0.070899765	-0.2414042366	0.0035163244	-0.0035445443	-0.023098694500000003	-0.1163047673	-0.0112618102	0.0989413814	0.09872137140000001	0.09835505050000001	0.09784296140000001	0.0971858632	0.0	0.0149116	0.044158	-0.199303	0.00102009	0.000413226	-9.10458e-05
1721.74072265625	-6293.275390625	1.26514924	23.08969307	1.02907491	0.0444279	0.099137814	0.0176832169	-0.0253894568	0.028948201200000002	-0.09081963050000001	-0.1288351289	-0.1101787706	0.0535734743	-0.0080621123	0.0013568001999999999	-0.026806465699999997	-0.0903446094	0.09887096050000001	0.0984399966	0.09772311439999999	0.09672239619999999	0.0954407484	0.0	0.0182208	0.0332667	-0.210376	0.000955511	0.000607969	3.27202e-05
-673.5831909179688	-6782.7939453125	1.24849784	22.78579521	1.01323068	0.16277614	0.1663248297	0.0022654212	-0.0631927462	-0.0136380201	-0.0795871219	-0.038671970800000004	0.0441367322	0.0746678587	-0.07185038889999999	-0.0010470407	-0.0480128268	-0.0359458389	0.09877709189999999	0.09806524550000001	0.0968826324	0.09523492970000001	0.0931300475	0.0	0.0172618	-0.0438534	-0.209915	-0.000583629	0.000591616	0.000161948
-3108.156982421875	-5044.49951171875	1.18460286	21.61967468	0.98553252	0.16755525000000002	0.1225193442	-0.040298854	-0.1584552743	-0.0395841752	0.0677774166	0.0906408599	0.138873269	0.045590439299999994	-0.11831589199999999	0.0687592496	-0.0320045745	0.0109110478	0.09865979789999998	0.09759747349999999	0.0958353979	0.09338620460000001	0.0902674539	0.0	0.0299192	0.0308968	-0.253624	-0.00092563	0.000858868	0.000281468
-1238.60595703125	-2215.455322265625	1.13393247	20.69491196	0.98199207	0.03339009999999995	0.0015445254999999999	-0.09480508630000001	-0.080976881	-0.07007249980000001	0.0594802475	-0.0907252364	0.1020880658	-0.08733589119999999	-0.0564748813	0.0286732206	0.0446694863	-0.0250382275	0.0985191063	0.0970371244	0.0945836458	0.0911832336	0.0868699314	0.0	0.0316095	0.0367493	-0.255995	-0.000787385	0.000912769	0.000558848
-2244.492431640625	-2451.4111328125	1.25318158	22.87127686	1.01549089	0.04618855000000004	0.0486503375	-0.1200479898	0.0727069694	-0.0304307877	0.0572695808	0.09036500289999999	0.1584380944	-0.0088700348	0.0379967521	0.0098702709	-0.021196411499999998	0.06233627480000001	0.09835505050000001	0.0963847298	0.0931300475	0.0886343733	0.08295761389999999	0.0	0.0344362	0.0238225	-0.256409	-0.000528825	0.0007438609999999998	0.000385895
-1186.7537841796875	-3758.30419921875	1.45428121	26.54145813	1.2261467	0.17442035	0.09415383179999999	0.015377193300000001	0.0622771757	-0.0143062785	-0.0006535219	-0.0073150977	0.0777679089	0.0005042551	0.07252495610000001	-0.0606987308	0.0200949983	-0.0241037475	0.0981676693	0.0956409084	0.0914777049	0.0857492926	0.0785536861	0.0	0.0242495	0.0694494	-0.228831	0.0007996	0.00117383	0.000448076
-5.64013671875	-1103.322509765625	1.4240756	25.9901886	1.21498835	0.1577521	-0.009288801800000001	-0.0350554402	-0.036834751400000004	-0.008650099	0.08451258380000001	-0.09692499199999999	0.0145127301	-0.062196665899999996	-0.019805694	0.0053466388	0.0435867765	-0.0732607778	0.0979570074	0.0948063657	0.08963014429999999	0.0825389354	0.07368424559999999	0.0	0.0388678	0.0697375	-0.238991	-0.00146174	0.000946621	0.000613241
