WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
9501.1416015625	10095.4296875	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-1.3239300000000002e-09	3.71015e-09	-6.75338e-05	-0.0	0.0
1932.554443359375	5285.94677734375	0.89689159	30.92499924	0.98749375	0.08650352249622001	-0.0188687342	0.0164908834	0.046553910899999995	-0.057730141900000004	-0.0406024919	-0.0503770749	-0.005641635	-0.0021975459	0.0131782787	-0.0203188571	0.0281384111	-0.027650788199999998	0.05255870940000001	0.0525583383	0.052557719800000006	0.0525568539	0.0525557406	0.0525543799	0.052552771799999995	0.052550916399999995	0.0525488135	0.0525464634	0.0525438658	0.05254102099999999	0.0525379288	0.0525345893	0.0525310025	0.0525271685	0.0525230872	0.05251875860000001	0.0525141829	0.052509359900000004	0.0	-0.008413699999999998	-1.33011e-06	-0.0543524	0.0	0.000109762	-0.000297426
1543.6865234375	2071.27734375	1.09241378	37.66664505	0.87814176	0.10327514851	-0.0379953239	0.0120785834	0.0213805741	-0.0359507873	0.0150952096	-0.0085111614	-0.010844866299999999	0.0458787955	-0.0021829905	-0.0226948217	0.0402008217	-0.0021511069	0.052557719800000006	0.0525543799	0.0525488135	0.05254102099999999	0.0525310025	0.05251875860000001	0.052504289800000006	0.0524875966	0.05246867980000001	0.0524475402	0.052424178700000004	0.0523985962	0.0523707939	0.0523407729	0.0523085346	0.052274080099999995	0.0522374112	0.052198529199999996	0.0521574358	0.052114132800000004	0.0	-0.0135832	5.46684e-05	-0.0351432	0.000914521	0.000623031	-0.000446445
1199.286865234375	1686.513671875	0.96141404	33.14974594	0.81636077	0.3894660216	-0.0027970482	0.0062582414000000005	0.021320553	-0.026694543799999998	0.009743738299999999	-0.007772510600000001	-0.0123590176	0.019127592	-0.0476876758	0.0020105411	-0.0190797653	-0.0209007974	0.0525557406	0.0525464634	0.0525310025	0.052509359900000004	0.052481538	0.0524475402	0.0524073704	0.0523610334	0.0523085346	0.0522498801	0.052185077	0.052114132800000004	0.0520370558	0.051953855199999996	0.0518645408	0.0517691229	0.051667613	0.0515600228	0.0514463652	0.051326653300000004	0.0	-0.054104	0.00948086	-0.192416	5.56904e-05	0.00129965	-0.00255592
455.48095703125	305.96875	0.83335048	28.7340889	0.72299284	0.11287453	-0.0118378978	-0.00038246819999999997	0.0032672312	-0.011178771899999999	0.0246185219	0.0017594863	-0.0298684556	0.0686707933	-0.0359750854	-0.0053839214	0.0179804004	0.0152759046	0.052552771799999995	0.0525345893	0.052504289800000006	0.0524618802	0.0524073704	0.0523407729	0.0522621031	0.0521713792	0.052068622	0.051953855199999996	0.051827105400000004	0.0516884018	0.0515377763	0.0513752637	0.05120090150000001	0.051014729800000005	0.0508167918	0.0506071329	0.0503858015	0.0501528488	0.0	-0.050802	0.0263307	-0.151193	9.02242e-05	0.00169822	-0.00195903
401.863037109375	360.9248046875	0.89143533	30.736866	0.79903424	0.41613586	0.013526989299999998	-0.0400971115	-0.0157974788	0.0205063253	0.0308588072	0.0077132713	-0.023198829100000002	0.0119793369	-0.0120327801	0.022228261000000003	-0.01745378	-0.0029436913	0.0525488135	0.05251875860000001	0.05246867980000001	0.0523985962	0.0523085346	0.052198529199999996	0.052068622	0.0519188625	0.0517493079	0.0515600228	0.051351079400000006	0.051122557199999995	0.050874543499999994	0.0506071329	0.0503204271	0.0500145357	0.049689575199999995	0.04934566940000001	0.0489829496	0.048601554000000005	0.0	-0.0317805	0.010838	-0.357521	-0.00154249	0.000509881	-0.00264385
783.43212890625	1550.1611328125	0.87559265	30.19060707	0.67815518	0.2343134	0.0262173727	-0.029888600699999997	-0.0002903575	0.0025081578	-0.0037047995	-0.0243762025	-0.014315183200000001	0.0002328035	-0.0264057979	0.0098131796	-0.0446867665	-0.0008284175999999999	0.0525438658	0.0524989725	0.052424178700000004	0.052319527000000005	0.052185077	0.0520209053	0.051827105400000004	0.051603787699999994	0.051351079400000006	0.0510691243	0.0507580831	0.050418133	0.0500494675	0.0496522966	0.0492268466	0.0487733597	0.048292094199999996	0.0477833242	0.0472473396	0.0466844454	0.0	-0.0318265	-0.0589415	-0.388692	0.000971558	0.000457221	-0.00254422
1546.126708984375	2588.46044921875	0.59937412	20.66653824	0.54290897	0.2548847915	0.013911313	-0.018109546	0.007042025	-0.008434705899999999	-0.014342771200000002	-0.0347551773	-0.0066627566	-0.013850681200000001	-0.0082444165	0.0059281907	-0.0020373774	-0.0027093602	0.0525379288	0.0524752324	0.0523707939	0.0522246963	0.0520370558	0.0518080218	0.0515377763	0.051226534299999994	0.050874543499999994	0.050482083899999995	0.0500494675	0.049577038600000005	0.049065173	0.0485142777	0.0479247911	0.0472971821	0.046631949900000004	0.045929623600000004	0.0451907619	0.0444159527	0.0	-0.0179073	2.64415e-05	-0.355611	0.00300302	0.00024658	-0.00180799
1745.25830078125	2310.85302734375	0.51910281	17.89876747	0.49316263	0.05385595850000001	0.0099265453	-0.0217371635	0.0008614523	-0.0324417797	-0.043633341500000006	0.0117477218	-0.0023966828	-0.013333226699999999	-0.0103447229	-0.0078018359999999995	0.0046523049	-0.0082535375	0.0525310025	0.0524475402	0.0523085346	0.052114132800000004	0.0518645408	0.0515600228	0.05120090150000001	0.050787557000000004	0.0503204271	0.0498000066	0.0492268466	0.048601554000000005	0.0479247911	0.0471972746	0.046419775	0.045593115499999996	0.044718171699999996	0.043795870199999996	0.0428271878	0.0418131502	0.0	-0.0229756	0.0331865	-0.342549	0.00300552	0.000197768	-0.00180799
2115.389892578125	1403.08935546875	0.65398389	22.54949379	0.52566922	0.0852435	0.012312458600000001	-0.0118035677	0.01542301	-0.0116936774	0.0029643819	0.0005256707	0.010575544499999999	0.0011802546000000001	-0.010997197700000001	0.005036394699999999	-0.0048433042	-0.024848280499999997	0.0525230872	0.0524158979	0.0522374112	0.051987869699999995	0.051667613	0.0512770766	0.0508167918	0.0502873846	0.049689575199999995	0.0490241767	0.048292094199999996	0.047494323600000006	0.046631949900000004	0.0457061462	0.044718171699999996	0.0436693705	0.042561169	0.0413950747	0.0401726737	0.038895628700000004	0.0	-0.0208381	0.0664779	-0.365708	0.00312533	-0.000215534	-0.00180799
