CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
1.015650034846908	1.0144380309922048	0.9259047595624104	1.46012783	28.03646278	1.32184601	0.17795319999999998	0.0043504857	-0.0239101444	-0.0101604326	0.0128625302	0.0042907527	-0.0447974225	-0.016986676399999998	-0.0094425895	0.024787976	0.014921066200000001	-0.003743243	-0.022098537400000003	0.0332949462	0.0331798733	0.0329883796	0.032720906099999995	0.032378069	0.0319606578	0.031469633999999996	0.0309061285	0.030271439100000002	0.0295670278	0.028794516800000003	0.027955685600000002	0.0270524661	0.026086938599999998	0.0250613269	0.0239779933	0.022839433	0.021648268300000002	0.0204072427	0.0	-0.0165888	-0.0138586	0.0596344	0.00357802	0.00188425	0.000148292
0.3229573313663308	0.8145617527251786	1.1516039781689664	1.34244668	25.77682304	1.28346229	0.09730925	0.004292869600000001	-0.028621881499999998	-0.0096009428	0.0044201538	0.0145633797	-0.053041791399999996	-0.0032081378999999997	0.0031275652	0.0153532867	0.0037926015	-0.0148080778	-0.0292131064	0.0332921043	0.033168519	0.0329628833	0.0326757058	0.032307697	0.0318597672	0.0313330244	0.0307287717	0.030048503900000002	0.0292939038	0.028466837999999998	0.0275693525	0.026603667400000003	0.0255721717	0.024477417	0.0233221114	0.022109112799999997	0.0208414219	0.0195221746	0.0	-0.0151015	0.0117006	0.0728777	0.00319515	0.00138881	0.000410371
0.5803372204270996	0.7777086731774681	1.2000011090256002	1.21778393	23.38312721	1.01846135	0.0921871	-0.0002467469	-0.0311164536	-0.0130516449	-0.0009545036	0.0101185275	-0.028485866600000003	-0.0029833121999999998	0.0116355325	0.0196014883	0.010133857	-0.0321655625	-0.015346988600000002	0.033289160899999996	0.0331567606	0.0329364833	0.032628912999999996	0.0322348646	0.0317553827	0.031191737999999997	0.030545424300000002	0.029818154700000002	0.0290118565	0.028128666899999998	0.027170926499999998	0.0261411738	0.0250421378	0.0238767314	0.0226480435	0.021359330299999996	0.0200140075	0.0186156406	0.0	-0.0107148	0.0339875	0.0893115	0.00241193	0.0014093	0.000232487
1.8674120521096131	0.7753785332955062	1.1296945031540266	1.01522279	19.49367523	0.90960479	0.13230453	-0.0038240949	-0.0127923326	-0.0167382387	0.0061969987	0.0022858783	-0.038231856099999996	-0.0056887573	0.0077048087	0.0161004647	0.0096785147	-0.005085502800000001	0.0021823121	0.0332861161	0.0331445981	0.0329091804	0.0325805298	0.0321595775	0.0316475159	0.0310457959	0.030356122000000003	0.029580448199999998	0.028720972	0.0277801283	0.0267605825	0.025665223100000002	0.0244971532	0.023259682	0.021956315299999998	0.0205907457	0.0191668417	0.0176886375	0.0	-0.00054662	-0.0205283	0.0994502	0.00187851	0.00095687	0.000396274
1.9755464419514612	0.5869022528780172	0.8727864664226437	0.96592695	18.54712677	0.89069849	0.15436561	-0.0046425745	-0.007644621999999999	-0.0193486302	0.011336159299999999	0.0107078852	-0.019296373000000002	-0.0042461172	0.004903054699999999	0.014786573600000002	0.0190364362	-0.0158439374	-0.014478355600000001	0.0332829699	0.0331320318	0.0328809752	0.032530558700000003	0.0320818412	0.0315361786	0.030895219900000003	0.0301609017	0.0293354433	0.028421338799999998	0.0274213506	0.0263385004	0.025176060400000002	0.0239375433	0.0226266915	0.0212474663	0.0198040354	0.0183007606	0.0167421844	0.0	-0.00629463	0.0916299	0.0892916	0.00209187	0.00120019	0.000326938
3.0551378540726764	0.7982978517307504	0.958266935945712	1.03372347	19.84891319	0.89397305	0.12441197	-0.0023660011	0.007825492600000001	-0.0250740855	0.0202273049	0.0047296415	0.0089201885	-0.0098976518	0.0016932764000000002	0.014294194199999999	0.015691477	-0.0094023929	0.0024184272	0.0332797224	0.033119061899999996	0.0328518686	0.0324790022	0.032001661800000004	0.031421383	0.030740032400000002	0.029959801499999997	0.0290832002	0.028113048199999997	0.0270524661	0.0259048654	0.024673937599999998	0.0233636421	0.0219781938	0.0205220492	0.0189998921	0.0174166188	0.0157773222	0.0	-0.0161944	0.0422757	0.0769803	0.0011825	0.00131833	0.000356362
1.4120013005907353	0.9305608876009609	0.6076934034524177	1.14261317	21.93974495	0.95044351	0.144832	0.00684648	-0.001802297	-0.014419691100000001	0.0077773057	0.0059550852	-0.0143576402	-0.0179940031	-0.014238990600000001	0.0197674098	0.008309492199999999	-0.0168170165	0.0109687572	0.033276373399999996	0.0331056883	0.0328218614	0.0324258626	0.0319190454	0.0313031417	0.0305802566	0.0297528606	0.0288237814	0.0277961941	0.0266736106	0.025459867599999998	0.0241591131	0.0227757925	0.021314633399999998	0.0197806296	0.018179023500000002	0.016515288899999998	0.0147951118	0.0	-0.0129579	0.0877479	0.0700758	0.000232688	0.00184713	0.000662126
1.8126123180063456	0.9090046890215722	0.9790734934622454	1.16547728	22.37876701	1.02590358	0.1378351	0.0052494142	0.0148073246	-0.0106442684	0.0010915911	-0.0050089686	-0.0166258704	-0.017985206200000003	-0.012761608300000001	0.0227302101	-0.0031435902	-0.0060282237	0.017410097700000002	0.0332729231	0.0330919114	0.0327909543	0.0323711427	0.031833998100000004	0.0311814677	0.030415916499999997	0.0295401193	0.0285572506	0.027470873	0.026284923999999998	0.0250037023	0.0236318519	0.0221743452	0.020636465	0.0190237856	0.0173421523	0.0155976605	0.0137966331	0.0	-0.0147965	-0.0176723	0.0873735	0.00013887	0.0019232	0.000566442
1.5911443341994391	0.8903119459930066	1.352074971361275	1.13892531	21.86893272	1.02371752	0.07615707	0.0037746484000000004	0.0112195729	-0.0118599213	-0.014610500600000001	0.0039512814	-0.0318770644	-0.0136365523	-0.0081308558	0.025060029900000003	-0.024225410299999996	0.0057758228	0.0027162965	0.033269371400000004	0.033077731299999996	0.0327591482	0.032314845	0.0317465267	0.0310563743	0.0302470364	0.0293216191	0.0282836738	0.0271371839	0.025886549300000002	0.0245365696	0.0230924255	0.021559659300000002	0.0199441534	0.0182521074	0.0164900152	0.014664638999999998	0.012782984099999999	0.0	-0.0185376	-0.00445063	0.0894984	0.000664557	0.001386	0.000644943
1.7764260243836338	0.7698373524693258	1.3724031819202105	1.07686758	20.67733955	0.93605947	0.07173372	-0.0019287967999999998	0.021237630499999997	-0.0133677798	-0.0184533096	0.0045877065	-0.0412823408	-0.0147444343	-0.0021771596	0.0120032376	-0.0210510821	0.0022718020000000003	-0.011873963999999999	0.0332657184	0.0330631481	0.0327264441	0.0322569723	0.0316566375	0.0309278751	0.030073641600000003	0.0290974026	0.0280031185	0.0267952287	0.0254786335	0.024058674300000003	0.0225411115	0.0209321019	0.019238173	0.017466196899999998	0.0156233622	0.0137171453	0.0117552793	0.0	-0.0218305	-0.0136211	0.0861361	0.00147694	0.00160606	0.000559225
2.680016649615161	0.9735791284019256	1.2739631324347258	1.28718758	24.71577263	0.96670574	0.1201137	-0.0013813074	0.0362278745	-0.0116112903	-0.0168914802	-0.0038546687	-0.0248990941	-0.0203303049	-0.004798154000000001	0.0120578799	-0.0312746084	0.0073284765	0.0159056696	0.0332619641	0.033048162	0.0326928427	0.0321975275	0.0315643376	0.0307959844	0.0298957581	0.0288675135	0.027715653700000002	0.026445111299999997	0.0250613269	0.023570226	0.0219781938	0.0202920476	0.0185190078	0.0166666667	0.014742956299999999	0.012756114399999999	0.010714648799999999	0.0	-0.0193139	0.0216436	0.0737077	0.000311685	0.00173367	0.00045401
3.335904297038528	1.1299877687845914	1.0041143377107191	1.04777586	20.11873817	0.87037158	0.07584699999999998	0.0004801859	0.049995208	-0.02177772	-0.0074320067	-0.011772278300000001	-0.013565108300000002	-0.023834168399999998	-0.0033894548	0.0110800327	-0.022673596400000003	0.0371739342	0.018947951799999998	0.0332581084	0.0330327733	0.032658345	0.0321365135	0.031469633999999996	0.030660716600000002	0.0297134122	0.0286319966	0.0274213506	0.026086938599999998	0.0246347833	0.0230714391	0.0214039622	0.0196398786	0.0177871505	0.0158541403	0.0138495725	0.0117824948	0.0096622369	0.0	-0.0203243	-0.0290448	0.0681629	0.000576595	0.00182807	0.000441252
2.9841249445102416	0.7630084058806731	0.22491017880215525	0.89880902	17.25836945	0.85120773	0.17082750000000002	0.0120792699	0.0526442424	-0.0203375346	0.0034356533	-0.0020389178	-0.0094590131	-0.0174552207	-0.0090328745	-0.0010746042	-0.0043660485	0.026339388300000002	0.0152232171	0.0332541515	0.0330169821	0.032622952000000004	0.0320739331	0.0313725338	0.030522086400000002	0.029526631299999998	0.0283908978	0.0271202817	0.0257208194	0.024199159900000003	0.0225625323	0.0208187121	0.0189759841	0.0170431029	0.015029251399999999	0.0129439972	0.0107972473	0.0085992006	0.0	-0.0197948	0.0442133	0.0468633	-0.000360414	0.00152512	0.000166405
