WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	X	Y	Z	RotX	RotY	RotZ
16081.9775390625	12699.9306640625	n/a	n/a	n/a	n/a	-0.0291088694	-0.016920347	0.0110331555	-0.0006681673	-0.0129196251	0.0962317401	-0.0562583133	-0.1172069663	0.0994014458	-0.2193175484	0.0229831933	-0.091066262	0.052522449900000004	0.05252208	0.0525214637	0.0525206007	0.0525194913	0.052518135300000005	0.05251653269999999	0.0525146837	0.05251258809999999	0.052510246	0.052507657400000005	0.052504822400000005	0.0525017408	0.052498412800000005	0.0524948384	0.052491017599999995	0.0524869503	0.0524826367	0.0524780767	0.0524732703	-0.040418	0.00930919	3.41084e-05	-0.00042448	-0.00183402	-0.0007986859999999998
2179.2431640625	4372.08935546875	1.1783191	28.4744606	1.15835023	0.11750314159999997	-0.010018886099999999	-0.0103937769	0.0239862887	-0.0058361302	0.01618447	0.057607043499999996	-0.0293704964	-0.0480881258	0.055904349000000006	-0.08260909820000001	0.0308695379	0.00021595770000000001	0.0525214637	0.052518135300000005	0.05251258809999999	0.052504822400000005	0.0524948384	0.0524826367	0.05246821769999999	0.052451582000000004	0.0524327303	0.0524116635	0.0523883824	0.052362887999999996	0.0523351814	0.0523052637	0.0522731362	0.0522388004	0.0522022575	0.0521635092	0.0521225571	0.0520794029	-0.0470045	-0.00736911	0.0552461	-0.00100417	-0.00183402	-0.000597849
-1677.24072265625	762.06103515625	0.88156915	21.30340195	0.82982868	0.04454521	-0.0063448220999999996	0.0203390533	0.047257389299999994	-0.010507376499999999	-0.024927287599999997	-0.0292532268	-0.0102193796	-0.007318045699999999	0.0238021074	-0.013564978600000001	0.0147356676	0.0149497201	0.0525194913	0.052510246	0.0524948384	0.0524732703	0.052445544299999994	0.0524116635	0.052371632	0.052325454400000006	0.0522731362	0.052214683600000006	0.0521501033	0.0520794029	0.0520025909	0.051919676	0.051830668200000006	0.0517355778	0.051634415999999995	0.0515271947	0.051413926500000005	0.0512946246	-0.0430481	-0.00583145	0.0684002	-0.00100417	-0.00180114	-0.00108291
-2040.1630859375	1769.4072265625	0.86356854	20.86841202	0.77142066	0.16104615000000003	-0.0097537879	0.0205660776	-0.0134544907	0.0067033587	-0.0120919675	-0.029300139700000002	-0.0102889192	-0.0069224953	-0.0014670361	0.0193111204	0.0076224428	-0.006088449	0.05251653269999999	0.052498412800000005	0.05246821769999999	0.0524259541	0.052371632	0.0523052637	0.052226864500000005	0.0521364526	0.0520340485	0.051919676	0.051793361399999994	0.0516551336	0.0515050244	0.0513430685	0.051169303	0.050983768	0.050786505999999995	0.0505775625	0.0503569855	0.0501248258	-0.0404593	-0.063999	0.103345	-0.00145076	-0.00135648	-0.00066726
-3969.77294921875	2278.8779296875	1.1487335	27.75951385	1.03332162	0.38191986	-0.0170472793	0.004587522100000001	-0.0401700509	0.0382898151	-0.0149579924	-0.0371500285	0.0150497079	0.0039508592	-0.0307673311	0.031123316600000003	0.0024570781	0.0374015319	0.05251258809999999	0.0524826367	0.0524327303	0.052362887999999996	0.0522731362	0.0521635092	0.0520340485	0.05188480349999999	0.0517158308	0.0515271947	0.051318967	0.0510912267	0.0508440606	0.0505775625	0.0502918338	0.04998698309999999	0.04966312639999999	0.0493203868	0.0489588946	0.048578787199999994	0.00407551	-0.172263	0.141391	-0.00116183	0.000471621	0.0010372100000000002
-1024.7568359375	2406.72509765625	1.36499119	32.98545074	1.23071909	0.29738979	-0.0292828712	-0.0235205274	-0.0332591851	0.0330903108	0.0428013835	-0.0296347302	-0.0099944185	0.0092656847	-0.0429010013	0.0326697014	-0.0952238167	-0.0140505869	0.052507657400000005	0.0524629187	0.0523883824	0.0522840908	0.0521501033	0.0519864958	0.051793361399999994	0.051570809599999996	0.051318967	0.051037976500000005	0.0507279978	0.050389206900000004	0.0500217962	0.0496259744	0.0492019664	0.0487500129	0.0482703707	0.0477633121	0.0472291253	0.0466681135	0.00389307	-0.0647486	0.223282	-0.0022454	0.00133702	0.00124428
-2073.6787109375	3591.88330078125	1.1046927	26.69525528	1.0085181	0.23195268	-0.0311099168	-0.020603119	0.0354311774	-0.0078278169	0.0338089019	-0.030615872599999996	-0.0045368418	0.0139420096	-0.061507610899999995	0.0250006114	-0.10289435710000001	-0.021152702599999997	0.0525017408	0.0524392604	0.0523351814	0.052189586399999995	0.0520025909	0.0517743432	0.0515050244	0.051194848200000004	0.0508440606	0.050452939800000006	0.0500217962	0.0495509717	0.0490408399	0.0484918053	0.0479043036	0.0472788008	0.0466157931	0.045915806399999995	0.045179396100000005	0.044407146200000004	0.00400815	0.0139777	0.152765	-0.00220486	0.000386457	0.000583497
-4290.85009765625	243.16796875	1.22213268	29.53322792	1.04594529	0.15134002	-0.0204057094	-0.0228443069	0.0203804463	-0.0315464697	0.018924783	-0.024845744399999998	0.014802571399999999	0.014192505	-0.0863229891	0.0331976104	0.009121543499999999	0.0471294929	0.0524948384	0.0524116635	0.0522731362	0.0520794029	0.051830668200000006	0.0515271947	0.051169303	0.050757370999999996	0.0502918338	0.049773183	0.0492019664	0.048578787199999994	0.0479043036	0.047179228	0.046404325999999996	0.045580416	0.0447083683	0.0437891037	0.042823593099999994	0.0418128563	0.0428881	0.00245558	0.163035	-0.0027731	0.00125154	0.000963533
-4194.9599609375	-701.48583984375	1.21580136	29.38023186	1.04125893	0.31871498000000004	-0.0172332953	-0.0225898312	0.035397123100000004	-0.0308397789	-0.0249397433	-0.034435091800000005	0.012958171999999999	0.024159818700000002	-0.0734273198	0.0605732758	0.007627995899999999	0.0502919099	0.0524869503	0.0523801301	0.0522022575	0.0519535737	0.051634415999999995	0.0512452175	0.050786505999999995	0.0502589037	0.04966312639999999	0.0489999822	0.0482703707	0.0474752815	0.0466157931	0.0456930715	0.0447083683	0.0436630192	0.0425584422	0.041396135699999996	0.0401776762	0.0389047167	0.103719	-0.0973587	0.121753	-0.0027731	0.000398631	0.00244638
187.86767578125	1494.98486328125	1.10628235	26.73366928	1.01301074	0.32231743000000007	-0.0102913734	-0.0072126726	0.012463968	-0.030402471099999998	0.0150440599	0.029797681800000003	0.0027207384000000005	-0.0156842191	-0.0033758108	-0.0091218836	0.0309079823	0.0535050676	0.0524780767	0.0523446626	0.0521225571	0.0518121364	0.051413926500000005	0.0509286021	0.0503569855	0.0497000453	0.0489588946	0.0481347891	0.0472291253	0.0462434375	0.045179396100000005	0.044038803700000004	0.042823593099999994	0.041535823300000003	0.0401776762	0.0387514531	0.0372595704	0.0357045561	0.0941288	-0.0863444	-0.0229127	-0.000939851	-1.08246e-05	0.00154814
