WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	NonSteadyStateOutlier00	NonSteadyStateOutlier01	X	Y	Z	RotX	RotY	RotZ
-0.13264109569831106	-0.01291453935945036	0.79947639	16.12455177	0.76062727	0.08774764146037	0.020255171399999997	0.0166496055	0.0015449505	0.001817233	0.031150683199999998	-0.0067803915	-0.0176666984	-0.0082212447	0.011878497	-0.0045756046	0.0005436734	0.0059090609	0.0336203011	0.0336088094	0.0335896596	0.0335628559	0.033528404399999996	0.0334863131	0.0334365915	0.0333792509	0.0333143045	0.0332417669	0.0331616548	0.0330739864	0.0329787816	0.0328760622	0.0327658515	0.032648174700000004	0.0325230587	0.032390531800000004	0.0322506243	0.0	0.0	1.79795e-05	0.00831019	0.0467263	0.000237135	-0.000227838	0.0
0.02408697888495687	0.20887708741173466	0.75579023	15.24345016	0.73988873	0.056589391799999986	0.0260395658	0.012963860700000001	0.024465957599999998	-0.0050961284	0.017633330200000002	0.0076770052	-0.019022571999999998	-0.010570926100000001	0.0036416223	-0.0029026905	0.0153687549	-0.0117599975	0.0336193467	0.033604992400000006	0.0335810731	0.0335475956	0.033504569500000005	0.0334520069	0.0333899229	0.0333183351	0.0332372639	0.033146732400000004	0.0330467663	0.0329373941	0.032818647	0.032690558599999996	0.032553165499999995	0.0324065069	0.0322506243	0.0320855622	0.0319113677	0.0	0.0	4.77613e-05	0.030888	0.0639797	8.903799999999998e-05	-0.000414309	0.0
-0.19877161574788504	0.2777537015197903	0.80554926	16.24703407	0.75098598	0.0992137878	0.021405312599999997	0.007882804	0.0381539192	-0.0053037142	0.0031752158	-0.0063965207999999996	-0.014429730900000002	-0.013580951499999999	-0.0044032928	0.0041477106	0.0224972271	-0.0179168409	0.0336182863	0.0336007515	0.0335715335	0.0335306426	0.0334780929	0.0334139027	0.0333380944	0.0332506942	0.0331517327	0.0330412441	0.032919267	0.032785843700000004	0.0326410206	0.0324848481	0.0323173805	0.032138676	0.0319487967	0.0317478087	0.0315357819	0.0	0.0	1.85235e-05	0.0910282	0.0687307	-0.000334	-0.00015148	0.0
-0.10101779596283256	0.36655908404149534	0.74548936	15.03569317	0.74177551	0.09049051546037003	0.0163345745	0.0037506677000000003	0.0218227091	0.0129605339	-0.0182496399	-0.011920198	-0.011369535600000001	-0.0074682938	0.0016380597	0.0099385515	0.0053454736	-0.028175306	0.0336171199	0.0335960866	0.0335610409	0.0335119974	0.0334489766	0.0333720047	0.0332811138	0.0331763418	0.0330577325	0.0329253354	0.0327792055	0.0326194039	0.0324459973	0.0322590579	0.032058663700000004	0.0318448984	0.031617851	0.0313776163	0.031124294500000003	0.0	0.0	-1.96037e-09	0.0344332	0.0564334	-5.38862e-05	-0.0	0.0
0.08356145805487075	0.3482875277713941	0.74970287	15.12067509	0.72583437	0.06199632936036999	0.021156816000000002	7.982369999999999e-05	0.0038918417	-0.0027881434999999996	-0.0319980795	0.0003875851	-0.0158545975	-0.003356971	-0.004199128	0.0075553673	-0.0065110974	-0.0271385775	0.0336158474	0.033590998	0.0335495958	0.033491661299999996	0.033417222999999996	0.033326317700000004	0.03321899	0.033095293	0.0329552875	0.032799042599999995	0.0326266352	0.032438150299999996	0.0322336808	0.0320133275	0.031777198799999996	0.0315254112	0.0312580888	0.0309753633	0.030677373900000002	0.0	0.0	3.05674e-05	0.0219357	0.063983	0.000314983	-0.000332833	-0.000136671
0.029946688389424412	0.38297205154745095	0.69725966	14.06295395	0.71280766	0.1156318126	0.019214490600000002	-0.0012474349	0.0017064926000000002	-0.0020188101000000003	-0.046620506	-0.013756243000000001	-0.019981283	-0.0037391995	-0.0056658985	0.014454886399999999	0.0015966613	-0.0135620007	0.033614469	0.0335854855	0.0335371983	0.033469635	0.0333828346	0.0332768468	0.0331517327	0.033007564100000004	0.0328444238	0.0326624057	0.0324616144	0.0322421653	0.032004184500000005	0.0317478087	0.0314731854	0.031180472400000003	0.030869837999999997	0.0305414606	0.0301955291	0.0	0.0	0.00752363	0.07842509999999998	0.0688208	-0.000151744	-0.0	0.0
0.04770599136303777	0.33271120473857513	0.68687809	13.85356808	0.71765208	0.04502418196037001	0.0111340831	-0.0016536592	-0.016774901000000002	-0.0145397203	-0.0408238685	-0.0202954668	-0.012415669499999999	-0.00016752580000000002	-0.0043462268	0.015204851100000001	-0.008259115899999999	0.0068532344999999995	0.033612984500000005	0.0335795494	0.0335238489	0.0334459199	0.0333458141	0.0332235978	0.0330793521	0.0329131727	0.0327251697	0.032515467799999996	0.0322842061	0.032031537799999996	0.031757630499999995	0.0314626658	0.031146839300000003	0.030810360499999998	0.0304534524	0.0300763517	0.0296793084	0.0	0.0	-1.96037e-09	0.094251	0.0640327	-0.000489475	-0.0	0.0
0.10522884588964528	0.30656058140182035	0.72772157	14.67733574	0.74202102	0.109657005	0.0117542079	0.0009054107000000001	-0.0326983779	-0.0087335659	-0.0371431533	-0.011517901399999999	-0.0162967667	0.0028791061	-0.0007208092	0.0127886601	-0.0267232998	0.0130014051	0.033611393999999996	0.0335731896	0.0335095479	0.033420517000000004	0.0333061643	0.033166576600000004	0.0330018596	0.032812138	0.032597555699999996	0.0323582752	0.0320944778	0.031806363399999996	0.031494150299999996	0.031158074900000002	0.0307983921	0.030415374199999998	0.0300093115	0.0295805117	0.0291292996	0.0	0.0	-1.96037e-09	0.0211467	0.0543541	4.80071e-05	-0.0	0.0
-0.06326953493960583	0.2748063445451704	0.72548324	14.63219166	0.72618729	0.08481611386036998	0.0188218914	-0.0034711721000000003	-0.0255909225	-0.014532472900000001	-0.023239361200000003	-0.0045379701	-0.0177088084	0.0006123287	0.0017896587	-0.0076961818	-0.0248248529	0.015554875800000001	0.0336096974	0.0335664063	0.033494295699999996	0.0333934276	0.0332638885	0.0331057898	0.032919267	0.0327044804	0.0324616144	0.0321908775	0.0318925021	0.0315667445	0.0312138843	0.0308342244	0.030428091	0.0299958325	0.0295378202	0.0290544473	0.028546128900000002	0.0	0.0	1.93169e-05	0.0448641	0.0720611	0.000511484	-0.000284012	-0.000119959
0.047184582923462864	0.26271808595151275	0.7180562	14.48239613	0.73608834	0.11248302886037	0.0170671894	-0.0045295675	-0.0328267388	-0.0161098418	-0.012356947	-0.0130996499	-0.018804641	-0.003991806	-0.0094366999	-0.0020885635	-0.0149013699	0.0290755617	0.033607894900000004	0.0335591996	0.0334780929	0.0333646532	0.03321899	0.0330412441	0.032831587200000005	0.032590221600000004	0.0323173805	0.0320133275	0.0316783561	0.031312789900000006	0.030916981899999998	0.030491314500000002	0.030036198700000002	0.029552073999999998	0.0290394081	0.0284986961	0.0279304601	0.0	0.0	-1.96037e-09	0.0968738	0.0841472	-5.19032e-05	-0.0	0.0
-0.1657648411792997	0.1912472399249196	0.72562116	14.63497353	0.73291588	0.06102857	0.012640965	0.0030034709	-0.0413588715	-0.008362765	0.0051751649	-0.0096154638	-0.0116058726	-0.0051578151	0.0042538797	-0.007105943000000001	-0.012739878999999999	0.0395399247	0.0336059864	0.0335515694	0.033460939700000004	0.0333341951	0.0331714723	0.0329729471	0.032738833599999996	0.0324693846	0.0321648909	0.031825681099999996	0.0314521214	0.0310446148	0.030603601400000003	0.030129557	0.0296229933	0.0290844571	0.028514529500000003	0.0279138258	0.0272829942	0.0	0.0	-1.96037e-09	0.0641143	0.0621982	7.44982e-05	-0.0	0.0
-0.08417018088444791	0.07744759909827009	0.75687683	15.2653656	0.74809092	0.08370789	0.0180420348	0.0077840057	-0.025350417400000002	0.0034977159999999997	0.016681367199999998	0.0010631263	-0.0193587024	-0.0030248939	0.0085381476	-0.010973329799999999	-0.0179790679	0.0218934961	0.0336039719	0.033543516	0.0334428368	0.0333020549	0.0331213391	0.0329009063	0.0326410206	0.032341993799999996	0.032004184500000005	0.0316279976	0.0312138843	0.0307623412	0.0302739097	0.0297491756	0.0291887681	0.0285933591	0.0279636627	0.027300434	0.0266044682	0.0	0.0	-1.96037e-09	0.011442	0.0560972	0.00057319	-0.0	0.0
-0.3029288895966373	-0.08975177338683832	0.75482041	15.2238903	0.73091787	0.07479755	0.022226380499999997	0.0082149388	-0.0101855441	-0.0001029251	0.036030761099999996	0.0074315749	-0.017499939	-0.0097695566	0.0075838255	-0.0152872842	-0.0038406753999999997	0.015984600800000002	0.0336018515	0.0335350395	0.0334237846	0.033268234199999996	0.0330685945	0.03282513	0.0325381634	0.032208075	0.0318353023	0.0314203392	0.0309637358	0.0304660971	0.0299280827	0.0293504055	0.0287338311	0.0280791767	0.027387309900000004	0.0266591475	0.025895654599999998	0.0	0.0	-1.96037e-09	0.0597332	0.07765329999999998	0.000474185	-0.0	0.0
-0.0586208415158718	0.00759892652594879	0.80777079	16.2918396	0.74301296	0.09454339999999997	0.016639667900000002	0.006265427	0.0160153795	-0.0052126156	0.0354338029	-0.0020478808	-0.012262188799999999	-0.0078028467	0.0029381238000000002	0.0026926117	0.0170238339	0.0065726748	0.033599625	0.0335261399	0.0334037837	0.0332327348	0.0330132425	0.032745626800000004	0.0324302778	0.0320676552	0.031658287599999994	0.031202771600000002	0.0307017714	0.030156017200000003	0.0295663045	0.0289334931	0.0282585052	0.027542325	0.0267859963	0.025990621600000003	0.025157360400000002	0.0	0.0	-1.96037e-09	0.109245	0.0644291	-0.000161963	-0.0	0.0
0.06172241486123736	0.15550014605154855	0.74913394	15.10919952	0.73701429	0.0924254	0.015736928	0.0101766843	0.0314621659	0.0089348091	0.036804269900000006	0.0144299687	-0.009297986999999999	-0.0041526271	0.0088809158	0.0072360141	0.0160193524	-0.015111538600000002	0.033597292599999995	0.0335168173	0.0333828346	0.033195558300000004	0.0329552875	0.0326624057	0.0323173805	0.0319207627	0.0314731854	0.0309753633	0.030428091	0.0298322421	0.0291887681	0.0284986961	0.0277631277	0.0269832373	0.0261602699	0.0252955394	0.024390426099999998	0.0	0.0	-1.96037e-09	0.0496264	0.0504353	0.000214297	-0.0	0.0
-0.19109072087431567	0.2231486026591406	0.78234917	15.77911472	0.75059408	0.06902229196037002	0.0210855829	0.0086204326	0.025440657599999996	0.005960374	0.006371050600000001	0.0296992322	-0.014607172199999999	-0.0112558581	0.007952209	-0.0087795697	0.0094990145	-0.0390073613	0.033594854199999996	0.0335070719	0.0333609379	0.033156706800000005	0.0328947342	0.0325754762	0.032199489	0.031767427200000004	0.031280043199999996	0.030738186	0.030142798999999998	0.029494919100000003	0.0287956746	0.028046283199999997	0.02724805	0.0264023651	0.025510701099999998	0.0245746109	0.0235957247	0.0	0.0	0.00226704	0.0236711	0.0561067	0.000614017	-0.0	-0.000302851
-0.25579655000743584	0.39927863718068174	0.75600606	15.24780369	0.74646711	0.10805485	0.019258634099999998	0.0071145411	0.0180799557	-0.0009066564	-0.0279332026	0.007419453100000001	-0.013566280600000001	-0.0139210001	-0.0006896711	-0.0019841089	0.009457222099999999	-0.023061767900000002	0.0335923099	0.0334969038	0.0333380944	0.0331161821	0.032831587200000005	0.0324848481	0.0320766214	0.0316076795	0.0310789103	0.030491314500000002	0.029846004300000003	0.0291442012	0.0283872336	0.0275765343	0.0267136377	0.025800177200000003	0.024837881800000003	0.0238285729	0.022774161	0.0	0.0	0.00236684	0.0899851	0.0635548	4.2848e-05	1.28858e-24	-0.000190161
-0.07875601130545057	0.4601045977108408	0.69976825	14.11354828	0.72546601	0.03403700696036999	0.0086584663	0.0048196079	0.011165278899999999	0.0008989727000000001	-0.039322213700000004	0.0015249374	-0.004353452	-0.0045455514	-0.0020628432	0.0076101312	0.0064242310999999995	-0.021873151099999998	0.0335896596	0.0334863131	0.0333143045	0.0330739864	0.0327658515	0.032390531800000004	0.0319487967	0.0314415521	0.030869837999999997	0.0302348267	0.0295378202	0.0287802478	0.0279636627	0.0270897395	0.0261602699	0.025177159900000003	0.0241424253	0.0230581877	0.0219266703	0.0	0.0	-1.96037e-09	0.0886827	0.0427073	4.26037e-05	-0.0	0.0
-0.04053734276406318	0.485470634248978	0.74529696	15.03181171	0.73912555	0.11669815073963	0.0073994477	0.0021895384	-0.0207734742	-0.0109968673	-0.0391905835	0.011589161899999999	-0.0090841175	-0.0043045818	0.0062862978	-0.010613768	-0.0245981227	-0.012991160600000001	0.0335869034	0.0334753	0.033289569	0.033030121600000004	0.0326975324	0.0322925379	0.0318160348	0.0312690784	0.030652879700000003	0.029968803399999997	0.0292183643	0.028403224100000003	0.027525187799999996	0.026586199799999998	0.0255883394	0.024533816200000003	0.0234249654	0.0222642423	0.021054217400000002	0.0	0.0	-3.58877e-05	0.0266779	0.0342705	0.000626135	0.000117766	-0.000223116
-0.035184534969329384	0.4336783907193091	0.70011783	14.12059975	0.72368246	0.06282744	0.0126944654	-0.0037107478	-0.025470896200000002	-0.019802552	-0.0343615119	0.012834733899999999	-0.012921875800000001	-0.0030127195000000002	-0.0026685382	-0.0166825322	-0.0196250552	0.0003116204	0.0335840412	0.0334638645	0.0332638885	0.032984590099999996	0.0326266352	0.0321908775	0.0316783561	0.0310902931	0.030428091	0.0296933287	0.0288877585	0.028013301299999998	0.027072042400000003	0.026066226499999998	0.0249982519	0.0238706654	0.022686155899999998	0.0214475481	0.0201577956	0.0	0.0	-5.99277e-05	0.0486719	0.0554037	0.000588988	5.00606e-23	-0.000461727
-0.2703294326851589	0.4041601888854349	0.78109956	15.75391102	0.76285386	0.10875743160000001	0.011445998	-0.0037010266	-0.0261815614	-0.0250446081	-0.0140995667	-0.0100433312	-0.010995439499999999	-0.010429843000000001	-0.0023955035	-0.017508445600000002	-0.0158095007	0.0274304763	0.0335810731	0.0334520069	0.0332372639	0.0329373941	0.032553165499999995	0.0320855622	0.0315357819	0.0309052325	0.0301955291	0.0294084893	0.028546128900000002	0.027610656600000002	0.0266044682	0.025530140899999998	0.024390426099999998	0.0231882429	0.0219266703	0.0206089395	0.0192384253	0.0	0.0	-1.69461e-05	0.102332	0.059012	-0.000176226	-0.0	-0.00019802
0.1006811159391651	0.3200117791573828	0.85442942	17.23289299	0.79314452	0.06929616340000001	0.007268245699999999	0.0034442566	-0.0371995164	-0.014120563899999999	-0.0053555196	-0.015193253	-0.011331821899999999	0.0103863425	-0.0014767320000000001	-0.021275797000000003	0.00037797589999999994	0.0356881749	0.0335779992	0.0334397273	0.033209695899999996	0.0328885361	0.032477129199999996	0.031976604	0.0313883342	0.0307139338	0.0299552535	0.029114375	0.028193605899999998	0.0271954727	0.026122714300000002	0.0249782744	0.023765293399999998	0.022487099700000002	0.0211472008	0.019749273300000002	0.0182971532	0.0	0.0	-4.40595e-05	0.0901215	0.035526	0.000309613	-0.0	-0.000383632
0.5035158604836264	0.5213627119938797	0.97346556	19.6337204	0.83570182	0.07905707639999998	0.0093199688	0.0025613741	-0.0261373617	0.0072561202000000005	0.011465459499999999	-0.0167876273	-0.0141497253	0.0321572588	-0.0105819152	-0.0323063866	0.0024295412	0.047555700199999995	0.0335748193	0.0334270259	0.0331811852	0.0328380184	0.0323985321	0.0318640153	0.0312360358	0.030516435699999997	0.0297073256	0.028811078799999997	0.0278303241	0.026767938300000002	0.0256270375	0.024410968199999997	0.023123297400000003	0.021767801899999998	0.0203484577	0.0188694279	0.0173350509	0.0	0.0	-7.84359e-05	0.0618588	0.0218026	0.000698631	0.000273619	-0.000461727
-0.3448023664744185	0.5412830667393662	1.36269855	27.48411751	1.02393997	0.18226858500000004	0.017727383700000002	-0.0029312043	-0.0098515077	-0.010254638	0.0168058868	0.0224674893	-0.0104710305	-0.0244727016	0.0141236425	-0.0165247505	-0.0372565445	-0.0049909136	0.0335715335	0.0334139027	0.0331517327	0.032785843700000004	0.0323173805	0.0317478087	0.0310789103	0.030312778	0.029451808700000002	0.0284986961	0.027456422	0.0263282475	0.025117702000000002	0.0238285729	0.0224648935	0.021030930099999998	0.019531168999999998	0.0179703024	0.0163532137	0.0	0.0	-8.852089999999998e-05	-0.0424779	0.0478305	0.00088265	0.000716775	-5.1024e-05
-0.15531526856244235	0.6983131523735628	1.05283272	21.23446846	0.83753037	0.1521961761	0.0040907165	-0.0012381786	0.0248500785	0.0010551081	0.0319478091	0.0141441022	0.0005013853	-0.011244103799999999	0.0044556296	-0.0075709616	0.0040778406	-0.014771158799999998	0.0335681418	0.033400358	0.0331213391	0.0327320146	0.0322336808	0.0316279976	0.030916981899999998	0.0301030018	0.0291887681	0.0281773255	0.027072042400000003	0.025876599900000002	0.0245949792	0.0232314486	0.021790549	0.0202770792	0.0186960796	0.0170528154	0.015352759399999999	0.0	0.0	-0.000116597	0.0454808	0.0342552	0.000287789	0.000517881	-0.000269951
-0.1953149447562603	0.9929489208956396	0.82649201	16.66942596	0.77161312	0.06799132299999999	0.0069723421999999995	-0.0083195206	0.029488786200000002	0.0025571124	0.0079159681	0.0160873619	-0.0026495283	-0.0102118021	-0.0115178614	-0.012910248000000001	0.0210983439	-0.0178939778	0.0335646443	0.0333863919	0.0330900055	0.0326765337	0.0321474396	0.0315045954	0.0307502757	0.0298871495	0.028918271000000002	0.027847068399999998	0.026677332	0.0254132008	0.024059147799999996	0.0226199642	0.0211007424	0.0195068579	0.017843950600000002	0.0161179044	0.014334826799999999	0.0	0.0	-0.000108374	0.0726793	0.0457842	-0.000200619	0.000421177	-0.000269951
-0.02116569368257662	1.168787052240564	0.80389029	16.21357536	0.77209145	0.104089916	-0.0004050055	-0.012500361599999999	-0.0008947474	-0.0201245916	-0.0144645795	-0.0042687939	0.0008219735000000001	-0.0031511227000000004	-0.0196840138	-0.008473578399999999	0.0161446954	-0.0061315347	0.0335610409	0.0333720047	0.0330577325	0.0326194039	0.032058663700000004	0.0313776163	0.030578817400000003	0.029665264700000003	0.0286403865	0.027508028900000002	0.026272441299999998	0.024938260499999997	0.0235104933	0.0219944979	0.0203959631	0.018720888	0.0169755586	0.0151665247	0.013300575	0.0	0.0	-0.00322789	0.131212	0.021172	-0.000557128	0.000421177	-0.000269952
-0.01340904398012138	1.328061159656012	0.80097419	16.15476036	0.80183715	0.1623894558	-0.000981764	-0.0151315017	-0.012411446699999999	-0.0018396245000000002	-0.0052422304	0.012498156000000002	-0.0014560354	-0.0010668778	-0.0090584568	-0.013557149899999999	-0.020800415200000002	0.0087254015	0.0335573317	0.033357196400000004	0.0330245213	0.0325606281	0.031967360099999995	0.0312470746	0.0304026335	0.0294373921	0.0283551856	0.0271603139	0.0258575248	0.024451994700000004	0.022949308199999997	0.0213554361	0.0196767113	0.0179198041	0.0160916951	0.014199648200000001	0.0122511812	0.0	0.0	-9.77642e-05	0.007621369999999999	0.0211905	1.39e-05	0.000279201	-0.000269952
0.2951350017412383	1.5354895011972922	0.76597655	15.44889641	0.76794362	0.027216016400000008	0.0052116939	-0.027180693399999997	0.0064878378	-0.0039631537	0.0105577499	0.0331815461	-0.0031386581	0.0027107565	-0.0258795167	-0.010020084399999999	-0.0185269479	-0.006660999599999999	0.0335535167	0.033341967400000005	0.0329903726	0.0325002092	0.031873536	0.0311129852	0.0302217513	0.0292035777	0.0280627411	0.026804033199999997	0.025432741000000002	0.0239546243	0.022375891600000003	0.020703173999999998	0.0189434973	0.0171042528	0.0151931657	0.0132182631	0.0111878401	0.0	0.0	-9.42578e-05	0.00761535	0.0457861	5.58788e-05	0.000268962	-0.000269952
0.06541210299467715	1.5525928485757363	0.83986205	16.93908501	0.77919024	0.111280023	0.0024023314000000003	-0.0335309835	0.0255475914	0.010296680899999999	0.022329963900000003	0.028172449900000004	-0.0016863257	0.0011089986	-0.0215667044	-0.0033331540999999997	6.88402e-05	-0.0178278382	0.0335495958	0.033326317700000004	0.0329552875	0.032438150299999996	0.031777198799999996	0.0309753633	0.030036198700000002	0.0289638688	0.0277631277	0.026439299	0.0249982519	0.023446375099999996	0.021790549	0.0200381146	0.0181968414	0.0162748926	0.0142807892	0.0122233719	0.0101117624	0.0	0.0	-9.019480000000003e-05	0.0644207	0.0270538	0.00048436	0.000421177	-0.000135882
0.08831295671426559	1.5911803213721791	1.0329206	20.83286095	0.78489679	0.1210192252	-0.0075212874	-0.0403523382	0.029878932999999996	0.0112688635	-0.0098580263	0.0062674806999999996	0.005990933	0.0092990289	-0.0241317931	0.0067984041000000005	0.0040862625	-0.032286299500000004	0.0335455691	0.0333102475	0.032919267	0.0323744546	0.0316783561	0.0308342244	0.029846004300000003	0.0287183136	0.027456422	0.026066226499999998	0.0245542232	0.022927477999999998	0.0211935925	0.0193606692	0.0174372734	0.0154323931	0.0133553971	0.011215991299999999	0.009024173100000001	0.0	0.0	-0.00313362	0.13332	0.0117902	1.5708e-05	0.000273962	-0.000196273
