WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	X	Y	Z	RotX	RotY	RotZ
542.1692504882811	1280.7449951171875	1.07029474	21.4530983	0.87299627	0.049592465	-0.047963588499999994	-0.0678182303	-0.026514073399999998	0.0305543507	-0.0801865194	-0.022386782400000003	0.0084470465	-0.0412022583	0.0749804268	-0.0335915902	0.026540964500000003	-0.1083588927	0.0986355353	0.0960461344	0.0917807018	0.0859136707	0.0	0.0	0.0	0.0261336	0.0372558	0.0317054	0.00311839	-1.84022e-05	-0.000416782
481.11309814453125	314.4984130859375	1.18227625	23.69766808	0.97544962	0.12615659	-0.0326037744	-0.0347217972	-0.021314266499999998	0.0913310107	0.0406749941	0.0212302511	0.0705311389	-0.0195885056	0.077352525	0.010746967900000001	0.0038752445	0.0448153695	0.098419634	0.0951910009	0.0898881711	0.0826266925	0.0	0.0	0.0	0.0294622	0.0182449	0.125203	0.00305998	-0.000166381	-0.000416781
1037.2757568359377	892.970703125	1.08111262	21.66993332	0.91175795	0.13695810000000003	-0.0824162657	0.0606406192	0.0796004753	0.0521153625	0.0504637618	0.027273281	-0.0588395891	-0.0232248638	0.0661835841	0.0473996035	0.0068623958	0.054000127800000006	0.0981799275	0.09424377619999999	0.0877999979	0.0790200477	0.0	0.0	0.0	0.0241217	-0.0490786	0.149306	0.00275744	0.000175619	-0.000576063
-171.56158447265625	536.6617431640625	1.09566557	21.96163368	0.94361693	0.0926478	-0.07741086900000001	0.0355361854	0.0805087817	-0.0655103071	0.05968449730000001	0.0807265737	-0.0033198658000000002	-0.0638464988	-0.1285213871	0.0334469434	-0.061019530999999995	0.021252364500000002	0.09791647390000001	0.0932053768	0.08552072699999999	0.0751076896	0.0	0.0	0.0	0.0206927	-0.0298769	0.158333	0.0017594	0.00013606	-0.0007582659999999998
934.7260131835938	1529.3214111328125	1.19772983	24.00742149	0.94610482	0.05844838	-0.0767914746	0.0411654549	0.039670163599999995	0.0113351957	0.032259821800000005	0.0863408359	-0.0646811862	-0.0464537909	-0.0055288846	0.0753402407	-0.0368531177	0.08432478300000001	0.09762933689999999	0.09207680730000001	0.0830553195	0.0709047545	0.0	0.0	0.0	0.013270100000000003	0.00388933	0.154316	0.0017594	0.000319122	-0.000840055
898.8573608398438	947.356201171875	1.11084449	22.26588249	0.91119528	0.08876138000000001	-0.0212192091	-0.0557650374	-0.0046759889	-0.0035753391	-0.0758094808	0.0450031271	0.0392223805	-0.0482002957	0.0164937577	0.0024998378	0.0717950224	0.0028957041	0.097318586	0.09085915929999999	0.0804091411	0.0664275027	0.0	0.0	0.0	0.0223084	-0.0260234	0.129994	0.00181197	-0.000138075	-0.000840055
876.95751953125	51.672119140625	1.21746171	24.4029274	0.95393252	0.12738225	-0.0375375404	-0.030518367299999998	0.041373275099999995	0.0700139014	-0.0667477525	0.0582428568	-0.0198009166	-0.049990973	0.0531863546	0.005549670699999999	0.0668988339	-0.0168328602	0.09698429630000001	0.08955361099999999	0.0775879514	0.0616932558	0.0	0.0	0.0	0.0126083	-0.0223405	0.184978	0.00234442	0.000221225	-0.00112861
138.12017822265622	94.1131591796875	1.1671865	23.39520645	0.94529933	0.06582725	-0.0634504477	0.032675325299999995	0.0883835962	-0.0289919929	0.058097261	0.07021508809999999	-0.048990884299999995	-0.0420778749	-0.13090627330000001	0.0849706696	-0.0425612062	0.0863024602	0.0966265486	0.08816142539999999	0.0745978908	0.056720329699999995	0.0	0.0	0.0	0.0100166	-0.0369431	0.215732	0.00234442	0.000512424	-0.00106223
-152.43597412109375	-705.00830078125	1.0294379	20.63415909	0.92695946	0.08627938539999999	-0.0743266251	0.08874148470000001	0.1508870452	-0.057984838899999995	0.0703596725	0.046169135599999994	-0.0060822025	-0.0425127668	-0.1449345413	0.11250138130000001	-0.0464930984	0.1459112258	0.09624542960000002	0.0866839492	0.07144546709999999	0.051527963600000004	0.0	0.0	0.0	4.97646e-05	-0.0397529	0.182485	0.00261016	0.000195224	-0.000840055
452.5391845703125	-523.0361328125	0.98623461	19.76818848	0.89188248	0.06423893539999999	-0.07970185610000001	0.0953072172	0.2066999409	0.0006103369	0.0004714371	0.040796396400000004	-0.14223162949999998	-0.0760548283	-0.1393214978	0.1216019767	-0.030770658	0.0764230056	0.0958410313	0.08512261199999999	0.06813754150000001	0.0461362458	0.0	0.0	0.0	0.0163503	-0.0391205	0.20492	0.00242994	0.000512424	-0.000840055
107.4830322265625	-65.8763427734375	1.03723538	20.79045296	0.92509711	0.1656208	-0.043014316399999995	0.007487170600000001	0.1012444031	-0.0642682588	-0.0808433633	-0.0049126666	-0.0696126867	-0.0585170483	-0.2056053987	0.0399374577	0.04351877	0.0074313137	0.0954134516	0.0834789241	0.064681314	0.0405660359	0.0	0.0	0.0	0.014504	0.0140756	0.111065	0.00231653	0.000291366	-0.000840055
483.0831909179688	153.8770751953125	1.00923669	20.22924423	0.8553322	0.05699379999999999	0.0102287738	-0.0666476634	0.0304399959	-0.0848398037	-0.1044945252	-0.017628668899999998	0.07048464139999999	-0.0150812736	-0.0896512324	-0.0060095745	0.0650934162	0.0028161039000000002	0.094962794	0.08175447570000001	0.061084306799999995	0.0348388838	0.0	0.0	0.0	0.0113799	0.0377369	0.111057	0.00193358	0.000512424	-0.000840055
844.7457885742188	303.693115234375	0.90593034	18.15856171	0.82978803	0.06855789999999996	-0.007791055	-0.0668979621	0.0484285907	-0.049983773499999995	-0.023656980299999998	-0.038582626099999996	0.0686056747	-0.023213409100000002	-0.0212679655	-0.0022592965	0.07798365389999999	0.0731404741	0.09448916730000001	0.07995093519999999	0.0573543491	0.028976946899999998	0.0	0.0	0.0	0.0164173	0.0245415	0.134673	0.00202083	0.000340787	-0.00111535
-112.122802734375	118.7279052734375	0.99801207	20.0042572	0.85169071	0.0830125	-0.0140495817	-0.0074878973	0.072493586	-0.0800161267	0.06931139110000001	-0.0092937575	0.042112795999999994	0.0076865654	-0.070522157	0.028034527400000002	-0.045241441900000005	0.0969617381	0.0939926863	0.0780700473	0.053499559	0.0230029038	0.0	0.0	0.0	0.0159705	0.0351207	0.146565	0.00285558	0.000432632	-0.000840055
-1014.8038940429688	-575.8311767578125	1.11379492	22.32502174	0.92488992	0.08763323999999997	-0.0319051431	-0.052013808700000004	0.0928084546	-0.0507719448	0.0833354605	-0.0286356081	0.038024387	0.025505239199999998	-0.0254197045	0.0106098053	-0.1446613733	0.034887644100000004	0.0934734709	0.0761136317	0.0495283266	0.0169398669	0.0	0.0	0.0	0.0143736	0.00155086	0.153077	0.00251488	0.000556117	-0.00129496
-220.26629638671875	-981.79638671875	1.15271056	23.10504913	0.89701062	0.06847471000000001	-0.012197573799999998	-0.0379682108	0.1594563067	0.07261084429999999	-0.0551311441	-0.0749136131	0.0325202693	0.0379803815	0.060409693099999995	-0.0106858032	-0.0743804664	-0.0083247554	0.0929316467	0.074083581	0.045449295199999996	0.010811293000000001	0.0	0.0	0.0	0.0175621	-0.0250036	0.168127	0.00204878	0.000563652	-0.00129496
-1.0723876953125	-536.48046875	1.05688488	21.18431091	0.89030188	0.08850212	-0.019877068300000002	-0.0037668821	0.1061991776	0.0157363509	-0.056033647699999994	-0.06251808190000001	-0.0322247737	0.0248266085	0.0082033037	0.0047965034	-0.0490228646	-0.0550656562	0.09236734490000001	0.07198185929999999	0.041271342999999995	0.004640892299999999	0.0	0.0	0.0	0.00833608	-0.00977905	0.139803	0.0016454	0.000252481	-0.00129496
-392.5660400390625	119.5855712890625	1.1476109	23.00283241	0.94657606	0.08110303720000002	0.0299083902	-0.0689512238	-0.0046624705	0.0639051483	0.0138756492	-0.0971116182	0.05093717230000001	0.032573778500000004	-0.0140166241	-0.0022369706	-0.0175843954	-0.0559401765	0.0917807018	0.06981049980000001	0.0370035633	-0.0015474631	0.0	0.0	0.0	1.62628e-05	-0.00344983	0.0857045	0.00152304	0.000377231	-0.00129496
-369.02838134765625	121.245361328125	1.08739638	21.79588509	0.90299994	0.0534480998	0.0235509298	-0.035226329300000005	-0.023838714100000002	0.0713108901	0.1240628042	-0.08820307949999999	0.047547348600000004	0.052833227	0.007858773199999999	0.010629596100000001	-0.0839834309	0.0347767385	0.0911718594	0.0675716031	0.032655245	-0.0077298317	0.0	0.0	0.0	1.5633e-05	-0.0116321	0.118619	0.0016454	0.000501885	-0.00129496
717.97802734375	403.342529296875	1.11250043	22.29907417	0.95678812	0.0909288909	0.011413224	0.0289456615	0.025896748799999997	-0.019252796200000002	0.0800215274	-0.042296515199999996	-0.052831322400000005	0.0202114781	0.0514747517	0.0032361722	0.0352220823	0.0633159153	0.090540965	0.0652673353	0.0282358521	-0.0138822951	0.0	0.0	0.0	4.76739e-05	0.0248984	0.147372	0.00120748	0.000427538	-0.00129496
39.359375	-322.7164306640625	1.02114606	20.46795654	0.90813804	0.09294904689999998	-0.0045571629	0.0163607703	0.0899196387	-0.0080843841	0.0689322559	-0.0340674698	-0.0328522036	0.0028109057	0.0037178605	0.0081806995	-0.031695392	0.0703160289	0.0898881711	0.0628999255	0.023755003700000003	-0.0199810506	0.0	0.0	0.0	7.34708e-05	0.0335098	0.209768	0.00120748	0.000562435	-0.00159838
-375.35302734375	-516.8692626953125	0.98576623	19.75880051	0.90718365	0.15764510566999998	0.016516433799999997	0.0130935038	0.1017152645	-0.0536155868	-0.032847219	0.026778091	0.0083468848	0.0104807676	-0.08516258269999999	0.0285280698	-0.0042485051	-0.0541941967	0.0892136357	0.0604716641	0.0192224522	-0.0260025032	0.0	0.0	0.0	8.41513e-06	-0.0685692	0.216105	0.00157365	0.000734626	-0.00115346
-440.50286865234375	352.4779052734375	1.08635378	21.77498817	0.93849051	0.06798981486999998	0.0668584569	-0.057737097800000005	0.0273835926	-0.0296595707	-0.0640391238	0.0100204774	0.0578478597	0.069117094	-0.004777399	0.0174092234	-0.0453876679	-0.0499349972	0.0885175218	0.0579849003	0.0146480629	-0.031923357299999996	0.0	0.0	0.0	0.00273878	-0.058999	0.18475	0.00146102	0.000967181	-0.00129496
545.7847900390625	840.1690673828125	1.02038419	20.45268631	0.89027834	0.08997710779999998	0.0641287204	-0.0055140211	-0.0383326781	0.10075866130000001	-0.0177537776	0.0691165126	0.003195815	0.0406717103	0.0870271538	0.0036719138	0.0412969552	-0.0020181401	0.0877999979	0.055442039900000004	0.0100417919	-0.037720706	0.0	0.0	0.0	-4.17278e-05	-0.0178905	0.203418	0.00123005	0.000960036	-0.000984673
-268.05255126953125	678.8599853515625	1.02556324	20.55649567	0.87984693	0.024667604099999994	0.08656118980000001	-0.058384590099999994	-0.11496481160000001	0.1680033638	0.051426136799999994	0.031399989100000004	0.0211238402	0.09684435640000001	0.09328142699999999	-0.0075025785999999995	-0.0452861824	-0.013644110800000001	0.0870612375	0.052845542800000006	0.0054136649	-0.0433721207	0.0	0.0	0.0	-3.90737e-05	-0.0178445	0.192194	0.00144432	0.000967558	-0.00103078
-130.38995361328122	285.394775390625	1.04424512	20.93095779	0.84634978	0.06543315189999999	0.0752224229	-0.0339336658	-0.1059679931	0.09813929119999999	0.1303148305	-0.0274720111	0.0026207182000000002	0.1119529336	0.1329079156	-0.0162314227	-0.059602523600000006	0.0202331519	0.0863014193	0.0501979211	0.000773755	-0.0488557371	0.0	0.0	0.0	-4.65756e-05	-0.00658845	0.220849	0.00113517	0.00106738	-0.0011321
-241.41485595703125	46.460693359375	1.03085589	20.6625824	0.89353406	0.0794662136	0.061660711900000005	0.0669760578	-0.0224191829	0.013407263700000002	0.1311486603	-0.021679148	-0.0650577755	0.0998257375	0.030124310499999998	0.0141853784	-0.0460296392	0.0807536184	0.08552072699999999	0.047501736100000004	-0.0038678390999999997	-0.0541503401	0.0	0.0	0.0	9.6458e-05	0.00111418	0.203143	0.0007925589999999998	0.00049456	-0.00129496
-463.845947265625	-297.567138671875	1.15320301	23.11491966	0.8866604	0.06483292800000001	0.0460504651	0.1286415869	0.0737558651	0.048947238	0.059132453499999994	-0.0040541625	-0.0881343483	0.0564866767	0.021763578399999997	0.0318234413	-0.0597786002	0.0354638512	0.08471934960000001	0.044759596299999996	-0.0085010147	-0.059235446	0.0	0.0	0.0	-0.00695429	-0.0037278	0.217828	0.00130937	0.000742853	-0.00129496
462.660400390625	173.8739013671875	1.05199265	21.08625031	0.95588034	0.09439953830000002	0.0306024041	0.17096480079999998	0.0413206174	0.0537069187	-0.0115682801	0.028994116	-0.16207582980000002	-0.0055686495999999995	-0.0336667055	0.0294178012	0.0404732217	0.0514441479	0.08389748080000001	0.0419741545	-0.013115687800000001	-0.0640913814	0.0	0.0	0.0	-6.56417e-05	0.00137574	0.23803	0.00192535	0.00110155	-0.00102553
247.54183959960938	719.50244140625	1.03090942	20.66365433	0.95563793	0.09042101490000001	0.050551684900000005	0.1726165694	-0.010756590900000002	-0.0440264433	0.0372764235	0.0715510676	-0.1804515579	0.0196997762	-0.0779853252	0.0543001568	0.0379377551	0.0074195371999999996	0.0830553195	0.0391481054	-0.0177018145	-0.0686993597	0.0	0.0	0.0	-7.366659999999998e-05	-0.0442738	0.206065	0.00188391	0.00101168	-0.000900871
-342.6705322265625	308.4747314453125	1.07367933	21.52094078	0.92391539	0.0600140668	0.06791927240000001	0.08925307449999999	-0.0391973079	-0.0920767492	0.0636909511	0.0453588112	-0.1418347782	0.043749223200000006	-0.074781412	0.0062809815	0.0166274879	-0.0288130523	0.0821930692	0.036284183	-0.0222494129	-0.0730415536	0.0	0.0	0.0	-8.46334e-05	-0.0444767	0.208957	0.000958072	0.00110187	-0.000778735
-408.9141540527344	-764.6156005859375	1.11660683	22.38138199	0.90788502	0.08563098359999999	0.09640881609999999	0.0662231261	-0.0203990369	-0.046475585199999996	0.0479643749	-0.0387969002	-0.07340462240000001	0.0775349436	-0.010259426700000001	0.005416475400000001	-0.023635421400000002	-0.0410100386	0.08131093860000001	0.033385158	-0.0267485853	-0.07710116389999999	0.0	0.0	0.0	-0.000109817	-0.08433219999999998	0.219626	0.000351406	0.00119683	-0.000778735
-1188.0953369140625	-928.4871215820312	1.11112022	22.27140999	0.90713775	0.08398938299999999	0.0886478205	-0.044071405099999995	-0.0162471041	-0.0497072872	0.0251888023	-0.0470180507	0.0558377378	0.1278702149	-0.0065708111	-0.0088530977	-0.07067735900000001	-0.1149127435	0.0804091411	0.030453835099999996	-0.031189539199999998	-0.0808624847	0.0	0.0	0.0	-0.013628500000000003	-0.101775	0.192587	0.000668088	0.000993734	-0.000778735
-407.58892822265625	272.828857421875	1.30232894	26.10401535	0.99879014	0.08971055	0.08281992769999999	0.0060855870999999995	0.000615097	-0.017902501799999998	-0.05139575019999999	-0.0860051524	-0.0190915834	0.1082312053	0.022497644700000003	-0.058404625700000004	-0.0157246071	-0.0649011219	0.07948789469999999	0.02749305	-0.0355626086	-0.0843109643	0.0	0.0	0.0	-0.016083799999999995	-0.0534024	0.19647	0.000223481	0.00124912	-0.000778735
-29.488739013671875	1204.8323974609375	1.09359026	21.92003632	0.96234208	0.05887934999999999	0.0855776633	0.0072564132	-0.0546717721	-0.05263247150000001	-0.08568129099999999	0.0540008524	-0.0684556063	0.0574121964	-0.08197875389999999	0.002351367	0.0749883122	-0.0413535481	0.0785474224	0.0245056671	-0.0398582757	-0.08743326119999999	0.0	0.0	0.0	-0.0215995	-0.0621995	0.214394	0.000469897	0.0014723	-0.00071548
492.3926086425781	1057.0546875	1.02265716	20.49824715	0.93175358	0.13776139000000004	0.111992497	0.0006074075	-0.079156821	-0.023147293	-0.10770559710000001	0.0634456806	-0.0026778431	0.0307570519	0.006311220699999999	-0.0145568437	0.1439735469	0.024108015099999998	0.0775879514	0.0214945767	-0.0440671909	-0.0902172958	0.0	0.0	0.0	-0.0216586	-0.0534914	0.275616	2.14632e-05	0.00191588	-0.00117891
212.43023681640625	479.62060546875	1.10895419	22.22799301	0.95031166	0.10953969000000001	0.1329554317	0.0211899179	-0.0766312529	0.1724691954	-0.0147337783	0.0370706716	-0.0308545666	0.0625778217	0.0773560952	0.0092128558	0.0920418294	0.0195720598	0.07660971400000001	0.018462691599999997	-0.0481801933	-0.0926522971	0.0	0.0	0.0	-0.0214886	-0.0831772	0.291233	0.000812281	0.00145423	-0.0012077800000000003
582.9678955078125	-173.87591552734375	1.14973819	23.04547119	0.95357609	0.11187319999999996	0.1091026111	0.0334677165	-0.0667707879	0.11699271900000001	0.037340403	-0.0118896171	-0.0761061846	0.0924353751	0.0727777139	0.0220387875	0.0805937021	0.06592649910000001	0.0756129468	0.015412945	-0.052188331100000006	-0.0947288448	0.0	0.0	0.0	-0.0053735	-0.121517	0.301502	0.00073764	0.00189353	-0.000778735
-274.8070068359375	-1117.6224365234377	1.08991885	21.84644699	0.92943931	0.10237135000000001	0.0790426031	0.017453913600000003	-0.0318010012	-0.047523000499999996	0.0775938962	-0.031576561499999996	0.0295559111	0.08799998199999999	-0.023847478199999998	-0.014498123	0.0508456214	0.0417479801	0.0745978908	0.0123482874	-0.0560828804	-0.0964389049	0.0	0.0	0.0	-0.0215273	-0.0709496	0.292778	0.00073764	0.00151076	-0.000934488
-1073.206787109375	-1756.493896484375	0.99250537	19.89388084	0.85841167	0.051803900000000014	0.051981291900000004	0.008911574200000001	0.0327926314	-0.1091901402	0.08776446630000001	-0.0366414939	0.0086183215	0.09228595369999999	-0.0927903733	0.005348934200000001	-0.0583913708	0.0774838048	0.0735647915	0.0092716837	-0.0598553647	-0.0977758616	0.0	0.0	0.0	-0.0215714	-0.046514	0.296919	0.000560438	0.00163264	-0.00109907
-1056.544189453125	-1821.677978515625	1.14590478	22.96863365	0.83812571	0.04643425000000001	0.0472253141	0.0130191927	0.0807144409	-0.056679720499999996	0.0319522825	-0.047487612900000004	-0.0141432848	0.0648568016	-0.056128272699999995	-0.004429747899999999	-0.08413871839999999	-0.0163710006	0.0725138989	0.0061861101	-0.0634975733	-0.0987345426	0.0	0.0	0.0	-0.0274837	-0.0477749	0.327476	0.000549107	0.00160813	-0.00123731
-49.975341796875	-1299.0494384765625	1.1795373	23.64276886	0.86635166	0.07447455000000001	0.05001725940000001	0.0132757949	0.11089879009999999	0.050186555	-0.07706034269999999	-0.0883914535	-0.0371355097	0.0675895312	-0.0032385084000000003	-0.0308906513	0.018610033	-0.027409229500000003	0.07144546709999999	0.003094552	-0.0670015787	-0.0993112387	0.0	0.0	0.0	-0.0342831	-0.07586039999999998	0.327569	0.00126362	0.00168355	-0.00123731
-0.812713623046875	-219.17095947265625	1.20785439	24.21035767	0.92598975	0.10520370000000001	0.0488697762	0.0038090868	0.007440069499999999	-0.0574156565	-0.0818086566	-0.0223364686	0.0131582096	0.07198113240000001	-0.0664644151	-0.024020096600000002	0.063323633	-0.0241399309	0.0703597545	0.0	-0.0703597545	-0.099503719	0.0	0.0	0.0	-0.0489423	-0.0758994	0.268563	0.00117287	0.00210694	-0.00135316
-680.8375854492188	-918.76123046875	1.1257	22.56364632	0.92713386	0.09721695	0.0600913333	-0.0764785763	-0.0923622143	0.024986189500000002	0.0023472760999999997	-0.080173039	0.1162556134	0.0755857318	-0.05587171	-0.0565472232	0.0425554646	0.0090522387	0.0692570237	-0.003094552	-0.0735647915	-0.0993112387	0.0	0.0	0.0	-0.0461814	-0.0376765	0.268473	0.000288787	0.00222987	-0.00123731
-286.1749572753906	-1579.9453125	1.16508925	23.35316849	0.94197732	0.10775684999999999	0.061159284800000005	-0.014717962	-0.056017452300000006	0.0431837012	0.09172184109999999	-0.0664213911	0.0350621903	0.0950016903	0.0442030638	-0.0446555662	0.030505673799999997	0.07707613719999999	0.06813754150000001	-0.0061861101	-0.07660971400000001	-0.0987345426	0.0	0.0	0.0	-0.0362774	-0.0472362	0.304936	0.0008790999999999998	0.00191624	-0.0011046500000000002
-210.6998291015625	-1325.5355224609375	1.13148212	22.67954445	0.94484842	0.12477055	0.033695832599999996	0.12981720019999998	0.0075782871	-0.0387110439	0.0680286863	-0.0732339979	-0.0033742808	0.0847479715	0.013671633400000001	0.00021015099999999997	-0.0201868274	0.0873143862	0.0670015787	-0.0092716837	-0.07948789469999999	-0.0977758616	0.0	0.0	0.0	-0.0317305	-0.116184	0.304803	0.000114933	0.00179021	-0.00123731
-1006.4122314453124	-1767.500732421875	1.072312	21.49353218	0.95227641	0.0548935	0.0267519927	0.0889476082	0.06815352179999999	-0.0761426018	0.0411768345	-0.051290910700000004	-0.10954296890000001	0.067568081	-0.0919652429	0.0036496083	-0.0286241561	0.0078829916	0.0658494099	-0.0123482874	-0.0821930692	-0.0964389049	0.0	0.0	0.0	-0.0396853	-0.116036	0.322233	0.000589517	0.00167758	-0.00123731
-1505.59326171875	-1090.309814453125	1.09635389	21.97543144	0.97223371	0.08507685000000002	0.0170384158	-0.0459872437	0.06581181629999999	-0.1256347397	-0.06384490129999999	-0.0608232688	0.0292998659	0.04672662599999999	-0.1228611609	-0.0783917444	-0.0745464703	-0.1272832056	0.064681314	-0.015412945	-0.08471934960000001	-0.0947288448	0.0	0.0	0.0	-0.0386552	-0.0654814	0.322257	0.00107247	0.00186399	-0.00123731
-595.3056640625	-355.3375244140625	1.07692933	21.58608246	0.9643656	0.12603810000000001	0.034720696	-0.046988930899999996	-0.0171672503	-0.0841956566	-0.1032415216	-0.0372526142	0.015562208000000001	0.0117622424	-0.026131046600000003	-0.1006632549	0.0184182721	-0.0443463833	0.0634975733	-0.018462691599999997	-0.0870612375	-0.0926522971	0.0	0.0	0.0	-0.0461083	0.01939	0.315397	0.000649128	0.00197772	-0.00123731
-91.48678588867188	-536.2715454101561	1.29353666	25.92778397	1.07043052	0.21008805000000003	0.0529020958	0.0102979644	-0.061653846500000005	-0.0095800496	-0.1102870727	0.0758880284	-0.0088517962	-0.0519428641	-0.039398448100000004	-0.10795442720000001	0.1915518755	-0.11970301480000001	0.0622984742	-0.0214945767	-0.0892136357	-0.0902172958	0.0	0.0	0.0	-0.0350094	-0.00962705	0.381869	0.00202421	0.0016688199999999997	-0.00162333
481.36334228515625	-77.23681640625	1.1961453	23.97566032	1.10678434	0.15259675	0.0406538742	-0.0453545221	-0.0151157731	-0.0225225685	-0.1057562403	-0.0018510163000000001	-0.0361975962	0.019854233	0.0390720783	-0.071216083	0.0833701195	-0.0338211836	0.061084306799999995	-0.0245056671	-0.0911718594	-0.08743326119999999	0.0	0.0	0.0	-0.0170488	-0.08088969999999998	0.339494	0.00202421	0.00163487	-0.00123731
