CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
1.0307663776988647	0.3293543744644993	0.821742126762647	1.39837384	22.16162872	0.9896512	0.06742376049999999	0.027911041600000002	0.0429818738	0.0548284636	0.0523819518	-0.0215538906	-0.0109784647	0.032729628	0.049961390099999996	-0.05154112	-0.0356755069	0.022894124900000003	0.0085578556	0.061738580700000004	0.061436926399999994	0.0609352604	0.0602352161	0.0	2.01633e-05	0.0393119	0.0484746	-0.000502858	-0.000224572	-0.000117692
1.7708173184696323	0.4691513994215005	0.6401341678811063	1.33219719	21.11285019	0.98064184	0.053644808849999996	0.050733004400000004	0.051295586	-0.014613810900000001	0.07195809730000001	0.0152444203	-0.0182906229	0.0618550049	-0.013675584	-0.0828587485	0.0249708308	0.0275375988	0.0222341497	0.061716281	0.061347888899999994	0.0607355301	0.059881639699999996	0.0	-5.09555e-06	0.0750293	0.040454	-0.000637497	-0.000184241	-0.000140353
2.181869445533553	0.5050771780178472	0.2644532544769124	1.31759262	20.88139534	0.9797827	0.09429404925	0.0158098858	0.0478364383	-0.0514056242	0.0634729814	-0.022909361099999997	0.0418393744	0.027730578	-0.044767572199999994	-0.08544513769999999	-0.040948333999999996	0.0613386172	-0.0023041913000000002	0.0616917545	0.061249997300000004	0.06051607690000001	0.0594934942	0.0	1.50037e-05	0.02267	0.0323693	-0.000174474	-0.00011101800000000003	0.0
1.208715778429876	0.24247821748917986	0.024218661204452915	1.17594337	18.63651848	0.97719169	0.06889275389999999	-0.0300656933	0.0269086823	-0.0457074568	0.028771553300000002	-0.0713114959	-0.0327861214	-0.0137694177	-0.0571676438	-0.018992920400000002	-0.07239220240000001	0.0409112872	-0.0543616567	0.061665002000000003	0.061143265499999995	0.0602769721	0.0590710035	0.0	1.15998e-05	-0.0111011	0.0484553	1.2296e-05	-0.000131763	-0.00017313
1.1356874646598336	0.1545648592827688	-0.0931222781192844	1.11398315	17.6545639	0.95978904	0.0504135542	-0.0608915645	0.0226108318	-0.0351763151	0.0298098188	-0.0087608038	-0.044659446900000004	-0.0514933174	-0.025826369	-0.0129150094	-0.049588839100000004	0.0487477505	0.006369977	0.0616360244	0.061027709000000006	0.0600182933	0.0586144117	0.0	3.1104e-05	0.00492868	0.0638948	-0.00015946	-9.81536e-05	0.0
1.2274320124388023	0.01693240927550499	-0.22782932475365766	1.26388693	20.03026009	0.97873366	0.08209153620000001	-0.0675680865	0.0148322363	0.0179762968	0.0523841318	0.0495499379	0.0093856451	-0.07255605059999999	0.018176573	-0.0401034984	0.021781631099999997	0.0455546691	0.0770069581	0.0616048229	0.060903344500000005	0.0597401246	0.0581239822	0.0	3.02578e-05	0.0576393	0.0485563	-0.000433805	-0.00010464	0.0
1.090655939964948	0.0507945207258052	-0.19659588958403065	1.30247414	20.64179611	0.95944488	0.0581157572	-0.025634215699999997	0.0003268829	0.0674150023	0.0608405594	0.0007935247999999999	0.054294137400000005	-0.0293425679	0.0535915026	-0.0322462389	0.0415379995	0.0331788002	0.000494991	0.0615713985	0.06077019	0.0594425563	0.0575999982	0.0	0.00653449	0.07389909999999998	0.0486204	-0.000904751	-2.33305e-05	-0.000153497
0.16755542039505827	-0.029504287871717463	-0.30343105392719555	1.07182312	16.98640633	0.94950247	0.093471455	0.0069324216000000004	-0.008894288299999999	0.0669241493	0.029955529300000002	-0.0582483503	0.007163720699999999	0.0046490791	0.0629856792	-0.0123714584	0.0133890198	0.0347442148	-0.0387697821	0.0615357525	0.0606282645	0.059125685	0.0570427622	0.0	0.00452051	0.0247519	0.0485396	-0.000299538	-0.000207139	-0.000209065
-0.3456912009899822	-0.02944427995520468	-0.19187083196988874	1.15409529	18.29026604	0.94368839	0.0328195581	0.0406627838	-0.0157781429	0.036911294	0.0163863447	-0.0140240676	-0.0413273356	0.052885965800000004	0.0390387001	0.019165509299999998	-0.0170147432	0.0084988293	-0.0103550051	0.0614978861	0.060477588799999996	0.058789613600000006	0.0564525959	0.0	3.07019e-05	0.0084542	0.059467	-0.000299538	-0.00018624	-0.000210259
-0.3375362846475095	-0.01915192243895939	-0.14666348229211962	1.1453011	18.15089607	0.92857057	0.0303627119	0.0612060017	-0.00627036	-0.005528012	0.0065002348	0.037793794500000005	0.0045462943	0.0559129982	-0.0024993861999999998	0.0276583393	-0.0290765366	0.0191118456	0.0161500139	0.0614578007	0.0603181844	0.0584344512	0.05582984	0.0	-0.00113651	0.011665	0.0666557	-0.000241078	-0.000293441	0.0
0.5034085007149819	-0.10017683614336012	-0.3221375434781973	1.2805388	20.29416084	0.96417761	0.02399214	0.0244513902	-0.0077787826	-0.0550315577	0.0083195202	-0.0420228975	0.0532075177	0.0235041964	-0.0475317702	0.0357202316	-0.013503962	0.0709593624	0.0260214534	0.0614154978	0.060150074299999995	0.058060313200000005	0.055174853899999994	0.0	0.00529243	0.0234399	0.0656291	-0.000147803	-0.000291482	0.0
0.06952937026192754	-0.2500097627510933	-0.5209069205503347	1.26138794	19.9906559	1.02098405	0.08008174499999998	-0.0366570678	-0.0196436651	-0.0552731437	0.0041911679	-0.0414895879	-0.0737844649	-0.0328376125	-0.0665572346	0.0222277007	0.027438056000000002	0.0449488199	-0.040606700600000004	0.0613709789	0.059973282999999995	0.0576673211	0.0544880158	0.0	0.000328035	0.0523685	0.0485851	-0.000708289	-0.000269073	0.0
-0.05110193696718038	-0.01463437607754415	-0.7058085391284423	1.16757047	18.50382423	0.97215241	0.018961265	-0.060530515199999996	-0.027175648700000003	-0.0026507299	0.0106312945	0.0618713521	-0.0151418723	-0.056629813200000004	-0.0093235182	-0.0111756145	0.0678097213	0.030838784100000002	0.033255853599999996	0.061324245599999994	0.0597878358	0.0572556024	0.0537697223	0.0	0.00429945	0.0623685	0.0485835	-0.000708289	-0.000169308	0.0
-1.0506603895049254	0.02000161055277221	-0.7713032770553095	1.13109934	17.92582321	1.00191164	0.09891104	-0.053798216100000004	-0.0332422352	0.026732350800000002	-0.0421505247	0.0563392298	0.0156150283	-0.054644931699999996	0.0289451469	0.0152915803	-0.0067745344	0.025339537999999998	0.0580232012	0.061275299500000005	0.0595937595	0.05682529099999999	0.0530203879	0.0	0.002491	0.00786131	0.0485346	-0.000281247	-0.000411108	-0.000182088
-1.5226262900001075	-0.01842195220207523	-0.6419370779250619	1.34034908	21.24204254	0.97886103	0.05690670000000001	-0.0061024758999999994	-0.0357311673	0.0633732768	-0.0672713214	-0.0146661469	0.0179009807	-0.015579309599999999	0.062465974900000006	0.0483181772	-0.0157796041	0.025681631099999998	-0.0312041724	0.0612241425	0.0593910822	0.0563765265	0.0522404453	0.0	0.00308106	0.0154056	0.0717383	-0.000384626	-0.000597879	-0.000403311
-1.489729192774426	0.006096333002527897	-0.31738046284597066	1.28355026	20.34188843	1.06107438	0.06157357	0.0338499487	-0.0236246362	0.059790948600000005	-0.0732377326	-0.017891604199999998	-0.0653416091	0.019945793899999998	0.059338906600000005	0.0364397078	-0.0401791348	-0.034587930600000004	-0.029645349100000003	0.061170776399999995	0.059179833099999996	0.0559094546	0.0514303447	0.0	0.0139458	0.0205833	0.0697122	-6.11064e-05	-0.00114446	-0.000403311
-0.9442467372157888	-0.09406527187726314	-0.3469261446222101	1.27898121	20.26947594	0.99757874	0.01717097999999999	0.0659806297	-0.0080157448	0.009366424	-0.0609975385	0.06264139190000001	-0.061186736900000004	0.0628945992	0.0097640473	0.038278080299999996	-0.0181628008	-0.0080803867	0.0332427019	0.061115203	0.0589600426	0.055424227	0.0505905538	0.0	0.0121366	0.0185156	0.0697275	-0.000177943	-0.000995721	-0.000403311
-0.6126496065867578	0.023805289650627236	-0.5141821493666957	1.25334024	19.86311531	0.98872536	0.09647715	0.052308636900000004	-0.0069939451	-0.0475839129	-0.0336365996	0.033888565	0.0171629794	0.0403702196	-0.0284484531	0.0195402107	0.031151618199999998	0.0045487589	0.038290103799999996	0.0610574245	0.0587317426	0.054921001399999995	0.049721557400000005	0.0	0.013594	0.0650571	0.0698225	-0.000720502	-0.000810032	-0.000163894
-0.4393061775572895	0.15725844893571975	-0.4668900762896058	1.11721814	17.70583153	0.94544607	0.03765255	0.014214076	-0.0174274653	-0.0559096188	-0.029747420099999998	-0.0165787273	0.0209378089	0.0112271647	-0.0585516587	0.012499926699999999	-0.0027657188	0.0185005926	-0.0192471878	0.060997443	0.0584949659	0.05439994099999999	0.0488238571	0.0	0.0140507	0.0491998	0.0698086	-0.000640674	-0.000702784	-0.000403311
-0.4586498654324291	0.19764595233459128	-0.4470291686514565	1.11131895	17.61234093	0.99518526	0.11642481999999997	-0.0327860148	-0.0240308692	-0.0502361026	-0.037954910099999996	-0.0484009441	-0.0551047301	-0.0242604597	-0.0487051073	0.0005850881	-0.0401856221	0.031072762599999998	-0.0786123405	0.0609352604	0.0582497467	0.05386121519999999	0.0478979712	0.0	0.0125643	0.0013073300000000004	0.0696995	0.000295087	-0.000299808	-0.000403311
-0.1532168801049481	0.14266528233669853	-0.3507283088790561	1.14621937	18.16544724	0.97552341	0.04873170740000001	-0.059835451799999995	-0.0174426099	-0.0310941161	-0.023491942400000004	0.049952154699999994	-0.0436008809	-0.060784841900000004	-0.0245828048	-0.012380276599999998	-0.0415818511	0.0049831038	0.0367925334	0.0608708792	0.0579961205	0.053304998799999996	0.046944434199999996	0.0	0.0114979	-4.75274e-05	0.0881234	0.000280732	-0.000652742	-0.000212869
0.941625121288223	0.3075511495433584	-0.21201416936716394	1.59472072	25.27336121	1.00141156	0.0594235774	-0.048483443200000004	-0.0100248117	0.0473792746	0.0141438174	0.023947788799999998	0.034965307200000004	-0.0558670717	0.0447236767	-0.035468598	-0.0710033489	0.025123918199999998	0.0357943296	0.0608043016	0.0577341237	0.052731472599999996	0.0459637965	0.0	0.00589871	0.0253963	0.0881615	-2.39962e-05	-0.000724421	-0.000403311
0.3896573149664635	0.4040207184439849	-0.17680355400404935	1.43354332	22.71899986	0.9779399	0.05387183000000001	0.0137758649	0.0052753682999999996	0.0589210612	0.0224882731	-0.0145254792	-0.0267239485	0.0194693061	0.0509059216	-0.042230849400000006	-0.0487364775	0.0336377039	0.00023862270000000002	0.0607355301	0.057463794400000004	0.0521408226	0.0449566243	0.0	0.0135345	0.0422142	0.0800118	-0.00010959000000000003	-0.000584075	-0.000203882
0.5398336621612463	0.301164881456579	-0.39346276020386894	1.3655467	21.6413784	0.99323022	0.09461435000000003	0.050247407	-0.00028120770000000003	0.0050979360999999996	0.038581259900000005	0.0422576178	-0.0816879507	0.0564958396	0.0050975801000000005	-0.0516304728	0.0329945989	0.0101712488	0.0296931969	0.0606645671	0.0571851713	0.0515332407	0.0439234991	0.0	0.0122817	0.0852088	0.0653684	-0.000509364	-0.0008840589999999998	-0.000189169
0.7345065574691879	0.29210080546227224	-0.6366561700047907	1.34533429	21.32105064	0.97218663	0.08014828999999998	0.039998363700000004	-0.006510501899999999	-0.0438289907	0.0244682597	0.0169339898	0.0400203822	0.0444166308	-0.037194944900000006	-0.0506659009	-0.0029747819	0.0255203484	0.028073442400000002	0.0605914151	0.0568982949	0.0509089243	0.0428650171	0.0	0.00676656	0.0363984	0.0653395	-0.000356245	-0.000735443	-0.000403311
-0.20721075779608125	-0.003325749115078394	-0.6979967069373934	1.21210992	19.20969009	1.00077903	0.06158779499999999	0.006070524399999999	-0.025184023399999998	-0.0573912387	0.0022785056	-0.0419426897	-0.0052880298999999995	-0.0038431278000000003	-0.053942502	0.00032230560000000004	-0.0297119309	0.024109552200000002	0.0085449793	0.06051607690000001	0.056603206399999995	0.0502680761	0.0417817895	0.0	-0.00151076	0.00511904	0.0652989	1.33773e-05	-0.000805631	-0.000403311
-0.9012218713457774	-0.06336049281805346	-0.5894732245394068	1.16393101	18.4461441	0.96462166	0.033145024999999995	-0.0511629217	-0.0374132304	-0.0517534315	-0.0166633873	-0.0168331453	-0.0656674362	-0.0461410616	-0.04857899	0.020302030800000002	-0.020308969099999997	-0.012281464399999999	-0.0259984973	0.0604385551	0.056299948499999995	0.0496109041	0.0406744417	0.0	0.00796436	0.00619758	0.0762545	-0.00013238	-0.000718673	-0.000403311
0.004236345868876723	-0.1568725035599897	-0.4804799453211653	1.21254826	19.21663857	1.0030725	0.07221642	-0.0678826168	-0.0320367466	0.011863029099999998	-0.0055321951	0.0712797241	0.0140250978	-0.0630075646	0.0222926403	0.026154984	-0.015450165200000001	-0.029294006600000002	0.0590946065	0.0603588525	0.0559885649	0.0489376218	0.039543612799999996	0.0	-0.00145995	0.0382602	0.0802428	-9.31777e-05	-0.0007211659999999998	8.98175e-05
-0.25839451583651674	-0.0998419067877432	-0.2824039845636709	1.55704474	24.67626762	0.99975634	0.08744040999999998	-0.0058739798999999995	-0.0307947254	0.053231078	0.0034130204	-0.0375972028	0.0211271581	-0.010547537099999999	0.0620933522	0.0079988311	0.050901780300000005	-0.0211610759	-0.0398785964	0.0602769721	0.05566910059999999	0.048248447800000004	0.0383899557	0.0	0.00964077	0.0681961	0.0653609	-0.000504149	-0.000702655	-0.000111138
-0.5927361369893089	-0.14533544032120682	-0.050425294207980136	1.24132299	19.67266464	0.96185899	0.05243208499999999	0.03133546	-0.0238394889	0.0418683963	0.0084426964	-0.0370893637	-0.0430165095	0.037514377	0.0464954334	0.0003964046	0.035203389700000004	-0.0027960481	-0.059467304299999996	0.0601929167	0.0553416016	0.047543605999999995	0.0372141364	0.0	0.0147535	0.0481457	0.07663649999999998	-0.0007834339999999998	-0.000677405	-9.58059e-05
-0.4324091514835653	-0.054063255344622016	0.0407498676593198	1.27858448	20.26318932	0.98445982	0.10718557500000002	0.0644664433	-0.0043236224	-0.0052224028	-0.0020996546	0.0706234944	-0.0176793678	0.0616102721	-0.012877638899999998	0.0425088308	0.0051490153	-0.009411526600000001	0.039114109	0.0601066894	0.055006115300000005	0.0468233251	0.0360168336	0.0	0.00560518	-0.00317784	0.0790759	-3.97058e-05	-0.000743933	-0.000171036
0.3505632383526908	-0.19404599293499855	0.10737645156270724	1.19857168	18.99513435	0.94814587	0.06390963999999999	0.0385438262	0.0097996669	-0.048087778899999996	-0.0108374857	-0.0005865973	0.0392797817	0.0338154335	-0.0441249916	0.0577862837	-0.0275005	-0.011964533400000001	0.015461613700000001	0.0600182933	0.0546626901	0.0460878391	0.0347987387	0.0	0.0176643	0.00766689	0.0747859	0.000303954	-0.000902314	-0.000403311
-0.03610667340382659	-0.16815192963261422	0.10228335561127168	1.26982009	20.12429047	0.9955532	0.062340909999999986	-0.0363499977	0.0056089768	-0.055175849000000006	-0.003159473	-0.0630656377	-0.0524230213	-0.0194082556	-0.057705766799999995	0.046129190300000004	-0.025524966800000003	0.0031895687	-0.0706996438	0.0599277316	0.054311375499999995	0.045337386900000005	0.0335605547	0.0	0.00947437	0.00759614	0.0653843	-7.51795e-05	-0.000732829	-5.83569e-05
0.4995095367271088	-0.16614290274515425	0.027412161991716002	1.44116211	22.83974266	1.02829492	0.0705822	-0.061357224800000006	0.0036353972	0.0158200413	0.024474438799999998	0.054258000300000005	0.019957934899999998	-0.0640648963	0.0157510752	0.017076270600000002	0.0158664691	0.0331731962	0.0231445973	0.0598350076	0.053952222300000005	0.044572212	0.0323029965	0.0	0.00647812	0.0694801	0.0653803	-2.48768e-05	-0.000714151	-0.000103336
0.028178051126404424	0.1301966508737771	-0.033305273027837035	1.32843161	21.05317307	1.00446534	0.07998844	-0.0046496358	-0.011543111299999999	0.056567882699999995	0.0334624938	-0.0264739801	0.0094239134	-0.0104302703	0.056283893099999996	-0.023512292	0.06476763740000001	-0.0083897244	-0.0384537765	0.0597401246	0.0535852822	0.043792563099999994	0.03102679	0.0	0.0141111	0.0883935	0.0655038	-0.000944004	-0.000797222	-0.000167509
-0.2881811892255427	0.04283742551199306	-0.004143009426428257	1.19748318	18.97788429	0.97726387	0.0958096	0.025061009300000003	-0.0110905997	0.0473046355	0.0207231526	-0.0347250438	-0.0512106705	0.0289609994	0.0510149147	-0.0202066768	0.0444640748	0.0052632402	-0.0551479608	0.059643086	0.0532106082	0.0429986933	0.029732672	0.0	0.010522	0.0344153	0.0587483	-0.000513	-0.000898661	-0.000264802
-0.6686163339159844	-0.062320928985614914	-0.006950080812385462	1.21387577	19.23767662	0.97363693	0.08518824	0.0495439147	-0.0030003615999999998	0.022167874700000003	-0.0167241321	0.025736682900000002	-0.0469206925	0.052923458099999994	0.0178410796	0.0277643529	-0.0223612936	-0.0208366243	0.022695260499999998	0.0595438954	0.052828254500000005	0.0421908604	0.0284213896	0.0	-0.00147335	-0.00116452	0.065421	-8.89906e-05	-0.00095495	-0.000403311
-0.6513827216702988	-0.0512833583333841	0.19176422766662846	1.16465533	18.45762444	0.93890965	0.026790230000000005	0.0612164785	0.015926844	-0.0311184662	-0.0204497976	0.057616315099999996	0.045926166799999994	0.05460802309999999	-0.0278991208	0.0433753267	-0.032369211099999996	0.0059810869999999995	0.027753859500000002	0.0594425563	0.0524382762	0.0413693266	0.0270936997	0.0	-0.00149859	0.0123342	0.06829440000000002	-0.000210352	-0.0008684539999999998	-0.000403311
0.35737574145988943	0.17172913349219732	0.4378054840950857	1.19338858	18.91299248	0.95188642	0.039057520000000005	0.0093472421	0.025131422999999996	-0.0570216633	-0.0148014272	-0.024265573999999998	0.07567372530000001	0.011889393500000001	-0.0559439272	0.012846243	-0.0346119169	-0.0090539213	-0.017708136399999998	0.059339072300000004	0.0520407295	0.040534358900000005	0.0257503689	0.0	0.00373943	0.033433	0.0654032	-0.00015686199999999996	-0.000725354	-0.000403311
0.6937637983611987	0.24666395356112594	0.5984083723258005	1.27273965	20.17055893	1.02504075	0.12931140000000002	-0.0505313625	0.0272535548	-0.0431807934	0.0169403719	-0.0458995943	-0.06400884030000001	-0.0462438279	-0.046230586399999996	-0.027145957999999998	0.0165661203	-0.0291985731	-0.10800059039999999	0.059233447300000006	0.051635671900000006	0.0396862283	0.024392172599999998	0.0	0.00976158	0.100851	0.0655235	-0.000946507	-0.000569342	-0.000233949
1.39515918332207	0.5592931020146891	0.599257754454068	1.24814498	19.78077888	0.98971295	0.07646225999999999	-0.0622231355	0.0366869379	0.0111122526	0.035066876000000004	0.08185655780000001	0.0169801607	-0.05906913	0.0153822822	-0.10114071	0.004492277	-0.0099892235	0.0356422409	0.059125685	0.0512231618	0.038825210299999996	0.0230198948	0.0	0.00502537	0.0442098	0.0579509	-0.0008752709999999998	-0.000519016	-0.000262632
1.0865441799579556	0.302999791099147	0.6181689045733497	1.43393767	22.72524834	1.01424992	0.06761936	-0.0246595128	0.027426107	0.0640392684	0.0280740798	-0.029488576800000003	0.0258194223	-0.0217296379	0.0537591675	-0.0467220091	-0.0532030132	-0.0005224887999999999	-0.0497826338	0.059015789299999996	0.0508032588	0.0379515844	0.0216343279	0.0	0.00502974	0.00421981	0.0612129	-0.0007260689999999998	-0.000716395	-0.000403311
0.7641251835452864	0.5583335142012407	0.5593586074980688	1.29921603	20.59016037	0.97096032	0.04376201	0.0375851635	0.0336075376	0.0441667531	0.0192356596	0.006150050799999999	-0.0101982607	0.0379322972	0.0373339	-0.0750618577	-0.0944899183	-0.035452224500000004	-0.0042998978999999994	0.0589037641	0.0503760234	0.037065634300000004	0.0202362717	0.0	0.00754126	0.0212742	0.0639938	-0.000418712	-0.000760003	-0.000325972
1.3390532407562223	0.27751504789513537	0.23507612039570505	1.35355389	21.45131493	0.96126831	0.024539399999999992	0.04238542309999999	0.0313501021	-0.025180760299999997	0.0474736821	0.0352454549	-0.0221815717	0.0461561783	-0.028835736299999998	-0.049689335599999995	-0.0354410632	-0.0084521405	0.0696346791	0.058789613600000006	0.0499415173	0.0361676478	0.018826533200000002	0.0	0.00576151	0.0272212	0.0694813	-0.000525359	-0.0008623529999999998	-0.000308466
1.3851199161352417	0.3058931549844413	-0.17264725142194598	1.48080528	23.46801376	1.0540638	0.06589884	-0.048342646600000004	-0.0020126126	-0.0388386364	0.0536839167	-0.0125708932	-0.055475217800000004	-0.0315291985	-0.038746525	-0.0664198939	0.0187634685	0.049592424100000004	0.0188893745	0.058673341799999994	0.0494998033	0.0352579165	0.0174059263	0.0	0.0116449	0.0698078	0.0640222	-0.000601555	-0.000761511	-0.000246109
0.7484905359693521	0.1511016948172198	-0.5727192027500027	1.50609207	23.86876106	1.03590357	0.029984439999999987	-0.031872199	-0.0231312696	0.0273485646	0.05386888	0.042730437	-0.0010471631	-0.045532759699999995	0.0171927111	-0.0821998508	0.0324326304	0.0466337455	0.0650107621	0.0585549529	0.0490509451	0.034336735699999996	0.015975271200000002	0.0	0.00749961	0.08441999999999998	0.0640313	-0.000661103	-0.000753904	-0.000403311
-0.6620156335367303	-0.21490036535791832	-0.9467227946838291	1.25338149	19.86376953	1.0091027	0.12174244	-0.0012624058	-0.051025008	0.0550403832	0.0075055951	-0.0351388065	0.0072454224	-0.005508089399999999	0.0604606064	-0.0031406571000000003	0.0039324058	0.035746529900000004	-0.0100202341	0.0584344512	0.0485950074	0.0334044047	0.014535393600000002	0.0	0.0150898	0.01204	0.0748747	-0.00010384800000000003	-0.0008152259999999998	-0.000403311
-1.8776251721953745	-0.23994830772085374	-1.032639860235411	1.32196856	20.95074654	0.9758358	0.024205100000000007	0.0387989442	-0.0560822352	0.0381719179	-0.057525674000000006	-0.0059592902	-0.0465516533	0.038361005499999996	0.04461366730000001	0.0391606544	-0.0384039848	0.0146486223	0.0056062127	0.058311841100000004	0.0481320561	0.0324612261	0.0130871248	0.0	0.0153869	0.0151455	0.0884052	-0.000197224	-0.00086729	-0.000403311
-2.094425026871376	-0.5800016643353052	-0.8396334137531086	1.06161273	16.82459068	0.92954379	0.02431344999999999	0.0576601889	-0.0424651831	0.0077172875	-0.0634672546	0.0325887174	-0.0108930508	0.0559511054	0.0046373368	0.0912935174	0.0202234	-0.0489027795	0.033734091699999996	0.058187126900000004	0.047662157999999996	0.0315075062	0.011631301	0.0	0.0101488	0.0136769	0.0972111	-0.000316297	-0.000924234	-0.000403311
-1.8798665060787012	-0.2637897604198644	-0.477428681656961	1.10486615	17.51007652	0.94003224	0.0650306	0.0639620375	-0.0214669533	-0.03708612	-0.054954642000000005	0.0582587829	0.006170207	0.053685183399999996	-0.023938646299999998	0.084214193	0.0220736915	-0.0233577423	0.0422292936	0.058060313200000005	0.0471853809	0.0305435548	0.0101687625	0.0	0.0144388	0.0491362	0.0884148	-0.000490661	-0.000860128	-0.000312081
