WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	X	Y	Z	RotX	RotY	RotZ
5.7244367599487305	3.4977970123291016	n/a	n/a	n/a	n/a	-0.2804512676	0.0964015134	-0.0324356197	-0.0365763426	0.0348766375	-0.0363898168	-0.3368496031	-0.0406956377	0.0860188563	-0.047781492800000006	0.0072047857	-0.03029411	0.0987700601	0.09876136140000001	0.0987468643	0.09872656949999999	0.0987004782	-0.0535979	-0.0624967	-0.0531733	2.1175799999999998e-22	0.00139286	0.00100543
0.5699500441551208	-0.10312342643737793	1.33762646	24.47371292	1.05246985	0.08907281999999998	-0.29700704149999996	-0.09080228050000001	-0.0225489786	-0.0461183341	0.0480687717	0.0130335224	-0.2797490629	0.0298653041	-0.0877875981	-0.0046937849	0.050623964400000006	-0.0826549447	0.0987468643	0.098668592	0.098538184	0.09835570939999999	0.0981212645	-0.0630596	-0.0721238	-0.007548329999999998	0.00011339100000000003	0.00131914	0.0013055
-0.6256743669509888	-0.4494051337242127	1.57752264	28.86294365	1.04834545	0.052765659999999985	-0.11980267160000001	-0.0327932339	-0.1435978254	0.09474813210000001	-0.14400260869999998	0.1491711141	-0.13981624	0.0171985425	-0.1167448154	-0.0318375309	-0.14990366089999999	-0.1132754835	0.0987004782	0.0984831402	0.0981212645	0.0976153824	0.09696623630000001	-0.0536112	-0.0678584	-0.00536417	-0.000289984	0.000985161	0.0013055
0.6788233518600464	-1.5063191652297974	1.62792695	29.78515816	1.09129512	0.07957928000000002	-0.039500502	0.0900055095	0.1135405024	-0.0093907604	-0.0882860278	0.0182152848	-0.0486302153	0.0132470968	0.1134311365	0.0081104982	-0.0896429905	-0.0368725404	0.09863091269999999	0.09820518019999999	0.0974969869	0.0965083695	0.0952421716	-0.0536222	-0.0433405	-0.0100261	-0.00102358	0.000710988	0.0013055
0.8825520277023315	-0.4727180600166321	1.7189461	31.45047951	1.08470511	0.03184999999999999	0.0679134506	-0.1398501174	0.0153766604	-0.0714430649	0.0462214163	-0.0813018995	0.0482507701	-0.0729215128	0.0079581857	-0.0276206327	0.1622556718	0.0054265242	0.098538184	0.0978349733	0.0966666703	0.095038829	0.09295918800000001	-0.0536561	-0.0351703	-0.0158765	-0.00102358	0.000355078	0.0013055
-1.2225571870803833	-0.7261042594909668	1.80929446	33.10352707	1.03818643	0.091253626	0.0694592973	0.0765775684	-0.10368276050000001	0.0132318481	-0.0413741773	0.0430725174	0.048887318799999996	0.0122158149	-0.0091590148	-0.0167305326	-0.0441595553	0.0308330605	0.0984223141	0.09737286699999999	0.09563206949999999	0.0932122813	0.0901306829	-0.0456159	-0.015277	0.0007974759999999998	-0.000501774	0.000355078	0.000894383
-1.374419331550598	-3.0999128818511963	1.44073474	26.36022186	0.99589401	0.056088809	0.0088649647	0.006898090799999999	0.0680031311	0.0373421587	0.08239812440000001	0.0079621615	0.0056045152	0.0112044931	-0.0552475135	0.05756702	0.0032896251	-0.0387303477	0.0982833301	0.09681929550000001	0.0943953709	0.0910355875	0.0867732551	-0.0448111	-0.0498693	0.0007944169999999998	-0.000119958	0.000355078	0.000862426
-1.6329709291458132	-1.035122632980347	1.22335172	22.38290024	0.99013513	0.065697643	0.0563046684	0.0689061131	-0.0661363488	0.015450951899999999	-0.07425062240000001	0.0374897404	0.05629424139999999	0.036501666	-0.061541095	0.058581061600000005	0.06419622929999999	0.0423232412	0.0981212645	0.09617477880000001	0.09295918800000001	0.08851692439999999	0.0829066074	-0.0331385	-0.0407716	0.00318611	-0.000150246	0.000772571	0.000459494
-0.5143862962722778	-1.820674419403076	1.20387256	22.02650261	0.92363364	0.060084349	0.007617178499999999	-0.0370372765	0.0659611051	-0.0653000524	-0.043865114299999994	-0.08480950609999999	0.033676036	0.020592076	0.0777711567	0.0542138053	-0.0152278968	-0.0672244489	0.0979361556	0.09543992230000001	0.0913265559	0.0856657531	0.07855343070000001	-0.0255016	-0.0152928	0.000798161	-0.000199995	0.000355078	0.000435122
-1.937610745429993	-2.975061655044556	1.24812138	22.8360939	0.95457715	0.066540549	0.0747968957	0.046793579800000006	-0.036419689	0.005399510400000001	-0.0033993195	0.1063570101	0.1151305362	0.0143010173	-0.017793908	-0.06544279530000001	-0.09993381679999999	-0.0354794208	0.0977280468	0.0946154162	0.08950092470000001	0.08249278389999999	0.0737392712	-0.0331212	-0.0153055	0.0302863	-6.16731e-05	-9.50023e-05	0.000435122
