WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
25483.880859375	27764.4140625	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.37469e-10	-4.62214e-09	-5.81553e-05	-0.0	0.0
14766.5478515625	14009.8037109375	1.32138205	25.81818581	1.22715974	0.167056249084671	-0.0009881447	-0.0729817269	-0.0120982865	-0.039410142	0.0884553639	-0.011917877	-0.023296153700000002	-0.0581579408	-0.0526861621	0.05299230480000001	-0.011642998500000001	0.0040740381	0.05255870940000001	0.0525583383	0.052557719800000006	0.0525568539	0.0525557406	0.0525543799	0.052552771799999995	0.052550916399999995	0.0525488135	0.0525464634	0.0525438658	0.05254102099999999	0.0525379288	0.0525345893	0.0525310025	0.0525271685	0.0525230872	0.05251875860000001	0.0525141829	0.052509359900000004	0.0	0.00480271	0.0310206	0.0635343	-0.000590063	-0.000601835	-0.00022023
12991.08984375	10675.193359375	0.98851895	19.31444931	0.8225407	0.11864218909	-0.0035832337	-0.06464892309999999	-0.0126721811	-0.0258036702	0.0573773713	0.0244377068	-0.003776986	-0.0499594749	-0.034360464199999996	0.030366971	0.0011982913	-0.0094742287	0.052557719800000006	0.0525543799	0.0525488135	0.05254102099999999	0.0525310025	0.05251875860000001	0.052504289800000006	0.0524875966	0.05246867980000001	0.0524475402	0.052424178700000004	0.0523985962	0.0523707939	0.0523407729	0.0523085346	0.052274080099999995	0.0522374112	0.052198529199999996	0.0521574358	0.052114132800000004	0.0	9.97091e-06	0.062442	0.0753525	0.000454432	-0.000601835	-0.000587932
12754.6318359375	8071.95703125	1.05905521	20.6926403	0.76819992	0.06986606661000001	0.013277477	-0.0578311961	-0.0442619016	-0.0397612014	-0.0110917501	0.0495683096	0.0004435633	-0.0617820827	-0.0208780833	0.0286941796	-0.0270027794	-0.0200422312	0.0525557406	0.0525464634	0.0525310025	0.052509359900000004	0.052481538	0.0524475402	0.0524073704	0.0523610334	0.0523085346	0.0522498801	0.052185077	0.052114132800000004	0.0520370558	0.051953855199999996	0.0518645408	0.0517691229	0.051667613	0.0515600228	0.0514463652	0.051326653300000004	0.0	-6.68957e-05	0.0625411	0.0898864	0.00109397	-0.00014066	-0.000585521
12298.423828125	4090.72119140625	1.04650116	20.44734955	0.79464585	0.0498566257	0.0369390287	-0.0260851192	-0.029287969700000003	-0.032814324900000004	-0.023722667200000002	-0.0186881216	0.0113004975	-0.057756416399999996	0.0032837417	0.0112359204	0.0136762958	-0.013644384499999999	0.052552771799999995	0.0525345893	0.052504289800000006	0.0524618802	0.0524073704	0.0523407729	0.0522621031	0.0521713792	0.052068622	0.051953855199999996	0.051827105400000004	0.0516884018	0.0515377763	0.0513752637	0.05120090150000001	0.051014729800000005	0.0508167918	0.0506071329	0.0503858015	0.0501528488	0.0	0.00432178	0.0554704	0.0943573	0.00100109	-0.000329187	-0.000982641
9059.83984375	591.6102294921875	1.08671725	21.23312378	0.75706851	0.0663935814	0.050326400199999996	-0.0119856154	-0.0156927636	0.0007094811999999999	0.0139795541	-0.0720375363	0.037433449900000006	-0.049207458499999995	0.0149689385	0.0128685562	0.009114791700000001	-0.0243406839	0.0525488135	0.05251875860000001	0.05246867980000001	0.0523985962	0.0523085346	0.052198529199999996	0.052068622	0.0519188625	0.0517493079	0.0515600228	0.051351079400000006	0.051122557199999995	0.050874543499999994	0.0506071329	0.0503204271	0.0500145357	0.049689575199999995	0.04934566940000001	0.0489829496	0.048601554000000005	0.0	-2.41514e-05	0.0482533	0.111443	0.00114397	-0.000601835	-0.00132201
7924.6318359375	-1226.250732421875	1.15132284	22.49543762	0.7288518	0.06738732300000001	0.0407925365	0.0109646603	0.019416853	-0.021677749700000002	0.0511823784	0.014329928	0.0408038187	-0.0320618656	0.0319056496	0.0383583066	-0.024856227400000003	-0.028526214900000003	0.0525438658	0.0524989725	0.052424178700000004	0.052319527000000005	0.052185077	0.0520209053	0.051827105400000004	0.051603787699999994	0.051351079400000006	0.0510691243	0.0507580831	0.050418133	0.0500494675	0.0496522966	0.0492268466	0.0487733597	0.048292094199999996	0.0477833242	0.0472473396	0.0466844454	0.0	-3.18244e-05	0.073967	0.099989	0.000776751	-0.000601835	-0.00155903
8900.048828125	1358.6383056640625	1.26191115	24.6561985	0.98310095	0.15793840439999998	0.036141385899999996	0.0042366789000000005	0.0232352734	0.0033296365999999997	0.0519122948	0.0004459061	0.034321005	-0.019390086799999998	0.0304147083	0.0675373621	-0.0065113772	-0.0185266717	0.0525379288	0.0524752324	0.0523707939	0.0522246963	0.0520370558	0.0518080218	0.0515377763	0.051226534299999994	0.050874543499999994	0.050482083899999995	0.0500494675	0.049577038600000005	0.049065173	0.0485142777	0.0479247911	0.0472971821	0.046631949900000004	0.045929623600000004	0.0451907619	0.0444159527	0.0	0.00313828	0.0153272	0.139198	0.000473586	-0.00112497	-0.00187112
15440.58984375	5578.40234375	1.58730555	31.01400566	1.22518432	0.30288637000000007	-0.0097187719	0.0154346594	-0.0078187086	-0.0078060262	0.0356198297	0.070631137	-0.0304396985	-0.0063124768	0.018984211799999998	0.0131429029	0.0195358166	0.0039756495	0.0525310025	0.0524475402	0.0523085346	0.052114132800000004	0.0518645408	0.0515600228	0.05120090150000001	0.050787557000000004	0.0503204271	0.0498000066	0.0492268466	0.048601554000000005	0.0479247911	0.0471972746	0.046419775	0.045593115499999996	0.044718171699999996	0.043795870199999996	0.0428271878	0.0418131502	0.0	0.0410057	0.0211942	0.255958	-0.00111008	-0.00150516	-0.000987137
11339.5078125	812.4163818359375	1.35092878	26.39549255	1.09172153	0.19610275	-0.0194315511	0.0079236469	-0.0387365505	0.0162056191	-0.062180756399999995	0.035626232599999995	-0.0115826544	0.0236329687	0.011272356899999999	0.0145863178	-0.0218809345	-0.0025366818	0.0525230872	0.0524158979	0.0522374112	0.051987869699999995	0.051667613	0.0512770766	0.0508167918	0.0502873846	0.049689575199999995	0.0490241767	0.048292094199999996	0.047494323600000006	0.046631949900000004	0.0457061462	0.044718171699999996	0.0436693705	0.042561169	0.0413950747	0.0401726737	0.038895628700000004	0.0	0.041396	0.193988	0.25584	-0.0010829600000000002	-0.00112211	-0.00103298
12825.423828125	3697.930419921875	1.37427521	26.85165405	0.97154909	0.17931099999999997	-0.022905034700000004	0.0248735021	-0.0023363247	0.0097549334	0.012762483400000002	-0.051143391399999995	-0.0226937917	0.0260271557	0.0052425564	0.0237084631	-0.0006832186	0.0395535901	0.0525141829	0.0523803079	0.0521574358	0.0518459451	0.0514463652	0.050959374800000005	0.0503858015	0.0497266198	0.0489829496	0.0481560546	0.0472473396	0.046258348600000006	0.0451907619	0.044046393600000004	0.0428271878	0.0415352161	0.0401726737	0.038741875499999995	0.0372452526	0.0356853479	0.0	0.0277704	0.11969	0.256146	-0.00248409	-0.000739822	-0.00107119
12482.0908203125	5457.5693359375	0.9601717	18.76057816	0.86867023	0.043077550000000034	-0.030461880299999997	0.0053208867	0.009258454499999999	-0.0138665791	0.0156924584	0.0038990974	-0.023056507400000002	0.0294940719	-0.0053529428000000006	0.0283383762	-0.005886215500000001	0.0346691233	0.052504289800000006	0.0523407729	0.052068622	0.0516884018	0.05120090150000001	0.0506071329	0.0499083283	0.0491059383	0.0482016281	0.0471972746	0.0460949625	0.0448969795	0.0436058121	0.042224140199999996	0.0407548313	0.0392009352	0.0375656769	0.0358524505	0.034064811699999996	0.0322064708	0.0	0.0144467	0.119673	0.256184	-0.00256589	-0.000502555	-0.0013461
12350.2578125	3332.08349609375	1.00518823	19.64014626	0.87708592	0.16118608	-0.0203300754	-0.0079745357	-7.82374e-05	-0.0471455243	-0.0334685005	0.0168420226	-0.019235899	0.0199990295	-0.0351023773	0.0050172074	0.014605662299999999	0.0365247711	0.05249340809999999	0.0522972959	0.0519709848	0.0515152871	0.050931337400000005	0.0502205895	0.049384812699999996	0.048426088	0.047346802	0.046149641799999995	0.0448375879	0.0434139066	0.0418821424	0.0402461088	0.0385098788	0.036677775	0.0347543584	0.0327444176	0.030652956600000003	0.0284851823	0.0	0.00224122	0.154335	0.222382	-0.00170434	-0.000252823	-0.00184515
