WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	NonSteadyStateOutlier00	NonSteadyStateOutlier01	X	Y	Z	RotX	RotY	RotZ
-0.7473125281139672	4.4072352822724445	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.57353e-06	0.0192885	-0.0143912	0.0	0.00013932	5.83309e-05
-0.5164502726880713	3.0624640064404485	0.71764916	15.27676201	0.76258916	0.07329035853000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.015252	0.0111638	6.61748e-05	-0.0	0.0
-0.8366018970875233	1.7679951359274826	0.8538022	18.17508316	0.8108449	0.18356777	-0.013933201999999999	-0.0120635967	0.0051369653	0.0074004835	0.0358637971	0.0135727112	-0.0049595867	0.0104509709	-0.0052310395	0.0208673355	-0.0007514146	0.0097974054	0.0332686944	0.033268656699999996	0.033268593799999996	0.0332685058	0.0332683927	0.0332682544	0.033268091	0.0332679025	0.0332676888	0.03326745	0.033267186000000004	0.0332668969	0.0332665827	0.0332662433	0.033265878799999996	0.033265489100000004	0.0332650743	0.0332646344	0.0332641693	0.0	0.0	0.00641568	0.070357	0.0434616	-0.000938474	1.2617199999999999e-23	0.000180257
-0.4653572172725394	1.164566734436658	0.8682707	18.483078	0.76708734	0.104098164	-0.008931025300000001	-0.0066536749	0.0010163205	0.0149108115	0.0367865488	0.0146288408	-0.0012642752	0.020639106	-0.0069799787	0.0105567141	-0.008961849499999999	0.012589318300000001	0.033268593799999996	0.0332682544	0.0332676888	0.0332668969	0.033265878799999996	0.0332646344	0.0332631638	0.033261467	0.033259544	0.033257394700000005	0.0332550193	0.033252417799999996	0.0332495901	0.0332465362	0.033243256299999996	0.033239750299999996	0.0332360182	0.033232060099999995	0.033227875899999995	0.0	0.0	-1.634e-06	0.0897869	0.0702743	-0.000799745	-0.000239075	-0.000470704
-0.40824920281541976	0.4289486462824098	0.87834811	18.6975975	0.74789715	0.222115869	-0.0063496435	0.0045341682	0.0044488099	0.0018993177	0.0203297518	0.019803523700000002	4.7371400000000005e-05	0.0201044971	-0.015566139599999999	-0.010374111600000001	-0.0077254431999999994	-0.0041078243	0.0332683927	0.03326745	0.033265878799999996	0.0332636791	0.033260851099999995	0.033257394700000005	0.033253310099999996	0.0332485973	0.033243256299999996	0.0332372873	0.0332306905	0.0332234658	0.0332156136	0.0332071338	0.0331980267	0.0331882925	0.0331779312	0.0331669433	0.0331553287	0.0	0.0	0.00550325	-0.0111835	0.0455258	5.72337e-05	-0.0	0.000251084
-0.7628859732533066	-0.002557027007616952	0.72375596	15.40675926	0.66906762	0.04625554499999999	-0.0033509744	0.011792246000000001	0.0120869022	-0.0052229295	0.012145339599999999	0.010646336200000002	-0.0044818426	0.0094041613	-0.0165327914	-0.0095066434	-0.0135609193	-0.005843163100000001	0.033268091	0.0332662433	0.0332631638	0.0332588527	0.033253310099999996	0.0332465362	0.0332385314	0.0332292958	0.0332188298	0.0332071338	0.0331942083	0.0331800536	0.0331646705	0.033148059300000005	0.0331302208	0.033111155499999996	0.0330908643	0.033069347799999996	0.0330466068	0.0	0.0	0.0189734	-0.00281159	0.0609254	8.446939999999998e-05	8.0431e-05	0.000323695
-0.7665432934447659	-0.1574405428132044	0.62393498	13.281847	0.63043362	0.0243244	-0.0036224115999999996	0.011663161100000001	0.0132608232	-0.0062637437	0.0228996782	0.0102073757	-0.0043355459	0.0036657645	-0.0157845045	-0.0055408886	-0.0100328905	-0.0038488520000000003	0.0332676888	0.0332646344	0.033259544	0.033252417799999996	0.033243256299999996	0.033232060099999995	0.0332188298	0.0332035662	0.0331862704	0.0331669433	0.0331455861	0.0331222001	0.0330967868	0.033069347799999996	0.0330398846	0.0330083991	0.0329748933	0.0329393692	0.0329018289	0.0	0.0	0.0189802	-0.00193857	0.0637278	0.000238203	-3.9306799999999996e-24	0.000145016
-1.0426669478900887	-0.4105725032986741	0.68396604	14.55974197	0.67841947	0.17111627	-0.0038314972999999998	0.014081374099999999	0.0176702999	0.0018171275	0.0272223035	-0.004667422	-0.0050545058	-0.0008405508	-0.0048196936	0.0024195077	-0.0196848527	-0.0030472597	0.033267186000000004	0.0332626233	0.0332550193	0.0332443747	0.0332306905	0.0332139678	0.0331942083	0.0331714137	0.0331455861	0.033116727900000004	0.0330848417	0.0330499305	0.0330119973	0.0329710458	0.0329270796	0.0328801028	0.0328301197	0.0327771347	0.0327211529	0.0	0.0	0.019	0.0726898	0.109146	-0.00069934	-0.0	0.000228471
-0.7729972085340362	-0.4456550741544456	0.81549168	17.35955811	0.69312221	0.08198119000000001	-0.0019147301000000002	0.014167961299999999	0.013592506899999999	0.011998673799999998	0.0401773177	-0.0120965642	-0.0020075338	0.0065220088	0.0021306371	0.0017356377	-0.026806456200000002	-0.0036470897	0.0332665827	0.0332602101	0.0332495901	0.0332347239	0.0332156136	0.0331922614	0.0331646705	0.0331328443	0.0330967868	0.0330565028	0.0330119973	0.0329632761	0.0329103453	0.0328532117	0.032791882599999995	0.032726365800000004	0.0326566698	0.0325828033	0.0325047759	0.0	0.0	0.0117795	0.124183	0.103923	-0.000751922	-0.000172724	9.28872e-05
-0.6418200402029101	-0.44358228182825066	0.82239217	17.50645065	0.7548641	0.21893899	0.0010569177000000001	0.0181123849	0.0081201246	0.0005358136	0.030589218799999998	0.0020571425	-0.0015080929999999998	0.007462540699999999	-0.013661481000000001	-0.0112242817	-0.014686000800000001	-0.0116852755	0.033265878799999996	0.033257394700000005	0.033243256299999996	0.0332234658	0.0331980267	0.0331669433	0.0331302208	0.0330878655	0.0330398846	0.0329862863	0.0329270796	0.0328622747	0.032791882599999995	0.0327159152	0.0326343854	0.0325473071	0.0324546952	0.0323565652	0.0322529341	0.0	0.0	0.0126741	-0.0123978	0.0854156	0.000186601	-0.00031526	0.000270952
-0.9482749055680018	-0.5776339203705048	0.75060785	15.97836208	0.67823946	0.03624443	0.0013102488	0.0251939997	0.0195568414	-0.0056438923	0.0275892786	-0.0040582146	-0.004449316500000001	-0.0042513284000000005	-0.0141112632	-0.0092330167	-0.0193171574	-0.0178565203	0.0332650743	0.0332541773	0.0332360182	0.033210601	0.0331779312	0.0331380161	0.0330908643	0.0330364861	0.0329748933	0.0329060995	0.0328301197	0.0327469704	0.0326566698	0.0325592376	0.0324546952	0.0323430652	0.032224372200000004	0.032098642000000004	0.0319659022	0.0	0.0	0.0149296	-0.0123781	0.0939602	0.000257501	3.68086e-05	0.000185428
-0.9816272484199234	-0.42365461196876814	0.66483903	14.15258121	0.65270853	0.05753653	0.0017982123	0.0198383547	0.0168263188	-0.0068024745999999995	0.0308966404	-0.0165277541	-0.0037433719	-0.0062977218	-0.0110374361	-0.005756821600000001	-0.0080895485	-0.008850431800000001	0.0332641693	0.0332505578	0.033227875899999995	0.03319613	0.0331553287	0.0331054831	0.0330466068	0.0329787159	0.0329018289	0.0328159667	0.0327211529	0.0326174132	0.0325047759	0.0323832718	0.0322529341	0.0321137982	0.0319659022	0.031809286299999996	0.0316439933	0.0	0.0	0.0149195	0.00550226	0.0815264	0.000153516	0.000149467	0.00051303
