WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	X	Y	Z	RotX	RotY	RotZ
-0.9308772570805652	1.3176449510454455	n/a	n/a	n/a	n/a	-0.0038471621000000004	0.0126516624	-0.0436832116	0.08625206839999999	-0.0103434994	0.0079068719	-0.0358610048	0.08003178820000001	-0.0213643585	-0.0053518027	0.0283093856	-0.0515215551	0.0645493768	0.0645483399	0.0645466117	0.06454419230000001	-0.152804	-0.0703401	-0.055748	0.0041185	0.00283253	-0.00169925
-1.0849261391887284	0.18462939619070415	1.06107962	20.43167305	0.99018669	0.1905294	-0.04642887019999999	-0.0061767964	-0.043979965999999995	0.062246729199999996	-0.0209786135	-0.0068929607999999995	-0.0637389096	0.0793681542	-0.0291455729	0.0306257057	0.0636816765	-0.0284565204	0.0645466117	0.06453727990000001	0.0645217278	0.0644999569	-0.177182	0.0069652	-0.0299444	0.00345185	0.00334592	-0.00178006
-0.9445840997824568	-0.5791590753554929	0.98703235	19.00585365	0.87151885	0.1018643	-0.058056052999999996	-0.041833173599999995	0.0047896011	0.0520996274	-0.0162833607	-0.034386581400000005	-0.0524265772	0.0768388222	0.0064935613	0.00043865239999999996	0.03517064	8.04376e-05	0.0645410817	0.0645151617	0.0644719695	0.0644115165	-0.177238	-0.0221904	0.0117868	0.00382278	0.00324444	-0.00192608
-0.29277554536823225	-0.33297615521562496	0.98436058	18.95440674	0.89599216	0.0799219	-0.0474644575	-0.0545412363	0.0328303738	0.0547958532	-0.045552635599999995	-0.0793916145	-0.0079476916	0.0687787998	0.0401229185	-0.0328646336	0.029948004599999998	0.0235489134	0.0645327869	0.0644819892	0.064397356	0.0642789317	-0.17156	-0.0221561	-0.0395213	0.0035456	0.00317897	-0.0018107
-0.6684955937636465	0.2524460689337249	1.06576896	20.52197075	0.96783692	0.2144626	-0.0161229962	-0.0679132933	0.031660025099999996	0.09307242240000001	-0.0902280074	-0.08485105820000001	0.0361358885	0.12030675119999999	0.0158281522	-0.08814976210000001	0.020050534499999998	0.0462432327	0.0645217278	0.0644377681	0.0642979161	0.0641022933	-0.159134	-0.113011	-0.119459	0.00310306	0.00317897	-0.00162836
-0.6332296205065131	0.4566749274271569	1.08011115	20.79813576	0.98946804	0.1939071	-0.038856666	0.0190915891	0.005204959	0.054320767	-0.08713326210000001	-0.0371211208	-0.009463858	0.0536931476	-0.0601170512	-0.1012181642	0.0498515926	0.025199181299999998	0.0645079047	0.0643825058	0.06417368820000001	0.0638817223	-0.142582	-0.0682313	-0.0582001	0.0040358	0.00295052	-0.00136322
-0.09169474513905873	1.1747567374071015	1.02890611	19.81215477	0.96478707	0.11675879999999997	-0.011492093799999999	0.0506987914	0.0097851302	0.039090946099999996	-0.09127433800000001	-0.029113151299999997	0.0033955195000000002	0.0197572114	-0.057356362800000005	-0.08529879550000001	0.0543297933	0.08206533690000001	0.0644913184	0.064316212	0.06402472	0.0636173701	-0.131114	-0.0682712	-0.0473242	0.0035456	0.00214649	-0.00195649
-0.2487270704292395	1.5687995429577797	0.94923329	18.27801132	0.90145618	0.1200376	0.0216647529	0.035766195099999995	0.0015980801	0.028971858	-0.1068176059	0.017444984099999998	0.0267524346	0.0292613433	-0.0936340049	-0.11245032740000001	0.0167298488	0.055712897000000004	0.0644719695	0.0642388979	0.0638510692	0.0633094176	-0.114349	-0.08742039999999998	-0.07854759999999998	0.00332533	0.00210516	-0.00116009
-0.2337565380109853	1.786352960577131	0.91123205	17.54627609	0.85827214	0.07989325000000001	0.061074019699999996	0.022045999900000002	0.0155428883	0.024355176800000003	-0.11264319689999999	-0.0035406808000000003	0.0482151066	0.031082859900000002	-0.0894315668	-0.10931225300000001	0.0071963283	0.0419424323	0.0644498588	0.0641505768	0.0636528025	0.06295807610000001	-0.110732	-0.105169	-0.103831	0.00340477	0.00235198	-0.0008214649999999998
-0.004733991287762529	2.0351684576025018	1.23614955	23.802742	1.10941947	0.3689893	0.0289990555	0.0745730983	0.0052233385	-0.0432137346	-0.0551804256	0.0235094844	-0.019907166299999998	-0.0423745909	-0.0818103181	-0.04888827019999999	-0.011111511000000001	0.0483907124	0.0644249873	0.0640512638	0.0634299964	0.06256358620000001	-0.109052	0.056678	0.00623155	0.00383509	0.0016949	-0.00164206
