WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
0.25657080270352306	1.8172300055291064	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
0.2828182098400817	0.6437329383111862	1.57824659	31.16330719	1.53566039	0.08287500689999999	-0.0047666960999999996	-0.0322089593	0.0708918962	-0.0259635216	-0.0074560262	0.0174093073	0.0017045752	-0.0637207724	0.061661698099999995	-0.016377562	0.0473997772	-0.0396306021	0.0335956438	0.0335956042	0.0335955382	0.0335954458	0.033595327	0.0335951818	0.0335950102	0.0335948123	0.0335945879	0.033594337099999996	0.0335940599	0.0335937563	0.0335934263	0.0335930699	0.0335926871	0.033592277999999996	0.0335918424	0.0335913804	0.033590892000000004	0.0	1.29069e-05	0.0452254	0.0190485	0.0	-0.0	0.000371764
-0.18891119527374534	0.12246091040800905	1.94878304	38.47974396	1.53224146	0.188867292	-0.0030790903999999997	-0.0353567504	0.0567646084	-0.0262137191	-0.0172251013	0.022025031	0.001580155	-0.06283949230000001	0.033750537000000004	-0.0083692795	0.021124593799999997	-0.0610876947	0.0335955382	0.0335951818	0.0335945879	0.0335937563	0.0335926871	0.0335913804	0.0335898361	0.0335880543	0.0335860349	0.033583777999999995	0.0335812835	0.0335785516	0.0335755822	0.0335723754	0.0335689311	0.0335652494	0.0335613304	0.0335571739	0.0335527802	0.0	-3.82851e-05	0.0139457	0.0681864	0.00156181	-0.0	-0.000234396
-0.4376309281141095	-0.11359274787343715	1.75622332	34.67755127	1.54896796	0.30786778330000003	-0.0040719154999999995	-0.0046995544	0.0032052359	-0.0144221245	0.0323771608	0.038196011	-0.0025440322	-0.0201295784	-0.0005926192	0.0293121765	-0.0055136115000000005	-0.0913396527	0.033595327	0.033594337099999996	0.0335926871	0.0335903773	0.0335874075	0.033583777999999995	0.0335794886	0.0335745397	0.0335689311	0.0335626631	0.0335557357	0.0335481492	0.0335399035	0.033530999	0.0335214358	0.0335112141	0.033500334	0.0334887958	0.033476599700000005	0.0	-3.67668e-05	-0.06268550000000002	-0.0897232	0.00107425	-0.000707109	3.74443e-05
-0.2414310407407349	-0.4389482518949789	1.87474954	37.01791382	1.56653953	0.2799942782	0.0008392203	-0.052895942300000005	0.05143813059999999	0.0107037906	0.0154039329	-0.0020922755	0.0028205788	-0.060349528099999994	0.006103893399999999	-0.007812837	0.0312578242	-0.024018638300000002	0.0335950102	0.0335930699	0.0335898361	0.033585309	0.0335794886	0.0335723754	0.0335639694	0.0335542711	0.0335432809	0.033530999	0.0335174261	0.0335025627	0.0334864092	0.0334689664	0.0334502349	0.0334302154	0.0334089087	0.033386315699999995	0.0333624371	0.0	-0.008653829999999998	0.0205843	0.0333148	0.00097352	-0.000964972	-0.000905351
-2.3456651627961445	-2.0624000185418	4.09723043	80.90196991	3.86081266	2.12327918	-0.0421258031	0.0480827107	-0.0829485155	0.0400159043	0.0704427035	0.011106815700000001	-0.03276079	0.0638642022	-0.1060820147	0.0326111563	0.0192633639	0.014181055900000001	0.0335945879	0.0335913804	0.0335860349	0.0335785516	0.0335689311	0.0335571739	0.0335432809	0.0335272528	0.0335090907	0.0334887958	0.0334663694	0.0334418128	0.0334151277	0.033386315699999995	0.0333553787	0.0333223186	0.033287137599999995	0.0332498379	0.0332104219	0.0	0.0978148	-0.374745	-0.41647	-0.0126393	-0.00486271	0.00501802
-1.070284152775926	-0.39812172178119737	2.72969198	53.89920425	2.88210917	0.5621392	-0.0429724395	0.048198039000000005	-0.10329271300000001	0.0064711151	-0.050460834	-0.042604375599999994	-0.0344278914	0.0794789489	-0.080750113	0.05185453190000001	0.0293558765	0.0036946261	0.0335940599	0.0335892686	0.0335812835	0.033570105600000004	0.0335557357	0.0335381754	0.0335174261	0.033493490099999995	0.0334663694	0.033436066699999996	0.0334025848	0.033365927000000004	0.0333260967	0.0332830978	0.0332369343	0.0331876105	0.0331351312	0.0330795014	0.0330207264	0.0	0.10795	-0.202939	-0.54141	-0.0110007	-0.00752055	0.00582674
-0.8567591000784986	-0.5632363642615559	2.5534687	50.41958237	2.51797104	0.471523	-0.0268036475	0.045551118200000004	-0.108558219	-0.0087528735	-0.0345032147	-0.0335731363	-0.0247868144	0.0853596375	-0.0875197358	0.0339947066	-0.005867933499999999	0.003106603	0.0335934263	0.0335867344	0.0335755822	0.033559971200000004	0.0335399035	0.0335153818	0.0334864092	0.033452989700000005	0.0334151277	0.0333728281	0.0333260967	0.0332749397	0.033219363700000004	0.0331593763	0.0330949854	0.0330261994	0.0329530277	0.0328754798	0.032793566	0.0	0.150056	-0.250147	-0.414691	-0.00707022	-0.008477669999999998	0.00604894
-2.470552225809542	-1.604409785794101	3.68718219	72.80535126	3.7298069	3.6305685	-0.08425648640000001	0.051986642	-0.0213885523	-0.0320380507	-0.0028617567	-0.0482088937	-0.0774775798	0.061692372300000006	-0.1171911697	-0.0639060248	0.037636978700000004	-0.0103036378	0.0335926871	0.033583777999999995	0.0335689311	0.0335481492	0.0335214358	0.0334887958	0.0334502349	0.033405759900000005	0.0333553787	0.0332991002	0.0332369343	0.033168892	0.0330949854	0.0330152275	0.032929632400000006	0.0328382153	0.0327409923	0.0326379806	0.0325291985	0.0	0.405113	-0.808906	-0.92439	-0.0263902	-0.0179674	0.0233803
-0.7813773998746361	-0.1966130531836628	3.13282681	61.85931015	3.31077886	2.327408	-0.0356514601	0.0589453084	-0.062551677	0.0186455096	0.015213636599999998	-0.07095129929999999	-0.0333279388	0.0951670525	-0.0674849108	-0.005654946899999999	0.056221497300000006	0.0364265141	0.0335918424	0.0335803993	0.0335613304	0.0335346399	0.033500334	0.0334584204	0.0334089087	0.0333518102	0.033287137599999995	0.0332149059	0.0331351312	0.0330478319	0.0329530277	0.0328507401	0.0327409923	0.0326238093	0.0324992177	0.0323672459	0.0322279236	0.0	0.293885	-0.342723	-0.476898	-0.0166289	-0.0149653	0.0100936
