CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	X	Y	Z	RotX	RotY	RotZ
0.8545907469657062	-0.10045445032771694	1.1370767357494878	0.93020159	19.24430656	0.82744932	0.053523910000000015	0.0216402567	0.0001838546	0.014688716599999999	0.0049835533000000005	0.0064795636	0.0021181187	0.008673144300000001	0.0026945715999999995	0.0187950488	0.006457351	0.021709128799999998	0.0157513347	0.0331351367	0.0331188268	0.0330916497	0.0330536141	0.0330047327	0.0329450214	0.0328744998	0.0327931911	0.032701122	0.0325983226	0.032484826800000005	0.0323606716	0.032225897999999996	0.03208055	0.0319246754	0.0317583254	0.031581554500000004	0.0313944208	0.0311969855	0.015529	0.136802	0.00876664	-0.000348881	-0.000734567	0.000317733
0.33496812735031656	0.2026732582739816	1.2643176760895238	0.95995718	19.85989952	0.8257429	0.10722212	0.0177084698	-0.0103405327	0.0004592398	-0.0020953945999999998	0.025612887400000003	-0.0030651563	0.004019753300000001	-0.0069251585	0.014353710700000001	-0.0095021303	0.027721495899999997	0.0033230931	0.0331340517	0.033114487799999995	0.0330818899	0.033036270699999995	0.0329776483	0.0329060457	0.032821491	0.032724017700000003	0.032613664	0.0324904733	0.0323544943	0.0322057803	0.03204439	0.031870386800000004	0.0316838392	0.0314848207	0.0312734096	0.031049689100000003	0.0308137473	0.0172944	0.0616689	0.00214092	-0.000263098	-0.000953323	0.000148314
0.5807766411295266	0.1984814581923876	1.648500992431334	0.93986291	19.44418335	0.8367101	0.07947110999999998	0.0194499836	-0.0168338383	-0.007768514399999999	-0.0097823304	0.02334381	-0.022863597000000003	0.0037521429	-0.010999129199999999	0.0235766376	-0.0197770527	0.0119855648	-0.0160920807	0.0331328682	0.0331097546	0.0330712439	0.0330173541	0.0329481101	0.0328635441	0.032763695600000003	0.0326486109	0.0325183435	0.032372954100000004	0.0322125102	0.032037086400000005	0.031846764300000004	0.0316416325	0.0314217863	0.031187327999999997	0.030938366499999998	0.0306750177	0.0303974041	0.0161349	0.0251456	0.0268587	-1.10004e-05	-0.000928143	0.000212447
0.8999256362746405	0.3864110995062368	1.8853314766703184	0.87419033	18.08552742	0.79812551	0.06752257000000002	0.0225662873	-0.0034881865	-0.0199226033	-0.0097397151	0.0302100081	-0.0280846917	-0.0040567912	-0.02058882	0.0182235848	-0.0324822795	0.0113555229	-0.0225038972	0.033131586	0.0331046272	0.0330597121	0.032996865099999995	0.0329161203	0.0328175214	0.032701122	0.0325669852	0.0324151837	0.0322457998	0.032058925499999995	0.0318546622	0.0316331205	0.0313944208	0.0311386923	0.030866074	0.0305767135	0.030270767999999997	0.029948403300000002	0.0125967	0.0603093	0.0171058	0.000203669	-0.000770967	0.000221957
2.698811930592921	0.8603035808986113	2.0584126947724792	1.15415013	23.87742615	0.91049743	0.09677381999999997	0.0262284188	0.0072310361	-0.0233973956	-0.0013118257999999998	0.024275749	-0.0075850008	-0.024707159	-0.0203939722	0.0303004912	-0.0150654731	-0.009815195	-0.0159792217	0.0331302052	0.0330991057	0.0330472948	0.0329748048	0.0328816813	0.0327679824	0.0326337793	0.032479156	0.032304209199999996	0.0321090484	0.0318937957	0.0316585859	0.031403566	0.0311288957	0.0308347468	0.030521303399999998	0.0301887617	0.0298373296	0.0294672272	0.015474	0.118222	0.00398013	0.000385727	-0.000605719	0.000331814
2.8703804648025333	0.8768188917591864	1.4989823723574882	0.98268014	20.32999992	0.85250205	0.05348481999999999	0.025417129700000003	0.0176967684	-0.0239081539	0.013098566399999999	0.0192887552	0.0084686457	-0.0279184025	-0.026789653700000002	0.009788098299999999	-0.0177066803	-0.00037765650000000004	-0.0244332257	0.0331287258	0.033093190099999996	0.0330339921	0.032951174300000004	0.0328447957	0.0327149324	0.0325616774	0.0323851402	0.032185447	0.0319627406	0.0317171802	0.0314489415	0.0311582162	0.030845212099999998	0.030510153199999997	0.030153278999999998	0.0297748446	0.029375120600000002	0.0289543928	0.007590699999999999	0.0986665	0.00354051	0.000525676	-0.0007943979999999998	0.000148314
3.8962631059734862	0.9834947745483114	1.23670908852022	1.26189435	26.10647202	0.93394089	0.04066286	0.0157371712	0.0380907552	-0.01964834	0.0120537086	0.0190724774	0.0288162419	-0.043279371	-0.019402970800000002	-0.0049856981	-0.0067418522	-0.0059081136	-0.0307851304	0.0331271478	0.0330868806	0.0330198047	0.0329259745	0.0328054661	0.0326583771	0.032484826800000005	0.0322849556	0.032058925499999995	0.0318069198	0.0315291426	0.0312258188	0.030897194500000003	0.0305435356	0.030165129	0.029762281	0.0293353183	0.0288845866	0.028410451200000002	0.00917212	0.07867	-0.00611048	0.000525676	-0.000605719	0.000148314
1.8489996782495812	0.7115966414210939	0.7181525791372505	1.26856411	26.24445915	0.97471023	0.13296831	0.0025889582	0.0158902477	-0.0141402575	0.0403357094	0.0196767026	0.0162235125	-0.0323698092	-0.0136400199	-0.0088234539	-0.0065119198	0.012989394	-0.0268171746	0.0331254713	0.0330801771	0.0330047327	0.032899206800000004	0.032763695600000003	0.0325983226	0.0324032386	0.0321786213	0.0319246754	0.0316416325	0.031329750499999996	0.0309893136	0.0306206322	0.030224042200000002	0.0297999051	0.0293486075	0.0288705608	0.028366200600000002	0.0278359866	-0.00019131	0.057034	0.0182676	-0.00102614	-0.000605719	0.000148314
1.2650943149836398	0.3770358774166917	0.0311481674241092	1.22760606	25.39710426	0.9438476	0.08541036	-0.0059341023	0.0124324919	0.0042680939000000005	0.052729478600000004	0.0076422648	-0.0037546969	-0.0207777505	-0.012366935400000001	-0.0192338577	-0.0002386215	0.022344122400000003	0.0005847296	0.033123696099999995	0.0330730798	0.0329887766	0.0328708724	0.0327194872	0.0325347753	0.0323169248	0.0320661576	0.031782728999999996	0.031466927900000004	0.0311190758	0.0307395271	0.030328668399999998	0.0298869181	0.0294147262	0.028912573599999998	0.0283809719	0.027820462400000003	0.027231616200000003	0.0230598	0.0378753	0.0298119	-0.0007678039999999998	-0.00023493	0.000148314
2.519114802641438	0.3286741562770695	0.006657633301693777	1.6514256	34.16521835	1.01736259	0.199975888	-0.0083649866	0.0364752109	0.0166412417	0.034748032799999995	0.0034789249	0.0294203393	-0.0309251133	0.002724903	-0.0318567385	0.0242632575	0.0050490147	2.017e-05	0.0331218223	0.0330655888	0.0329719369	0.0328409726	0.032672844300000004	0.032467742	0.032225897999999996	0.0319475858	0.0316331205	0.031282858	0.030897194500000003	0.0304765665	0.03002145	0.0295323601	0.029009850099999998	0.028454511499999998	0.027866972599999998	0.027247898399999998	0.0265979894	-0.000262028	0.117988	0.00846419	-0.000200838	0.000322385	-0.000231278
1.8350304418671457	0.07467822600325838	-0.4023488022668149	1.1398505	23.58158875	0.93049425	0.15544224900000003	-0.0157613803	0.0423157887	0.0227712396	0.029631774700000002	-0.0023795278	0.0278887138	-0.0203251809	0.010878002099999999	-0.040018643300000004	0.028634508700000002	0.014631679199999999	-0.0098443785	0.03311985	0.0330577041	0.0329542139	0.032809509	0.0326237702	0.032397229900000005	0.032130171400000004	0.0318229287	0.031475886	0.031089477400000003	0.030664186200000002	0.030200544300000003	0.0296991315	0.029160574900000003	0.0285855481	0.0279747702	0.0273290052	0.0266490606	0.0259357869	-0.000229289	0.0042309	0.0158417	-0.00011483	0.000102487	0.000148314
-0.4871447388852069	-0.238683337921096	-0.6357426688252816	1.38460362	28.64512062	0.9745816	0.114390181	-0.0224598798	0.0052770779000000006	0.0215610332	0.0234425267	-0.0011679072	-0.004974037	0.0010305633999999999	0.0049108973	-0.0407369723	0.0253153073	0.0077112662	-0.0095692827	0.033117779	0.033049425800000004	0.0329356082	0.0327764829	0.032572268700000004	0.0323232465	0.032029759	0.0316922098	0.0313110634	0.030886843900000002	0.0304201351	0.029911578900000003	0.029361875	0.0287717795	0.028142104100000002	0.027473715200000002	0.026767532099999998	0.0260245264	0.025245720099999997	-0.00260883	0.0201082	-0.00535484	0.000931059	0.000175859	-0.000231161
-1.2165387068015292	-0.6950066383193149	-0.6118829095438827	1.13857639	23.55523109	0.98529691	0.10301286	-0.018883022	-0.011305579199999999	0.022563704	0.0199119126	0.0060541247	-0.0017474841000000001	0.0082642902	0.0365285967	-0.0219049418	0.040862297400000004	0.0101951652	-0.0252537822	0.033115609500000004	0.0330407541	0.0329161203	0.0327418959	0.0325183435	0.0322457998	0.0319246754	0.0315554542	0.0311386923	0.0306750177	0.030165129	0.0296097942	0.029009850099999998	0.028366200600000002	0.0276798152	0.026951728199999997	0.0261830364	0.025374897999999996	0.0245285304	-0.0152802	0.0444852	0.0306375	0.00052678	0.000175859	-0.000426325
-1.0455977294771794	-0.3815942667258089	-0.02907314384880233	1.09955382	22.74791908	0.96479172	0.115876716	-0.0118301928	-0.0029467618	0.012107371399999999	0.0059732589	0.011084671599999998	-0.0054111297	0.0054093373	0.022586078399999997	-0.012666847299999999	0.0195375727	0.0181573683	-0.0074867549	0.0331133415	0.033031688999999996	0.0328957506	0.0327057498	0.032461998799999996	0.0321648981	0.031814936099999996	0.0314126878	0.0309588145	0.0304540619	0.0298992596	0.029295319500000003	0.028643234	0.0279440748	0.027198991000000002	0.026409207	0.0255760209	0.0247008019	0.0237849884	-0.000265784	0.0470258	0.0462433	-0.000749724	-0.000201955	-0.000426325
1.5256646611025395	0.18253752085716252	0.6639497931294415	1.1023277	22.80530548	0.98027015	0.188146745	0.0005621272	0.015253861899999999	-0.0030123386	-0.0162317746	0.012830720600000001	0.0357994779	-0.0053544229	0.009175783199999999	0.0010424013	-0.0104951408	0.0133648252	0.0047628823	0.0331109749	0.033022230699999995	0.0328744998	0.0326680462	0.0324032386	0.03208055	0.0317005569	0.031263938	0.0307714732	0.030224042200000002	0.0296226229	0.0289682895	0.028262210899999998	0.0275056484	0.0266999533	0.0258465649	0.0249470075	0.024002887999999997	0.023015892799999996	-0.000264089	0.106436	-0.043812	-3.894e-05	-0.000264762	-0.000426325
1.5869296133828368	-0.6951026580144759	0.18478837814205928	1.66129541	34.36940765	1.02145672	0.11611713000000003	0.0015709418	0.0417561529	-0.0204550114	-0.0355350192	0.0231538033	0.0668947701	0.015047128100000001	0.0408285276	-0.0026100896	-0.0009939209	-0.0097424285	-0.023525367999999998	0.033108509700000004	0.0330123792	0.0328523684	0.0326287869	0.0323420674	0.0319927646	0.031581554500000004	0.0311092329	0.0305767135	0.029985027	0.0293353183	0.0286288444	0.027866972599999998	0.0270511771	0.0261830364	0.0252642305	0.0242965373	0.0232818292	0.022222069900000002	-0.00326019	0.0480078	0.000258874	2.84671e-05	-0.000409794	-0.000426325
-0.20456254632402526	-0.6077560365797086	0.18891393942933246	1.50025749	31.03780365	1.06161427	0.100545795	-0.006731086	0.0096592038	-0.0198585543	-0.030363859500000003	0.012699231799999999	0.0179179044	0.029272977599999996	0.023049641000000003	-0.0028096293	-0.024139973199999998	0.00035984739999999997	-0.0002780377	0.033105946000000004	0.033002134700000005	0.032829357	0.032587973799999996	0.0322784896	0.0319015513	0.0314579464	0.030948602000000002	0.0303745826	0.029737087599999996	0.0290374493	0.0282771298	0.0274577179	0.026580926	0.0256485865	0.024662647599999997	0.023625169799999998	0.022538321	0.0214043727	-0.000272838	0.000404956	-0.0255307	-9.37704e-05	-0.000770877	-0.000426325
-0.21663807541042726	-0.2964005975847799	0.8394010907599467	1.15338647	23.86162567	0.94219166	0.153032268	-0.0003957532	-0.0136217856	-0.0029673207	-0.0409004027	-0.0036040903000000004	-0.010782341200000002	0.025060281	0.022477014700000002	0.020649593	-0.026796548700000002	0.0076584386	0.019657771799999998	0.0331032838	0.0329914973	0.0328054661	0.0325456088	0.0322125102	0.0318069198	0.031329750499999996	0.0307820761	0.030165129	0.0294802977	0.0287291233	0.0279132962	0.0270346525	0.0260951695	0.025096961299999998	0.024042274500000002	0.0229334823	0.0217730802	0.0205636795	-0.000260494	0.05497	0.0275328	-0.000685483	-0.000454762	-0.000426325
-0.34094169420894793	-0.4728432796547354	1.182230468649411	0.96715224	20.00875282	0.87769401	0.100996704	0.0121594052	-0.0095216906	0.0199595379	-0.0397886348	0.0053080141	-0.0102343657	0.025258315299999997	0.0199906304	0.0329137208	-0.0179245977	0.021069898700000003	0.028041513799999997	0.033100523	0.0329804672	0.0327806965	0.032501694	0.0321441338	0.0317088803	0.0311969855	0.0306096867	0.029948403300000002	0.029214733700000002	0.028410451200000002	0.0275374998	0.0265979894	0.025594190899999997	0.0245285304	0.0234035837	0.022222069900000002	0.020986844700000003	0.0197008936	0.00591286	0.114657	0.0209649	-0.00046686	-0.0008075079999999999	-0.000426325
-0.10992260436796307	0.024610429682165508	1.6670977494226469	0.93501836	19.3439579	0.84849197	0.09354794	0.0206821602	-0.00603942	0.0157553244	-0.0355167548	0.0291061448	-0.012645063799999998	0.010114763	0.011984600900000001	0.0208820945	-0.0156230169	0.0404608254	0.0160201337	0.0330976637	0.0329690444	0.0327550489	0.0324562314	0.032073365699999995	0.0316074434	0.0310596709	0.0304314667	0.0297244577	0.0289404746	0.0280815478	0.027149901400000002	0.026147947999999997	0.0250782823	0.023943674300000002	0.0227470621	0.0214915444	0.0201803726	0.0188169419	0.0133398	0.0343732	0.0209236	-0.000531893	-0.000858393	-0.000426325
-0.07574719098407079	0.2690712712097976	1.962751350941844	0.94545066	19.55978394	0.87824041	0.09675046999999998	0.0241621779	-0.013887028899999999	0.0048410974	-0.024639856600000003	0.026377817999999997	-0.0288732706	0.0053362721	-0.0103330502	0.038049153100000004	-0.014942875900000001	0.0316053319	0.0008980492999999999	0.033094706	0.0329572291	0.0327285238	0.0324092232	0.0320002111	0.0315026198	0.0309178265	0.030247450099999997	0.029493346200000003	0.028657602200000003	0.027742531600000002	0.0267506673	0.0256847548	0.0245477449	0.0233427847	0.0220732096	0.020742534099999998	0.0193544415	0.0179127742	0.0128437	0.0539727	0.00715053	0.000332656	-0.00125148	-0.000426325
1.698559791980334	1.1232305551538886	2.4716178545998337	1.06502533	22.03358269	0.96157521	0.17380966399999997	0.0307181942	-0.0054604579	8.97631e-05	-0.005945919	0.0278735144	0.009827045999999999	-0.0282512454	-0.0292327445	0.0389534541	0.0099030102	0.021596116600000003	-0.006158169399999999	0.0330916497	0.0329450214	0.032701122	0.0323606716	0.0319246754	0.0313944208	0.0307714732	0.0300576719	0.0292551245	0.028366200600000002	0.0273935246	0.0263399685	0.025208642799999997	0.024002887999999997	0.0227262639	0.0213825399	0.0199756833	0.018509848	0.016989361799999998	0.0182108	0.155631	0.000238916	0.00116327	-0.0011424400000000002	-0.000168526
3.4338954923479625	1.446386291686535	2.6932554563509514	1.27305555	26.33737946	1.07256687	0.2463565205	0.0301276758	0.0313433981	-0.01063794	-0.015672218600000003	0.029919781800000003	0.0186259095	-0.060207616500000005	-0.0069955144	0.0236214888	0.006467754599999999	0.0146961369	-0.036790118399999995	0.0330884949	0.032932421499999996	0.032672844300000004	0.032310579	0.031846764300000004	0.031282858	0.0306206322	0.029862168300000002	0.029009850099999998	0.028066356400000003	0.0270346525	0.025917981	0.024719851400000003	0.0234440294	0.0220945248	0.020675578899999998	0.0191916515	0.0176474062	0.0160476967	0.00991836	0.0156262	-0.0525451	0.00137153	-0.000604937	-8.78371e-06
2.222914370405027	1.1502675311702475	2.072449711634011	1.10839617	22.93085289	0.94144279	0.16789635549999998	0.0273783629	0.0216056121	-0.019854402	0.0083001993	0.0245080802	-0.0381325027	-0.0535918563	-0.0031522140000000004	0.0328972388	0.0018036602	0.0141213446	-0.033813309	0.0330852416	0.0329194295	0.0326436913	0.0322589478	0.0317664836	0.0311679433	0.030465325499999998	0.0296609765	0.028757582099999998	0.027758159100000002	0.026666044700000002	0.0254848858	0.0242186265	0.0228714953	0.0214479905	0.0199528655	0.018391113	0.016767948	0.0150887907	-0.00013936	0.0545871	-0.0268554	0.000196319	-0.000367353	0.000442182
2.0712492713930346	0.9660104735831782	1.5740221011212532	1.15945196	23.98711014	0.95416754	0.0689815134	0.0231523992	0.0343050319	-0.019165619199999998	0.014260231100000001	0.019733769499999998	-0.042003759800000005	-0.0494059555	-0.0120008644	0.0006258194	-0.0136538751	0.0038762071	-0.0615108887	0.0330818899	0.0329060457	0.032613664	0.0322057803	0.0316838392	0.031049689100000003	0.0303055759	0.0294541348	0.0284983813	0.0274417002	0.026287833700000002	0.0250408683	0.023705220200000002	0.022285619500000003	0.0207870938	0.0192149502	0.0175747564	0.0158723213	0.014113674	-9.40466e-05	0.0279061	-0.0402154	0.0002886	-0.000722801	0.000312007
2.1261758991284188	0.7050465611109347	1.012241334992439	1.0769912	22.28113747	0.92097235	0.0392202034	0.0166342304	0.0413390635	-0.021196442200000002	0.0223187785	0.0233642676	-0.0358990945	-0.0459727433	-0.0035439333	-0.0156936326	-0.0074950152	-0.0025813317000000003	-0.0462205465	0.033078439700000004	0.03289227	0.032582763	0.0321510792	0.0315988373	0.030928108	0.0301414065	0.0292416827	0.0282323102	0.027117073999999998	0.0259001559	0.024586119	0.0231798906	0.021686743799999998	0.0201122773	0.0184623952	0.016743283799999998	0.0149613896	0.0131233941	-0.0025266	0.0139767	-0.0402237	0.000395282	-0.000712111	-2.762e-05
3.3038645509314435	0.9739347074660076	0.6894654816495837	1.31193101	27.14164543	0.97363639	0.1108778	0.009656953499999999	0.0498252078	-0.021348397400000003	0.026966300699999998	0.0162222749	-0.0203547235	-0.0606091222	0.0086243582	-0.0022576408	-0.0274652713	0.0015658176000000002	-0.0244000667	0.033074891	0.032878102799999996	0.0325509892	0.032094847	0.0315114841	0.0308032131	0.029972841400000002	0.0290236605	0.0279594329	0.0267843771	0.025503150800000002	0.0241208327	0.022642902200000002	0.021075217599999998	0.019423993	0.017695773799999998	0.0158974105	0.014036031499999999	0.0121190151	-0.0163053	0.0548816	-0.0258262	0.00018963	-0.00097685	-0.000393163
2.086315000252405	0.4855665623782375	0.2029073722521395	1.08086383	22.36125565	0.92569381	0.0595247	-0.0025586499	0.0423856626	-0.031199812	0.0250207354	0.0067113216	-0.0310032329	-0.0460277061	0.0166402959	-0.0059524048999999996	-0.010976511699999998	-0.0171795347	-0.0160363543	0.0330712439	0.0328635441	0.0325183435	0.032037086400000005	0.0314217863	0.0306750177	0.0297999051	0.028800109900000002	0.0276798152	0.026443708399999998	0.025096961299999998	0.023645208799999998	0.0220945248	0.0204513975	0.0187227017	0.0169156703	0.015037863799999999	0.013097138999999999	0.0111016159	-0.0163067	0.0679212	-0.0141748	-0.000362243	-0.00106872	-0.000446066
3.1637828174214286	0.3973357792495495	0.3312275375558649	1.38169873	28.58502388	1.00971246	0.14471248499999997	-0.0060827603	0.0540075574	-0.0315946293	0.020987065699999998	0.0012309967999999999	0.0302246519	-0.0373888734	0.0078713088	-0.030227504300000003	-0.029804569	-0.0040475058	-0.019872286	0.0330674984	0.0328485943	0.032484826800000005	0.0319778002	0.031329750499999996	0.0305435356	0.0296226229	0.028571073399999997	0.0273935246	0.0260951695	0.024681733900000002	0.0231594511	0.0215350344	0.0198156475	0.018008873	0.0161226789	0.014165383200000001	0.0121456177	0.0100722897	-0.0331823	0.018416	0.00211915	-6.18283e-05	-0.000364235	-0.000681921
0.5527222836538297	0.4075228237906959	0.019780163198868883	1.52171373	31.48169899	1.11432338	0.15639306499999997	-0.021234662799999998	0.0285964554	-0.0235013245	0.0060257696	-0.0167023439	-0.0366334747	-0.0371287886	0.0333934802	-0.004187388	0.0056569997	-0.0140222839	-0.0199100093	0.033063654500000005	0.032833253300000004	0.0324504398	0.0319169911	0.0312353835	0.030408780899999998	0.029441020499999998	0.0283365946	0.02710063	0.025738864	0.024257617999999998	0.0226637679	0.0209647124	0.0191683385	0.017282985	0.015317403700000001	0.013280718899999999	0.0111823849	0.0090321422	-0.0332069	-0.0294272	-0.0275195	0.0011953300000000003	-0.000279516	-0.000446066
