WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
3841.24658203125	5854.17138671875	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
-1544.331298828125	315.3779296875	1.4105016	22.24661636	1.3885051	0.0327651083	-0.07285173389999999	-0.0274268766	0.0655256304	0.1097671746	-0.1544392649	0.1305345473	-0.0676522081	0.0062709642000000005	0.17212326320000002	-0.0218885606	0.011669883600000002	-0.0306555752	0.099011819	0.09900301339999999	0.09898833800000001	0.09896779359999999	0.0989413814	0.0	0.0	1.55583e-05	0.0261169	0.000132653	-0.0	0.0
-1289.2840576171875	829.0845947265625	1.19380462	18.82884407	0.94419837	0.0539229083	-0.0377941974	-0.05315715730000001	0.1170527888	0.0009809365	-0.0754598153	0.2208919274	-0.0527763184	0.0223259353	0.0793634924	-0.0686798964	0.1589296744	0.0376346356	0.09898833800000001	0.0989091031	0.09877709189999999	0.09859237480000001	0.09835505050000001	0.0	0.0	-0.0229908	0.0458806	-9.0404e-05	-0.0	0.0
964.26318359375	3319.166259765625	1.16709149	18.40752029	0.994533	0.0939996878	-0.060983851799999995	-0.0348259206	0.1334549333	-0.1309404733	-0.0864147366	0.075972798	-0.0630134207	0.0471189987	-0.11195356869999999	-0.06550515	-0.0018439087	0.1648468787	0.0989413814	0.09872137140000001	0.09835505050000001	0.09784296140000001	0.0971858632	0.0	-3.88578e-05	0.00248277	0.00460749	-0.000241824	0.000292863	-0.0001
642.435302734375	2917.310546875	1.22716987	19.35508537	1.01002526	0.0356081489	0.0226148068	-0.076339015	0.0881658059	-0.2175038399	-0.19288397440000002	-0.10616780769999999	0.0161717415	0.09189892039999999	-0.086990925	-0.2173928659	-0.053707243099999996	0.141694126	0.09887096050000001	0.0984399966	0.09772311439999999	0.09672239619999999	0.0954407484	0.0	-3.40089e-05	-0.0195932	0.00460897	-0.000113247	0.000250923	0.0
1405.4200439453125	2608.07958984375	1.3353653	21.06155777	1.06322539	0.09386080110000002	0.1190927403	0.0304618091	0.0998922011	-0.10995770269999999	0.0625744448	-0.10988367210000001	0.1220260243	-0.013320694199999998	-0.21387730559999998	-0.0807809388	-0.1121829602	-0.1260888604	0.09877709189999999	0.09806524550000001	0.0968826324	0.09523492970000001	0.0931300475	0.0	-0.0146831	0.0496735	0.00458969	-8.17704e-05	0.000260683	-0.000157278
188.52978515625	348.8486328125	1.35410571	21.35713387	1.06274188	0.13857347	-0.0043845331	0.10959129320000001	0.1008113177	0.0378871244	-0.0902436551	-0.1033884769	0.0148673947	-0.084858669	-0.0429293239	-0.0944007343	-0.1368899619	-0.1418472306	0.09865979789999998	0.09759747349999999	0.0958353979	0.09338620460000001	0.0902674539	0.0	-0.00817263	-0.0243904	0.0429694	-1.6506599999999995e-05	9.0837e-05	0.0
-566.6104736328125	80.680419921875	1.30834377	20.63537025	1.03973436	0.140059255	-0.11174431369999999	-0.0196505475	0.030954127	0.0179725662	-0.041122333399999995	0.0844934167	-0.105124335	-0.0113450109	0.0513070089	-0.0634848438	0.0061999917	-0.0770116607	0.0985191063	0.0970371244	0.0945836458	0.0911832336	0.0868699314	0.0	0.0	0.0590215	0.00106148	-5.70057e-05	-0.0	0.0
-625.000732421875	-789.675537109375	1.48066616	23.35326195	1.07751155	0.0627792722	0.0789042232	-0.0648244912	-0.0321789496	0.0534770085	0.0378501036	-0.09019568730000001	0.0753024453	0.08623152939999999	0.0500811221	0.029550657799999998	-0.0111993396	-0.1424000959	0.09835505050000001	0.0963847298	0.0931300475	0.0886343733	0.08295761389999999	0.0	1.00272e-05	0.0214231	0.0223322	-5.09974e-05	-7.19942e-05	0.0
-700.76611328125	-1292.7188720703125	1.41001618	22.23896027	1.0559473	0.0624574572	-0.006157255699999999	0.11045758039999999	-0.1045434717	0.0737191842	-0.0483452599	-0.0372374202	0.0019071145	-0.09479546929999999	0.0485159571	0.09236856449999999	-0.0364585449	-0.049613774900000004	0.0981676693	0.0956409084	0.0914777049	0.0857492926	0.0785536861	0.0	0.0	-0.0124065	0.0298419	0.000299171	-0.0	0.0
-1337.1563720703125	-1854.57470703125	1.36830699	21.58111763	1.04410386	0.0717275	-0.0378341642	-0.0765912441	-0.0452963266	0.12179317220000001	-0.062528716	-0.0414725749	-0.041295249	0.0580589553	0.165318847	0.0065031254	0.03632129	-0.033860712700000004	0.0979570074	0.0948063657	0.08963014429999999	0.0825389354	0.07368424559999999	0.0	0.0050134	0.0290983	0.0266351	-0.000140879	-0.0	0.0
-1550.484130859375	-1830.6805419921875	1.42448199	22.46711731	0.98572701	0.02927841587	0.0783140116	0.0810137721	0.0129652347	0.074180382	0.0541531166	0.1575444828	0.0685076112	-0.0703388147	0.0798464175	0.056350954	0.1805585771	-0.031811565	0.09772311439999999	0.09388189359999999	0.08759130849999999	0.0790154797	0.06837814910000001	0.0	9.29913e-06	0.0364032	0.0375155	-8.258809999999998e-05	-6.34894e-05	0.0
90.12548828125	-362.536376953125	1.33325148	21.02821732	0.97180003	0.05136600726999999	-0.11270138869999999	-0.007883828399999999	-0.0062630365	-0.0287059915	0.1715651477	0.0037128288	-0.1296408306	0.0039243871	-0.0335322816	0.0541185264	0.0650045348	0.0332734212	0.0974660461	0.0928683687	0.0853655484	0.0751922912	0.0626668408	0.0	3.44214e-05	0.0234578	0.0193275	0.000143498	-0.000108253	-0.0001333
-133.0146484375	-167.3922119140625	1.36355698	21.50620079	0.93930286	0.0207890064	0.09815648490000001	-0.023624768900000002	0.0991125069	0.0289468388	0.10429859130000001	-0.0058793568999999995	0.0715374875	0.024025821099999997	-0.020874128500000002	-0.0386763463	0.1011668681	-0.0205090089	0.0971858632	0.0917667526	0.08295761389999999	0.0710838727	0.056584166	0.0	-0.00505947	0.0291173	0.0193006	5.63627e-05	-0.0	-0.000138086
407.094970703125	52.001953125	1.33043301	20.98376465	0.9373827	0.054994287	-0.060963158600000004	0.1064614348	-0.054497981699999996	-0.0658671022	0.0515612205	-0.07400788059999999	-0.050373941799999995	-0.1255868446	-0.1061202658	-0.0530598943	0.06367323150000001	0.0361994315	0.0968826324	0.0905780901	0.0803726437	0.0667058086	0.050166170999999996	0.0	0.000349172	0.0291096	0.0500208	-0.000129967	-5.27392e-05	0.0
685.0797119140625	38.3336181640625	1.39000249	21.9233017	0.99948376	0.06423475399999999	0.012133925700000001	-0.10812765099999999	-0.0110542758	0.1205336559	0.047037683399999995	-0.1406941742	-0.015388613300000001	0.12071796130000001	-0.111770891	0.0490871597	-0.0400653283	-0.1027333348	0.09655642539999999	0.08930350890000001	0.0776161543	0.0620747066	0.0434508891	0.0	0.000340428	0.0157804	0.0193123	0.00022106	-0.0	0.0
93.876953125	105.9776611328125	1.46050298	23.0352459	0.99647403	0.020401035	0.0406998547	0.10093201939999999	0.0318228481	0.0517685709	-0.0111725655	0.0214025652	0.0710059562	-0.09067130550000001	0.0046862017	-0.0383531364	-0.049911116299999995	-0.05119943	0.09620731960000001	0.08794421779999999	0.074694028	0.057208134	0.036478115299999996	0.0	0.000340428	0.00412437	0.0192917	4.65719e-05	-0.0	0.0
228.986572265625	941.809326171875	1.35660064	21.39648438	1.00732863	0.06738522200000001	-0.1127800717	-0.008359019799999999	0.046448245	-0.0297161877	0.1207584268	0.0459483147	-0.12528679439999998	-0.0083870518	-0.0402271263	-0.049516238	0.0773863749	-0.0672077995	0.0958353979	0.08650150640000001	0.0716125009	0.0521245513	0.0292891706	0.0	0.000329381	0.0425473	0.0392211	0.000151088	7.59208e-05	1.65436e-24
