WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	X	Y	Z	RotX	RotY	RotZ
4846.56591796875	6729.92822265625	n/a	n/a	n/a	n/a	-0.0158602161	-0.0355981273	0.0317756011	-0.0186203632	0.050393544900000004	-0.0003119464	0.0280587315	-0.0596832242	0.0463731823	-0.04960880559999999	0.0141151256	-0.0400286573	0.052522449900000004	0.05252208	0.0525214637	0.0525206007	0.0525194913	0.052518135300000005	0.05251653269999999	0.0525146837	0.05251258809999999	0.052510246	0.052507657400000005	0.052504822400000005	0.0525017408	0.052498412800000005	0.0524948384	0.052491017599999995	0.0524869503	0.0524826367	0.0524780767	0.0524732703	0.0687921	-0.212618	-0.652982	-0.00585114	-0.000503093	0.00282641
497.771728515625	3402.0849609375	1.14007831	50.90814972	0.99853188	0.8606356499999999	-0.0729466788	-0.0233736121	-0.021236442	-0.0237766072	-0.0063850930000000005	-0.0009097902999999999	0.0306360839	0.0180500526	0.0251288583	-0.007543156999999999	0.0349170093	-0.040086001499999996	0.0525214637	0.052518135300000005	0.05251258809999999	0.052504822400000005	0.0524948384	0.0524826367	0.05246821769999999	0.052451582000000004	0.0524327303	0.0524116635	0.0523883824	0.052362887999999996	0.0523351814	0.0523052637	0.0522731362	0.0522388004	0.0522022575	0.0521635092	0.0521225571	0.0520794029	0.0455939	-0.203253	-1.09964	-0.0115061	0.000929766	0.00336688
-1188.022216796875	910.93017578125	0.7785275	34.76374817	0.67793816	0.18400240000000004	-0.07833519679999999	-0.0066600328	0.0023633721	-0.0009189444999999999	-0.0170837447	0.0282527383	0.028588335099999997	0.046979081	0.0159264366	0.0008529705	0.0437986747	-0.0404058954	0.0525194913	0.052510246	0.0524948384	0.0524732703	0.052445544299999994	0.0524116635	0.052371632	0.052325454400000006	0.0522731362	0.052214683600000006	0.0521501033	0.0520794029	0.0520025909	0.051919676	0.051830668200000006	0.0517355778	0.051634415999999995	0.0515271947	0.051413926500000005	0.0512946246	0.0434132	-0.215788	-1.17651	-0.0127565	0.00121548	0.00305466
-1554.879150390625	256.52490234375	0.62595028	27.95068741	0.53533804	0.18166975000000002	-0.0738184066	-0.0071361535	0.0094930685	0.0181744922	-0.0087204199	0.0350502584	0.0208497433	0.045288975700000005	0.0200943977	-0.027239788799999998	0.0065853136	-0.046551527300000006	0.05251653269999999	0.052498412800000005	0.05246821769999999	0.0524259541	0.052371632	0.0523052637	0.052226864500000005	0.0521364526	0.0520340485	0.051919676	0.051793361399999994	0.0516551336	0.0515050244	0.0513430685	0.051169303	0.050983768	0.050786505999999995	0.0505775625	0.0503569855	0.0501248258	0.0606094	-0.177753	-1.20214	-0.0115273	0.000438319	0.00306447
-3241.079833984375	-735.912109375	0.65273899	29.14688873	0.53325427	0.3611925	-0.0666885145	-0.022787550299999997	0.010509658600000001	0.0265958211	-0.005320039300000001	0.0406985273	0.0095391239	0.0641392716	0.0265862941	-0.0273130365	0.0050597194	-0.0235846047	0.05251258809999999	0.0524826367	0.0524327303	0.052362887999999996	0.0522731362	0.0521635092	0.0520340485	0.05188480349999999	0.0517158308	0.0515271947	0.051318967	0.0510912267	0.0508440606	0.0505775625	0.0502918338	0.04998698309999999	0.04966312639999999	0.0493203868	0.0489588946	0.048578787199999994	0.0454859	-0.252639	-1.08611	-0.0103833	-0.000915821	0.00245955
-175.436279296875	1803.15185546875	0.74986517	33.4838829	0.65997732	0.31261484999999983	-0.046332291399999996	-0.0256782396	0.053636372599999996	-0.0045078555	0.0276098206	-0.0060979418	0.0315623416	0.0194114523	0.0356242407	-0.024122737400000004	-0.0034629541	-0.025652711600000003	0.052507657400000005	0.0524629187	0.0523883824	0.0522840908	0.0521501033	0.0519864958	0.051793361399999994	0.051570809599999996	0.051318967	0.051037976500000005	0.0507279978	0.050389206900000004	0.0500217962	0.0496259744	0.0492019664	0.0487500129	0.0482703707	0.0477633121	0.0472291253	0.0466681135	0.0579318	-0.255451	-0.853485	-0.00952457	-0.00125254	0.00255874
-1598.855712890625	2279.12109375	0.71750849	32.03905487	0.64675373	0.54974245	-0.0208089751	-0.029468547999999997	0.0361769287	-0.0067470399	0.0465270492	0.008647828599999999	0.0164077023	0.031579478700000004	-0.0156561173	0.0062612706	-0.0008877031	-0.015835053999999998	0.0525017408	0.0524392604	0.0523351814	0.052189586399999995	0.0520025909	0.0517743432	0.0515050244	0.051194848200000004	0.0508440606	0.050452939800000006	0.0500217962	0.0495509717	0.0490408399	0.0484918053	0.0479043036	0.0472788008	0.0466157931	0.045915806399999995	0.045179396100000005	0.044407146200000004	0.116903	-0.167248	-0.688095	-0.00567616	-0.0008485549999999998	0.00304991
-2010.524658203125	1707.18505859375	0.62768972	28.02835846	0.5556578	0.31788825000000004	-0.0133554948	-0.0377675472	0.0084523537	-0.0098330302	0.0410268457	0.033089274700000004	0.0052255975	0.0387553283	-0.008086551899999999	-0.006266257700000001	-0.020046674599999998	0.0026172824	0.0524948384	0.0524116635	0.0522731362	0.0520794029	0.051830668200000006	0.0515271947	0.051169303	0.050757370999999996	0.0502918338	0.049773183	0.0492019664	0.048578787199999994	0.0479043036	0.047179228	0.046404325999999996	0.045580416	0.0447083683	0.0437891037	0.042823593099999994	0.0418128563	0.0746089	-0.0413416	-0.632917	-0.00478874	-0.00011283	0.00278286
-374.22509765625	1735.02978515625	0.64798307	28.93452072	0.5678193	0.268521	-0.0003126404	-0.0280167818	0.040251406	0.0026232017999999998	0.043596242	0.015321380700000001	0.0113892519	0.0154600831	0.0042054606	0.0073815695999999995	-0.012755472	0.001307646	0.0524869503	0.0523801301	0.0522022575	0.0519535737	0.051634415999999995	0.0512452175	0.050786505999999995	0.0502589037	0.04966312639999999	0.0489999822	0.0482703707	0.0474752815	0.0466157931	0.0456930715	0.0447083683	0.0436630192	0.0425584422	0.041396135699999996	0.0401776762	0.0389047167	0.0543991	-0.074963	-0.512007	-0.00512781	-0.000802496	0.001936
452.91796875	2469.2177734375	0.56081873	25.04235458	0.48028424	0.15461014999999997	0.0049345397	-0.0279440045	0.0324984559	0.0054527846	0.044162298600000004	0.0082942498	0.0135063818	0.0016876384	-0.001824627	0.0027296623	-0.0345113665	-0.0015570975	0.0524780767	0.0523446626	0.0521225571	0.0518121364	0.051413926500000005	0.0509286021	0.0503569855	0.0497000453	0.0489588946	0.0481347891	0.0472291253	0.0462434375	0.045179396100000005	0.044038803700000004	0.042823593099999994	0.041535823300000003	0.0401776762	0.0387514531	0.0372595704	0.0357045561	0.0819345	-0.0920359	-0.45875	-0.00529963	-0.000623549	0.00115187
