WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	X	Y	Z	RotX	RotY	RotZ
-1.3859047386153127	1.324850610323589	n/a	n/a	n/a	n/a	0.0992254519	-0.0781387968	-0.06190249	-0.1550404234	-0.1063999005	0.1023235716	0.028305449500000003	-0.1306151707	0.1189710642	-0.06515216110000001	0.11192422980000001	0.19332732489999999	0.06434860490000001	0.064347584	0.0643458826	0.0643435005	0.0497298	-0.0598111	0.211994	0.00341498	-0.00381383	0.000519613
-1.3068449998142313	0.7580824045284833	1.05534363	21.47903824	0.98441494	0.14203014999999997	0.071950608	-0.0735778386	-0.046608590400000004	-0.12231960859999999	-0.1027989008	0.1229942333	0.014936150700000001	-0.10638076689999999	0.11968447689999999	-0.0430001761	0.1280155385	0.19054813899999998	0.0643458826	0.0643366949	0.0643213832	0.06429994879999999	0.0496425	-0.0944951	0.192182	0.00403699	-0.00273989	0.0005726
-1.2373013623527631	0.5940906203443291	0.92297405	18.78496742	0.81993747	0.1777991	0.0670918251	-0.0637217164	-0.0364161093	-0.0877595708	-0.0915122346	0.1212414575	0.0034853795	-0.10559566179999999	0.1132736299	-0.0206360134	0.1167750696	0.1798579759	0.064340438	0.0643149186	0.0642723938	0.0642128748	0.0595281	-0.08886589999999998	0.146196	0.00269477	-0.00186234	0.000678796
-1.3298180772165793	0.04504545396461007	1.01629794	20.68435478	0.87824976	0.18796515	0.0738128371	-0.0585422732	-0.0505035721	-0.0784093367	-0.09251486310000001	0.1515687608	0.0027122609	-0.11098116029999999	0.1266698925	-0.026571997000000003	0.1063064743	0.1767755748	0.0643322714	0.0642822587	0.064198933	0.06408233740000001	0.0475436	-0.0356346	0.206334	0.00240083	-0.00275875	0.000616919
-0.3141007131234837	0.2350587642353185	1.54269755	31.39798355	1.28126574	0.4442469	0.0782900512	-0.0430455821	-0.0272220748	-0.042519662199999995	-0.0830242533	0.070067065	0.0494177383	-0.059664683600000004	0.073831713	-0.0722020618	0.0016763823999999998	0.0740889155	0.0643213832	0.0642387208	0.0641010287	0.063908425	0.0143864	0.132244	0.204174	-0.00150266	-0.00191607	0.000542067
-0.1181725490405087	0.7768653275688784	1.39724481	28.43763351	1.14736259	0.39018738500000005	0.0445806067	0.0049101502	-0.0168480761	0.0337920894	-0.0136470116	0.011741709199999999	0.031391200099999995	0.0072596353	0.0649932013	-0.0041773151000000005	-0.0032170478000000005	0.0293883177	0.0643077738	0.0641843122	0.0639787183	0.0636912554	-0.00247303	-0.00837127	0.138093	-0.00370607	-0.00128715	4.17633e-05
-0.3305099736382397	0.5866963469638069	0.96078497	19.55451965	0.84259301	0.16188187	0.046104382	-0.0012153882	-0.0258412269	0.030172525099999997	0.0211603167	0.034484743	0.018294398	-0.0062943876000000005	0.0679997505	0.0043057335	0.0358631919	0.025205560499999998	0.0642914437	0.0641190421	0.0638320484	0.0634309755	-0.00879127	-0.04326	0.102909	-0.00232835	-0.000955052	4.17633e-05
-0.40420468083302574	0.384568854429925	0.85011935	17.30218124	0.74924803	0.140056006	0.044555264299999994	0.0153212492	-0.0191620031	0.0284507796	0.043599589400000006	0.0123050207	0.0154814177	-0.0106299022	0.0638800351	0.0010894850999999999	0.0155074561	0.0036913826	0.0642723938	0.0640429216	0.0636610747	0.0631277615	0.000135636	0.0493482	0.08682339999999998	-0.00260253	-0.000780526	4.17633e-05
-0.05802530223114774	0.8295163042592901	0.90853578	18.49110985	0.83417678	0.196587991	0.0425318659	0.0253989794	-0.0082901455	0.0246071859	0.061059294699999996	-0.005185085900000001	0.0217060167	0.0244089829	0.0418653767	0.0164115907	0.0280573442	-0.0005561505999999999	0.0642506247	0.0639559636	0.0634658624	0.0627818187	-0.00374178	-0.00592011	0.0265896	-0.00184127	-0.00128701	-0.000234662
-0.0559733714564036	0.7186529020538309	1.40502405	28.59596252	1.17942238	0.51899184	-0.0031273248999999998	0.0960422922	0.0086562835	0.0024048171	0.0747874265	-0.09615217029999999	-0.0109654633	0.056918342000000004	0.0271596789	-0.0394338796	-0.0599409468	-0.0866592685	0.06422613740000001	0.0638581828	0.06324648570000001	0.062393381100000006	0.0457475	0.203489	-0.147126	-0.00208134	-0.000875325	0.00084114
0.12183025021672078	0.11699925897693834	1.95162392	39.72071838	1.55335701	0.6000862499999999	0.0791800397	0.0319315094	-0.0028889822999999997	-0.0611279116	0.0166135398	-0.2049980701	0.0777983279	-0.023805854900000003	-0.0333458424	-0.1491731144	-0.1355904848	-0.0953021993	0.064198933	0.06374959570000001	0.0630030283	0.0619627118	0.0275864	0.56168	0.0315685	-0.00216665	-0.00019179	0.0009730880000000002
