WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	X	Y	Z	RotX	RotY	RotZ
-0.3937479327394334	2.1647916439443384	n/a	n/a	n/a	n/a	0.0022302431	0.0363140379	0.0072480903	-0.014039634399999999	-0.0111830345	0.0012767854	0.03084605	-0.021811326000000002	0.0028483440999999996	0.025927176099999998	-0.0176563112	0.0020329239999999998	0.0336526661	0.0336526262	0.0336525596	0.033652466400000004	0.0336523466	0.0336522002	0.0336520271	0.0336518274	0.0336516011	0.0336513482	0.0336510687	0.0336507625	0.033650429700000005	0.0336500703	0.0336496842	0.0336492716	0.0336488323	0.033648366400000004	0.0336478738	0.00588363	-0.146885	-0.131597	-0.00228098	-0.00110557	0.000812386
-0.6152091479747628	1.3134067197035582	1.00330412	23.73632622	0.92649287	0.022479249999999996	0.010687938300000002	0.034106269	-0.0083836191	-0.0077257263	0.0078445659	0.0072324871	0.0257132145	-0.0091976916	-0.008080496099999999	0.0107425995	-0.0081445391	0.001016639	0.0336525596	0.0336522002	0.0336516011	0.0336507625	0.0336496842	0.033648366400000004	0.0336468089	0.0336450119	0.033642975299999996	0.0336406992	0.0336381835	0.0336354283	0.0336324337	0.033629199500000005	0.0336257259	0.0336220129	0.0336180605	0.0336138687	0.0336094375	0.007506579999999999	-0.146891	-0.120171	-0.00218801	-0.00110557	0.00071687
-0.6033253070906452	0.5673520815020825	1.11650991	26.41456795	0.88389844	0.05294502000000001	0.014728698600000001	0.022452781600000003	-0.019369461	0.00033520349999999996	-0.0103852063	0.0016480114000000001	0.021936483599999997	-0.0015076160999999999	-0.012911581100000001	0.007311933100000001	-0.0026437812	-0.016705051000000002	0.0336523466	0.0336513482	0.0336496842	0.0336473547	0.0336443597	0.0336406992	0.0336363733	0.033631382200000004	0.0336257259	0.033619404500000005	0.0336124182	0.0336047671	0.033596451299999996	0.033587471	0.0335778264	0.0335675176	0.033556545	0.0335449086	0.0335326088	0.00695146	-0.146927	-0.0992483	-0.00182935	-0.000960694	0.000591782
-0.7393907305886623	0.19511779386530612	1.01256394	23.95539665	0.82806307	0.09820645	0.0188154003	0.0322819929	0.0017313448000000002	0.0165271917	0.0075917276	0.0051239477	0.020780070600000002	0.002094808	-0.014503886799999999	0.014300533	-0.008197269200000001	0.0012319885	0.0336520271	0.0336500703	0.0336468089	0.0336422432	0.0336363733	0.033629199500000005	0.033620722	0.0336109412	0.0335998573	0.033587471	0.0335737826	0.0335587926	0.0335425017	0.0335249105	0.0335060197	0.0334858299	0.0334643421	0.0334415569	0.0334174754	0.00482746	-0.0893792	-0.0991445	-0.0014812	-0.00110557	0.000316191
-0.5604496283608447	0.040639135478026216	0.81796271	19.35149002	0.72570455	0.07568148499999999	0.0211052789	0.033894762200000005	0.0023172245000000003	0.0098730446	0.0126575876	0.0086068308	0.025357328399999997	0.0020694892	-0.0174164301	0.0124703962	-0.0085116029	0.0088570512	0.0336516011	0.033648366400000004	0.033642975299999996	0.0336354283	0.0336257259	0.0336138687	0.0335998573	0.033583692799999995	0.033565376200000004	0.0335449086	0.0335222914	0.0334975259	0.0334706139	0.0334415569	0.033410357	0.033377016	0.0333415361	0.0333039196	0.0332641689	-0.000220025	-0.103834	-0.121279	-0.000999027	-0.00110557	0.00011747
-0.8540075839113201	-0.2855076078173604	0.8850441	20.9385128	0.77846134	0.04004869	0.0246335959	0.0211811567	-0.0143951003	-0.0044339628999999995	0.0148117753	0.0109866657	0.0172658341	0.0096120315	-0.024421368500000002	0.0067966758	0.0013842618	-0.0044947665000000005	0.0336510687	0.033646236499999996	0.0336381835	0.0336269104	0.0336124182	0.0335947084	0.0335737826	0.0335496428	0.0335222914	0.033491730899999995	0.0334579644	0.0334209949	0.0333808262	0.0333374619	0.0332909063	0.0332411639	0.0331882393	0.0331321376	0.033072864300000004	-0.000124435	-0.103868	-0.119905	-0.000696516	-0.000930455	-0.000175806
-0.8939607126954753	-0.432191787127294	1.14028478	26.97703552	0.85896313	0.064293778	0.0236046109	0.018382648600000003	-0.0215675364	0.008709571800000001	-0.007077684399999999	0.006028783100000001	0.0179309425	0.0097107438	-0.0277737839	0.006690875600000001	-4.9515500000000004e-05	-0.0134026852	0.033650429700000005	0.0336436808	0.0336324337	0.0336166898	0.033596451299999996	0.0335717208	0.0335425017	0.0335087979	0.0334706139	0.033427954700000005	0.0333808262	0.0333292345	0.0332731867	0.0332126901	0.0331477529	0.0330783837	0.0330045919	0.0329263873	0.0328437803	-0.000175738	-0.0964284	-0.0971024	-0.000441551	-0.000769613	8.839249999999998e-05
-0.9456104251677796	-0.4977115603501159	1.01120591	23.92326927	0.8011176	0.06829001500000001	0.0267754987	0.0216171062	0.0050707122	0.0189333519	0.0108028168	0.006966253100000001	0.0162652257	0.0115706226	-0.0219410687	0.016073691100000002	-0.005579945500000001	0.0094144317	0.0336496842	0.0336406992	0.0336257259	0.0336047671	0.0335778264	0.0335449086	0.0335060197	0.0334611665	0.033410357	0.0333536002	0.0332909063	0.033222286499999996	0.0331477529	0.0330673187	0.032980998500000004	0.0328888073	0.0327907618	0.0326868794	0.0325771785	-0.000172498	-0.0518389	-0.0970799	-0.000274776	-0.000549384	0.000174884
-1.0785996829253723	-0.4959541485303385	0.80282921	18.9934597	0.70500225	0.045865237	0.0275072214	0.0216099381	0.0013812238	0.0117278421	0.0160962911	0.009045219399999999	0.0154662883	0.0131782177	-0.025435745899999997	0.0119234502	-0.0035064659999999997	0.0029011391999999997	0.0336488323	0.0336372917	0.0336180605	0.0335911428	0.033556545	0.0335142748	0.0334643421	0.0334067581	0.0333415361	0.0332686909	0.0331882393	0.0331001996	0.0330045919	0.0329014381	0.0327907618	0.0326725884	0.032546944700000004	0.0324138595	0.0322733634	-0.00011852100000000003	-0.07142	-0.100949	-0.000470937	-0.000549385	-7.617519999999998e-05
-1.041019127295364	-0.6057789827200657	0.95205545	22.5238781	0.79389513	0.045996249	0.0252412658	0.0129646394	-0.023144096099999997	-0.006137496700000001	0.0065772189	0.0150648518	0.0123667346	0.0134488669	-0.0258826638	0.0026178604	0.0011856625999999999	-0.015127244	0.0336478738	0.0336334585	0.0336094375	0.0335758177	0.0335326088	0.033479823	0.0334174754	0.0333455838	0.0332641689	0.0331732537	0.033072864300000004	0.032963029399999996	0.0328437803	0.0327151511	0.0325771785	0.0324299019	0.0322733634	0.0321076077	0.0319326821	-0.00307793	-0.0878974	-0.088503	-0.000621096	-0.000549385	-0.000208285
