WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	NonSteadyStateOutlier00	NonSteadyStateOutlier01	X	Y	Z	RotX	RotY	RotZ
-0.4436128292884544	0.4177796567667743	1.28546655	18.85801315	1.02216887	0.07616910531840002	0.0389801492	0.0399105451	0.046469232400000005	0.0275341811	-0.1088731652	-0.0286954536	0.054608135099999996	0.007659369	-0.0213543593	0.07964108240000001	-0.020369766100000002	-0.0386583439	0.0629548511	0.0615182637	0.059148184900000005	0.0558805788	0.0	0.0	5.3184e-09	0.0735081	0.0357688	-0.000542336	-0.0	0.0
-0.3724669977759282	0.7184603834897931	1.26086438	18.49709511	0.99364358	0.08126110748160001	0.0051311861	-0.021174781299999997	0.1044830569	0.026023932000000003	-0.063297841	0.0572430705	0.0403931739	-0.0264783298	0.0338325956	0.08038177490000001	-0.028891412	0.0316842015	0.0629042924	0.061317644000000004	0.058702807999999995	0.055103630599999995	0.0	0.0	2.40728e-05	0.0398976	0.029433	7.13318e-05	-0.000212147	0.0
-0.15036085261275914	0.8470018963328676	1.17248321	17.2005291	0.99148506	0.033999307199999995	-0.043091620899999995	-0.019496669299999998	0.0917787326	-0.0577563041	-0.0777197169	0.0016630469	-0.0119439228	-0.0428767214	0.0325827231	0.12247842240000001	0.031862720899999995	-0.0199733299	0.0628512203	0.0611072243	0.0582363218	0.05429145639999999	0.0	0.0	0.00327715	0.0209389	0.0294499	9.45974e-05	-0.0	0.0
0.14482476232105707	0.98906799174597	1.14247084	16.76024246	0.95960784	0.01139263	-0.0789012777	0.0048926819	0.0648410746	0.0074986375	-0.0765941025	-0.06644266900000001	-0.0422114595	-0.022711474300000003	0.0353646367	0.0943488073	-0.004595955	-0.09043913140000001	0.06279563690000001	0.0608870382	0.057748893899999994	0.0534445752	0.0	0.0	0.0	0.0209511	0.0294201	0.000256067	-0.0	0.0
0.18695544587182555	0.9205113278957564	1.17731416	17.27140045	0.99849403	0.1223140709	-0.09050891609999999	0.0400920233	0.0448700368	0.0808853654	-0.032242710200000003	-0.0144511084	-0.061074508	0.0124075537	0.0379891355	0.0713915639	-0.0772470688	-0.0452960668	0.0627375445	0.060657120999999994	0.057240699699999995	0.0525635287	0.0	0.0	3.27709e-05	0.100286	0.0294807	-0.000283915	-0.000317734	0.0
0.27490304406347466	0.9069887177788089	1.2693491	18.62156868	0.99516183	0.029522576604929993	-0.0664416099	0.072974154	0.0764813361	0.0543054772	0.065247688	0.0331731136	-0.051765310499999995	0.0740308105	0.0482877043	0.0410044	-0.0494781205	0.044859612	0.0626769452	0.0604175093	0.056711921900000004	0.051648879800000005	0.0	0.0	-5.70493e-09	0.0934243	0.0240158	-0.000309445	-0.0	0.0
0.3536008467635823	0.5854893976570663	1.25882971	18.46724701	1.02295601	0.09556925570493	-0.0094869352	0.07713851570000001	0.0746324543	-0.0081586729	0.0890098583	0.0069876693999999994	-0.0133635492	0.0892139501	0.041777237200000004	0.0291192629	0.0150575731	0.01781757	0.0626138417	0.060168241399999996	0.0561627506	0.0507012134	0.0	0.0	0.0	0.008937	0.029485	-0.00019719	-0.0	0.0
0.21923082740437444	0.44073552468189664	1.11291194	16.32660866	0.93992281	0.04528752	0.0256245471	0.0448336396	0.046327255899999996	0.0117090082	0.0866319295	-0.0653747783	0.025331886499999998	0.0596951397	0.054503410700000005	-0.0136331769	0.0211359613	-0.0468066968	0.0625482363	0.0599093572	0.0555933833	0.049721135300000004	0.0	0.0	0.00632277	0.026114	0.0294337	0.000237539	-0.0	0.0
0.3045008532161572	0.33853313168263977	1.09864664	16.11733437	0.93373811	0.0522377134	0.045805582000000004	0.0100303973	0.0380181241	0.059032001900000006	0.0777335462	-0.0762926224	0.0508620852	0.0356020761	0.0674280178	-0.0301331537	-0.0362022096	-0.0568898373	0.0624801317	0.0596408981	0.0550040248	0.048709272000000005	0.0	0.0	3.16216e-05	0.0438192	0.0294532	-3.51903e-05	-0.000291708	0.0
0.010498836934577913	0.26131627283284803	1.23156118	18.06721306	0.98059642	0.0591107905	0.0355976301	-0.043243519	0.0440943003	0.0995118941	0.0891096265	-0.028479623199999998	0.059060466900000004	-0.0093067189	0.0758785992	-0.0444914346	-0.0615473842	-0.0017103323	0.0624095306	0.059362907	0.054394887	0.0476662704	0.0	0.0	3.61771e-05	0.08457159999999998	0.0224268	-0.00019719	-0.000356257	0.0
0.15181532095284167	0.043615598514968816	1.2521168	18.36876678	0.98159939	0.0628154775	-0.0028671335999999998	-0.0693986105	0.0415213744	0.023757318599999997	0.1155726026	0.0354890483	0.0165804625	-0.029012302200000003	0.0856135048	-0.058411048099999995	-0.00796623	0.0652368026	0.0623364359	0.0590754283	0.053766189000000006	0.046592797199999994	0.0	0.0	2.04996e-05	0.0511965	0.0294429	0.0001083	-0.000213575	0.0
-0.11685929478033168	-0.2289351917325212	1.15135157	16.89052391	0.94563735	0.04190310949	-0.0343533138	-0.0672061946	0.0016712942	-0.0343390746	0.08558356880000001	0.0116559929	-0.0134519935	-0.053013480300000006	0.0407435502	-0.039085387	0.044833553899999996	0.026812767400000003	0.0622608504	0.0587785079	0.053118156799999997	0.045489538600000004	0.0	0.0	5.33511e-06	0.0341123	0.0294077	0.000456425	-6.63291e-05	0.0
-0.120515098909994	-0.3417365712354301	1.12330425	16.47906494	0.95633119	0.051263057689999995	-0.04191259	-0.0474578911	-0.0381288029	-0.0404578488	0.057289765	-0.040263352599999996	-0.04507389480000001	-0.045806797	0.0119069111	-0.045880298099999994	0.0400539355	-0.0306591694	0.062182777300000006	0.0584721933	0.0524510234	0.0443572	0.0	0.0	1.62328e-05	0.0541186	0.0294418	-7.41863e-05	-0.000159953	0.0
-0.22082518053007189	-0.3626345604766615	1.14884222	16.85371208	0.97594595	0.0719128944	-0.0492574967	-0.0100466931	-0.0669998999	0.0353289651	0.0686035054	-0.0674580238	-0.043494378300000004	-0.0175029443	-0.0104970297	-0.0780267632	-0.0161866357	-0.026726559700000003	0.0621022195	0.0581565334	0.0517650288	0.0431965052	0.0	0.0	5.52422e-05	0.0787599	0.0348648	-0.000610339	-0.000459992	0.0
-0.19720625874434394	-0.5242390146815922	1.21297812	17.79459572	1.01836336	0.10335945	-0.0233537334	0.0216910035	-0.0751996608	0.07388639849999999	0.0818073002	0.031325188399999995	-0.0413144481	0.0174107358	-0.0386980135	-0.07939511	-0.0745400103	0.043533257400000004	0.062019180300000004	0.0578315788	0.0510604196	0.0420081962	0.0	0.0	5.52422e-05	0.0303627	0.0293886	0.000379382	-0.000459992	2.64698e-23
-0.4155729407112689	-0.6369920618359599	1.20727038	17.71086311	0.9832406	0.0142432137	0.0193948644	0.0382550917	-0.051995666399999994	-0.0104060304	0.0582519501	0.0623804522	-0.0073754046	0.041264298	-0.0575179491	-0.0244741165	0.0146028531	0.0645601465	0.061933663099999994	0.0574973813	0.0503374492	0.0407930326	0.0	0.0	6.43909e-05	0.0264394	0.0293781	0.000244554	-0.000459992	7.11773e-05
-0.4128634250490487	-0.6647085773940826	1.17882216	17.29352188	0.96176863	0.0351327137	0.05244624269999999	0.0305225025	-0.0448339325	-0.0525942093	0.0572023713	0.0008149501	0.0303645752	0.0342542529	-0.053787165	-0.014792939	0.0749383077	0.0199113115	0.0618456713	0.057153994400000005	0.0495963776	0.0395517913	0.0	0.0	5.52422e-05	0.052242	0.0293962	0.000129674	-0.000459992	0.0
-0.33850450668101245	-0.44688530339648425	1.34385788	19.7146244	1.02858686	0.08889999999999999	0.0655901804	0.0025669722	-0.0347901754	0.0092665784	0.0190625419	-0.0497143446	0.0678331323	0.008221247	-0.032201156200000004	-0.0352267722	-0.002334389	-0.0450355934	0.0617552083	0.056801472900000004	0.0488374713	0.0382852658	0.0	0.0	5.52422e-05	0.104929	0.029504	-0.00059243	-0.000459992	0.0
-0.3858777652899672	-0.5067664250097828	1.33460009	19.57881165	1.03484952	0.08710972769999999	0.0585615097	-0.0623492203	-0.0073257939000000005	0.0417125955	0.019747211100000002	0.0172694851	0.0600907901	-0.0374688438	-0.0140209179	-0.0241870069	-0.0295652771	0.042698422699999995	0.061662277800000005	0.056439873200000004	0.0480610032	0.0369942657	0.0	0.0	6.39349e-05	0.0472975	0.0294081	-5.56531e-05	-0.000459992	5.06958e-05
-0.42451240131572704	-0.4765331404871424	1.2115413	17.77351761	0.9710958	0.0398491942	0.023842665899999997	-0.0684306826	-0.0034208499	-0.0321844333	0.0101009427	0.06685292150000001	0.0322271201	-0.0601157695	-0.0172550514	0.0334776264	0.005128987	0.0613261604	0.061566883600000004	0.056069253099999994	0.0472672524	0.0356796162	0.0	0.0	3.26507e-05	0.0277195	0.029394	9.37533e-05	-0.000255578	0.0
-0.3590746672836941	-0.24499791016373704	1.0684334	15.67410088	0.92751992	0.0207658914	-0.0155987465	-0.0589373146	-0.0092371088	-0.08708677599999999	-0.0315654451	0.0041522666	-0.011863816599999999	-0.0635180133	-0.0212629639	0.049181013499999995	0.061125010199999996	-0.0199101454	0.0614690293	0.0556896718	0.0464565045	0.0343421579	0.0	0.0	3.19943e-05	0.0378854	0.036102	0.000151108	-0.000235106	0.0
-0.3424478606425785	-0.12143302589544347	1.07633317	15.78999138	0.9284991	0.03633389270000001	-0.0381217596	-0.029859174	-0.0201416739	-0.058559840300000006	-0.051565353200000004	-0.038188185699999995	-0.0424533499	-0.0516982838	-0.031563212	0.0540786727	0.0398164739	-0.0701308785	0.061368719	0.055301189900000006	0.045629050899999996	0.032982745699999996	0.0	0.0	3.6902e-05	0.0543719	0.0294186	-7.17077e-05	-0.000275472	3.30872e-24
-0.10828655438268407	-0.02846274803857652	1.15884244	17.0004158	0.9859398	0.0842369491	-0.057092618899999996	0.0009370671	-0.0366267245	0.020252923200000002	-0.0504323508	-0.0364229961	-0.05509837150000001	-0.0189919118	-0.031081188399999998	0.021760039	-0.018948657600000002	-0.049220235300000005	0.061265956600000004	0.0549038696	0.0447851893	0.0316022487	0.0	0.0	5.52361e-05	0.108003	0.0294942	-0.000497425	-0.000459993	0.0
-0.27694775636819674	0.020459121382605083	1.13083375	16.58952332	0.96598876	0.0755255039	-0.0435763975	0.0289240727	-0.0292809337	0.058624141	-0.0041226379	0.0496904488	-0.0587007665	0.0082965083	-0.036455565	0.0284938025	-0.0627305887	0.0344139323	0.0611607462	0.054497774400000004	0.043925223	0.0302015493	0.0	0.0	0.00491309	0.0742754	0.0150509	-0.000134097	-0.000373386	0.0
-0.14499669028514728	0.015619154463117456	1.2339555	18.10233879	0.9939056	0.09347681689999998	-0.0019844726	0.0591856855	-0.0113533691	-0.0186526498	-0.0190145103	0.07378491059999999	-0.029987825899999997	0.052872025999999996	-0.04244649440000001	0.0487380824	0.0003156396	0.0427133959	0.0610530921	0.0540829691	0.0430494613	0.028781543	0.0	0.0	2.81231e-05	0.0364807	0.0236808	0.000452352	-0.000459992	-0.00017029
-0.1643954029248869	0.1479363171645608	1.14687002	16.82477951	0.94279009	0.030996682499999994	0.0404368753	0.046852522300000005	-0.0019998424	-0.0339965012	-0.0013309245999999998	-0.0043896264	0.020801622	0.047879011900000004	-0.027072296099999997	0.028784428100000002	0.051329717000000004	-0.0009172941000000001	0.0609429985	0.0536595201	0.0421582192	0.0273431375	0.0	0.0	1.14906e-05	0.0462826	0.0165169	0.000538978	-0.000266333	-0.00017029
-0.2675412771100301	0.1563866010926198	1.11713088	16.38850021	0.94820827	0.03949590149999999	0.055677009400000005	0.0243195172	-0.0064497991000000005	-0.0091906086	0.0013363398	-0.0665840474	0.0549908495	0.0293886787	-0.0220816182	0.0085395477	0.009503114200000001	-0.051338624299999996	0.0608304698	0.053227495	0.041251817	0.0258872524	0.0	0.0	5.52421e-05	0.0503927	0.0131751	0.000262922	-0.000459992	0.0
-0.19400997202292666	0.15678874707792784	1.23723543	18.15045547	0.98386961	0.08250573269999999	0.0557161817	-0.023704071200000003	-0.002135999	0.0657210026	0.0133643354	-0.0343890135	0.0702834455	-0.006097239399999999	0.0158428347	-0.0080105466	-0.048322466200000004	-0.0406385854	0.060715510599999994	0.0527869629	0.040330580899999996	0.0244148184	0.0	0.0	5.05494e-05	0.112172	0.0151092	-5.18898e-05	-0.000399051	0.0
-0.04845196994047183	0.16667457051095452	1.21887326	17.88107872	0.96077299	0.048552666399999986	0.021867362400000003	-0.0714386581	0.0163134485	0.0194463038	0.0362523131	0.0452733575	0.038819792400000004	-0.0373434934	0.0360642895	-0.0018588501	-0.0314406473	0.0443198788	0.0605981254	0.0523379942	0.0393948419	0.0229267767	0.0	0.0	2.717e-05	0.0859959	0.00702176	2.19414e-06	-0.000459992	-0.00017029
-0.21624904629500155	0.061737620207134025	1.22215128	17.9291687	0.99782968	0.1029770581	-0.0099166355	-0.06729370230000001	-0.0003181781	-0.0830717958	0.00018913439999999998	0.0346786887	-0.0015893993	-0.0601533957	0.012149309099999998	0.0239952488	0.052476465800000004	0.015237171599999998	0.060478319	0.051880660599999996	0.0384449367	0.0214240787	0.0	0.0	5.52451e-05	0.0278175	0.0176274	0.000515203	-0.000459992	0.0
-0.1985877230529047	0.19506472285945348	1.15417337	16.93192101	0.96093023	0.061247637999999986	-0.0345777545	-0.038807785899999996	-0.0285935741	-0.0499914296	-0.050573944100000004	-0.0484689299	-0.021695603799999998	-0.0408940603	0.0018919949	0.0174909143	0.0266064173	-0.0833447288	0.060356096	0.0514150353	0.0374812068	0.0199076849	0.0	0.0	5.52421e-05	0.0504752	0.0294911	-1.93217e-05	-0.000459992	0.0
-0.16671701002633899	0.1940237702515904	1.08273566	15.88391685	0.93103445	0.028541144400000006	-0.051192872	0.0016850205	-0.0423213729	0.0304829473	-0.08793432949999999	-0.012693418400000002	-0.053134323899999995	-0.0118856273	-0.0278851347	0.0284022421	-0.0433684672	-0.0768034566	0.06023146150000001	0.0509411927	0.0365039987	0.0183785647	0.0	0.0	4.61827e-05	0.0505	0.0218919	0.000281162	-0.000342314	0.0
-0.21224030953701387	0.14686367726196514	1.06652832	15.6461525	0.92408001	0.04983600940000001	-0.0439488721	0.0262150464	-0.0313280889	0.0417740261	-0.06393945	0.0394856957	-0.0493677581	0.0101225226	-0.0320193783	0.0286108538	-0.072395105	-0.0103265076	0.0601044203	0.0504592084	0.0355136639	0.016837695700000002	0.0	0.0	5.52421e-05	0.0790494	0.0137181	0.00013676500000000004	-0.000459992	0.0
-0.20776603026124302	0.17169954398602905	1.09111035	16.0067749	0.9453429	0.063788551	-0.028440762400000003	0.052614882300000006	-0.0043616311999999996	0.0153593931	-0.028945145699999997	0.0658098304	-0.030077802799999998	0.0428372523	-0.0238304198	0.030241309900000003	-0.043481172400000004	0.0446778278	0.0599749776	0.0499691596	0.0345105585	0.0152860628	0.0	0.0	5.52411e-05	0.108342	0.0253873	-0.00031977	-0.000459992	0.0
-0.1906402214945624	0.07450080902524775	1.14588594	16.81034279	0.98054421	0.079682901	0.0122882001	0.0824789923	0.0122538774	-0.043826194000000006	-0.035083964700000005	0.0415780194	-0.0079750542	0.0680910051	-0.0337342265	0.0410620078	0.0445384355	0.029164992400000003	0.0598431385	0.049471124500000005	0.0334950432	0.0137246581	0.0	0.0	5.52421e-05	0.060204	0.0181476	0.000166334	-0.000459992	0.0
-0.5310433500262081	-0.0719096495093528	1.14702034	16.82698441	0.95837337	0.0276371678	0.0518051529	0.058670726299999997	0.0032812094	-0.0483214628	-0.0575112324	-0.0244190102	0.0420231286	0.0464066107	-0.050924078899999996	0.0432275329	0.047142437300000006	-0.033310739	0.0597089082	0.0489651827	0.0324674831	0.0121544796	0.0	0.0	4.19993e-05	0.0569736	0.0295097	3.65765e-05	-0.000329121	0.0
-0.3450966027636152	-0.01855288614252848	1.07462466	15.76492691	0.91707462	0.030324212000000007	0.0709326728	0.035153863199999996	0.0093255895	0.00045407559999999995	-0.0832515578	-0.040040811	0.074145579	0.023221551899999998	-0.0159264705	0.0160045789	0.0114428121	-0.049024657699999995	0.0595722923	0.0484514151	0.031428247799999996	0.010576531100000001	0.0	0.0	4.43363e-05	0.0602305	0.0210029	0.000388169	-0.000348692	0.0
-0.43686279433773656	-0.11078598756518976	1.02719688	15.06915379	0.91176844	0.06744736779999999	0.07288736330000001	0.0031362293	0.0214882065	0.0415072864	-0.07274638809999999	-0.042269055	0.0875880558	-0.0024731857	-0.0125419533	0.0172802407	-0.023269644199999998	-0.0637450958	0.059433296	0.047929903899999994	0.030377711	0.0089918213	0.0	0.0	7.20141e-05	0.08203889999999998	0.0295111	-0.000154426	-0.000459993	8.816579999999998e-05
-0.3289429403560786	-0.1488401284378325	1.08286333	15.88578987	0.92704123	0.033732861999999995	0.0591336504	-0.0372344431	0.0329749841	0.07186656450000001	-0.052417078799999996	-0.013087771399999998	0.0669809487	-0.0348328197	0.0030781286	0.0007319131	-0.0596908159	-0.0158995198	0.059291925	0.047400732300000005	0.0293162505	0.0074013633999999995	0.0	0.0	5.52421e-05	0.100267	0.0215668	-0.000217134	-0.000459993	0.0
-0.450010293305032	-0.3169073737042293	1.07452619	15.76348209	0.94473308	0.0740345	0.04284866440000001	-0.0494258004	0.021472540699999997	0.0640546421	-0.0295334219	0.028845528199999998	0.0470625241	-0.0574951746	0.001989213	0.0022662172	-0.0486920126	0.0388340919	0.059148184900000005	0.046863985	0.0282442479	0.005806174	0.0	0.0	5.52421e-05	0.0675753	0.0125618	0.000429622	-0.000459993	0.0
-0.3121989949468001	-0.4547886614318779	1.03473532	15.17974377	0.94027811	0.0742454421	0.020065645400000002	-0.0772801927	0.0160369224	0.016601291100000002	-0.0044448433	0.0496371174	0.023832801299999998	-0.07867662980000001	0.0066082745	-0.0087296702	-0.031949507	0.0685720303	0.059002081500000005	0.0463197477	0.027162088799999998	0.0042072729	0.0	0.0	-0.0099625	0.0598542	0.02948	-0.000215377	-0.000313224	0.0
-0.4796918017125485	-0.5873091814798649	1.0053221	14.74824619	0.93660533	0.04446173999999999	-0.0061197313	-0.0685335482	0.0063329894999999995	-0.021176649500000002	0.027602464900000002	0.049169183600000006	-8.52248e-05	-0.0803420173	-0.0058823568	0.0019267726000000002	0.0040388061	0.0708916934	0.058853620499999995	0.0457681074	0.0260701623	0.0026056822	0.0	0.0	0.00811674	0.0681971	0.0294875	-0.000262074	-0.000459993	0.000167176
