WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
-0.011480628068832169	3.0791107327704026	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.00876e-08	-1.63088e-09	0.0	0.0	-0.0	-5.83772e-05
0.0952412280616216	2.0070676919120345	1.49635255	21.460495	1.27563608	0.08525787171847998	0.0361438033	-0.0469260094	0.06589102570000001	0.0136186828	-0.08748676949999999	0.024846895499999997	0.0034530483000000003	-0.0292410153	0.1306182111	-0.0719235413	0.0461414491	-0.1155034234	0.06311913129999999	0.0631182043	0.0631166593	0.0631144963	0.0	0.0	0.0522703	0.0163924	-0.000273526	-0.0	0.0
-0.07062765983363065	1.457928208531271	1.27791297	18.32766342	1.09007692	0.0698628	0.025217181600000003	-0.0632867864	0.023348171299999998	0.0121944842	-0.107833136	0.021725885	0.030044419500000002	-0.034029867799999995	0.0675426577	-0.0641768915	0.07112973730000001	-0.1018359234	0.0631166593	0.0631083165	0.0630944126	0.0630749488	0.0	0.0	0.0570859	0.0417529	-0.0010672600000000002	-0.0	0.0
0.1964582923794969	0.8744891862954417	1.36294198	19.54713821	1.05391824	0.1179606473	0.0026820836	-0.040404871099999996	0.019141108400000002	-0.0407062574	-0.0067881322	0.0023627074	0.036017828599999996	-0.014739717900000001	0.0475340575	-0.0332523137	-0.0048625213	0.0248561556	0.0631117153	0.06308854230000001	0.063049927	0.06299587870000001	0.0	-3.73573e-05	-0.00237498	0.0301227	-0.00053495	9.23232e-05	-0.000312011
0.029515502775480217	0.8306527623615522	1.27017474	18.21668243	1.01839256	0.07017603623892	-0.010232620500000001	-0.042494722699999994	0.0061564646	-0.0624710033	0.028289403900000003	-0.008795801800000001	0.041191124700000005	-0.013854672299999999	0.0263747108	0.0171537625	-0.0379889875	0.0813693177	0.06310429969999999	0.063058885	0.0629832181	0.0628773353	0.0	-1.06108e-09	-0.0335039	0.0416895	-0.000390425	-0.0	0.0
0.12224528189370094	0.7257852661465803	1.41173434	20.246912	1.09288192	0.08916676487892002	-0.0056124377	-0.0513191992	0.0021987791	-0.093209636	0.0281959318	0.0138788922	0.0546589711	-0.0075785354	0.022016638300000002	0.0299472667	-0.09603801140000001	0.1336086218	0.0630944126	0.0630193492	0.0628943096	0.0627193932	0.0	-9.49094e-06	-0.0128511	0.0254338	0.00055594	9.86105e-05	0.0
0.18336158953402487	0.7210133991162451	1.70421851	24.44168282	1.15436971	0.11184280971	0.0206866078	-0.06846287179999999	-0.0106834402	-0.07753050110000001	-0.025021725499999998	-0.0237619521	0.0514119868	-0.0574660967	0.0202663451	-0.0076103801	-0.0226446697	0.02891285	0.0630820544	0.062969941	0.0627832328	0.0625221511	0.0	-8.331229999999998e-06	0.0330973	0.0347972	-0.000416199	-3.2443399999999996e-24	-5.98475e-05
0.3767716135486551	0.7229132228532862	1.11629367	16.00974083	0.97865224	0.026814406772826	0.023625994700000003	-0.044495799100000004	-0.0203347654	-0.06443474540000001	-0.0042208967	-0.042946932300000004	0.0304797746	-0.0527643671	0.0141123568	0.012248736100000001	-0.0501584246	-0.0068516971999999995	0.0630672257	0.0629106681	0.0626500267	0.0622857327	0.0	5.42826e-10	0.0240935	0.0436873	-0.000534595	-0.0	0.0
0.2227234831517586	0.6813010991828037	1.1324594	16.24158669	0.97672677	0.07563370054282599	0.025768619	-0.0440578708	-0.028385527799999997	-0.0150197057	-0.0535654435	-0.046792798	0.0283879741	-0.0565027617	0.0168043427	-0.031902806400000004	0.005595094300000001	-0.0607478083	0.063049927	0.06284154	0.0624947384	0.062010286100000006	0.0	-0.0023	0.07396909999999998	0.0528099	-0.000692131	-0.000129174	0.0
0.2902283301557663	0.4894823087279648	1.11804807	16.03490067	0.99699998	0.091691750529681	0.0185284107	-0.042027525499999996	-0.0150642007	-0.0025691998	-0.0617444438	-0.0372416679	0.023375784500000003	-0.049101531500000004	0.0107897826	-0.063496211	-0.0009098894999999999	0.0320852315	0.0630301589	0.0627625674	0.0623174226	0.061695984	0.0	5.29681e-10	0.0125938	0.0366434	-0.000584306	-0.0	0.0
