WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
14080.51953125	16520.0625	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
-751.68310546875	775.1357421875	1.85027063	30.77043724	1.62085187	0.3028542	-0.0774162562	0.12888593869999998	0.213656133	-0.017555686299999998	0.0216518093	-0.0130026324	-0.22944888010000003	0.0877181401	0.0554550123	-0.0706505748	0.1126445697	-0.0467631147	0.099011819	0.09900301339999999	0.09898833800000001	0.09896779359999999	0.0989413814	0.0	-0.020818	0.0494459	-0.128652	0.00117283	0.0007954779999999999	-0.000110458
-3044.51025390625	-196.791259765625	1.81114578	30.11978149	1.36872303	0.19893288000000006	-0.0801974226	0.08108914910000001	0.1924467605	-0.1237203576	0.0797631848	0.0098509341	-0.18381562280000002	0.0953368433	0.0755904392	-0.0979678312	-0.015054253	-0.0408585011	0.09898833800000001	0.0989091031	0.09877709189999999	0.09859237480000001	0.09835505050000001	0.0	-0.0397308	-0.00633679	-0.169389	0.00228313	0.00131663	-7.19022e-05
-1118.712890625	470.156494140625	1.37399268	22.849823	1.26475203	0.21262355	-0.06447104669999999	-0.052417825999999994	0.0535510917	-0.0550885056	0.17177801809999999	0.1014474061	-0.08256103620000001	0.021422793399999997	0.08648128640000001	0.0262613247	-0.0756423183	-0.040145060499999996	0.0989413814	0.09872137140000001	0.09835505050000001	0.09784296140000001	0.0971858632	0.0	-0.0532323	0.00156182	-0.253817	0.00368452	0.000851221	-0.000341012
-1337.5400390625	3575.8544921875	1.19626737	19.89420891	1.03562558	0.17457048	-0.08795204720000001	-0.0698336301	0.0266246448	-0.0191592679	-0.023890045899999997	-0.0017638384	-0.056166197300000005	-0.0462726031	0.0260164046	0.0217464736	-0.0930262791	-0.021385070899999997	0.09887096050000001	0.0984399966	0.09772311439999999	0.09672239619999999	0.0954407484	0.0	-0.0535522	0.054987	-0.281295	0.00485048	0.00147514	-0.000263943
724.63232421875	4165.552734375	1.23539186	20.54485703	0.98914343	0.11512575	-0.1006761935	-0.1036602218	-0.026807083	0.08684431849999999	0.0073346831	-0.0266373256	-0.043434422199999996	-0.1132504843	-0.019979421299999998	0.0482656077	-0.103443848	0.0372918548	0.09877709189999999	0.09806524550000001	0.0968826324	0.09523492970000001	0.0931300475	0.0	-0.0554081	0.100539	-0.310527	0.00550402	0.00154865	-0.00030661
-477.31982421875	2287.375244140625	1.29752672	21.57817459	0.96564972	0.09262020000000003	-0.0540802737	0.030126946	-0.0308517884	0.0584584555	-0.0930381022	-0.1237777828	-0.0377991047	-0.0566466722	-0.0160328861	-0.032388477	0.0381169152	0.069334304	0.09865979789999998	0.09759747349999999	0.0958353979	0.09338620460000001	0.0902674539	0.0	-0.0464683	0.0582306	-0.300158	0.00543629	0.00118484	-0.00049513
-872.1474609375	-330.0517578125	1.40338099	23.33855629	0.9479441	0.0970656	-0.0205954275	0.06371808820000001	-0.0311317601	-0.1014759947	-0.0745345118	-0.0592538674	0.0132198199	-0.0213144395	-0.055231971	-0.022524081499999998	0.0430222276	-0.0734790099	0.0985191063	0.0970371244	0.0945836458	0.0911832336	0.0868699314	0.0	-0.0465271	0.107457	-0.317071	0.00567564	0.00102242	-0.000279552
1583.400390625	-1128.728759765625	1.76506853	29.35350609	1.00763357	0.12995930000000003	-0.0009678813000000001	-0.11046826789999999	-0.0099066937	0.0161405045	-0.031331524900000005	-0.042274920199999996	0.0033115313	-0.05903850769999999	0.0102056315	-0.0049068678999999995	-0.0710538653	-0.0616024362	0.09835505050000001	0.0963847298	0.0931300475	0.0886343733	0.08295761389999999	0.0	-0.0399778	0.0582772	-0.280629	0.00527886	0.0007983289999999999	-0.000414445
-2152.67724609375	-1294.281005859375	1.6986562	28.24905205	1.14815533	0.13388055500000004	0.008226617299999999	0.0765268859	-0.031732943900000005	0.0658362369	-0.0068031902	0.047759974299999994	-0.017768776599999998	0.0415169615	0.10042293949999999	0.1244557466	0.2103914589	-0.0384527599	0.0981676693	0.0956409084	0.0914777049	0.0857492926	0.0785536861	0.0	-0.0280601	0.00326735	-0.257517	0.00539298	0.000396177	-5.38969e-05
-1000.504638671875	-2018.8330078125	1.59846413	26.58283615	1.23973024	0.196673255	0.0226735225	-0.0285266131	0.1809197344	-0.015299229099999999	-0.012610963700000002	0.0950194114	-0.1112393151	0.0688134051	0.16131973130000002	0.0727953499	0.0308261243	-0.0162646997	0.0979570074	0.0948063657	0.08963014429999999	0.0825389354	0.07368424559999999	0.0	-0.0315553	0.00133115	-0.15875	0.00493398	-0.000297913	-0.000750304
-3232.70703125	-1561.13525390625	1.45925212	24.26770592	1.2122488	0.2365614	-0.056152874900000004	0.09770872130000001	0.1854300209	0.0620974804	-0.09474921210000001	-0.06361286990000001	-0.17255668780000002	0.11725899449999999	-0.11020473509999999	0.056162686100000005	0.0644621799	0.1128833122	0.09772311439999999	0.09388189359999999	0.08759130849999999	0.0790154797	0.06837814910000001	0.0	-0.0154783	0.11414	-0.171824	0.00603315	0.000449908	-0.000705264
-2566.284423828125	-4524.0625	1.39407837	23.18385124	1.01149666	0.06691130000000002	0.0195797475	-0.012448231899999999	0.1999121859	-0.033094935	-0.1288866912	-0.0772906058	-0.1058668203	0.1517927195	-0.14823418300000002	0.068843552	-0.07092778129999999	-0.0892214329	0.0974660461	0.0928683687	0.0853655484	0.0751922912	0.0626668408	0.0	-0.0214754	0.135302	-0.179267	0.00568184	0.000721528	-0.000728518
-401.111572265625	-1532.6142578125	1.49110234	24.79738426	1.07218385	0.2279255	0.0033776433	0.039624152999999995	0.048357417400000005	0.13847005769999998	0.0613947795	0.0888715799	-0.0494131867	0.053855974699999996	-0.073878574	0.0015535917999999998	-0.0117875281	0.1207143613	0.0971858632	0.0917667526	0.08295761389999999	0.0710838727	0.056584166	0.0	-0.0359416	0.0408583	-0.223321	0.00632882	0.00134111	-0.000495848
481.81103515625	1694.333740234375	1.43886936	23.92873573	1.00003457	0.07909004999999998	-0.04417186309999999	0.0990889993	0.0071561062	-0.0401371751	-0.010647330900000002	0.014361853600000002	-0.0179464621	-0.0498819268	-0.049121103099999994	-0.027904574799999998	0.060560458399999996	0.0036237021000000004	0.0968826324	0.0905780901	0.0803726437	0.0667058086	0.050166170999999996	0.0	-0.0463477	0.0445261	-0.25848	0.00608101	0.00162314	-0.000428545
2508.3583984375	2130.156494140625	1.56900764	26.09296608	1.0833081	0.09746050000000002	-0.019367288899999998	-0.0896378462	-0.1036502482	0.0057335586	0.074028317	-0.007381025699999999	0.0287923356	-0.1426358362	0.0758750534	-0.0346985893	-0.0452619758	-0.0352502393	0.09655642539999999	0.08930350890000001	0.0776161543	0.0620747066	0.0434508891	0.0	-0.0463715	0.0194903	-0.279677	0.00682762	0.00144162	-0.000332597
1463.656005859375	-7889.2705078125	1.505723	25.04052925	1.16568708	0.09292005	0.07134328570000001	0.0490927938	-0.079089044	-0.0336325535	0.0325772519	-0.1173567427	0.0807297629	-0.0169908719	-0.0577767476	-0.1911228918	0.0214832788	0.0007456658	0.09620731960000001	0.08794421779999999	0.074694028	0.057208134	0.036478115299999996	0.0	-0.0464423	0.0621515	-0.305715	0.00697098	0.00126523	-0.000495848
-727.29638671875	-12333.072265625	1.37035847	22.78938484	1.03338921	0.12127985	0.14858460539999999	-0.0348087829	-0.0412905513	0.0082729504	-0.0104712347	-0.12405628490000001	0.11507561390000001	0.037401570499999995	-0.0067133278	-0.10330781859999999	-0.046157471500000005	0.0331229695	0.0958353979	0.08650150640000001	0.0716125009	0.0521245513	0.0292891706	0.0	-0.0463403	0.140089	-0.29758	0.00715411	0.00144162	-0.000153261
-2593.74853515625	-13752.125	1.44680405	24.06069183	0.96893322	0.0763951	0.1722393058	0.0831267544	-0.0659081176	0.007720214499999999	0.027660491800000003	-0.0190412711	0.1520304218	0.1022243977	-0.0359749162	-0.0645905996	0.0504243153	-0.0060732665000000005	0.0954407484	0.08497674300000001	0.06837814910000001	0.046843242300000004	0.0219266571	0.0	-0.0463401	0.08163009999999998	-0.290798	0.00704368	0.00133531	-0.000159601
-5368.951171875	-16048.0517578125	1.45658982	24.22343254	0.997648	0.12557879999999996	0.22170226469999998	-0.04646186099999999	0.0400794361	-0.0453043271	0.006292645	0.0052738635999999995	0.1219026046	0.1959419925	0.0044638149	0.0044979852	-0.0533552479	-0.0631204346	0.0950234647	0.083371374	0.064997875	0.0413842409	0.0144342052	0.0	-0.0356796	0.07477169999999998	-0.229859	0.0065272	0.00127221	-0.000522439
-3491.028564453125	-8422.603515625	1.22859752	20.43186569	1.11440194	0.07637999999999998	0.11942237550000001	-0.08582950119999999	-0.0239446133	0.0677096659	0.056615972	0.1748205636	0.1250985406	0.0667309472	-0.0234964658	0.1132987283	-0.0944434203	0.031123426699999998	0.0945836458	0.0816869222	0.061478892	0.0357682548	0.006856215600000001	0.0	-0.0349714	0.0907061	-0.24669	0.00695677	0.00133793	-0.000159601
