WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	X	Y	Z	RotX	RotY	RotZ
0.16650239907321662	1.2319869067874414	1.28101468	26.8747654	0.80482298	0.08852090000000001	0.0237162192	-0.0167336881	0.0428164281	0.0051508538	0.0146111222	0.0087096508	0.0101395526	-0.020232574399999998	0.023925702000000004	-0.0409599736	-0.0098075843	-0.0077511326	0.0336019123	0.0335637618	0.0335002099	0.0334113045	0.033297112999999996	0.033157721800000005	0.0329932363	0.0328037811	0.0325894995	0.0323505537	0.0320871246	0.0317994114	0.0314876321	0.031152022400000003	0.0307928365	0.0304103461	0.030004840699999997	0.0295766272	0.0291260298	0.0	0.0	0.0	-0.0180883	0.112224	0.0295518	0.000482589	-0.000442146	-0.00062659
-0.044951758886048084	0.7388438882381578	1.27664745	26.783144	0.8060804	0.11186166	0.0196286882	-0.0157321082	-0.0010808435000000001	0.0432440669	-0.0198844523	-0.0013304429000000001	0.0097189989	-0.0119891349	0.0097576973	-0.0114798296	-0.021579574100000002	0.0055431877000000004	0.0336002181	0.0335569881	0.0334849793	0.0333842533	0.0332548967	0.0330970204	0.0329107597	0.0326962744	0.032453748399999996	0.0321833897	0.031885430299999996	0.0315601255	0.0312077545	0.0308286194	0.030423045299999996	0.0299913801	0.029533993999999997	0.0290512792	0.0285436498	0.0	0.0	0.0	-0.0181517	0.0755894	0.00932689	0.000983297	0.00012977000000000003	-0.000600439
-0.17220451466225778	0.1811072039126592	1.34069121	28.12673759	0.8122375	0.09335007	-0.0011568675	-0.022059429199999998	-0.0260395651	0.0062667595	-0.001885692	0.0051639089	0.013351483700000001	-0.0008802212	0.0080192722	0.016487802	0.0030650546000000004	0.0136516576	0.0335984182	0.0335497915	0.033468799199999996	0.0333555194	0.033210061400000004	0.0330325655	0.0328232029	0.0325821756	0.0323097161	0.0320060873	0.0316715821	0.0313065231	0.0309112626	0.0304861819	0.030031691	0.0295482283	0.0290362604	0.0284962811	0.0279288112	0.0	0.0	0.0	-0.0181519	0.0358329	0.0419764	0.00105314	-8.53072e-05	-0.000734396
-0.17550897268327592	-0.09158356786695676	1.0543189	22.11885262	0.78040284	0.09850738999999997	-0.0080210336	-0.0068145628	-0.0177597974	-0.025224960600000002	0.0035321082	0.008886814	0.0105896199	-0.0007654262	0.0010770108999999999	0.012637044299999999	0.0180042986	0.0213225174	0.0335965124	0.033542172200000005	0.0334516703	0.0333251043	0.0331626106	0.0329643644	0.0327305794	0.0324615077	0.0321574394	0.0318187022	0.0314456615	0.0310387192	0.0305983142	0.0301249213	0.0296190508	0.0290812482	0.0285120931	0.027912199199999998	0.0272822133	0.0	0.0	0.0	-0.0181357	0.115221	0.0419302	0.00100709	-0.000265733	-0.0008890579999999998
-0.3864933091819711	-0.12703208976153013	0.86415493	18.12934875	0.7545557	0.06551445	-0.0011930209	0.0167280027	0.0147466798	-0.0265085654	-0.0045687677	0.0101706957	-0.0021690166	-0.0044970035	-0.0054393618000000005	-0.0146903722	-0.0025692476	0.0114879955	0.0335945007	0.0335341301	0.0334335929	0.0332930093	0.0331125479	0.0328924247	0.0326329035	0.0323342951	0.031996957	0.0316212935	0.0312077545	0.030756835299999997	0.030269076000000002	0.0297450608	0.029185417400000004	0.0285908161	0.0279619692	0.0272996298	0.026604591299999997	0.0	0.0	0.0	-0.0180834	0.0926194	0.0266376	0.000941993	-0.000442147	-0.00057921
-0.6765673903706184	-0.27346473610411304	0.81659371	17.13154793	0.74031889	0.10580395	-0.0107909147	0.013428006299999998	0.0319875774	-0.022274566699999998	-0.0181330845	0.00674244	-0.0094739771	0.010768814199999999	-0.014275632199999999	-0.0144748825	-0.0109516892	-0.0116797698	0.0335923832	0.033525665499999996	0.0334145675	0.0332592363	0.0330598774	0.0328167548	0.0325301903	0.0322005633	0.0318283101	0.0314139234	0.0309579519	0.030460999199999998	0.0299237231	0.0293468348	0.028731097999999997	0.0280773277	0.0273863895	0.026659198	0.0258967158	0.0	0.0	0.0	-0.018141	0.0321952	0.0292547	0.00148307	-0.000442147	-0.000892234
-0.627965973416261	-0.1316441677514642	0.79178196	16.61101532	0.74560261	0.09131519999999999	-0.0195234419	0.008872921899999999	0.0448461493	-0.011013731399999999	-0.005293882	-0.0041386278	-0.013452968700000002	0.0193830751	-0.009136828	-0.016539478700000002	-0.0188179435	-0.035529868799999996	0.0335901599	0.033516778500000004	0.033394594799999996	0.0332237868	0.033004603199999996	0.0327373631	0.032422455600000004	0.032060339300000004	0.031651541400000004	0.031196657200000002	0.030696348999999998	0.0301513452	0.029562439399999998	0.0289304892	0.028256414599999998	0.0275411971	0.0267858781	0.0259915575	0.0251593918	0.0	0.0	0.0	-0.010144	0.0804711	0.0509406	0.00163316	-0.000339993	-0.00087735
-0.6063323083043526	0.2111135916498508	0.8485738	17.80246735	0.760077	0.12495105	-0.0063715843	0.0128304471	0.0371941222	0.0124101733	0.0098113675	-0.011246211899999999	-0.0121727337	0.009867692800000001	-0.011592178799999998	-0.020169198200000002	-0.0112826115	-0.035487232	0.0335878308	0.0335074691	0.0333736752	0.0331866627	0.0329467296	0.0326542586	0.0323097161	0.0319136515	0.0314666963	0.0309695633	0.030423045299999996	0.029828013700000003	0.029185417400000004	0.0284962811	0.0277617036	0.0269828565	0.0261609817	0.025297389700000002	0.0243934577	0.0	0.0	0.0	-0.0180631	0.137251	0.0453344	0.00108099	-0.000624205	-0.000620815
-0.5276247321497798	0.4068054381278133	0.71757233	15.05415154	0.72977817	0.11215244999999999	0.004623186	0.0066426988	0.0247180686	0.0325512357	0.0037747332000000002	-0.0191947999	-0.013512333400000002	0.0061986299	-0.0064365088	-0.012212524099999999	-0.0133706603	-0.031451642599999996	0.0335853958	0.033497737400000005	0.0333518095	0.0331478658	0.0328862613	0.032567450899999996	0.0321919892	0.0317605293	0.0312738219	0.0307327134	0.0301381451	0.029491151400000002	0.0287928576	0.0280444785	0.0272473159	0.0264027563	0.025512269	0.024577402999999998	0.0235997844	0.0	0.0	0.0	-0.0101276	0.0752184	0.0235873	0.0012521	-0.000442147	-0.000676392
-0.4223534506085002	0.6358053266196899	0.81057006	17.00517654	0.74832314	0.0943742	-0.0003942903	-0.0130004953	-0.006554204	0.052235621100000004	-0.0010522264	-0.0177718134	-0.0094632875	0.0093085236	-0.0009741652	0.0116418486	-0.0043546298999999995	-0.0296276442	0.033582855099999996	0.033487583599999995	0.033328998	0.0331073981	0.0328232029	0.0324769496	0.032069293	0.0316010037	0.0310729673	0.0304861819	0.029841757000000003	0.0291409111	0.0283849692	0.027575360499999996	0.0267136158	0.0258013643	0.0248403308	0.0238323323	0.0227792746	0.0	0.0	0.0	-0.0180622	0.044646	0.0383502	0.00165442	-0.000681163	-0.000495642
-0.31607675114131056	0.8192375022991245	0.93453395	19.60585022	0.76998019	0.11770219999999998	0.00012415889999999998	-0.0198049126	-0.024127542000000002	0.023372590800000002	0.0132317931	-0.013638856100000001	-0.0010066541	0.0028147707	0.0038260894	0.0308775876	0.0118315848	-0.0177927634	0.0335802086	0.0334770079	0.0333052417	0.0330652617	0.0327575594	0.032382765200000004	0.0319416465	0.0314351069	0.0308641838	0.0302300466	0.029533993999999997	0.028777451699999998	0.0279619692	0.027089216699999998	0.0261609817	0.025179165400000002	0.024145778599999997	0.0230629379	0.0219328612	0.0	0.0	0.0	-0.017994099999999996	0.119492	0.0432654	0.00100628	-0.0007358669999999999	-0.000441028
-0.1937697434361909	0.8596908029126944	0.83240396	17.46323586	0.74641055	0.05671216000000001	0.01538541	-0.0144032936	-0.029228056000000002	-0.026733868900000003	0.0060547095999999995	0.0029539990999999997	0.0020104289	-0.010533808200000001	0.0080428131	0.027186133799999998	0.0234081936	0.014581258799999998	0.0335774562	0.033466010299999994	0.033280541000000004	0.0330214586	0.0326893361	0.0322849082	0.0318090694	0.0312628722	0.0306475247	0.0299643881	0.029214973300000002	0.028400938100000002	0.0275240828	0.026586347200000002	0.025589805299999997	0.0245366613	0.0234292448	0.0222700053	0.0210615067	0.0	0.0	0.0	-0.00687774	0.111055	0.0247174	0.00102442	-0.000851015	-0.000679956
0.00711020535306145	0.4952326674301787	0.87660605	18.39056396	0.73538399	0.09698426	0.0081949014	-0.008750862600000001	-0.0117599063	-0.029104800899999998	-0.0074200659999999995	0.0061463389	0.0047843673	-0.009828714300000001	0.0104468683	0.022356850499999997	0.0172516524	0.0114263447	0.0335745981	0.033454591	0.0332548967	0.032975991	0.0326185382	0.0321833897	0.0316715821	0.031084334300000002	0.030423045299999996	0.029689290099999998	0.0288848166	0.028011541	0.0270715432	0.0260670625	0.0250004914	0.0238743703	0.0226913818	0.0214543435	0.0201662021	0.0	0.0	0.0	-0.0180284	0.0563204	0.017245799999999995	0.00131792	-0.000851015	-0.000500908
-0.19248565893881586	0.23407729039020134	0.79470533	16.67234612	0.72173381	0.0686792	-0.0021186325	-0.0035364731	0.01853746	-0.0293964991	-0.0092638059	0.0101084927	0.0019748764	-0.0007997734	0.001933315	0.0001232007	0.0028036752000000003	-0.008354464399999999	0.0335716342	0.033442750099999995	0.0332283096	0.0329288614	0.0325451714	0.0320782214	0.031529205899999996	0.0308995294	0.0301908029	0.0294048394	0.0285436498	0.0276094371	0.026604591299999997	0.0255316833	0.0243934577	0.0231928264	0.0219328612	0.0206167852	0.019247965500000002	0.0	0.0	0.0	-0.0180871	0.0798345	0.0329053	0.00144661	-0.000605799	-0.00071594
-0.12507259069834442	0.13528022272003132	0.95654476	20.06762123	0.76016754	0.10330735	0.0005065242	0.013161225700000001	0.0361122793	-0.013861083500000001	0.0093616497	0.0125026542	0.0065171069	0.0013171887	0.00270122	-0.032735807799999996	-0.012099585800000002	-0.0036550258	0.033568564599999996	0.0334304878	0.0332007804	0.0328800719	0.032469241499999996	0.031969415099999995	0.0313819627	0.0307084946	0.0299508567	0.029111125499999998	0.0281916027	0.027194808799999998	0.0261234757	0.02498054	0.0237691344	0.022492579300000003	0.0211543735	0.0197581851	0.0183078409	0.0	0.0	0.0	-0.0180444	0.131933	0.0406037	0.000820655	-0.000695725	-0.000562466
-0.02215041646053817	-0.025964734694103098	0.79770911	16.73536301	0.74447083	0.11030175	0.0017484434	0.0166748429	0.0371509025	0.010837523100000001	-0.002750305	0.0029596538	0.0078531991	-0.0024985863000000002	-0.0020809754000000002	-0.038099440899999996	-0.0228703867	-0.0030430697999999996	0.0335653892	0.0334178042	0.0331723098	0.032829625099999996	0.032390754300000005	0.0318569831	0.0312298754	0.0305112685	0.0297032679	0.028808240899999997	0.0278288098	0.026767844199999998	0.0256284525	0.0244139731	0.0231279642	0.0217741935	0.0203566276	0.0188794195	0.0173468975	0.0	0.0	0.0	-0.0180964	0.078236	0.0168696	0.00114667	-0.000572817	-0.000769916
0.09355090150758112	-0.2039517227551899	0.9421587	19.76581192	0.79945612	0.05405825	-0.0116569494	0.0048846814	0.008938889200000001	0.0317001993	-0.0162585262	-0.0048423246000000005	0.0199943573	0.0033168717999999997	-0.0037835521999999996	-0.0195437038	-0.0181319029	-0.012227576399999999	0.0335621081	0.0334046996	0.0331428987	0.0327775236	0.0323097161	0.0317409382	0.0310729673	0.0303078908	0.0294480998	0.0284962811	0.0274554092	0.0263287369	0.0251197853	0.0238323323	0.022470401299999998	0.021038248500000002	0.019540349499999998	0.0179813854	0.016366228	0.0	0.0	0.0	-0.0180826	0.0757071	0.0245864	0.00161211	-0.000255949	-0.000676249
-0.4602057762712383	-0.14198222918596126	1.19411266	25.0516243	0.85134065	0.0727253	-0.0211742417	0.0004941282	-0.0181841462	0.0421528366	-0.014997209	-0.0188390306	-0.0018310088000000001	0.0163534935	-0.0137180878	0.0179291026	-0.027526079199999998	0.0049632005	0.0335587212	0.033391173999999996	0.0331125479	0.032723769900000005	0.0322261333	0.0316212935	0.0309112626	0.030098402599999997	0.029185417400000004	0.0281753442	0.0270715432	0.025877686299999998	0.0245977448	0.0232359767	0.0217969119	0.0202853378	0.0187062826	0.0170649992	0.0153669475	0.0	0.0	0.0	-0.0182	0.0370406	0.0389977	0.0015638	-0.000156898	-0.00091949
-0.648939368391906	-0.41827129676452907	0.89175934	18.70846939	0.74424165	0.07780439999999998	-0.0165357423	-0.0030427975	-0.0358266994	0.0161595803	-0.0095935506	-0.009056330500000001	-0.0068734377	0.0130278686	-0.0120614053	0.0357409314	-0.0138609892	0.013914044399999999	0.0335552286	0.033377227599999996	0.0330812583	0.0326683668	0.0321400125	0.0314980627	0.0307447864	0.029882846	0.028915287799999998	0.0278455316	0.026677358300000002	0.025414896800000003	0.024062609	0.0226252745	0.021107973399999997	0.0195160684	0.0178551859	0.0161311962	0.0143501925	0.0	0.0	0.0	-0.0181699	0.054121	0.0245549	0.00173749	-0.00064264	-0.00118508
-0.6116136664936639	-0.3361144115333798	0.86585051	18.16492081	0.7476145	0.09721615	-0.0137274523	-0.0025732225	-0.0316899809	-0.0039814196	0.0073767501	-0.0059735169	0.00048620699999999995	0.0143438456	-0.0055480334	0.025384148399999997	0.0085087032	0.0128234831	0.033551630299999996	0.0333628606	0.033049030699999996	0.0326113171	0.0320513604	0.0313712597	0.0305735644	0.029661264500000003	0.0286377798	0.0275069469	0.0262730046	0.0249405784	0.0235146628	0.022000602799999998	0.020404073999999998	0.0187310608	0.0169878345	0.0151809296	0.013317119099999998	0.0	0.0	0.0	-0.0181451	0.112972	0.0422028	0.00173511	-0.000461427	-0.000954824
-0.35099122076489103	-0.07252240594041881	0.72688377	15.24949837	0.71280354	0.0601298	-0.0109116595	-0.0036482478999999997	-0.0273030839	0.0025176696	-0.0016818542	-0.0087578044	0.0007862297	0.0086341338	-0.0019822032999999998	0.025005918	0.012211378200000001	0.009058387900000001	0.033547926299999996	0.0333480732	0.0330158661	0.0325526235	0.031960183999999996	0.0312408989	0.0303976229	0.0294337028	0.0283529644	0.0271596969	0.025858636299999998	0.0244549463	0.0229541979	0.021362347400000002	0.0196857126	0.017930948000000002	0.0161050178	0.014215169	0.0122689021	0.0	0.0	0.0	-0.0181105	0.13038	0.0450178	0.00115739	-0.000537843	-0.0008115159999999998
0.04919638807192739	0.1920964990255586	0.7488516	15.7103672	0.72862965	0.07087175	0.0006669428999999999	0.0048348628999999995	-0.028089272400000004	0.0016216448999999999	-0.0092625882	-0.0007286078	0.007502954599999999	-0.0073788577	-0.0003706902	0.014783693600000002	0.012351726399999999	0.028040515099999996	0.0335441166	0.0333328656	0.0329817654	0.032492289199999996	0.0318664906	0.031106995	0.0302169891	0.0292002069	0.0280609142	0.026803891	0.025434411299999998	0.023958220699999998	0.022381512599999997	0.0207109022	0.0189533985	0.0171163752	0.0152075396	0.0132349003	0.011206733500000001	0.0	0.0	0.0	-0.0281199	0.0979379	0.024653	0.00114228	-0.00064264	-0.000852718
-0.26106122306737684	0.06937126927387083	0.81984848	17.19983101	0.72759622	0.1100969	-0.0101622999	-0.006687944699999999	-0.029649223500000002	0.024282019300000002	-0.012041985	-0.008325444	0.005203033	0.0056063652	-0.0073842543	0.0290418733	0.0005918027999999999	0.0118704399	0.033540201299999996	0.0333172379	0.0329467296	0.0324303171	0.0317702874	0.0309695633	0.030031691	0.028960823599999998	0.0277617036	0.0264396413	0.0250004914	0.023450627	0.0217969119	0.0200466695	0.0182076506	0.016287999299999998	0.014296216899999999	0.012241123799999998	0.0101318211	0.0	0.0	0.0	-0.0181768	0.045341	0.0245777	0.00176705	-0.00064264	-0.00117758
