WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
6809.85693359375	5843.5458984375	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
-840.8267822265625	389.193603515625	2.17220473	33.88970184	1.83439398	0.03224813754	-0.0479399101	0.033208048	-0.0323570591	-0.047478890999999995	0.1134524531	-0.1486117251	-0.0031121625	0.0023354381	0.1470917217	0.1014024983	-0.10577029449999999	0.0572684956	0.1002478183	0.1002384491	0.10022283439999999	0.1002009753	0.0	-6.18064e-06	-2.1369e-06	0.00980812	-0.00011526	0.000333374	0.0
-1064.416748046875	-965.690185546875	1.83046663	28.55806541	1.02090383	0.04998902899	-0.0522288798	-0.0665592515	-0.0018924074	-0.057213443499999996	-0.07287022139999999	-0.183967087	-0.0566332818	-0.064213218	0.040564133599999996	0.0641017398	-0.052395815899999997	-0.025369288900000002	0.10022283439999999	0.10013852919999999	0.0999980731	0.0998015448	0.0	1.72145e-06	0.0232868	0.0113527	0.0	-5.43182e-05	0.0
-1628.8817138671875	-1490.448974609375	1.5662564	24.43598366	0.91853666	0.014233851661	0.09367068740000001	-0.060824433	0.0390064747	-0.0311868543	0.0113514491	-0.1345196455	0.0799694407	-0.0639321814	-0.0701602298	0.056663167199999996	-0.1093709953	-0.0200583299	0.10017287289999999	0.09993878910000001	0.0995490545	0.0990042761	0.0	2.80789e-07	0.0232868	0.0233563	0.0	-9.74198e-06	0.0
-1845.4090576171875	-1451.739013671875	1.65440834	25.81128883	1.00509393	0.022147707799	0.0300208142	0.10546653689999999	-0.0040624109000000005	0.013475936	-0.06408465769999999	-0.0828893943	0.055870262999999996	0.1213739609	-0.0170368704	0.0862042922	-0.0651011155	-0.0606104892	0.1000979463	0.0996394278	0.0988767856	0.0978123473	0.0	-3.34301e-06	0.0129884	0.0211296	-9.87121e-05	8.392559999999998e-05	0.0
-1524.8116455078125	-1075.497802734375	1.68075657	26.22236061	0.98806447	0.07210597198	-0.1051189811	-0.0568557162	-0.0773504559	0.0761414128	-0.04337721889999999	0.0066500203	-0.0968130112	-0.0119449777	-0.0363744448	0.11579215640000001	-0.0380081566	-0.0814364434	0.0999980731	0.0992407438	0.09798277400000001	0.0962305098	0.0	-1.69103e-06	0.059442	0.0148802	-0.000169704	0.00032813	7.28301e-05
-869.4014892578125	-124.975341796875	1.78088319	27.78448868	1.03759217	0.08393483667	0.1058915095	-0.044541228499999995	-0.09939642470000001	0.1001344485	0.09549538960000001	0.0409636867	0.0835789134	-0.0645206877	-0.0346056086	0.0728959232	0.0116944454	0.0193347904	0.0998732783	0.0987431344	0.0968690246	0.0942650692	0.0	-2.39827e-05	0.0145881	0.0105164	-0.000380492	-8.21488e-05	0.0
-786.7728271484375	-176.859130859375	1.8989445	29.62642479	0.9638623	0.06408265501	-0.0114576401	0.1110745984	-0.0619509884	-0.10630546699999999	0.0296779791	0.0337341159	0.0187581342	0.06048377	0.051052672	0.0561187309	0.0817230012	0.120996714	0.09972359300000001	0.0981470957	0.09553803529999999	0.09192386050000001	0.0	-6.90769e-06	-0.00686537	0.0158359	-3.70307e-05	6.97311e-05	0.000250511
-728.3001708984375	-870.117919921875	1.81132102	28.25936508	0.94323301	0.06865646269	-0.028007431699999998	-0.0826957788	0.0179826794	-0.0724904699	-0.071475767	-0.046970847999999996	-0.0531841929	-0.09232195650000001	-0.0171691359	-0.0271780252	0.013949508000000001	0.0444035453	0.0995490545	0.0974532219	0.0939927908	0.08921621619999999	0.0	0.00583351	0.0225332	0.00427532	-5.46677e-05	0.000238721	0.0
-1337.8590087890625	-798.220458984375	1.75425005	27.36897087	0.92023367	0.04081813123999999	0.07828205790000001	0.059348986	0.0032269452000000002	0.0626067571	-0.061781784400000005	-0.0403819654	0.0829899662	0.060174306399999995	-0.0459434395	0.0071302158	-0.0622631451	-0.051257751500000004	0.0993497063	0.09666220460000001	0.0922367566	0.08615293	0.0	0.0181269	0.0363407	5.66376e-06	-1.3049000000000003e-05	0.000304563	0.000101491
