WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
1.0368977481067223	3.9769797833415224	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.20464e-06	0.0243924	-6.8775e-06	-0.000298243	0.000144839	-6.29517e-05
0.9108421410173838	2.9658167497446	1.06538045	21.3062973	0.88124859	0.07125296714	-0.0034783526000000003	-0.0196827001	0.0337055526	0.0113286268	-0.021062252400000002	-0.0004169937	-0.0097783253	0.0175791828	-0.0145152048	-0.0378980908	0.0010497836	-0.0030438093	0.033576700699999996	0.0335766612	0.0335765954	0.0335765033	0.0335763848	0.03357624	0.0335760689	0.0335758715	0.0335756477	0.0335753976	0.0335751212	0.0335748185	0.0335744894	0.0335741341	0.033573752400000004	0.0335733443	0.03357291	0.0335724493	0.0335719623	0.0	0.0	-0.0215498	0.0	0.0	-0.0	0.0
0.7328714979235292	2.4279283473895275	1.12679815	22.53457451	0.873182	0.10847402635	0.004130368	-0.0019923145	0.0146113087	0.0332925498	0.030778342099999998	0.0135592118	-0.0021146888000000003	0.0109117922	-0.00922393	-0.0087669539	-0.0383943656	0.0287960368	0.0335765954	0.03357624	0.0335756477	0.0335748185	0.033573752400000004	0.0335724493	0.0335709094	0.0335691325	0.0335671188	0.0335648683	0.0335623809	0.0335596566	0.0335566956	0.0335534978	0.0335500632	0.0335463919	0.0335424839	0.0335383391	0.0335339578	0.0	2.62635e-06	0.043518	0.00661215	0.000527083	-0.000208746	0.0
0.7930661335694318	2.1951435826387597	1.04513633	20.90143776	0.82434946	0.10289662634999996	0.0016689677	-0.0075496952	-0.0251875787	0.004387873499999999	0.018485473500000002	0.005837940600000001	-0.0021708628	0.012306653999999998	-0.012997859099999998	0.0225334006	-0.0296356684	0.0030331528	0.0335763848	0.0335753976	0.033573752400000004	0.033571448999999996	0.033568487599999995	0.0335648683	0.033560591	0.033555656	0.0335500632	0.033543812799999996	0.033536905	0.0335293398	0.0335211174	0.0335122379	0.033502701600000004	0.0334925087	0.0334816592	0.0334701535	0.0334579917	0.0	0.0	0.0919744	0.0242583	0.0	-0.0	0.0
0.7808831140676867	2.0260749631836914	0.93235344	18.6459198	0.76218569	0.10103651	0.001030288	-0.0159650768	-0.0293634727	-0.0139382605	-0.0163633246	0.015044818400000002	-0.0019047432	0.0163929756	-0.0140794963	0.0312368739	0.0009456064	-0.0252940083	0.0335760689	0.0335741341	0.0335709094	0.033566395	0.033560591	0.0335534978	0.0335451155	0.033535444500000004	0.0335244852	0.0335122379	0.0334987032	0.0334838816	0.0334677736	0.0334503799	0.033431701099999996	0.0334117379	0.033390491099999996	0.0333679616	0.0333441501	0.0	0.00234356	0.0447083	0.030685	0.000198512	-0.000538178	0.000163313
0.5275207362825663	1.5869394187969117	0.9801529	19.60185051	0.8068068	0.10644709500000002	0.0049690162	-0.0147881449	0.0088302694	-0.008949721899999999	-0.0390328106	-0.0083018604	0.0070648272	0.012475233799999999	-0.0001925657	-0.0143818101	0.0232954311	-0.020126833700000003	0.0335756477	0.0335724493	0.0335671188	0.0335596566	0.0335500632	0.0335383391	0.0335244852	0.033508502200000005	0.0334903913	0.0334701535	0.0334477901	0.033423302599999996	0.0333966926	0.0333679616	0.033337111600000004	0.0333041444	0.033269062200000005	0.0332318673	0.0331925619	0.0	-0.00236504	-0.0204413	0.0520587	6.11231e-05	-0.000430571	0.000104005
0.5454586391643244	1.3622951196505566	1.07556927	21.51006126	0.84107208	0.08833642499999998	0.0010292333	-0.0087817021	0.0362491114	0.0078839189	-0.0074603570999999995	-0.0085233846	0.0012380022	0.006000156899999999	-0.0041532486	-0.0388858013	0.0051298073	0.0196715365	0.0335751212	0.0335703434	0.0335623809	0.0335512344	0.033536905	0.0335193941	0.0334987032	0.0334748345	0.0334477901	0.0334175727	0.033384185	0.0333476302	0.0333079119	0.033265033799999996	0.033218999900000004	0.0331698146	0.0331174826	0.0330620089	0.0330033987	0.0	-0.00233297	0.04398	0.0520629	1.5672e-05	-0.000337289	0.000442849
0.7386569870612517	1.1887071029501852	1.19845045	23.96753311	0.84082347	0.11628058	0.0057614984	0.0090355722	0.0114713392	0.021394443399999998	0.0360621925	-0.0023586078	-0.0034155629	0.0003723486	-0.0165392201	-0.0055407435	-0.0328883671	0.0400316308	0.0335744894	0.0335678164	0.0335566956	0.0335411286	0.0335211174	0.033496664599999997	0.0334677736	0.0334344481	0.0333966926	0.033354512	0.0333079119	0.0332568986	0.0332014787	0.0331416597	0.0330774494	0.0330088563	0.0329358896	0.0328585589	0.032776874500000004	0.0	-0.0023595	0.097613	0.081167	-0.000426455	-0.000418915	0.000296263
0.5469739381315931	0.9706491119292932	1.0341419	20.68156433	0.82911664	0.09225889	0.009892566	0.0037774158	-0.030913808199999997	-0.0068727675	0.0166028347	-0.014813351899999999	0.0047764673	-0.0022930527	-0.0076512026	0.035054523500000004	-0.0089132387	0.0155961711	0.033573752400000004	0.0335648683	0.0335500632	0.0335293398	0.033502701600000004	0.0334701535	0.033431701099999996	0.0333873511	0.033337111600000004	0.0332809912	0.033218999900000004	0.0331511486	0.0330774494	0.0329979151	0.0329125599	0.0328213988	0.0327244478	0.0326217241	0.0325132458	0.0	-0.00235701	0.0181311	0.08116389999999998	-0.000426455	-0.000538178	0.000160098
0.4001377430689914	0.7575475575806747	0.99197274	19.83823204	0.77583432	0.020111182	0.0121435752	0.0016175816	-0.0209566633	-0.0231704804	-0.0194800218	-0.0018107196	0.0056515248	-0.0071814676	-0.0092718623	0.022544997400000003	0.0153978056	-0.0177338784	0.03357291	0.0335614991	0.0335424839	0.0335158686	0.0334816592	0.0334398636	0.033390491099999996	0.033333552999999995	0.033269062200000005	0.0331970333	0.0331174826	0.0330304281	0.0329358896	0.0328338885	0.0327244478	0.0326075924	0.0324833488	0.032351745099999996	0.032212811099999995	0.0	-0.000316078	0.0181269	0.0891243	-0.000426455	-0.000604126	0.000296263
