WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	X	Y	Z	RotX	RotY	RotZ
3750.715576171875	3859.849609375	n/a	n/a	n/a	n/a	0.0022911123	0.006958864699999999	0.0218282823	0.0160741745	0.0106827494	-0.055173148899999996	-0.0151907775	-0.0191466857	0.0400521568	-0.0224620398	0.0289594886	-0.0645867312	0.052522449900000004	0.05252208	0.0525214637	0.0525206007	0.0525194913	0.052518135300000005	0.05251653269999999	0.0525146837	0.05251258809999999	0.052510246	0.052507657400000005	0.052504822400000005	0.0525017408	0.052498412800000005	0.0524948384	0.052491017599999995	0.0524869503	0.0524826367	0.0524780767	0.0524732703	0.00018286	-0.213243	0.0718376	-0.00623474	-0.000588608	-0.0008694
837.1224365234375	3518.373046875	0.88213652	45.48166275	0.78836292	0.234432331	-0.026157709700000004	0.006917735899999999	0.005404798299999999	-0.0025208407	-0.023100168799999998	-0.0638988997	-0.0199854273	-0.0040195162	-7.79956e-05	-0.0155209778	0.017641864	-0.0070875067	0.0525214637	0.052518135300000005	0.05251258809999999	0.052504822400000005	0.0524948384	0.0524826367	0.05246821769999999	0.052451582000000004	0.0524327303	0.0524116635	0.0523883824	0.052362887999999996	0.0523351814	0.0523052637	0.0522731362	0.0522388004	0.0522022575	0.0521635092	0.0521225571	0.0520794029	0.00603813	-0.208988	-0.0142375	-0.00587	0.000950551	-8.359779999999998e-06
828.2171630859375	2730.365234375	0.81423324	41.98066711	0.72075647	0.369191444	0.0125177348	0.0085514654	-0.0089542553	-1.54947e-05	-0.0719616654	-0.0251290506	-0.006852027199999999	0.0077712269999999995	-0.0037679663	0.0025057325	-0.0204973178	-0.0172471068	0.0525194913	0.052510246	0.0524948384	0.0524732703	0.052445544299999994	0.0524116635	0.052371632	0.052325454400000006	0.0522731362	0.052214683600000006	0.0521501033	0.0520794029	0.0520025909	0.051919676	0.051830668200000006	0.0517355778	0.051634415999999995	0.0515271947	0.051413926500000005	0.0512946246	-0.0292949	-0.11362	-0.089502	-0.00292746	0.00123537	2.87995e-05
224.8741455078125	1411.513671875	0.66646355	34.36188126	0.58882034	0.388575665	0.0117899497	0.0060601786	-0.0222684227	0.0195841013	0.0080895348	0.0179692514	-0.0038906967999999998	0.0085845787	-0.0180101031	0.0025936603	0.0008217803	-0.0087855249	0.05251653269999999	0.052498412800000005	0.05246821769999999	0.0524259541	0.052371632	0.0523052637	0.052226864500000005	0.0521364526	0.0520340485	0.051919676	0.051793361399999994	0.0516551336	0.0515050244	0.0513430685	0.051169303	0.050983768	0.050786505999999995	0.0505775625	0.0503569855	0.0501248258	0.00654914	-0.0710994	-0.0985636	-0.00098052	-0.00184705	-0.000964829
77.374755859375	1003.912109375	0.52402401	27.0179081	0.45726168	0.126234925	-0.0087388975	0.0080668972	-0.0119330748	0.005932835799999999	0.009186998	0.0292463826	-0.0053869363	-0.0037913540000000003	-0.0118308164	0.0002164543	-0.0054014749	0.014420304299999999	0.05251258809999999	0.0524826367	0.0524327303	0.052362887999999996	0.0522731362	0.0521635092	0.0520340485	0.05188480349999999	0.0517158308	0.0515271947	0.051318967	0.0510912267	0.0508440606	0.0505775625	0.0502918338	0.04998698309999999	0.04966312639999999	0.0493203868	0.0489588946	0.048578787199999994	-0.00706212	-0.0671911	-0.0902967	-7.99017e-05	-0.00118924	-0.0014153700000000004
511.469482421875	907.529541015625	0.43142149	22.24345779	0.40066186	0.07371736499999999	0.0057797461	0.0039608869	-0.0203064378	0.0114011275	0.023441316	0.013987331100000002	8.870110000000001e-05	-0.0010633592	-0.0087176311	-0.0071340898	-0.0048215593	-0.0004111723	0.052507657400000005	0.0524629187	0.0523883824	0.0522840908	0.0521501033	0.0519864958	0.051793361399999994	0.051570809599999996	0.051318967	0.051037976500000005	0.0507279978	0.050389206900000004	0.0500217962	0.0496259744	0.0492019664	0.0487500129	0.0482703707	0.0477633121	0.0472291253	0.0466681135	-0.0114058	-0.0474243	-0.0748792	0.000108359	-0.0009437130000000002	-0.0011653700000000004
340.25146484375	958.615234375	0.43284762	22.31698608	0.38756102	0.08620725	-0.0007504266	0.0042451866999999996	-0.0087827246	0.0096853435	-0.0313137231	0.009484845300000001	0.0023664047	-0.0025646916000000002	-0.011085176399999999	-0.0029795695000000002	-0.009111275	0.0095363589	0.0525017408	0.0524392604	0.0523351814	0.052189586399999995	0.0520025909	0.0517743432	0.0515050244	0.051194848200000004	0.0508440606	0.050452939800000006	0.0500217962	0.0495509717	0.0490408399	0.0484918053	0.0479043036	0.0472788008	0.0466157931	0.045915806399999995	0.045179396100000005	0.044407146200000004	-0.0155376	-0.0056996	-0.0748362	0.000668987	-0.00118924	-0.0011653700000000004
189.6898193359375	1868.326416015625	0.41704738	21.50234985	0.39562178	0.08449488	-0.0001575708	0.0007810069	-0.0066758718	-5.53184e-05	-0.030717941699999998	0.0060094402000000005	-0.0031925355	0.0024194874	-0.010605977800000001	-0.00022080450000000002	-0.0065031506	0.0060303870999999995	0.0524948384	0.0524116635	0.0522731362	0.0520794029	0.051830668200000006	0.0515271947	0.051169303	0.050757370999999996	0.0502918338	0.049773183	0.0492019664	0.048578787199999994	0.0479043036	0.047179228	0.046404325999999996	0.045580416	0.0447083683	0.0437891037	0.042823593099999994	0.0418128563	0.00430393	-0.0316424	-0.0923835	0.000903072	-0.00100006	-0.0011653700000000004
495.6905517578125	2033.318603515625	0.46854839	24.15766525	0.43904811	0.12514786000000003	-0.007321400600000001	0.011470121399999998	-0.0024200048999999998	-0.0007152821000000001	0.0311903514	0.0249204648	-0.0079145442	-0.0055780890000000005	-0.0039841942	-0.0040470728	0.0024689607	0.0140361653	0.0524869503	0.0523801301	0.0522022575	0.0519535737	0.051634415999999995	0.0512452175	0.050786505999999995	0.0502589037	0.04966312639999999	0.0489999822	0.0482703707	0.0474752815	0.0466157931	0.0456930715	0.0447083683	0.0436630192	0.0425584422	0.041396135699999996	0.0401776762	0.0389047167	0.00168033	0.007614359999999999	-0.0508796	0.000185701	-0.000882159	-0.0011653700000000004
2181.06640625	2471.623291015625	0.58978343	30.40836525	0.52071714	0.37278862	0.0010533734	0.0184424752	0.0090306281	0.0084356522	0.0262709605	-0.0129500924	-0.0193421838	-0.0019865526999999997	0.0124196005	0.0015376145	0.019860731399999998	-0.0169457355	0.0524780767	0.0523446626	0.0521225571	0.0518121364	0.051413926500000005	0.0509286021	0.0503569855	0.0497000453	0.0489588946	0.0481347891	0.0472291253	0.0462434375	0.045179396100000005	0.044038803700000004	0.042823593099999994	0.041535823300000003	0.0401776762	0.0387514531	0.0372595704	0.0357045561	0.0344315	-0.102733	0.0160696	-0.00181333	-0.000739232	-5.25102e-05
2359.59814453125	3136.427978515625	0.68624353	35.38170624	0.59845459	0.4586673099999999	-0.0395148589	0.0182415521	-0.0051829577	0.0071700697	0.0450913988	-0.022130939300000003	-0.023762536299999998	-0.006645269499999999	0.0184048329	-0.0096555958	-0.0042341921	-0.0098935077	0.05246821769999999	0.0523052637	0.0520340485	0.0516551336	0.051169303	0.0505775625	0.049881136799999996	0.04908146730000001	0.0481802092	0.047179228	0.0460805954	0.0448865854	0.043599669400000006	0.042222510899999996	0.040757960499999996	0.0392090495	0.0375789838	0.0358711372	0.0340890448	0.032236395	0.0232649	-0.162128	-0.0335168	-0.00592078	0.000367854	0.00150334
1502.63037109375	3388.263916015625	0.6187858	31.90368462	0.55533838	0.4075937	0.011287029799999999	0.0071273063000000005	-0.0132917433	0.0007812367999999999	-0.016593621399999998	-0.0437925063	-0.019266186499999997	0.0023444807	0.010685819499999999	-0.019671421799999998	-0.0186455507	-0.0186121821	0.052457373499999994	0.0522619363	0.051936746799999996	0.0514826123	0.0509006605	0.050192336	0.0493593975	0.0484039129	0.0473282545	0.0461350927	0.04482739	0.043408392999999997	0.0418816246	0.0402508755	0.038520194300000005	0.0366938778	0.0347764603	0.0327727023	0.0306875785	0.028526265699999998	-0.0187348	-0.0537733	-0.0781048	-0.00360581	0.00180566	0.00200359
1373.4437255859375	2338.693603515625	0.4740631	24.44199562	0.44829673	0.18410245	0.0107880178	0.0053877591	-0.0022473068	0.0043830657	-0.0473514424	-0.0204820876	-0.0173256081	-0.0005881546	0.0069396706	-0.0030621346000000004	0.0006040205	-0.0176379997	0.052445544299999994	0.052214683600000006	0.051830668200000006	0.0512946246	0.050608125	0.049773183	0.04879224769999999	0.047668196399999994	0.046404325999999996	0.0450043437	0.043472355899999995	0.0418128563	0.0400307123	0.0381311513	0.036119745099999996	0.0340023935	0.031785307	0.0294749887	0.027078215200000002	0.024602016600000002	-0.0186406	-0.113636	-0.0546316	-0.00315777	0.0009976230000000002	0.00124622
754.5694580078125	1172.373291015625	0.59114999	30.47882271	0.53712302	0.33491599999999994	0.0113197675	0.0038952761	0.0060836623	0.0192179688	0.0358840711	0.0184701182	-0.0092024028	0.008551001899999999	-0.0042228534000000005	0.0029832124	0.0150517432	-0.0144913767	0.0524327303	0.0521635092	0.0517158308	0.0510912267	0.0502918338	0.0493203868	0.0481802092	0.0468752017	0.045409828799999996	0.0437891037	0.0420185712	0.0401042884	0.0380528043	0.0358711372	0.033566751	0.0311475291	0.0286217479	0.0259980486	0.023285407	0.0204931033	0.0185443	-0.0622551	0.0357078	-0.0018357	-0.000450193	0.00089589
1843.5389404296875	903.927978515625	0.64915067	33.46925354	0.56634295	0.1556219168	-0.0279034002	0.015370953500000001	0.0158362023	0.0153949103	0.032817141099999995	0.0299996269	-0.019890432	0.0014317842999999999	0.012961626399999999	-0.0029078521000000003	0.004219211	-0.0038296143	0.0524189318	0.052108417000000004	0.051592254000000004	0.0508724799	0.0499519354	0.048834253499999994	0.047523845	0.0460258817	0.04434627519999999	0.042491654299999994	0.040469338199999996	0.0382873081	0.0359541754	0.0334791481	0.030871993900000002	0.028143002	0.0253029426	0.022363024	0.0193348487	0.0162303677	0.0144084	-0.0248946	0.0472008	-0.000314866	6.42336e-07	0.0008149089999999998
173.571044921875	1291.888916015625	0.68591619	35.36483002	0.62701589	0.3538943332	0.0155526165	-0.0031762009000000004	-0.034161084700000004	0.0049517406	0.030504170499999997	0.0143271354	-0.003973522199999999	-0.008728486	-0.0261255582	0.0033902653999999996	-0.0046211074	0.0078230552	0.0524041491	0.052049411	0.0514599586	0.0506384499	0.0495885895	0.0483151116	0.0468237591	0.045121257000000005	0.043215282699999996	0.0411144312	0.038828176	0.036366827000000004	0.0337414836	0.030963984500000003	0.028046854700000002	0.025003248999999998	0.0218468923	0.0185920181	0.015253304099999998	0.011845806	-0.0348683	-0.0622197	-0.07623929999999998	-0.000616762	0.00110046	-0.000660426
242.66552734375	258.63134765625	0.58807665	30.32036781	0.52648246	0.252291955	0.0017928872	-0.0011035939999999998	-0.0085040798	0.0054458661	0.0105798379	0.0054464717	-0.0107777143	0.0079063368	-0.012430566499999999	0.0031920447999999996	0.005401813199999999	0.0022564624	0.0523883824	0.0519864958	0.051318967	0.050389206900000004	0.0492019664	0.0477633121	0.0460805954	0.044162414500000004	0.0420185712	0.03966002	0.0370988128	0.0343480369	0.0314217483	0.028334899900000002	0.025103264900000002	0.0217433564	0.018272343	0.014707961100000002	0.011068423899999999	0.0073723289	-0.0174839	-0.118809	-0.0259339	-0.00201584	2.71609e-05	-0.000748306
430.5101318359375	1276.59228515625	0.50430137	26.0010376	0.46831873	0.1903783	0.0029556484	-0.0134608973	-0.010740556799999999	0.0093307217	-0.0468879834	-0.0017493203	0.0095051237	0.0045776988	-0.0125682994	-0.0030970990000000003	-0.005370094200000001	-0.0012814905	0.052371632	0.051919676	0.051169303	0.0501248258	0.04879224769999999	0.047179228	0.0452950377	0.043150506500000005	0.040757960499999996	0.0381311513	0.0352851769	0.032236395	0.029002329	0.0256015672	0.022053656	0.0183789878	0.0145986833	0.0107344704	0.0068085592000000006	0.0028435148	-0.0130025	-0.0197745	-0.0504935	-0.000965917	2.71609e-05	-0.000552173
646.6046142578125	1483.36572265625	0.41494012	21.39370155	0.39235654	0.11178092	0.0049317724	-0.0043293111	-0.0014176154	1.8252000000000001e-06	-0.0242803473	0.0172018852	0.013797065	0.002776271	-0.0112586583	0.001911784	-0.0047076947	0.0048221784	0.052353898200000006	0.0518489567	0.051010992000000005	0.04984538610000001	0.0483596258	0.046563254000000005	0.044467808600000006	0.0420867488	0.039435367799999996	0.0365306954	0.0333913881	0.0300376096	0.026490901	0.0227740426	0.0189109077	0.014926308999999999	0.0108458393	0.0066957073	0.0025025691	-0.0017066429	-0.00917729	0.012106	-0.02545	-9.62118e-05	2.71609e-05	-0.000401244
778.66796875	1842.63916015625	0.42558253	21.94240952	0.37996501	0.09731464499999998	-0.0036625090000000004	-0.009166499	0.0051773416	0.00048132629999999996	0.0277515783	0.0345959794	0.0187846345	-0.0060872838	-0.0111276404	0.0013708610000000001	0.0043174768	0.0094354463	0.0523351814	0.0517743432	0.0508440606	0.0495509717	0.0479043036	0.045915806399999995	0.043599669400000006	0.0409724196	0.0380528043	0.0348616569	0.0314217483	0.0277576246	0.023895431800000002	0.0198627292	0.0156882927	0.0114019098	0.0070341667	0.0026162301000000002	-0.001820375	-0.0062439905	0.00452545	0.0130119	0.00625077	0.0007419409999999998	-0.000145666	-0.000392119
730.637451171875	1715.10009765625	0.40377194	20.81788635	0.38253406	0.06022727	-0.0030936913	0.0023842089	-0.0015709932	-0.007515650699999999	0.0204281098	0.0300222217	0.0190493222	-0.005128603	-0.004260995300000001	0.0032096486	-0.0048435746	0.0266572629	0.052315481799999994	0.051695841	0.0506685371	0.0492416711	0.047426495	0.045237322999999996	0.042691418499999995	0.0398088579	0.0366123725	0.0331271693	0.0293807317	0.025402603500000003	0.0212241554	0.016878337900000002	0.0123994211	0.0078227249	0.0031843403000000004	-0.0014791554000000001	-0.0061309867	-0.0107344704	-0.00555234	0.0185426	-0.00988971	0.0008940299999999998	-0.000449077	-0.000278053
299.2633056640625	2152.77978515625	0.4252713	21.92636299	0.39697981	0.133154545	-0.0017966807000000002	-0.0114295299	0.00795524	-0.0044846148	0.009689675	-0.0023497222	0.0196167201	0.00036866480000000005	-0.0119502303	0.0017294574	-0.0020974916	0.0199638213	0.0522948	0.0516134562	0.0504844511	0.0489175771	0.0469264242	0.044528262400000004	0.0417438916	0.0385974618	0.035116262999999995	0.0313304888	0.0272729746	0.0229789125	0.0184855464	0.0138318488	0.0090581829	0.0042059522	-0.0006827580999999999	-0.0055655467	-0.0104000633	-0.015144376599999999	0.0163272	0.0257381	0.0130749	0.000227752	2.71609e-05	0.000201729
