WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	NonSteadyStateOutlier03	X	Y	Z	RotX	RotY	RotZ
-0.5478421793714436	-0.3403144787860619	1.92755949	39.64338684	1.70616305	0.4817826800000001	-0.027000236099999998	-0.0242446817	0.0056204348999999995	0.033451703199999995	0.0017687417000000001	-0.038557954500000005	-0.018365882	0.0408543113	0.0067519351	-0.0301140108	0.0436089065	-0.0499616162	0.0335263461	0.0334886233	0.0334257833	0.033337873399999995	0.0332249594	0.033087126099999996	0.032924476800000005	0.0327371334	0.0325252366	0.0322889452	0.0320284365	0.0317439059	0.0314355667	0.0311036502	0.0307484054	0.0303700987	0.0299690138	0.0295454516	0.029099729700000004	0.0	0.0	0.0	0.0	0.00247165	-0.0413023	0.223739	0.000421174	0.00151615	-0.000340165
0.5359562165009015	0.7068588591984941	1.90485752	39.17648315	1.69048893	0.22030619999999998	-0.0322681392	-0.018029808999999997	0.014827189	0.026072931400000002	0.0045756337	-0.0199893176	-0.025220993599999998	0.0356191679	-0.0180086991	-0.0333823202	0.023412830899999997	-0.0390721042	0.033524671	0.033481925499999995	0.0334107233	0.033311125	0.0331832152	0.0330271026	0.0328429199	0.0326308237	0.0323909942	0.032123635299999995	0.031828974100000004	0.031507261099999996	0.031158769700000002	0.0307837962	0.0303826592	0.0299556997	0.0295032805	0.0290257861	0.028523622400000004	0.0	0.0	0.0	0.0	-0.0202807	-0.0138316	0.210354	-0.00164061	0.000933356	-0.0008295499999999998
0.010148697642823641	0.3465552629023697	1.6370995	33.66960526	1.44028938	0.286731296	-0.0549941879	-0.048796675	-0.0064108262	0.0063955903	-0.0284842528	-0.0162866544	-0.0389197133	0.0696847675	-0.0066394601	-0.0300790742	0.0237254532	-0.0681944547	0.0335228912	0.0334748095	0.0333947245	0.0332827126	0.033138881	0.0329633672	0.0327563389	0.0325179942	0.0322485608	0.0319482964	0.0316174881	0.031256452000000004	0.0308655335	0.030445106099999997	0.029995571800000002	0.0295173605	0.029010929300000002	0.0284767624	0.027915370499999998	0.0	0.0	0.0	0.0	0.000200106	-0.0758013	0.0711276	-0.00209581	0.000933356	1.63378e-05
0.8420128664756702	0.17834358898971406	1.90643084	39.20884323	1.66087282	0.348824366	-0.0175099229	-0.0019008559	0.024000539100000003	-0.0113570321	-0.0124584555	-0.0109208092	-0.0126008057	0.0100267187	-0.0229107309	-0.034125692799999996	-0.012300607	-0.0491692258	0.0335210068	0.0334672755	0.0333777873	0.033252637599999996	0.0330919603	0.0328959269	0.0326647469	0.0323986673	0.0320979725	0.031762983599999996	0.0313940585	0.0309915915	0.0305560125	0.030087787	0.029587415099999997	0.0290554316	0.0284924046	0.027898936000000003	0.0272756595	0.0	0.0	0.0	0.0	-0.00244694	-0.00106912	0.320509	-0.00205851	0.00113107	-0.000189923
0.17545142940712802	-0.3813804793691227	1.12857914	23.21106148	1.01828992	0.15391242999999996	-0.0055943549	0.0027011345	0.0187718635	-0.0165801423	-0.0103127349	-0.0164101923	-0.000631135	-0.0044640997	-0.0003303251	-0.0253737182	-0.0094757324	-0.026814368199999997	0.0335190177	0.0334593236	0.0333599123	0.0332209016	0.0330424567	0.0328247894	0.0325681579	0.032272867000000004	0.0319392672	0.0315677544	0.031158769700000002	0.030712798599999997	0.030230370299999997	0.0297120577	0.0291584758	0.0285702819	0.0279481742	0.027292891099999998	0.0266052104	0.0	0.0	0.0	0.0	-0.010031000000000002	0.0221431	0.404199	-0.00153621	0.00100666	-0.000331736
-0.18113585737251955	-0.6255224479374272	0.96294898	19.80460739	0.8533864	0.12058085	0.0029762777	0.0033660407	0.0247161764	-0.0188815565	0.0131784672	-0.0091225265	0.0035160528000000003	-0.011472275300000001	0.013519949	-0.0125641781	-0.0061582431	-0.0147237052	0.0335169239	0.0334509538	0.033341099900000004	0.0331875062	0.0329903742	0.032749962599999995	0.0324665868	0.0321406184	0.0317724852	0.0313626701	0.0309117106	0.0304201986	0.0298887786	0.0293181479	0.0287090552	0.0280622994	0.027378728999999997	0.0266592408	0.025904778700000002	0.0	0.0	0.0	0.0	-0.016364	0.0030212	0.456246	-0.00184677	0.00134866	-0.000540755
-0.40550422056442403	-0.5895304840680817	0.96699941	19.88791084	0.87086737	0.1776995	0.0024994946	-0.0017779293	0.0271273845	-0.025220837799999996	0.0128400544	0.0052274777	0.0048896697	-0.001779389	0.0255226605	-0.00040771300000000003	0.0183274723	-0.0402436746	0.033514725499999995	0.0334421663	0.033321350699999995	0.033152453	0.0329357169	0.032671455099999996	0.032360049	0.0320019479	0.031597668599999996	0.031147794399999998	0.0306529746	0.030113922999999997	0.0295314176	0.028906298900000002	0.028239468900000002	0.0275318898	0.026784582799999998	0.025998626	0.0251751537	0.0	0.0	0.0	0.0	-0.0142267	-0.110683	0.445119	-0.0011942	0.00119014	-0.000337225
-0.4144693095911594	-0.5077555000761943	1.0437237	21.46587181	0.9485566	0.27315760000000006	0.0118899192	0.0057520257	0.0222499814	-0.0057161687	0.010728086999999999	0.0127337819	0.008469658	-0.015970699799999998	0.0250609178	-0.0029848835	-0.028338963999999998	-0.0122751601	0.0335124225	0.0334329612	0.0333006652	0.0331157437	0.0328784888	0.0325892755	0.0322485608	0.0318568832	0.0314148616	0.030923194700000003	0.0303826592	0.0297941096	0.0291584758	0.0284767624	0.0277500467	0.0269794772	0.026166271600000002	0.0253117149	0.0244171578	0.0	0.0	0.0	0.0	-0.0178367	0.0592272	0.491883	-0.00160622	0.00166415	-0.000508663
-0.314439283590412	-0.3103220906914412	0.95635211	19.66893196	0.8306517	0.04076705000000003	0.0075354306	0.0056259116	0.016518814399999998	0.013662889099999999	0.0049188087	0.0034841964000000003	0.0065357278	-0.0116591128	0.0164407476	-0.0118914322	-0.0298297409	-0.0095078662	0.0335100148	0.033423338500000004	0.0332790441	0.0330773802	0.0328186946	0.0325034332	0.0321321394	0.0317054533	0.0312241105	0.0306889408	0.0301008667	0.0294609021	0.0287701501	0.0280298015	0.0272411326	0.026405502999999997	0.0255243532	0.0245992023	0.023631645	0.0	0.0	0.0	0.0	-0.0168881	0.0750211	0.482633	-0.00135515	0.00165591	-0.000472482
-0.16380683252415865	-0.21931710420841696	0.99490988	20.46193504	0.90026581	0.1057391	0.0024858747	0.0028536899	0.013835402	0.0184400765	-0.0128987199	-0.013778683	0.0010406999	-0.0069367811	0.011251438400000001	-0.0137559369	-0.023966481	0.0049403628000000005	0.033507502599999996	0.0334132985	0.0332564879	0.0330373645	0.0327563389	0.0324139377	0.0320108024	0.031547688500000004	0.0310254635	0.030445106099999997	0.0298077036	0.029114450299999997	0.0283666452	0.0275656895	0.0267130839	0.0258104259	0.0248594069	0.0238618087	0.0228195007	0.0	0.0	0.0	0.0	-0.0336046	0.0865931	0.45386	-0.000488247	0.0017097	-0.000525341
0.06730542432492402	0.3510660529853101	1.53918397	31.65581512	1.32597876	0.3909770000000001	-0.0275273145	-0.011605652099999999	0.0002801754	0.008731101	-0.0202358708	-0.0192532587	-0.0227978321	0.0320389126	0.0036528294	-0.0093568835	0.0264760208	-0.0483876168	0.0335048857	0.0334028412	0.0332329972	0.032995698399999995	0.032691426600000004	0.0323207992	0.031884568599999996	0.031383620200000004	0.0308189708	0.030191766499999998	0.0295032805	0.02875491	0.0279481742	0.027084710499999998	0.026166271600000002	0.0251947216	0.0241720325	0.0231002802	0.02198164	0.0	0.0	0.0	0.0	-0.033611	-0.0400656	0.265947	0.000690229	0.0017097	-0.000874843
0.1722447870719375	0.20881819920190345	1.17310011	24.12670708	1.03047752	0.19619943000000006	-0.0193252968	-0.0035836509	0.0134534957	-0.0066115008	-0.0134110475	0.0036470425	-0.014880161299999998	0.0122095751	0.0062834321	-0.0101606066	0.005943886800000001	-0.0414946345	0.0335021642	0.0333919667	0.0332085727	0.0329523842	0.0326239627	0.0322240281	0.0317534571	0.0312132813	0.030604684700000002	0.029929001299999997	0.029187712400000003	0.028382442799999998	0.0275149577	0.0265871588	0.0256010796	0.0245588819	0.023462850099999998	0.022315386800000003	0.0211190073	0.0	0.0	0.0	0.0	-0.0336195	-0.00464862	0.345747	-0.0008690329999999998	0.0017097	-0.00093506
0.3788397574159752	0.010794288611079422	1.12121439	23.0595932	0.97311473	0.15248242	-0.009169880699999999	0.0002839587	0.0060102977	-0.0066625424	-0.0082893333	0.0032276903999999998	-0.0048004056	0.0007177975	-0.00554142	-0.0016077297	0.0312688126	-0.026784846	0.0334993381	0.033380675299999996	0.0331832152	0.0329074239	0.0325539524	0.032123635299999995	0.0316174881	0.0310367058	0.0303826592	0.029656892400000003	0.0288611186	0.0279972161	0.0270672244	0.0260733387	0.0250179052	0.0239034152	0.022732499700000002	0.021507922599999996	0.0202325746	0.0	0.0	0.0	0.0	-0.0336113	-0.0452324	0.40337	4.53858e-05	0.0017097	-0.00110599
0.2421241231571787	-0.4998983771604541	1.00815785	20.7344017	0.93224752	0.22461319	0.0008813101	0.0072132826	0.0145636072	-0.013416840400000001	0.007283458299999999	-0.0029818640000000003	0.0019467329000000002	-0.0081320661	-0.0037940886	-0.0088682595	0.0021677253	0.0035405364	0.0334964075	0.033368967	0.0331569252	0.0328608198	0.0324814014	0.032019632	0.0314766823	0.0308539289	0.030152950699999997	0.0293755248	0.028523622400000004	0.027599403199999997	0.0266052104	0.0255435648	0.0244171578	0.0232288453	0.02198164	0.0206787041	0.0193233409	0.0	0.0	0.0	0.0	-0.0337203	0.070614	0.455525	-0.000546153	0.00192762	-0.000785393
0.1457316839300858	-0.7987835305250099	0.96382231	19.82256889	0.8606537	0.07347961999999995	0.0052246518	0.004358412	0.014969677800000001	-0.0260337206	0.0087461356	-0.006443723199999999	0.0035413084	-0.006264387099999999	-0.0029141789	-0.0105061128	0.0137107968	0.012352718200000001	0.0334933722	0.033356842000000005	0.0331297036	0.0328125742	0.0324063152	0.03191203	0.0313310613	0.030664987299999998	0.0299156171	0.029084986299999997	0.0281753513	0.0271891828	0.0261291596	0.0249981611	0.023799259399999998	0.022535711200000003	0.021210948599999998	0.0198285702	0.0183923309	0.0	0.0	0.0	0.0	-0.0337127	0.062932	0.478469	-7.47096e-05	0.00184131	-0.00108456
-0.011836382656041616	-0.9130863865595412	0.91665727	18.85254288	0.8240993	0.09070463	0.0079709493	0.0042320876	0.0168521165	-0.0046853083000000005	0.009737635500000001	0.0064064896	0.0046740764	-0.005456524599999999	0.0042668825	-0.0038049307	0.0207191196	-0.0048810775	0.0334902324	0.0333443004	0.0331015512	0.0327626896	0.0323286996	0.0318008413	0.0311806474	0.030469918500000002	0.029670718500000002	0.0287853677	0.027816436899999998	0.0267667394	0.025639323	0.024437461400000002	0.023164644100000003	0.021824566899999998	0.0204211207	0.0189583806	0.0174405937	0.0	0.0	0.0	0.0	-0.0419052	0.0155104	0.478452	0.000210251	0.0017097	-0.00136946
-0.24865937060764426	-0.9279307691128096	0.93972987	19.32706833	0.81383359	0.08078979999999998	0.0080481189	0.0046514990999999995	0.0176465417	0.0191371301	0.0012758955	-0.0036692953000000005	0.005312391800000001	-0.007633767099999999	0.0078689175	-0.0073838698	0.010130528599999999	0.011000878600000001	0.033486987999999995	0.033331342400000005	0.0330724686	0.0327111684	0.0322485608	0.0316860785	0.0310254635	0.030268761800000002	0.0294183168	0.0284767624	0.0274470147	0.0263322628	0.0251359592	0.0238618087	0.022513757599999996	0.0210959807	0.0196128689	0.018069015600000002	0.0164692019	0.0	0.0	0.0	0.0	-0.0437045	0.0663492	0.488768	0.000334135	0.00191915	-0.00134608
-0.2272277279237839	-0.8685261789774272	0.87666255	18.02998734	0.79444897	0.048519529999999984	0.0083512416	0.0012324135	0.0164021626	0.0191346495	-0.0126289429	-0.0090267375	0.00592834	-0.0086623597	0.008993903499999999	-0.0119478074	0.010622174299999999	0.0162246158	0.033483639100000004	0.0333179681	0.0330424567	0.032658013199999995	0.032165905	0.0315677544	0.0308655335	0.0300615571	0.0291584758	0.0281592669	0.0270672244	0.025885948500000002	0.024619333599999998	0.0232715554	0.0218470571	0.0203505349	0.0187869225	0.0171613746	0.0154792503	0.0	0.0	0.0	0.0	-0.0491007	0.0701022	0.503563	-7.246159999999998e-05	0.00186972	-0.0013106000000000003
-0.011901781450105092	-0.8054597347971095	0.87117052	17.91703415	0.80717921	0.11327914	0.0052236225	0.0019665602	0.0084772948	-0.002725475	-0.0161317826	-0.0109702838	0.0026811726	-0.0029985376	0.0033369252	-0.0043776795	0.028323568599999998	-0.0010216981	0.0334801857	0.0333041778	0.0330115165	0.0326032267	0.0320807387	0.0314458824	0.030700881699999998	0.0298483459	0.0288912613	0.0278329802	0.0266772093	0.0254279971	0.024089719	0.0226670626	0.021165011	0.0195888253	0.0179440266	0.0162363758	0.0144718544	0.0	0.0	0.0	0.0	-0.0503797	0.00817494	0.495716	0.000382296	0.00221547	-0.00135461
-0.4469208672661757	-0.989453370235128	0.83654565	17.20491791	0.78169739	0.086654995	0.0060351022	-0.0009358759	0.014823901899999999	-0.0065154394	-0.012388744699999999	0.0009756092999999999	0.0035035887	-0.0079317149	0.018377188200000002	-0.0046673671	0.0153230903	0.009139752	0.0334766277	0.0332899716	0.0329796486	0.0325468116	0.0319930684	0.0313204761	0.030531533399999998	0.029629170899999998	0.028616740800000002	0.0274980042	0.026277116899999998	0.0249586143	0.0235473946	0.0220487001	0.0204680982	0.0188114607	0.0170849416	0.0152949547	0.0134481495	0.0	0.0	0.0	0.0	-0.0506531	0.0611446	0.495745	-4.97627e-05	0.00237689	-0.0014287900000000003
-0.3516433928060901	-1.1124026560740603	0.82929784	17.0558548	0.80253673	0.1089433435	0.0076062462	-0.0005365007	0.0173530998	-0.0089318812	-0.0038125724	0.0024000667	0.0044041008000000005	-0.0081143164	0.0156409021	-0.008622736899999999	-0.0045999643	0.0340868159	0.0334729652	0.0332753496	0.0329468541	0.032488770699999996	0.0319029011	0.0311915497	0.0303575144	0.029404075699999997	0.0283349837	0.0271544434	0.025867098199999997	0.024478011400000003	0.022992646600000003	0.0214168463	0.0197568084	0.0180190621	0.0162104426	0.014338063500000001	0.0124092893	0.0	0.0	0.0	0.0	-0.0428632	0.12765	0.520353	-9.76183e-06	0.00246409	-0.00135519
-0.3014710621445416	-1.1033883407631575	0.93944699	19.32125092	0.79694498	0.11429475850000008	0.0115564479	-0.0001490339	0.0159266766	-0.005933437299999999	0.0048326606	-0.0009337973	0.0085544489	-0.0103976976	0.0107959275	-0.021644760699999998	-0.029029180099999996	0.0378199537	0.0334691982	0.0332603122	0.0329131339	0.0324291069	0.031810243700000004	0.0310591176	0.0301788515	0.029173105499999998	0.028046061400000002	0.0268024052	0.0254473081	0.0239864042	0.0224257678	0.0207718879	0.0190316411	0.017212263000000002	0.015321318600000002	0.01336667	0.0113564445	0.0	0.0	0.0	0.0	-0.033944	0.163086	0.544552	-0.000540173	0.002317	-0.00111788
