WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	X	Y	Z	RotX	RotY	RotZ
3969.292724609375	4482.98779296875	n/a	n/a	n/a	n/a	-0.0250791375	0.0311534625	0.0225915734	-0.0425901366	0.012524043600000001	0.0071121754	-0.0342041858	-0.0850026226	-0.014677236399999998	0.0020384566	-0.06635997980000001	0.0722828854	0.052522449900000004	0.05252208	0.0525214637	0.0525206007	0.0525194913	0.052518135300000005	0.05251653269999999	0.0525146837	0.05251258809999999	0.052510246	0.052507657400000005	0.052504822400000005	0.0525017408	0.052498412800000005	0.0524948384	0.052491017599999995	0.0524869503	0.0524826367	0.0524780767	0.0524732703	0.0275874	-0.0281525	-0.0430148	0.00158508	-0.00043972	0.000685091
824.054931640625	2561.16552734375	1.29770184	24.3658886	1.09763312	0.07208109999999998	-0.0233847171	-0.057639939800000005	0.0307018542	-0.0267928664	0.0175886088	0.0067229413	-0.0180515696	-0.026193129500000002	-0.0596205585	-0.0314068583	0.026099106299999997	-0.00027256439999999996	0.0525214637	0.052518135300000005	0.05251258809999999	0.052504822400000005	0.0524948384	0.0524826367	0.05246821769999999	0.052451582000000004	0.0524327303	0.0524116635	0.0523883824	0.052362887999999996	0.0523351814	0.0523052637	0.0522731362	0.0522388004	0.0522022575	0.0521635092	0.0521225571	0.0520794029	0.0289254	-0.0226968	-0.0162746	0.0013996700000000004	-0.0	0.0008309049999999998
-179.182861328125	208.84423828125	1.2660743	23.77204514	1.02239287	0.07257048	-0.0110601936	0.0098987315	-0.0457206259	-0.0319268846	-0.0370161819	0.0585595675	-0.0119534501	-0.012106843400000001	0.022200012999999998	0.033660381	0.0579950962	0.0048977675	0.0525194913	0.052510246	0.0524948384	0.0524732703	0.052445544299999994	0.0524116635	0.052371632	0.052325454400000006	0.0522731362	0.052214683600000006	0.0521501033	0.0520794029	0.0520025909	0.051919676	0.051830668200000006	0.0517355778	0.051634415999999995	0.0515271947	0.051413926500000005	0.0512946246	0.0410561	-0.00253477	-0.00837155	0.00164064	-0.000197519	0.00103991
254.7041015625	261.64697265625	1.17168736	21.99981689	0.9526071	0.035641400000000004	-0.0130561667	0.0578147441	0.0346525872	-0.0277803673	-0.0019839017	-0.0083284238	-0.0062308299	-0.0237733927	0.0465922411	-0.024627214100000003	-0.0496904179	0.0218209616	0.05251653269999999	0.052498412800000005	0.05246821769999999	0.0524259541	0.052371632	0.0523052637	0.052226864500000005	0.0521364526	0.0520340485	0.051919676	0.051793361399999994	0.0516551336	0.0515050244	0.0513430685	0.051169303	0.050983768	0.050786505999999995	0.0505775625	0.0503569855	0.0501248258	0.0452638	0.00660693	-0.0160186	0.00181608	-0.000314978	0.00103991
-172.59619140625	-413.33154296875	1.19149756	22.37177849	0.92464399	0.10548033	0.0178178273	-0.019322950800000002	0.038500725	-0.0266894796	-0.0011866564999999999	0.0053257447	-0.0247286946	0.010391176700000001	-0.0230142217	-0.02302672	-0.0244389369	-0.00424806	0.05251258809999999	0.0524826367	0.0524327303	0.052362887999999996	0.0522731362	0.0521635092	0.0520340485	0.05188480349999999	0.0517158308	0.0515271947	0.051318967	0.0510912267	0.0508440606	0.0505775625	0.0502918338	0.04998698309999999	0.04966312639999999	0.0493203868	0.0489588946	0.048578787199999994	0.0362182	-0.0227083	-0.0290177	0.00104865	-0.0	0.00103991
-129.396484375	-1467.4658203125	1.14318991	21.46474457	0.94163728	0.13780725	0.018823091599999998	-0.0290516756	-0.038345341	-0.043256924599999996	0.007248769	0.0035071982	-0.0354650536	0.0187476658	-0.0316336727	0.0287039229	0.010610816	-0.012727053500000002	0.052507657400000005	0.0524629187	0.0523883824	0.0522840908	0.0521501033	0.0519864958	0.051793361399999994	0.051570809599999996	0.051318967	0.051037976500000005	0.0507279978	0.050389206900000004	0.0500217962	0.0496259744	0.0492019664	0.0487500129	0.0482703707	0.0477633121	0.0472291253	0.0466681135	0.014115	0.0276871	-0.0446286	0.00107729	-0.000498868	0.000573463
-910.884521484375	-2378.2568359375	1.11536968	20.94238663	0.93656272	0.07513485	0.0305363782	0.050536734900000005	-0.0176259914	-0.0244877586	0.0056079853	0.0024227357	-0.014956602	0.0239553652	0.0686775003	0.026645997	0.0186670629	-0.014813457	0.0525017408	0.0524392604	0.0523351814	0.052189586399999995	0.0520025909	0.0517743432	0.0515050244	0.051194848200000004	0.0508440606	0.050452939800000006	0.0500217962	0.0495509717	0.0490408399	0.0484918053	0.0479043036	0.0472788008	0.0466157931	0.045915806399999995	0.045179396100000005	0.044407146200000004	0.00942375	0.008983599999999998	-0.04833	0.000490443	-0.000498868	0.0009473900000000002
-988.4345703125	-1574.82861328125	1.03023934	19.34396362	0.90095204	0.18926823	0.025811232799999997	0.042236378600000006	0.0490174286	0.0078925535	0.0179986158	-0.0055052597	-0.019013735	0.0209097114	0.0429377064	-0.046818499900000005	-0.0303965856	-0.0346370485	0.0524948384	0.0524116635	0.0522731362	0.0520794029	0.051830668200000006	0.0515271947	0.051169303	0.050757370999999996	0.0502918338	0.049773183	0.0492019664	0.048578787199999994	0.0479043036	0.047179228	0.046404325999999996	0.045580416	0.0447083683	0.0437891037	0.042823593099999994	0.0418128563	0.0121772	-0.118426	-0.0106016	6.37054e-05	-0.000498868	0.000948188
-674.985107421875	-869.99462890625	1.17273998	22.01958275	0.92314035	0.14738192	0.0205444398	-0.0423075974	-0.0149891794	0.0479049513	0.015848984099999998	0.0719670817	0.014491831399999999	0.0345647327	-0.0234131354	-0.0224497874	0.015565589099999999	-0.0396920262	0.0524869503	0.0523801301	0.0522022575	0.0519535737	0.051634415999999995	0.0512452175	0.050786505999999995	0.0502589037	0.04966312639999999	0.0489999822	0.0482703707	0.0474752815	0.0466157931	0.0456930715	0.0447083683	0.0436630192	0.0425584422	0.041396135699999996	0.0401776762	0.0389047167	0.019029	-0.0470361	0.0167963	-0.000403414	-0.000498868	0.000580461
-150.47314453125	-299.19189453125	1.23247862	23.14124489	0.9440102	0.09725216	-0.011126094599999999	0.0374097403	-0.035587477400000005	0.0249476754	0.0146162675	0.0276177959	0.024714477599999996	-0.0131693696	0.0237127646	0.039512898500000004	-0.0032289006	0.0104395743	0.0524780767	0.0523446626	0.0521225571	0.0518121364	0.051413926500000005	0.0509286021	0.0503569855	0.0497000453	0.0489588946	0.0481347891	0.0472291253	0.0462434375	0.045179396100000005	0.044038803700000004	0.042823593099999994	0.041535823300000003	0.0401776762	0.0387514531	0.0372595704	0.0357045561	0.013319	0.0263167	0.00515824	-0.000322887	-0.000498868	0.000529962
