WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
6996.8232421875	10530.7802734375	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.00408673	0.0	-0.0	0.0
542.319580078125	4366.2470703125	0.85338247	31.47230721	1.00243151	0.1342307086	-0.007888835799999999	0.1055876043	-0.027106118199999998	0.0018992867	-0.0072491262	0.007056316500000001	0.0398628165	-0.040334686200000004	0.0222919045	-0.1117281886	0.04452607099999999	-0.0135110086	0.0966710446	0.0966632319	0.09665021119999999	0.09663198320000001	0.09660854880000001	0.0	-6.93386e-05	-0.0351577	0.0572195	0.0	0.000258536	-0.000658882
-426.278076171875	2516.77587890625	0.84131825	31.02738571	0.72953081	0.0985714764	-0.0054365076	0.1085875548	-0.0196072882	-0.060299016100000005	-0.036186098	-0.0177780612	0.07015396730000001	-0.0024053393	0.0340902736	-0.0763607132	-0.0327182504	-0.0239462763	0.09665021119999999	0.0965799094	0.0964627776	0.0962988727	0.096088274	0.0	-0.0270796	0.00269351	0.0828818	3.71671e-05	0.000134749	-0.000658882
-457.000732421875	2090.179931640625	0.76218122	28.10885239	0.65636337	0.127895345	-0.0141153444	0.09055707439999999	-0.0049865176	-0.0147878747	6.73169e-05	0.0005426312	0.0487140213	-0.019429978100000002	-0.010677513000000001	-0.0662923916	-0.0134996252	-0.0193194807	0.09660854880000001	0.09641333619999999	0.096088274	0.0956338001	0.0950505264	0.0	-0.0272483	0.041206	0.0668939	-0.000253293	0.000665896	-0.0013018000000000003
-1002.910888671875	1365.771240234375	0.70912194	26.15205383	0.76314133	0.11562954999999997	-0.0099522514	0.0805160108	0.0074532083	0.0143787376	-0.0194249009	0.022593636299999997	0.066568096	0.0010040729	-0.0141318248	-0.0588332482	-0.0208569149	-0.0092164972	0.0965460665	0.09616365589999999	0.0955274267	0.09463905789999999	0.09350089449999999	0.0	-0.046579	0.0313806	0.06696	-0.0009479270000000002	0.000790069	-0.00221114
-1284.446044921875	2214.98779296875	0.71580017	26.39834213	0.68538809	0.26769070000000006	-0.0086170494	0.0718428504	0.0018866787	0.014576325800000001	-0.085337951	-0.0264569478	0.04933917769999999	0.005510218000000001	-0.082823708	-0.0545205088	-0.0153202402	0.012175361200000002	0.0964627776	0.09583108380000001	0.0947813232	0.0933180753	0.0914477238	0.0	-0.0506738	-0.0765759	0.0138278	-0.00238423	0.0011856900000000003	-0.00242936
21.2061767578125	4656.1728515625	0.6614536	24.39406967	0.79605061	0.18615169999999998	-0.0108314307	0.0718886585	-0.0259442761	0.059556563099999994	-0.0399471594	-0.0391245891	0.041754872900000004	-0.0121992018	-0.0631296901	-0.0904982637	0.0342713042	-0.010019175699999999	0.09635870029999999	0.0954159064	0.09385141039999999	0.091675406	0.0889020714	0.0	-0.0444142	0.0423487	0.016541799999999995	-0.00331081	0.0011856900000000003	-0.00266785
1158.6397705078125	4873.63916015625	0.77648622	28.63641167	0.69243681	0.1385079	-0.0091380739	0.0699634075	-0.0225176358	0.11524833820000001	0.06258158400000001	-0.0513292746	0.015469964199999998	-0.0410319683	-0.0371408513	-0.09923210619999999	0.0460286721	-0.0352032897	0.0962338568	0.0949184818	0.0927394919	0.0897167126	0.0858776466	0.0	-0.0446906	0.0112304	-0.038911	-0.00296311	0.000676202	-0.00284387
2001.7921142578125	3957.386962890625	0.81132001	29.92106438	0.7763291	0.2003441	-0.0090054617	0.07195164150000001	-0.019509951499999997	0.1314161385	-0.0152692024	-0.0225585309	0.0069492618	-0.0387387655	0.0178882008	-0.14088179720000002	0.0650591783	-0.0060634381000000005	0.096088274	0.0943392386	0.0914477238	0.087448747	0.0823907371	0.0	-0.0465564	-0.0211425	-0.023676	-0.00112707	0.00185201	-0.00283831
277.350830078125	1987.509521484375	0.74843276	27.60181618	0.77172387	0.13524135	-0.0083602781	0.0574382815	0.0004741623	0.0689538422	-0.0321649821	-0.0069838562	0.0192424498	-0.0169309061	-0.026908292400000002	-0.0742039476	0.0046508624	-0.002660289	0.0959219835	0.0936786761	0.0899786114	0.0848793276	0.0784601214	0.0	-0.0275171	-0.00088705	-0.0496196	-0.00229707	0.00175702	-0.00297338
