WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	X	Y	Z	RotX	RotY	RotZ
0.7964032033398922	5.3291307926066445	n/a	n/a	n/a	n/a	0.036731927000000004	0.014120470100000001	-0.0147935927	0.048405936100000005	-0.0631973887	0.0163139492	-0.030205747400000003	0.0245731067	-0.0291571255	0.016472292700000002	-0.0256521248	-0.0100398895	0.0335956438	0.0335956042	0.0335955382	0.0335954458	0.033595327	0.0335951818	0.0335950102	0.0335948123	0.0335945879	0.033594337099999996	0.0335940599	0.0335937563	0.0335934263	0.0335930699	0.0335926871	0.033592277999999996	0.0335918424	0.0335913804	0.033590892000000004	0.0	2.47169e-08	-1.43543e-08	-0.00017029	-0.0	0.0
0.8832731302268029	3.994982265111473	1.27170825	27.17941856	1.07993746	0.16043885223739998	0.0320320629	-0.013565892	-0.0069670873	0.0469017537	-0.058116492699999994	0.0114387978	-0.025221225899999998	0.0262536877	-0.0219848673	-0.009106442900000001	-0.0214458114	0.0057075934	0.0335955382	0.0335951818	0.0335945879	0.0335937563	0.0335926871	0.0335913804	0.0335898361	0.0335880543	0.0335860349	0.033583777999999995	0.0335812835	0.0335785516	0.0335755822	0.0335723754	0.0335689311	0.0335652494	0.0335613304	0.0335571739	0.0335527802	0.0142272	5.61126e-05	0.0360046	0.000783574	0.000975038	0.000274117
1.1057524401747372	4.014317132739607	1.50123942	32.08504486	1.17701733	0.2434922806	0.0229915499	-0.0158870579	0.018381694599999998	0.0017678033	-0.0791956057	-0.0766364746	-0.0237772248	0.0158340851	-0.0368647427	-0.0150046662	0.0111102542	0.0817315597	0.033595327	0.033594337099999996	0.0335926871	0.0335903773	0.0335874075	0.033583777999999995	0.0335794886	0.0335745397	0.0335689311	0.0335626631	0.0335557357	0.0335481492	0.0335399035	0.033530999	0.0335214358	0.0335112141	0.033500334	0.0334887958	0.033476599700000005	0.000106032	-0.027237	0.152683	0.000705834	-0.000533528	0.000152431
1.6848327421898428	4.139620735160011	1.60255134	34.25032043	1.26724184	0.29163315	0.0386733118	0.0360775257	0.0175128768	0.020390476299999998	-0.0915306583	-0.0595545676	-0.0498101985	0.0421951664	-0.0177420214	0.0330909672	0.0223705252	0.0939594701	0.0335950102	0.0335930699	0.0335898361	0.033585309	0.0335794886	0.0335723754	0.0335639694	0.0335542711	0.0335432809	0.033530999	0.0335174261	0.0335025627	0.0334864092	0.0334689664	0.0334502349	0.0334302154	0.0334089087	0.033386315699999995	0.0333624371	0.000251332	0.0229648	0.220969	-0.00197292	-0.000533528	0.000933678
2.0242347482277774	4.466662106786222	1.45026374	30.99557304	1.18439353	0.30704643800000003	0.0605801926	0.0154778894	-0.0047878293	0.0694645059	-0.051959625700000005	-0.037795235	-0.06717296099999999	0.054049552800000004	0.0035256064000000003	0.0075617014	-0.0244902363	0.042324653600000005	0.0335945879	0.0335913804	0.0335860349	0.0335785516	0.0335689311	0.0335571739	0.0335432809	0.0335272528	0.0335090907	0.0334887958	0.0334663694	0.0334418128	0.0334151277	0.033386315699999995	0.0333553787	0.0333223186	0.033287137599999995	0.0332498379	0.0332104219	0.00827022	-0.0109987	0.066732	-0.000618221	0.000247239	0.0008526029999999998
1.6415277683876175	3.8759099705668874	1.10360122	23.58657455	0.94052821	0.1630036819	0.0696286152	-0.0226635844	0.0115985175	0.0688240588	-0.0244317593	-0.041443663900000004	-0.0626256945	0.0403017358	0.0061086688	-0.0356873456	-0.0145961061	0.0344343102	0.0335940599	0.0335892686	0.0335812835	0.033570105600000004	0.0335557357	0.0335381754	0.0335174261	0.033493490099999995	0.0334663694	0.033436066699999996	0.0334025848	0.033365927000000004	0.0333260967	0.0332830978	0.0332369343	0.0331876105	0.0331351312	0.0330795014	0.0330207264	8.483809999999998e-05	-0.0133757	0.0951084	0.000229707	-0.000533528	0.0
1.9923591129459248	3.3599206958609726	1.33508348	28.5338974	0.98781526	0.1770142543	0.0571211268	0.0278355687	0.0509996196	0.0470028678	0.0029971134999999998	-0.012655146	-0.0662471572	0.037781338500000004	0.0365211181	-0.0098261334	0.0323069151	0.0196777736	0.0335934263	0.0335867344	0.0335755822	0.033559971200000004	0.0335399035	0.0335153818	0.0334864092	0.033452989700000005	0.0334151277	0.0333728281	0.0333260967	0.0332749397	0.033219363700000004	0.0331593763	0.0330949854	0.0330261994	0.0329530277	0.0328754798	0.032793566	-1.30912e-05	0.0586778	0.119123	0.0013829	-6.97565e-05	-1.3234899999999996e-23
2.022369488245811	2.902730487676887	1.24616086	26.63341141	0.97066671	0.23668091620000006	0.0511354546	0.0411495293	-0.0024903876	0.0665926922	-0.0148531227	-0.0351098589	-0.061285894699999996	0.0461261526	0.0517169066	0.0152038325	-0.0138230991	0.0247803804	0.0335926871	0.033583777999999995	0.0335689311	0.0335481492	0.0335214358	0.0334887958	0.0334502349	0.033405759900000005	0.0333553787	0.0332991002	0.0332369343	0.033168892	0.0330949854	0.0330152275	0.032929632400000006	0.0328382153	0.0327409923	0.0326379806	0.0325291985	0.0163886	-0.039576	0.0757555	0.00211192	-0.000351551	0.000562344
1.7756265950756662	2.6208369514568783	1.21855104	26.04332352	0.90795493	0.20177649	0.046987047000000004	-0.0065446138	-0.0108518859	0.0707320726	-0.0287839861	-0.0267838187	-0.0566728488	0.0471338824	0.0310761927	-0.015030866499999998	-0.0363197248	0.0188363105	0.0335918424	0.0335803993	0.0335613304	0.0335346399	0.033500334	0.0334584204	0.0334089087	0.0333518102	0.033287137599999995	0.0332149059	0.0331351312	0.0330478319	0.0329530277	0.0328507401	0.0327409923	0.0326238093	0.0324992177	0.0323672459	0.0322279236	0.008739709999999998	0.0112531	0.0649038	0.000422234	0.000380472	0.000335117
1.523247855669546	2.742241596897188	1.166008	24.92035484	0.90417975	0.12205094	0.0383787298	-0.0209853994	0.035536269	0.0620900823	-0.0065571764	-0.0036459140999999997	-0.0457142022	0.0441201415	0.0203544798	-0.0404783096	0.007154656800000001	-0.0152115276	0.033590892000000004	0.0335765984	0.0335527802	0.0335194442	0.033476599700000005	0.0334242591	0.0333624371	0.0332911513	0.0332104219	0.0331202717	0.0330207264	0.0329118142	0.032793566	0.0326660154	0.0325291985	0.0323831541	0.0322279236	0.0320635512	0.031890083300000004	0.0120699	0.0610174	0.0702499	0.00135796	0.000256141	0.000122967
