WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
-0.967476177904656	1.8573696825353907	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-1.09583e-08	5.23787e-09	-6.62241e-05	-0.0	0.0
-0.8840569404766622	0.5763104679534835	1.25929976	19.34928513	1.21314633	0.06365057880383	-0.1631125172	-0.026670894599999998	0.0169503267	0.0153218604	0.1043983758	-0.0179134241	-0.17028215289999998	-0.0532631814	0.013811793300000002	-0.0099461651	0.0219239398	-0.0739339455	0.0629313731	0.0629304598	0.0629289376	0.0629268066	0.0	0.0	-0.0117313	0.0476874	-0.000150862	-0.0	0.0
-0.9602423051525798	0.004245265949394561	1.26934183	19.50358391	1.22206867	0.09049253999999998	-0.1625280961	-0.0277829129	0.028072664700000003	-0.0092285415	0.08722855689999999	0.0258309028	-0.1687656955	-0.0628942136	0.0256412469	0.0017428267	0.0672324493	-0.0672359532	0.0629289376	0.0629207182	0.0629070198	0.0628878438	0.0	0.00418943	0.0523813	0.0290142	-8.05158e-05	-0.0	0.0
-1.0584456622163705	-0.3108501906344019	0.96976042	14.90048027	0.90334398	0.062027095	-0.1671424453	-0.0118556029	0.0253807812	0.004977977299999999	0.0910850526	0.025698942599999997	-0.1705251107	-0.04961377559999999	0.029454441499999998	0.0125770217	0.07085428349999999	-0.0792023183	0.0629240668	0.06290123639999999	0.0628631918	0.0628099423	0.0	0.0100322	0.0785855	0.0534506	3.03587e-05	-0.0	0.0
-0.8060473781553643	-0.4632454070574529	0.90077084	13.84044743	0.87031865	0.08635611499999998	-0.1572587231	-0.0157541037	0.023446516400000002	-0.015215313000000001	0.072337364	0.0282872871	-0.15952111759999998	-0.0480401925	0.0148270592	0.0124464403	0.0618955696	-0.0508007886	0.0629167608	0.0628720175	0.0627974689	0.0626931504	0.0	0.0	0.0440154	0.07668719999999998	0.000400703	-0.0	0.0
-0.8072436472754321	-0.4443441864502963	0.98274451	15.09998226	0.87623495	0.07764688999999998	-0.1638472711	-0.0303907781	0.0198682918	-0.050123687400000005	0.0647448588	0.0175926798	-0.1654755569	-0.046116392199999995	0.0079270292	0.0040797357	0.026364894700000002	-0.010552855	0.0629070198	0.06283306599999999	0.062709874	0.0625375403	0.0	0.00470059	-0.023691	0.07144730000000002	0.000400703	-0.0	0.0
-0.6756019053906214	-0.28256271365999264	0.87144089	13.38978958	0.82095176	0.046517156	-0.16003656089999999	-0.035648298700000004	0.0146318928	-0.0568129588	0.0368012163	0.0204497681	-0.1611775721	-0.051433703	0.0051481228	-0.0012554656	0.0209407859	0.0020845594	0.06289484440000001	0.0627843879	0.0626004375	0.0623432085	0.0	0.00629585	0.000157101	0.0606752	0.000551883	5.48539e-05	0.0
-0.8930952306073532	-0.1339772482609185	0.85704762	13.16863537	0.82984036	0.035204389303131994	-0.16562015300000002	-0.0325474533	0.0156312915	-0.035471744900000005	0.0534877537	0.016981887	-0.1697403214	-0.0503150909	0.0094353653	-0.0106293352	0.0145657528	-0.0106652106	0.0628802348	0.0627259908	0.0624691976	0.0621102751	0.0	-3.03132e-10	0.000150157	0.0386903	0.000468403	-0.0	0.0
-0.8517285496518859	-0.03233646067658025	0.89848828	13.80537605	0.84805441	0.07519835929686798	-0.1669129616	-0.0138836203	0.024646692400000003	-0.004695385	0.0389547	0.0180881205	-0.1667536911	-0.047921663200000006	0.0240241478	0.0024136422	0.0086336324	-0.030430384799999998	0.0628631918	0.0626578837	0.0623162001	0.0618388846	0.0	-5.62166e-05	0.0282717	0.0287964	0.000789716	-0.0	-0.000421221
-1.085237896913953	-0.19623677893751468	0.90869808	13.96225071	0.84102279	0.0207665212	-0.1656832181	0.0158361089	0.0409944667	0.0108029335	0.025546304300000003	-0.014500519299999999	-0.1736150024	-0.041699921	0.046603111600000004	0.0093034709	0.004030129699999999	-0.0380757532	0.062843716	0.0625800772	0.0621414981	0.0615292049	0.0	-5.95628e-05	0.0252958	0.0229335	0.000623467	7.22375e-05	-0.000421222
-1.2199505482820672	-0.32204939889544715	0.86671555	13.31718445	0.83699006	0.0569963721	-0.1631372233	0.0420880915	0.0313547805	0.0007727480000000001	0.0023691184	-0.0184922395	-0.17018080370000002	-0.0121141889	0.0489785538	0.0143234873	0.0163156776	-0.0347538679	0.0628218081	0.0624925832	0.0619451526	0.0611814277	0.0	-5.62157e-05	0.0499336	0.0320487	0.00101603	-0.0	-0.000421222
