WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
-1239.923095703125	13.46240234375	0.95044702	22.92728996	0.7731418	0.08785636499999998	-0.0191471342	-0.048297321100000006	0.0347143078	0.0119760599	0.0400005011	0.0268038785	-0.026187927599999997	0.029203372400000004	0.0042865202	0.0048937766	0.006185022199999999	-0.0602037153	0.0536331802	0.05348437440000001	0.0532366705	0.05289052650000001	0.0524465825	0.0519056593	0.0512687573	0.050537054000000005	0.049711902599999996	0.0487948287	0.0477875281	0.04669186349999999	0.0455098608	0.0442437058	0.0428957395	0.0414684546	0.039964490299999995	0.0383866275	0.0367377839	0.0	-0.0352645	0.00310483	0.0429997	-0.00172999	-4.63797e-05	-0.000536379
-2042.32958984375	-1267.79443359375	1.02203596	24.65420341	0.83932751	0.05132576500000001	0.0011059939	-0.027819084900000002	0.0157747301	0.0044862477	0.0645984704	0.0291264442	-0.0177940925	0.0432752234	0.0067467164	0.009562224	0.0356522252	-0.0847387974	0.053622183399999995	0.05344043230000001	0.05313797	0.0527154796	0.052173915599999995	0.0515145012	0.0507387259	0.049848342000000004	0.0488453607	0.0477320475	0.046510917199999995	0.045184728099999995	0.0437564758	0.0422293863	0.0406069092	0.0388927092	0.0370906583	0.0352048271	0.033239475299999995	0.0	-0.0195481	0.00892498	0.0626141	-0.00162714	-0.000147026	-0.000536379
-1815.705078125	-97.39453125	0.98463166	23.75191307	0.76941299	0.026164319999999994	0.0116351157	-0.03155712	0.0180067049	0.0121424738	0.07212892509999999	0.054625765199999995	-0.0074287523	0.008790059499999999	-0.011761796399999998	0.014274610600000001	0.0613183193	-0.046205782	0.053610087699999996	0.053392109800000004	0.0530294695	0.052523149500000005	0.051874521500000007	0.0510853429	0.0501577521	0.0490942621	0.0478977546	0.0465714713	0.0451190058	0.0435442933	0.041851600499999995	0.0400455136	0.038130926	0.0361130253	0.0339972787	0.0317894188	0.0294954276	0.0	-0.0174774	0.0160871	0.0631386	-0.00170528	-0.000147026	-0.000286379
-1400.674072265625	667.19287109375	0.99916148	24.10241127	0.78007704	0.07473629999999999	-0.0090923279	-0.028617236	-0.0006520041	0.0038336678	0.063485152	0.0151257367	-0.027822259	0.0027928518	-0.0206857389	0.0010037991000000001	0.0622864991	-0.0561519425	0.0535968935	0.0533394109	0.0529111892	0.052313599	0.0515485533	0.0506185009	0.049526419	0.0482758033	0.046870657	0.045315478	0.043615244299999995	0.0417753986	0.0398018299	0.0377008559	0.0354792016	0.033143978500000004	0.030702661800000003	0.028163066	0.0255333204	0.0	-0.0174394	-0.0111086	0.0559605	-0.00139879	-0.000397026	-0.000536379
-376.893310546875	2334.09228515625	0.97693199	23.56617737	0.7861622	0.06893439999999999	-0.0190513183	-0.041748182599999996	0.0174077368	-0.0182267626	0.009941133199999999	-0.0049092083000000005	-0.0423724107	-0.009665587	-0.0013014453	0.00669428	0.0243883699	-0.0150333069	0.053582600999999994	0.05328234	0.0527831508	0.052086897	0.051196178200000005	0.0501143197	0.0488453607	0.047394038799999996	0.0457657724	0.0439666408	0.042003360700000006	0.0398832623	0.0376142606	0.0352048271	0.0326639573	0.0300011375	0.027226309100000002	0.024349832000000002	0.0213824455	0.0	-0.0174671	0.0330183	0.0559385	-0.00123753	-0.000147026	-0.000452483
-423.1123046875	2029.9921875	0.9667328	23.32014656	0.77208465	0.09273393999999997	-0.025582973399999997	-0.0314743918	-0.0227879802	0.0005535201	0.0109136877	-0.0027375314	-0.049146764100000004	-0.005489588100000001	-0.0025260392	0.0092183874	0.0127583752	-0.0389796288	0.0535672105	0.053220901699999996	0.052645378	0.051843117800000005	0.050817576600000004	0.0495731711	0.048115260800000004	0.046450124800000006	0.0445849346	0.042527723200000006	0.0402873508	0.0378734664	0.035296466299999996	0.0325674491	0.0296981685	0.026700982	0.023588797999999998	0.0203750204	0.017073490400000002	0.0	-0.017480599999999995	0.00324832	0.0278878	-0.000727637	-4.28198e-05	-0.000536379
-260.737548828125	2170.82958984375	1.09128749	26.32473373	0.8954215	0.146768711	0.0286890295	0.0110309936	-0.006364958299999999	-0.027259618700000002	-0.0046191609000000005	-0.017962276699999998	-0.0164946157	-0.021221741699999998	0.019505923300000002	-0.00015287879999999998	-0.019752396999999998	0.0159373233	0.053550722300000006	0.053155101100000005	0.052497895999999995	0.0515823413	0.0504129425	0.0489954543	0.0473368525	0.0454452993	0.043330103200000004	0.0410016734	0.038471468599999996	0.0357519401	0.0328564713	0.029799311000000002	0.026595504	0.0232608167	0.0198116597	0.0162650066	0.0126383111	0.0	-0.0174067	-0.0008937809999999999	0.0769016	0.000347751	-0.000666048	-0.000364217
-491.73779296875	3207.6044921875	1.03950512	25.0756073	0.9049542	0.105124969	0.024173442000000003	0.0497036261	-0.0148410875	0.0074748676	-0.0472924663	-0.0318756509	0.037217227400000004	-0.0145618698	-0.020457878999999998	-0.0131292512	-0.0321246632	0.06889742830000001	0.0535331368	0.053084943499999995	0.052340732300000005	0.051304653	0.049982483099999996	0.0483815955	0.046510917199999995	0.0443808797	0.042003360700000006	0.0393916181	0.0365602156	0.033524942099999996	0.0303027232	0.026911527	0.0233702637	0.019698680700000002	0.0159172518	0.0120470634	0.0081096968	0.0	-0.0173574	-0.00093601	0.121528	-0.000194345	-0.000932474	3.54018e-05
-1237.738037109375	3020.62939453125	1.18395042	28.560009	0.99728912	0.10935818000000001	-0.002586665	0.026889426400000003	-0.0206537046	-0.0352647059	-0.0659853268	-0.06846504169999999	0.0375763145	-0.021923194700000002	0.0185533379	-0.0052031735	0.0041157067	0.039846761099999996	0.0535144542	0.0530104347	0.052173915599999995	0.0510101439	0.049526419	0.0477320475	0.0456382842	0.043258262	0.0406069092	0.0377008559	0.034558329900000004	0.031199042200000002	0.0276440635	0.0239156917	0.0200373125	0.0160332524	0.011928626299999998	0.0077491797	0.0035211276	0.0	-0.0314412	-0.0227288	0.117725	-0.00128747	-0.000926185	-0.000258756
-1221.801025390625	2187.62255859375	1.11547589	26.9082222	0.90844929	0.192144	-0.0139564774	-0.0026392752	0.0161779469	-0.013835651899999999	-0.0116865197	-0.0136680162	0.0198207332	0.011502390800000001	0.016811633	-0.0054189742	-0.0065849153	0.0061775767	0.0534946751	0.0529315808	0.051997476900000006	0.050698910599999994	0.0490449839	0.0470472895	0.0447198297	0.042078918300000004	0.039143066000000004	0.0359328509	0.0324707741	0.0287811021	0.0248896966	0.0208238336	0.016612011399999998	0.012283751899999999	0.0078693926	0.003399875	-0.0010934732	0.0	-0.0631892	-0.0536988	0.148896	-0.00199942	-0.000466339	-0.00105206
-361.58251953125	2106.6787109375	0.94396883	22.77101898	0.77445865	0.07098384999999999	0.022473908100000002	0.0172350824	-0.0169121186	-0.005317164300000001	-0.0084602107	-0.008012478100000001	0.0181558576	-0.0320393893	0.0244790978	-0.00033210980000000003	-0.007465626600000001	0.0295356205	0.0534737997	0.0528483883	0.051811448600000004	0.0503710551	0.0485384242	0.0463278265	0.0437564758	0.0408443951	0.0376142606	0.0340912254	0.0303027232	0.0262782548	0.0220491587	0.0176483666	0.0131101474	0.00846984	0.0037635783	-0.0009719902999999999	-0.00569999	0.0	-0.0500284	-0.0535086	0.149332	-0.00117428	-0.000724066	-0.00099099
-482.989013671875	2292.17236328125	1.01093161	24.38633728	0.83904994	0.07267725	0.0151463745	0.019802745400000002	0.0121893926	-0.0190812841	-0.026385985499999997	0.0268267233	0.013231768100000001	-0.027028881299999998	-0.0017249606	-0.0142201365	-0.0198779683	0.0266420181	0.0534518286	0.052760864000000005	0.051615865	0.050026685	0.0480069996	0.0455741893	0.0427491896	0.0395563112	0.036023030299999995	0.032179752799999996	0.0280595519	0.023697884199999998	0.019132283899999998	0.014402040500000001	0.009547860200000001	0.0046115156	-0.00036451349999999997	-0.0053374057	-0.0102643668	0.0	-0.0517549	-0.0533757	0.118739	-0.000554249	-0.000902051	-0.000984509
-653.458251953125	1338.291015625	1.00442839	24.22946167	0.95904279	0.14624785	0.0019402026999999998	0.0383858066	0.0326596905	-0.015294751	0.0035167883	0.0272737058	0.030427202400000002	-0.0279586062	0.0080965002	-0.0104245412	-0.0174595531	0.0208383179	0.0534287622	0.052669015	0.0514107623	0.04966591309999999	0.04745098230000001	0.0447869338	0.0416989826	0.038216355800000004	0.0343720159	0.0302023492	0.025746821	0.021047602400000004	0.016149170900000002	0.0110978894	0.005941567900000001	0.0007290100999999999	-0.0044904476	-0.0096674038	-0.014752859299999999	0.0	-0.0585965	-0.07289389999999998	0.200449	-0.000554249	-0.000686551	-0.00153257
8.47900390625	2304.8466796875	1.0670079	25.7390461	0.95696938	0.1486909	0.0069420871	0.047144048	0.0232469929	-0.0162556275	-0.0224985892	-0.0178555625	0.0256931022	-0.0203031376	-0.0022932618	-0.0358744987	-0.0268041743	0.0755939576	0.0534046009	0.052572849000000005	0.051196178200000005	0.049288857699999994	0.046870657	0.0439666408	0.0406069092	0.0368262859	0.0326639573	0.028163066	0.0233702637	0.0183352281	0.0131101474	0.0077491797	0.0023078916	-0.0031573179999999997	-0.008589801800000001	-0.0139332521	-0.019132283899999998	0.0	-0.058694	0.0198918	0.176545	-0.000767765	-0.000488403	-0.00175898
-1088.646484375	1612.46533203125	1.08890855	26.26734734	0.97919112	0.153908	-0.0076485474	0.0294509648	-0.034577523	-0.0377855144	-0.0231569859	-0.027483656699999998	0.0143950182	0.0357582997	-0.018253510900000002	-0.0101737016	-0.0135706124	0.0145918493	0.0533793452	0.0524723737	0.050972152300000004	0.0488956425	0.0462663211	0.0431139153	0.0394740657	0.0353879246	0.030901689399999998	0.0260660814	0.0209357716	0.0155687632	0.0100257351	0.0043693566	-0.0013364216	-0.0070270903	-0.0126383111	-0.0181066438	-0.0233702637	0.0	-0.0663911	-0.06487270000000002	0.155689	-0.00137589	-0.00044505	-0.00159865
-86.802978515625	2026.333984375	0.98611003	23.78757668	0.88817495	0.11187061999999996	-0.0150730037	0.007105269	-0.0250484817	0.007170319499999999	0.0075816671999999995	0.0158876845	0.0075399358	0.014268738500000001	-0.021590249	-0.0051260902	-0.0327925193	0.0231472054	0.0533529957	0.0523675974	0.0507387259	0.0484863963	0.0456382842	0.0422293863	0.0383015897	0.0339031578	0.0290881367	0.0239156917	0.0184493797	0.012756368799999999	0.0069066125	0.0009719902999999999	-0.0049745753	-0.0108600153	-0.016612011399999998	-0.022159885499999997	-0.027435467400000003	0.0	-0.0587409	0.00438762	0.151649	-0.00143573	-0.000353228	-0.00113191
-621.95947265625	2175.2021484375	1.06617141	25.71886826	0.86135131	0.09951162	-0.0030469632000000003	0.058386342300000005	-0.0041777238	0.0064664089	-0.0448266127	-0.0007146539999999999	0.0360356997	-0.0045647141	-0.0293104679	-0.0190663394	-0.032716029300000005	0.0504265391	0.0533255529	0.0522585287	0.050495942099999996	0.0480612533	0.044986868	0.041313706400000004	0.0370906583	0.032373932700000004	0.027226309100000002	0.0217163027	0.0159172518	0.009906341899999999	0.0037635783	-0.0024292785999999998	-0.008589801800000001	-0.014635994499999999	-0.020487381699999998	-0.0260660814	-0.031297840800000004	0.0	-0.0374817	-0.0224098	0.179793	-0.00125617	-0.000213028	-0.00127837
-557.365966796875	427.0400390625	1.06564534	25.70617676	0.88357437	0.15015825	0.0260365503	0.0482908501	0.0042983419	-0.0304844232	-0.0161146298	0.0037400932	0.0574648455	-0.0016818774	-0.0241552345	0.0072497371	-0.060424919199999996	0.045097838499999994	0.0532970174	0.0521451765	0.050243845700000005	0.047620353	0.0443124062	0.040367551	0.0358424873	0.0308022545	0.025319296499999998	0.0194724207	0.013345665100000001	0.0070270903	0.0006075141999999999	-0.0058207939	-0.0121654388	-0.0183352281	-0.0242414827	-0.029799311000000002	-0.0349288296	0.0	-0.0509642	-0.0888038	0.204733	-0.000810185	-0.000389398	-0.00156285
-573.9287109375	241.345703125	1.28445351	30.98440742	1.02385795	0.12499829999999998	0.0323052589	0.0650956952	0.0117317826	-0.0162746281	-0.0043450170000000005	0.016569053	0.0457350889	0.0013824418	0.000272678	-0.0064063164	-0.0351234372	0.0336882697	0.0532673897	0.052027550199999995	0.049982483099999996	0.0471638398	0.043615244299999995	0.0393916181	0.034558329900000004	0.0291901843	0.0233702637	0.0171886429	0.010740994399999999	0.0041271081	-0.0025506533	-0.0091889383	-0.0156850066	-0.0219383189	-0.0278520931	-0.0333348019	-0.0383015897	0.0	-0.0588104	-0.109669	0.19911	-0.00195452	0.000113025	-0.0013963300000000003
-774.24169921875	1528.12060546875	1.27939618	30.8624115	1.1415081	0.1060761	0.0404918237	0.0420738645	-0.0194335378	-0.0231429772	-0.0100346126	0.012392068700000002	0.0541770716	-0.0493367842	-0.0128727416	-0.0383217557	-0.0064803942000000005	0.0436920858	0.0532366705	0.0519056593	0.049711902599999996	0.04669186349999999	0.0428957395	0.0383866275	0.033239475299999995	0.027539836	0.0213824455	0.0148696485	0.0081096968	0.0012149505	-0.00569999	-0.012520188600000001	-0.019132283899999998	-0.0254263736	-0.031297840800000004	-0.0366490936	-0.041391186499999996	0.0	-0.0905576	-0.120884	0.186869	-0.00209193	0.000171773	-0.00221763
-222.929443359375	2179.926513671875	1.06132865	25.60204697	0.85660231	0.13134795	0.0008662113000000001	0.026989468	0.016366283	0.0037030819	0.0035886090999999996	-0.0204905153	0.030000638700000002	-0.0169770213	-0.030332497200000003	-0.0219647813	-0.0120736008	0.046492855300000004	0.0532048604	0.0517795139	0.049432154000000006	0.0462045788	0.0421542603	0.0373533206	0.0318872478	0.0258533738	0.0193591408	0.012520188600000001	0.005458295300000001	-0.0017007913	-0.0088295927	-0.0158011697	-0.0224913826	-0.0287811021	-0.034558329900000004	-0.0397201937	-0.044174778600000006	0.0	-0.107724	-0.0963425	0.161271	-0.00233284	-0.000200348	-0.00288544
-336.7421875	1571.795166015625	1.03223491	24.9002285	1.03183937	0.12666385	0.0100588582	0.0358402218	-0.0278925498	-0.0320749877	-0.028629539199999998	-0.019892003000000002	0.0346328503	-0.0012238337	-0.009664394	-0.0142015727	-0.0196412605	0.0587663581	0.0531719599	0.0516491244	0.0491432889	0.0457021454	0.041391186499999996	0.0362924596	0.030503005	0.024133009100000002	0.0173037074	0.0101450769	0.0027933627	-0.0046115156	-0.011928626299999998	-0.0190187082	-0.025746821	-0.0319849135	-0.0376142606	-0.042527723200000006	-0.04663178690000001	0.0	-0.082141	-0.0805381	0.171783	-0.0015764	-0.000141939	-0.002205
-64.39892578125	1944.88232421875	1.01981854	24.60071373	0.95793682	0.188953105	-0.0202877349	-0.0080460944	-0.028964283599999998	0.0046904284	0.009801511700000001	0.0125056574	-0.02955787	0.0154126711	-0.0062313075	0.0011549902000000001	0.015738599	0.014902780400000001	0.05313797	0.0515145012	0.0488453607	0.045184728099999995	0.0406069092	0.0352048271	0.0290881367	0.0223809981	0.0152195567	0.0077491797	0.0001215053	-0.0075086355	-0.0149863615	-0.022159885499999997	-0.0288835951	-0.0350210083	-0.0404475444	-0.04505305230000001	-0.0487440467	0.0	-0.07952639999999998	-0.0248788	0.09633	-0.00115544	6.70451e-05	-0.00173042
-744.117919921875	2947.9384765625	1.04271746	25.15309525	0.82005918	0.102319538	-0.037756264	0.000704773	-0.0320612969	0.0243894661	-0.0032703647	0.0330185302	-0.035476129700000004	-0.006599680300000001	0.012589281200000002	-0.010775004099999999	0.025805899500000003	-0.0170812249	0.0531028911	0.0513756557	0.0485384242	0.044652496500000007	0.0398018299	0.0340912254	0.0276440635	0.020599638	0.0131101474	0.0053374057	-0.0025506533	-0.0103836041	-0.0179922122	-0.025212089700000002	-0.0318872478	-0.0378734664	-0.0430414104	-0.0472794237	-0.050495942099999996	0.0	-0.053206	-0.00534253	0.129888	-0.00123427	-2.36226e-06	-0.00142056
-885.6494140625	1601.963134765625	1.01780272	24.55208778	0.92402136	0.053794282	-0.0436285994	-0.0151184096	0.0120237011	0.0043196232	0.012981875	0.028544141600000003	-0.023456341000000002	0.014607344199999999	-0.0002788368	-0.00373126	0.0131200385	-0.0267171657	0.053066724	0.051232599000000004	0.048222536100000005	0.0441056252	0.0389763613	0.032952476	0.026172235099999996	0.018791265	0.0109789805	0.0029146962	-0.0052164888	-0.0132279401	-0.0209357716	-0.028163066	-0.0347439357	-0.0405273306	-0.0453805049	-0.049192064	-0.051874521500000007	0.0	-0.0694992	-0.00394913	0.103503	-0.00131567	-1.86159e-05	-0.00151736
-1469.61865234375	1328.675537109375	0.92008239	22.19481468	0.88061368	0.09606432999999998	-0.010454844599999999	-0.0103898634	-0.013391638700000002	-0.0216660808	0.048448850099999996	0.012432486100000001	-0.015907899399999998	0.0180511603	0.0026264241999999997	-0.0072031686	0.025229996299999998	-0.0466356409	0.0530294695	0.0510853429	0.0478977546	0.0435442933	0.038130926	0.0317894188	0.024674129500000003	0.0169582504	0.0088295927	0.0004860151	-0.0078693926	-0.0160332524	-0.0238068489	-0.031000966	-0.0374404926	-0.042968685	-0.04745098230000001	-0.0507782813	-0.052869592800000004	0.0	-0.0441786	0.0202788	0.137229	-0.0012271	2.16201e-05	-0.00139037
-452.150146484375	2567.3876953125	0.85860962	20.71192932	0.84954983	0.09468748999999997	-0.0183289513	-0.0044574131	-0.014189003300000001	0.0123459402	-0.0039499504	0.025884153700000002	-0.0140448625	0.0028947390000000003	0.0025694682999999998	-0.0175910832	0.0019304114	-0.018881383300000002	0.0529911284	0.0509338996	0.0475641397	0.042968685	0.0372659573	0.0306029118	0.0231512506	0.0151029978	0.0066655513	-0.0019436619	-0.0105027882	-0.018791265	-0.026595504	-0.0337143954	-0.039964490299999995	-0.045184728099999995	-0.049240587	-0.052027550199999995	-0.0534737997	0.0	-0.0442008	0.00103852	0.088301	-0.000849265	9.80753e-05	-0.00146602
-269.088134765625	2811.662353515625	0.8321501	20.07365608	0.71539283	0.07863323499999998	-0.034604196000000004	-0.0049055817	0.0094928693	0.0125632	-0.0019268671	0.0040930355	-0.0255957936	0.0139672247	-0.0071838865	0.0076897438	0.011660521	-0.0049936544	0.0529517013	0.0507782813	0.047221752699999994	0.042378989000000006	0.0363818982	0.0293938302	0.0216051275	0.0132279401	0.0044904476	-0.0043693566	-0.0131101474	-0.0214938415	-0.0292920823	-0.0362924596	-0.042304296	-0.0471638398	-0.0507387259	-0.0529315808	-0.053682675199999995	0.0	-0.0304093	-0.0183827	0.108117	-0.000941844	-0.000135026	-0.00127961
212.75537109375	2613.031005859375	0.87044185	20.99735451	0.7304219	0.12222225	-0.0048622474	-0.0107041423	-0.0192867194	0.0160150253	0.0086152963	-0.0138318514	-0.0203583726	-0.0035833739000000002	0.0008357338999999999	0.013275826599999999	0.0156454846	0.0374800179	0.0529111892	0.0506185009	0.046870657	0.0417753986	0.0354792016	0.028163066	0.0200373125	0.011335536200000001	0.0023078916	-0.0067860992	-0.0156850066	-0.024133009100000002	-0.0318872478	-0.0387248077	-0.0444491258	-0.0488956425	-0.0519365313	-0.05348437440000001	-0.0534946751	0.0	-0.0233029	0.0478239	0.0882884	-0.00065281	-0.000130335	-0.000991722
-650.557373046875	2205.6494140625	0.87826115	21.18597603	0.73966855	0.10939445	-0.025419422200000003	-0.0072442498	-0.0190046397	0.0200202371	-0.015143835900000001	0.0105734286	-0.019781843	0.0091859487	0.0043680379	-0.0182533516	0.0054001647	-0.0139850872	0.052869592800000004	0.0504545715	0.046510917199999995	0.0411581116	0.034558329900000004	0.026911527	0.0184493797	0.0094282676	0.0001215053	-0.0091889383	-0.0182209826	-0.026700982	-0.0343720159	-0.0410016734	-0.0463890945	-0.0503710551	-0.0528269131	-0.0536822627	-0.0529111892	0.0	-0.030865	0.0124401	0.0512508	-0.000241909	-0.000239096	-0.000923165
-563.932861328125	1887.92431640625	0.74592561	17.99369431	0.71668237	0.07894819999999998	-0.0148105989	-0.0016312751999999998	-0.0343194397	0.0296641531	0.000744875	0.0158082877	-0.0282780218	-0.0025533673	0.0037311831	-0.0283797514	0.0179558859	-0.0247304606	0.0528269131	0.0502865065	0.046142599699999995	0.0405273306	0.0336197549	0.025640136400000003	0.016842923500000002	0.0075086355	-0.0020650826	-0.011572950700000001	-0.0207117889	-0.0291901843	-0.0367377839	-0.0431139153	-0.048115260800000004	-0.0515823413	-0.0534046009	-0.0535239326	-0.0519365313	0.0	-0.0280575	0.0365088	0.0800386	-0.000575805	-0.000319649	-0.0009744
