WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
6.677462100982666	4.494132041931152	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.10038e-10	-5.30304e-09	-0.000124886	-0.0	0.0
-0.951556921005249	-0.941035270690918	1.5383774	25.03746796	1.26234138	0.0410631811172156	-0.0754109246	-0.0268411541	0.0255226731	0.0378011244	-0.0745554771	0.09640739570000001	-0.0741348408	-0.036685357099999996	-0.028232709900000003	0.053852721799999996	-0.0422234478	0.0184991817	0.1002478183	0.1002384491	0.10022283439999999	0.1002009753	0.0	-1.02176e-11	-0.0319493	-2.49861e-05	-0.000306664	-0.0	0.0
-1.441659688949585	-2.1316957473754883	1.17122257	19.06193352	0.92163342	0.0345567461102176	0.045319260099999994	0.0821983987	0.1036568934	0.0768425617	-0.0973115295	0.1219217559	0.000424645	0.0686366619	-0.0828679969	0.0882931649	0.0431787035	-0.0298303845	0.10022283439999999	0.10013852919999999	0.0999980731	0.0998015448	0.0	0.0	-0.0143624	0.00161166	0.0	-0.0	0.0
0.5622560381889343	-1.034209370613098	1.34717155	21.92554474	0.93782675	0.02276227	0.0188689173	-0.0846699737	0.0764284027	0.0230525367	0.0102564622	0.137055222	0.0327370121	-0.101714137	-0.0345405555	0.060564531	0.0813917513	-0.1829990875	0.10017287289999999	0.09993878910000001	0.0995490545	0.0990042761	0.0	0.0	-0.0319555	0.00678083	0.0	-0.0	0.0
-0.14763444662094116	-0.07649347186088562	1.50815332	24.54556274	0.98315984	0.011645280000000003	-0.0848581549	0.0611315197	0.0892353817	-0.0854807118	0.059437427599999995	0.028242971000000002	-0.0919590406	0.0179746669	-0.0286862131	-0.0860893132	-0.0424200633	-0.057683065199999994	0.1000979463	0.0996394278	0.0988767856	0.0978123473	0.0	0.0	-0.0319555	-0.00486445	0.0	-0.0	0.0
1.177265167236328	-0.8302643895149231	1.47544241	24.0131855	0.98143101	0.0689925	0.1233080607	-0.008818609	0.047593436399999994	-0.0790113016	0.0377818034	-0.02559578	0.116726952	0.0087068757	-0.0530031614	-0.0899962109	-0.0486910678	-0.0171436677	0.0999980731	0.0992407438	0.09798277400000001	0.0962305098	0.0	0.0	-0.0651827	0.0194466	-0.000229085	-0.0	0.0
1.1911907196044922	0.2562357187271118	1.47529781	24.01083183	0.99267197	0.10062284416	-0.0508820655	-0.0794186002	0.0026522918	0.0821493452	-0.014812463	-0.087139485	-0.0155539824	-0.102987454	0.0478707958	-0.08460938289999999	-0.0532837525	-0.0556774853	0.0998732783	0.0987431344	0.0968690246	0.0942650692	0.0	-8.47916e-06	-0.00181145	-0.00591449	-0.000382501	4.56582e-24	8.42245e-05
-0.6819077134132385	-1.246314525604248	1.3419553	21.84065056	0.98405319	0.049888527190000004	-0.007457787	0.11663247130000001	-0.0182472593	0.0415736261	0.0395123175	0.10205607779999999	-0.033799622599999996	0.10841669400000001	-0.0008463381	-0.056113735199999994	-0.061122918600000006	0.077634388	0.09972359300000001	0.0981470957	0.09553803529999999	0.09192386050000001	0.0	3.15303e-06	-0.0214843	-0.00212723	-5.58098e-05	-0.00011742	0.0
-0.6189099550247192	-1.1093382835388184	1.40393782	22.84943008	0.97664839	0.06110244303	0.07215784360000001	-0.0532695516	-0.023082822599999997	-0.1056822391	0.0562279413	0.0604363967	0.0780122416	-0.0290151568	0.0202629058	0.0805954649	-0.0090704891	0.010643025300000001	0.0995490545	0.0974532219	0.0939927908	0.08921621619999999	0.0	0.0	-0.0527987	0.0027349	-0.000436845	-0.0	0.0
-1.4453164339065552	-0.3938099145889282	1.42687035	23.22266197	0.93583357	0.07152077562999999	-0.0993398692	-0.0130299138	-0.027034668199999997	-0.049159954400000004	-0.0647227222	-0.0447064342	-0.1142953353	-0.018450820700000002	0.0141897638	0.0790456315	-0.0382915816	0.022846222599999997	0.0993497063	0.09666220460000001	0.0922367566	0.08615293	0.0	2.67563e-06	-0.0126285	-0.0186608	-0.000436845	-0.000199044	0.0
-2.0009100437164307	-1.512876272201538	1.29464316	21.07063293	0.94926167	0.08051345177	0.0615177661	0.0979815142	-0.0710713917	0.09582793460000001	-0.1131193649	0.045590577199999996	0.009825120500000001	0.1278286011	0.0118129144	0.0966271908	0.0220924831	-0.021410044	0.09912559800000001	0.0957748323	0.09027387070000001	0.0827462129	0.0	0.00231325	-0.0621765	4.18774e-05	-0.000436845	-0.0	0.0
-0.8992769718170166	-0.7297208905220032	1.4588089	23.74246979	0.96326023	0.054519510000000014	0.023499214700000003	-0.0866202517	-0.0738274121	0.0538035015	0.0580083917	0.0515748184	0.044483822	-0.0623523934	0.0562138146	0.1112447536	-0.035340772799999996	0.0329165455	0.0988767856	0.09479198949999999	0.0881085353	0.0790096451	0.0	0.0	-0.00997024	4.18774e-05	-0.000436845	-0.0	0.0
-0.9617674946784972	0.21145451068878174	1.44318378	23.48816872	0.96446288	0.024721560000000007	-0.10380112679999999	0.028958087400000002	0.0264338268	-0.0655034072	-0.007438414399999999	-0.0350635488	-0.112617416	-0.00034150470000000004	-0.0294231112	0.017456311000000002	0.013066182800000001	0.0098966096	0.098603331	0.09371465609999999	0.08574560619999999	0.0749581217	0.0	0.0	-0.0346918	4.18774e-05	-0.000436845	-0.0	0.0
0.0867038369178772	-0.2332343608140945	1.45633674	23.70223618	0.99947023	0.00528558	0.0896118308	0.0632415816	-0.0233165531	0.0577228454	-0.10184937699999999	-0.14338089939999998	0.0714428999	0.0681361163	0.0537754753	0.0083310354	-0.0425184138	-0.10336608230000001	0.09830530230000001	0.0925439058	0.0831903826	0.0706077933	0.0	-0.00528558	-0.0346918	4.18774e-05	-0.000436845	-0.0	0.0
1.0615668296813965	0.03325840458273888	1.4578985	23.7276535	0.99340558	0.0214023884	0.0054802674	-0.10373573230000001	-0.0541510861	0.0518644892	0.023543834399999998	0.056986362	0.0283869367	-0.0996750384	0.0239840986	-0.0377210281	-0.0633032076	0.1189133906	0.09798277400000001	0.0912809058	0.0804485949	0.0659760014	0.0	-0.008486129999999998	-0.0346944	5.50608e-05	-0.000327785	-9.23821e-05	0.000162279
-0.19330644607543945	0.5873488187789917	1.38846111	22.59754372	0.96774322	0.0635784558	-0.0857355443	0.0570467514	-0.0356421834	-0.0667570383	0.0209215247	-0.05132605639999999	-0.0716165854	0.024960887999999997	0.004722855	-0.057442104	0.004577225999999999	-0.059718481500000004	0.0976358263	0.0899269149	0.077526392	0.0610812099	0.0	-0.00458833	-0.0699666	-0.0084985	-0.000267965	-0.000263557	0.000248382
-0.7167955040931702	-0.17905636131763458	1.35882092	22.11514091	0.93996757	0.0659096017	0.0877586818	0.0434893924	-0.045881940499999996	0.0266296613	-0.046244284100000005	-0.1620555954	0.0592799047	0.08493196289999999	0.0503605683	-0.0261301308	-0.0992512283	0.0163289733	0.0972645456	0.08848328300000001	0.0744303271	0.055942930700000004	0.0	-1.78283e-05	-0.0366645	-0.0165182	-0.000543102	-0.000269104	0.00012872
-0.10173475742340088	-0.7524683475494385	1.34849441	21.94707489	0.91666985	0.0394414894	0.0017213731	-0.10571635550000001	-0.06339433950000001	0.059236816	-0.0126082529	0.0009215471	0.034374748	-0.07997732769999999	0.017884735	0.020784691299999998	-0.0381406317	0.0650872596	0.0968690246	0.086951449	0.0711673436	0.050581646699999996	0.0	-0.00870979	-0.0300957	3.38777e-05	-0.000436845	-0.000240451	0.000146383
-0.3938394784927368	-0.32929837703704834	1.41417873	23.01610374	0.95213443	0.09513043769999999	-0.0819227949	0.05660796110000001	-0.0820120333	-0.0929517808	-0.0394483363	0.0624605957	-0.0716928567	0.0398374206	0.048280416900000005	-0.0201172221	-0.030074935499999997	-0.026163620699999997	0.09644936189999999	0.0853329399	0.067744759	0.0450187293	0.0	-0.00585113	-0.00637355	-0.0264376	-0.00086071	-0.0	0.00032363
