WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	X	Y	Z	RotX	RotY	RotZ
-0.035121356792707545	2.5943797770518664	n/a	n/a	n/a	n/a	-0.031179983799999998	0.048183826799999996	-0.0751075983	0.0486433122	-0.026308244300000002	0.06636327809999999	0.0709009652	-0.0124924054	0.2048220271	-0.0732670542	0.0288034454	-0.29734656719999997	0.0633085801	0.06330763910000001	0.0633060708	0.0633038751	-0.0028109	0.0160823	-0.0961521	0.00157038	-0.000195591	0.0007250899999999998
-0.30033019517965137	1.856004768107701	1.25350738	21.03958702	1.26314664	0.10621277	0.0335947672	0.0303994016	0.0136289049	0.1042619392	-0.0624912239	0.0718208961	0.00033480809999999995	-0.046237849000000004	0.1911390225	0.0337996912	0.00614326	-0.2239903023	0.0633060708	0.06329760200000001	0.0632834882	0.0632637306	0.00242127	0.0576078	-0.0538058	0.00134139	-0.000198457	0.0008354099999999998
0.14485754813729454	1.2353661397019529	1.30209064	21.85503769	1.1690681	0.09645633	0.0523837917	-0.0075427979	-0.0801596946	0.0276327664	-0.0837277273	0.059692196600000004	-0.052754340999999996	-0.018551590700000002	0.15009621720000002	-0.0637246821	0.0337903741	-0.1071386334	0.0633010522	0.0632775293	0.0632383311	0.0631834671	0.00206273	-0.00925849	-0.0411252	0.00128971	-0.00027907	0.000636685
-0.08666212896988212	1.3593243688473922	1.43238604	24.04199028	1.22798133	0.14845078999999997	0.008363644	-0.0588803766	-0.0263233923	0.09660334470000001	-0.0124408747	0.1341071159	-0.0465934728	0.0453916843	0.1664647134	0.0247585999	-0.010378258199999999	-0.0768677895	0.0632935246	0.0632474244	0.0631706156	0.0630631354	0.00288314	-0.07307479999999998	-0.00294808	0.000860553	-0.00011475700000000003	0.000955954
0.1774336806518072	1.1555078162993246	1.32187998	22.18719292	1.18632376	0.13370729389999997	-0.0480359449	-0.010247392099999999	-0.044663845300000005	0.0667711284	-0.0615277371	0.058081212800000004	0.020017682	0.0453997732	0.11524859230000001	-0.0245153657	-0.0162126277	-0.0510209167	0.0632834882	0.0632072918	0.0630803658	0.06290281190000001	-6.57549e-05	0.000118179	-0.0530802	0.0008167009999999998	-0.000180175	0.000916558
-0.05447182771817344	0.9363908705233542	1.25550497	21.0731163	1.06342828	0.1102043359	-0.0317447362	0.0574540211	-0.09320384039999999	0.0635531739	-0.043288161900000004	0.0503440786	0.048841835599999994	-0.0207577375	0.1180318198	-0.0453575353	0.0025857846	0.0094291702	0.0632709435	0.063157138	0.0629676139	0.0627025983	0.00478151	0.0634214	-0.032466	0.000582499	-0.000278728	0.00082052
0.005031878290705255	0.9811800999809416	1.31531906	22.07707024	1.09608698	0.11297648999999997	0.0336153263	0.0348261358	-0.0096146292	0.135562329	-0.0294955883	0.058483291900000005	-0.0142763367	-0.048634556100000004	0.12964707179999999	0.0341011615	-0.036705901400000004	-0.0500726859	0.0632558909	0.063096971	0.0628324002	0.0624626215	0.022881	0.0184561	-0.0324662	0.00105719	-0.000628642	0.000994145
0.3250732209584369	1.2007977798023899	1.36618662	22.93086052	1.16942787	0.1406979	0.0523276134	0.0030380297999999997	-0.1018530144	0.050278047699999995	-0.09699943859999999	0.0072958286	-0.0542385841	-0.030779540299999998	0.1072454518	-0.0588228918	-0.021620610499999998	0.007301319200000001	0.0632383311	0.0630268003	0.0626747729	0.06218303360000001	0.010160700000000002	-0.038177	-0.0578706	0.00162237	-0.000276581	0.000992584
-0.22615842431447386	1.1214593664866035	1.63973868	27.52231598	1.12768412	0.09384678	0.0024585432	-0.0629971059	-0.0244925111	0.1338580514	-0.0216096419	0.057830698	-0.0475643066	0.0527156912	0.115453321	0.0172247192	-0.052744225	-0.02546945	0.0632182647	0.0629466369	0.062494788200000005	0.0618640121	0.0137967	-0.00623157	-0.0324693	0.00121266	-0.000180175	0.000841419
-0.2102384207751567	1.1301270826517196	1.46929073	24.66141891	1.16286898	0.1595787	-0.0476859972	0.015213685400000001	-0.0735294014	0.08655007560000001	-0.0538112371	0.022452449500000003	0.0335775277	0.0293123339	0.1291798492	0.0015800357	-0.027230890499999997	0.046420663499999994	0.06319569259999999	0.0628564937	0.0622925103	0.0615057591	0.0195125	0.0437067	0.008217129999999998	0.000436792	-0.000630062	0.00080241
