WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	X	Y	Z	RotX	RotY	RotZ
0.20834926562711356	1.3677223233247564	n/a	n/a	n/a	n/a	0.0305047852	-0.015130654299999999	0.022742805	0.035446010800000004	-0.1003408567	-0.0123515405	0.0617310769	-0.0140884155	0.0032950596	-0.0155455466	0.07226581929999999	-0.048412448600000005	0.0332319334	0.033231895899999996	0.0332318334	0.0332317459	0.0332316334	0.0332314959	0.0332313334	0.0332311459	0.033230933399999996	0.033230695899999996	0.033230433399999995	0.0332301459	0.0332298334	0.033229495899999996	0.0332291334	0.033228745899999995	0.0332283333	0.033227895800000004	0.0332274333	-0.0406181	-0.0463021	-0.136965	-0.00150989	0.00141787	-0.00102228
0.2906478586738339	0.6090690612793404	1.47208142	27.99376297	1.30159414	0.27455395000000005	0.0135724811	-0.0419697023	0.024237865600000002	0.0036713728000000003	-0.0584939413	0.014790495700000001	0.0275718919	-0.0279051902	0.026861286600000003	-0.0162586757	0.0393834822	0.034403461499999996	0.0332318334	0.0332314959	0.033230933399999996	0.0332301459	0.0332291334	0.033227895800000004	0.0332264334	0.0332247459	0.0332228335	0.033220696099999995	0.0332183338	0.0332157466	0.0332129344	0.0332098974	0.0332066356	0.0332031489	0.0331994373	0.033195501	0.03319134	-0.0210214	-0.0822877	-0.0191316	-0.00208704	0.0007477859999999999	-0.000246749
0.08926862857031215	-0.18267587512793135	1.41867113	26.97809029	1.21544158	0.28782437750000006	-0.0279102068	-0.0231947505	0.0324177339	-0.0032337355	-0.0548388758	0.012883529099999999	0.0103260396	-0.0478689556	0.0039176149	0.0086463447	0.059110719699999995	0.0322678293	0.0332316334	0.033230695899999996	0.0332291334	0.0332269458	0.0332241334	0.033220696099999995	0.033216634	0.0332119471	0.0332066356	0.0332006995	0.033194139	0.0331869542	0.0331791452	0.0331707121	0.0331616552	0.0331519746	0.0331416705	0.033130743	0.033119192400000004	-0.0119499	0.0327294	-0.00815566	1.29675e-06	0.000938331	0.000529566
0.10318467146102983	-0.561410612820971	1.33031809	25.29792786	1.05963218	0.16886056249999998	-0.021885940299999997	0.020712262	0.045607087000000004	-0.0089555596	-0.0591383421	-0.020010576699999998	0.0082139468	-0.0205077877	-0.025778906600000002	0.0187416492	0.0605866568	0.024378777400000003	0.0332313334	0.033229495899999996	0.0332264334	0.033222146	0.033216634	0.0332098974	0.0332019367	0.033192752	0.0331823437	0.0331707121	0.033157857799999996	0.0331437812	0.0331284827	0.0331119631	0.033094222799999996	0.0330752625	0.033055083	0.0330336849	0.0330110691	-0.0117701	-0.0303851	0.00398319	0.000962714	0.00103936	-0.000276536
0.35110903165815244	-0.6149042218182308	1.2096566	23.00337601	1.03335989	0.12058639	0.0206196376	0.0134317273	0.04561745230000001	-0.0045569264	-0.0190838708	0.0061355540000000005	0.0310357937	0.010836513400000001	-0.0190044719	0.0023363039	0.0472536278	0.0034064998999999998	0.033230933399999996	0.033227895800000004	0.0332228335	0.0332157466	0.0332066356	0.033195501	0.0331823437	0.0331671642	0.0331499637	0.033130743	0.0331095034	0.0330862463	0.0330609729	0.0330336849	0.0330043839	0.0329730716	0.0329397501	0.0329044213	0.0328670874	-0.011662	-0.0424756	-0.0266986	0.000174399	0.000785426	-0.0007884069999999998
0.10781390769725196	-0.6404599594066099	1.20222306	22.86201477	0.92967087	0.0916699	0.0296427204	-0.035469881	0.0311740366	-0.0019263408	-0.009100235	-0.007908236899999999	0.0288955668	0.0062415646	0.025514466800000003	-0.0109909349	0.0365739263	-0.0070886408	0.033230433399999995	0.033225895899999996	0.0332183338	0.0332077478	0.033194139	0.0331775085	0.033157857799999996	0.0331351888	0.0331095034	0.0330808042	0.0330490935	0.0330143744	0.03297665	0.032935923799999996	0.0328921993	0.0328454807	0.032795772200000003	0.0327430783	0.0326874037	-0.0116808	-0.010608200000000002	-0.0166905	-0.00069727	0.000661583	-0.0007884069999999998
0.2441889740841892	-0.2917439665075248	1.45039153	27.58129883	0.99650228	0.15971351	-0.021646217000000002	-0.0366221857	0.0242324673	0.0211727043	-0.0176105693	0.014535084399999999	0.0114723225	-0.0365816717	0.021286699300000003	0.0194643561	0.008344956899999999	0.0015364209	0.0332298334	0.0332234959	0.0332129344	0.0331981502	0.0331791452	0.0331559217	0.0331284827	0.033096831800000004	0.0330609729	0.0330209106	0.03297665	0.032928196800000004	0.032875557	0.0328187373	0.0327577451	0.0326925881	0.0326232745	0.0325498131	0.032472213300000004	-0.00643229	-0.0169947	-0.0668454	0.0007325959999999999	0.000499036	-0.000422348
-0.0006966343869567737	-0.43055625310246826	1.21134353	23.0354538	0.9297933	0.16972946	-0.0263170329	0.0086148107	0.0435970471	0.0324462112	-0.014919922	-0.040020886299999996	-0.002098379	-0.017563008999999997	-0.0208858982	0.037752927900000004	0.0198898302	-0.0239156477	0.0332291334	0.033220696099999995	0.0332066356	0.0331869542	0.0331616552	0.033130743	0.033094222799999996	0.033052100699999996	0.0330043839	0.0329510804	0.0328921993	0.032827750600000004	0.0327577451	0.0326821948	0.0326011123	0.0325145114	0.0324224069	0.032324814199999996	0.0322217499	-0.0168411	-0.0630672	-0.0940362	-9.8318e-05	0.00102321	-0.0007884069999999998
-0.2732334787660136	-0.5556782576291728	1.26201916	23.99912453	0.94402099	0.13898655	0.0254420536	0.021865487599999997	0.041400236	0.0042507683	0.0037360022999999997	0.0184774867	0.0093489988	0.0351650753	-0.021775412200000004	0.0136033878	0.0193111308	-0.0025907267	0.0332283333	0.033217496400000004	0.0331994373	0.0331741602	0.0331416705	0.0331019752	0.033055083	0.033001004	0.0329397501	0.0328713345	0.032795772200000003	0.0327130795	0.0326232745	0.032526376600000004	0.0324224069	0.032311387999999996	0.0321933442	0.0320683009	0.0319362855	-0.0116755	-0.0212553	-0.021009	-0.000214049	0.000759304	-0.0007884069999999998
-0.2819901239164504	-0.2935875958062508	1.34790862	25.63243866	0.91073215	0.0197193	0.0156816676	-0.047397742699999995	0.0198321877	-0.0081786775	0.0164152407	-0.0027007440999999997	0.0032627259999999996	0.0015808185999999999	0.0413157448	-0.012846853200000001	0.012261461999999999	-0.0161301925	0.0332274333	0.0332138968	0.03319134	0.033159769	0.033119192400000004	0.0330696213	0.0330110691	0.0329435517	0.0328670874	0.032781697	0.0326874037	0.0325842331	0.032472213300000004	0.032351374599999996	0.0322217499	0.0320833743	0.0319362855	0.0317805233	0.0316161302	-0.0116897	-0.0212596	-0.0182076	-0.000136329	0.000499036	-0.0007884069999999998
