WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	NonSteadyStateOutlier00	NonSteadyStateOutlier01	X	Y	Z	RotX	RotY	RotZ
-0.853224106834453	-0.443754518015135	1.22143936	23.35708237	0.98808652	0.211118395	-0.0319248748	-0.0137769772	0.0023340975	-0.08814983300000001	-0.0687563022	0.0006149604	-0.022336482799999998	-0.0711644312	0.0533096068	0.0983242168	0.0372317833	0.006078783199999999	0.06347170190000001	0.0631945588	0.0627335496	0.06209001559999999	0.0	0.0	0.0112415	0.0319136	0.0598517	0.00285281	-3.50684e-05	-0.000410727
-0.8598116215267203	-0.5199315954248158	1.08949745	20.83401299	0.95552611	0.0995601266	-0.025904053399999998	0.032323151	0.0012000507	-0.050954689000000004	0.000901412	-0.047668682999999996	-0.00146633	-0.0492959952	0.0181202441	0.0685859792	0.0756953165	-0.0041353073	0.0634486712	0.0631025866	0.0625271767	0.061724532400000004	0.0	0.0	0.00912611	0.0426784	0.0767529	0.00341021	9.51332e-07	0.000391428
-0.6069676195065623	0.04737026530700228	1.14594173	21.91337395	1.00637543	0.2231531016	0.00016136930000000001	0.030534117700000002	-0.039052245299999996	-0.0845695026	0.0968903483	0.0070806705000000005	-0.0206507956	-0.039264544900000004	-0.0750573891	0.0293356871	0.11558706210000001	0.0457117796	0.0634230848	0.0630004475	0.0622981371	0.061319271200000004	0.0	0.0	0.0160725	0.158874	0.0769683	0.00146302	-1.53589e-05	0.000423842
-1.0525168612686249	0.28512348951685706	1.22194588	23.36676788	0.96494216	0.17526412	-0.0037453335999999998	0.033272903300000004	-0.0791675978	-0.0435190378	0.014856888	0.08517971199999999	-0.0649008199	-0.0845343758	0.032757592099999996	-0.023619328300000002	0.10838169800000001	0.0748029591	0.0633949437	0.0628881579	0.062046513899999996	0.060874492999999995	0.0	0.0	0.0119033	0.0183959	0.0770334	0.00135218	3.87829e-05	-2.22106e-05
-0.2561485841935179	0.7795877057016958	1.2607491	24.10878754	0.95738244	0.128066775	0.0296923675	-0.010365632900000001	-0.0581769396	-0.0320515551	0.0553572792	0.0678360041	-0.020303319	0.0178390735	-0.0610535586	0.0099730672	0.0418769101	0.0277469211	0.0633642491	0.062765736	0.0617723983	0.0603904845	0.0	0.0	0.016702	0.094772	0.0736965	0.00177791	-0.00012894	0.000255438
0.06394510248550156	0.9694437016056942	1.24094725	23.73012352	0.98923326	0.20796833	0.034263794199999996	-0.0161254219	-0.0323966753	-0.0173063883	-0.0519926983	-0.0095531266	-0.031696032	0.0634789751	0.047211911100000004	0.0422029835	-0.0044565827	-0.030465170099999998	0.0633310021	0.0626332013	0.0614758896	0.0598675577	0.0	0.0	0.0159656	-0.00563333	0.0568202	0.00340751	-0.000127938	0.000423842
0.2763220586058709	0.9887024979615372	1.17672539	22.50203705	0.94486934	0.21423867	0.0562498595	-0.0247709673	-0.0008552058999999999	0.0196169856	0.0426922047	0.0146090082	-0.0068400824	0.0760556201	-0.0752486015	-0.0012722653	-0.0007132759	-0.03644544	0.0632952042	0.062490575300000004	0.0611570954	0.0593060495	0.0	0.0	0.0191415	0.112809	0.0820344	0.00275232	-5.35632e-05	-0.000194718
0.2551638952088988	0.8550859190483326	1.11188662	21.26215172	0.90286118	0.07290975999999999	0.06949731940000001	-0.04889523230000001	-0.0208778058	-0.0061606488	0.039176967	0.0409398025	-0.036433424	0.09196730130000001	-0.057460200700000005	0.0029809322999999996	-0.020628791599999998	0.0018585884	0.0632568568	0.062337881	0.0608161312	0.058706321799999996	0.0	0.0	0.014879	0.124817	0.0712796	0.00257975	0.000107263	0.000389575
0.08173966153578516	0.5002229162902678	1.32476652	25.33296585	0.98616856	0.16239595	0.0530448979	-0.0617514949	0.022769232900000002	0.0014606227	-0.0400977077	0.0614964592	-0.036167143799999996	0.056176592000000004	0.0077761002	0.0360828366	-0.0314886038	-0.0345922625	0.06321596139999999	0.0621751429	0.06045312059999999	0.0580687612	0.0	0.0	0.0250158	0.0249839	0.0769591	0.00203993	0.000334248	0.000221449
-0.08527153278916783	0.2851978385521501	1.23888075	23.69060707	0.96284986	0.13862025	0.025091753900000003	-0.0499346734	0.0186182663	0.010463230799999999	0.1004414057	0.05714911809999999	-0.0049634474	0.013143208500000001	-0.09206692179999999	0.0416458372	-0.0290465605	-0.0028958116999999997	0.0631725197	0.0620023873	0.060068195199999994	0.0573937783	0.0	0.0	0.020642	0.126189	0.10077100000000001	0.00189228	0.000334248	0.000258388
-0.12019086440729138	0.5580763584121802	1.01124001	19.33752823	0.85040045	0.05994615	0.0287820995	-0.0473741154	0.0499220397	-0.0266859077	0.0791604252	0.0193030636	-0.015699963100000002	0.004607952199999999	-0.0958705225	0.0410741749	0.00034176629999999996	-0.042630302099999996	0.0631265334	0.0618196421	0.0596614945	0.0566818084	0.0	0.0	0.0256328	0.115921	0.126016	0.00192217	0.000128711	0.000104968
-0.10114017826554887	0.44390585894170576	1.19920063	22.93181992	0.98678792	0.19932157	0.0247420318	-0.0057570149	0.0484132054	-0.0682434288	-0.0267574923	0.0142763286	-0.015809560900000002	0.031546350699999996	0.023069127400000004	0.1003785002	0.0021488062	-0.0256404189	0.0630780044	0.0616269366	0.059233166	0.055933310099999994	0.0	0.0	0.0236344	0.00488653	0.0995445	0.00276091	0.000334248	0.000257035
-0.15725952461836085	0.2337931248851415	1.07751441	20.60486603	0.93003321	0.17693767999999999	0.0103909352	0.03109367	0.0570707872	-0.038890536499999996	0.0041005623	-0.0014338698	0.023597453900000002	0.033050258799999996	-0.0151230202	0.0705591537	0.0324260152	-0.024748827799999998	0.0630269346	0.0614243018	0.058783365	0.0551487658	0.0	0.0	0.0220399	0.068069	0.118486	0.0039263	-2.81012e-05	0.00059368
-0.4032788054539827	0.10166666289258663	1.11361337	21.29517174	0.93063593	0.08760193999999998	0.014229673899999998	0.0521990562	0.0385731477	-0.0707344042	-0.0007500425999999999	0.0719505704	-0.0138142576	0.009267859	0.0287388012	0.0405470131	0.0806141276	0.0530037421	0.0629733261	0.06121177059999999	0.058312254400000006	0.0543286812	0.0	0.0	0.0199671	0.0348095	0.118624	0.00299465	8.288159999999998e-05	0.00059368
-0.5687408216119819	-0.20859045692132416	1.12661707	21.54383469	0.91895485	0.13281107	0.0164100451	0.023117952	0.006618963100000001	-0.0726984595	0.0395046327	0.0316370002	-0.0449555092	-0.020302026	-0.0166417243	0.0173178076	0.081078935	0.039445816	0.062917181	0.060989377000000004	0.057820005199999996	0.0534735848	0.0	0.0	0.0220563	0.0641231	0.118751	0.00158894	0.000584504	0.000475387
-0.3823021323666855	-0.06212995921519315	1.54159462	29.47928047	1.0133028	0.16486355	0.0188279671	0.0703087007	0.0011326363000000001	-0.0756863774	0.0289024031	0.048645042699999995	0.0067764154	0.019573681399999997	0.0059793499	0.0280752351	0.09050528449999999	0.031848697599999996	0.0628585016	0.060757157	0.057306795599999995	0.0525840275	0.0	0.0	0.0298446	0.0604888	0.129502	0.00407419	0.000334248	0.00059368
-0.39124132742929146	-0.3498317617432261	1.25018036	23.90668488	0.97407812	0.13861925000000003	0.0007009058999999999	0.0640662841	-0.0158315564	-0.032535122	0.0781959721	0.012453926	0.0206889782	0.0042476956	-0.0518581584	0.0078529824	0.0694273547	0.0320698244	0.0627972903	0.0605151479	0.056772811900000004	0.0516605827	0.0	0.0	0.0260313	0.131807	0.152376	0.00331495	0.000387283	0.00059368
-0.3993501071681783	-0.4547402565862699	1.02497625	19.60019875	0.89981616	0.1049998	-0.006742411899999999	0.0544505765	-0.0583929339	-0.068077375	-0.0030897154	-0.0114236083	0.013484196499999998	0.0221705636	0.015948651799999998	0.0109321706	0.0655323978	0.0581118474	0.0627335496	0.060263388700000003	0.0562182475	0.0507038455	0.0	0.0	0.0239786	0.0700887	0.134092	0.00354908	0.000334248	0.000421949
-0.3884500521026978	-0.5206656728800347	1.0882479	20.81011772	0.94364125	0.11507144999999998	-0.0334728262	0.022797563	-0.0632831755	0.0213952576	-0.0064372318	-0.0354469187	0.0351517902	-0.0029477725	0.0144917933	-0.0218274731	0.0095796865	0.026268413799999998	0.06266728190000001	0.06000192	0.0556433035	0.0497144325	0.0	0.0	0.0289301	0.0483258	0.140509	0.00501615	0.000334248	0.00059368
-0.4590702643594929	-0.32507798354718	1.16132963	22.20762825	0.97590935	0.11753039999999998	-0.025506425699999998	-0.0365460297	-0.0738050163	-0.0493022648	-0.024219800099999998	0.0777297418	-0.0043828701	-0.0137567269	0.0019804777	0.006136142	-0.030054994300000002	0.084833595	0.06259849	0.059730784	0.0550481883	0.0486929812	0.0	0.0	0.0268574	0.08535189999999998	0.116413	0.00405903	0.000204656	0.00059368
-0.3172576759122377	-0.14360322481923493	1.22001588	23.32986259	1.02108777	0.08378544999999998	-0.0482153497	-0.038433133	-0.012005576100000002	0.0371959124	-0.0028966891999999997	-0.0302092256	0.020280882099999998	-0.0437026867	0.0038810028999999996	-0.0092213153	-0.0359048712	-0.017812900700000002	0.0625271767	0.0594500242	0.0544331176	0.04764015	0.0	0.0	0.0232995	0.0609714	0.134003	0.00456381	0.000465017	0.00059368
-0.354549622741036	-0.1348793083427644	1.12971818	21.60313606	0.98273462	0.20010239999999999	-0.0381160662	-0.0320075288	0.0127572676	0.0218187375	0.050908733899999996	0.022407589900000004	0.0026817851	-0.0555773473	-0.0677382094	-0.039910676	-0.0014898331	0.0164727997	0.062453344699999996	0.059159685999999996	0.053798314400000005	0.046556617300000006	0.0	0.0	0.0252451	0.154941	0.151228	0.0030286	0.00066905	0.000593681
-0.08720475481615593	0.17259937237181797	0.96756977	18.5024395	0.90811437	0.15657434999999997	-0.025843751800000002	-0.0469036239	0.031702463199999996	-0.014946763799999999	-0.0312359467	-0.008207644200000001	0.0035945442	-0.02390332	0.0015727934	0.035147197799999995	-0.028302250299999998	-0.0312188966	0.0623769972	0.058859816100000004	0.0531440089	0.045443081399999995	0.0	0.0	0.0251746	0.0408437	0.13497300000000004	0.0032151	0.000413747	0.000512453
-0.13451751176934207	0.0920801436087102	1.0525527	20.12753296	0.92073494	0.11145581999999998	-0.024051318	-0.0159018411	0.0306710469	-0.0218122683	0.0214869971	-0.0089615193	0.0028334889	-0.025192584700000003	-0.0305637031	0.0290353782	0.0095320997	-0.026274385499999997	0.0622981371	0.0585504629	0.052470438099999996	0.0443002599	0.0	0.0	0.0335486	0.104125	0.137348	0.00299747	-7.56514e-05	0.000470971
-0.013207110053592321	0.1608121090584682	1.09377825	20.91587257	0.94068915	0.11436195	-0.030663408399999998	0.0052869628	0.0456941265	-0.037829002	-0.07277952730000001	0.0261968352	0.030212635499999998	-0.0020588558	0.052560811	0.059623680400000004	-0.0079992564	0.0009287245	0.0622167676	0.058231676100000004	0.051777846399999994	0.0431288894	0.0	0.0	0.0322766	0.0547795	0.137206	0.0041117	-7.56514e-05	0.000313152
0.0070368619736564395	0.06508569536492836	0.98843336	18.90140533	0.87925833	0.05795885	-0.0327678247	0.026171203100000002	0.0510277362	-0.0616533805	0.008553333	0.0238617257	0.0312577193	0.0098360086	-0.0037112133	0.061462576	0.0338515956	0.0085359553	0.062132892099999996	0.057903507199999996	0.051066484800000006	0.0419297246	0.0	0.0	0.0340579	0.0920254	0.137236	0.0037801	-7.56514e-05	0.000359585
-0.13264738774996926	-0.24063241459526696	0.95245039	18.21331787	0.84554029	0.01617220000000001	-0.0281428116	0.0176675649	0.0569823112	-0.061640155499999995	0.028768105800000002	0.0006398221	0.021682566299999997	-0.0092256311	-0.025821274300000002	0.050161501	0.027142947400000002	0.0162680523	0.062046513899999996	0.057566009	0.050336611100000005	0.040703538399999996	0.0	0.0	0.0318305	0.0935227	0.137288	0.00353219	-7.56514e-05	0.000359585
0.14914949811913314	-0.1004512738780059	1.09749532	20.98695183	0.9455986	0.19483612	-0.021991902	0.024744479500000003	0.054133966	-0.0839262914	0.1025974176	0.0445622603	0.0233881825	0.0145255131	-0.1162373856	0.028847063	0.057590681	0.05632846230000001	0.061957636399999995	0.0572192359	0.049588489900000005	0.039451121	0.0	0.0	0.0335463	0.169805	0.172072	0.00248217	0.000515409	0.000359585
-0.026312393323031646	-0.11141803487040793	1.38437867	26.47290421	1.12838268	0.297493017	-0.022336858900000003	0.0466804809	0.021503645800000002	-0.0818512457	-0.0147093148	0.004324108	0.0012908947	0.029113265	0.0634137964	0.0642517051	0.0357184609	0.0314402771	0.0618662633	0.0568632437	0.048822392400000005	0.0381732796	0.0	0.0	0.0250895	0.000973783	0.142386	0.0036606	0.0010097	0.000497244
-0.3745355634934702	-0.34534769708354984	1.10540009	21.13811111	0.94126701	0.08439521699999998	-0.0422210203	0.0490490279	-0.0274975508	-0.059563555899999995	0.021363579599999998	-0.033852851600000004	0.0126186897	-0.0062937997	0.0048139222	0.0463022127	0.0628714841	0.0537230841	0.0617723983	0.0564980899	0.048038596399999994	0.0368708375	0.0	0.0	0.0260885	0.0513929	0.144031	0.00345192	0.000682004	0.00058751
-0.20531229108416926	-0.23546425940343815	0.99815446	19.08729744	0.89381123	0.04953295000000001	-0.0130096926	0.057222098	-0.0547160414	-0.0482245424	-0.0009523225	-0.0444147064	-0.0011901832	0.0327464819	0.0198591883	-0.0040081696	0.0584727955	0.0460614839	0.061676045	0.0561238332	0.047237386	0.0355446342	0.0	0.0	0.0238763	0.0602344	0.147285	0.00292546	0.000860049	0.00058751
-0.4862090155152535	-0.09214947468222467	1.12002897	21.41785431	0.93864101	0.09356115	0.0056521906999999995	0.025574882200000003	-0.08276220620000001	-0.0326005792	0.0937864607	0.0040103809	-0.0169076319	0.0006421125	-0.0692324834	-0.0316781291	0.0683043809	0.088635774	0.0615772075	0.055740534	0.046419051600000004	0.034195524399999996	0.0	0.0	0.023144	0.100914	0.168186	0.00257625	0.000584294	0.00058751
-0.5697599806694809	-0.22594762471887744	1.24320018	23.77320671	0.97265196	0.20028885	0.0091928289	0.027637706800000002	-0.0842977743	-0.0119781892	-0.08960224630000001	-0.0280195021	-0.035572369900000005	-0.0089461492	0.09481944880000001	-0.036796777999999995	0.0154127128	0.018096001100000002	0.0614758896	0.055348254000000006	0.045583889800000006	0.0328243774	0.0	0.0	0.0179942	-0.016642	0.15892	0.00329038	0.00094412	0.000295125
-0.14442685284257434	-0.3077802268707821	1.30962765	25.04347038	0.97141439	0.12387440000000002	-0.016930178799999997	-0.0031089033	-0.0652441097	0.0138910451	0.024095513500000002	-0.0498939253	0.0200449031	0.0170473388	-0.0418216925	-0.0036035616999999997	0.012969963999999999	0.012945932700000001	0.0613720955	0.0549470563	0.0447322035	0.0314320769	0.0	0.0	0.0286107	0.0778769	0.154762	0.00355778	0.00094412	0.000319345
-0.29962381907527896	-0.04808505783772987	1.20243311	22.99363518	1.02172446	0.10098679999999999	-0.0014824132	-0.031065780499999997	-0.061142277300000006	-0.028250211600000002	0.0216247906	0.030434538100000002	-0.0249807927	0.0015678295000000001	-0.0240093314	-0.0061927741	-0.0190173794	0.0534002836	0.0612658293	0.0545370058	0.0438643014	0.0300195201	0.0	0.0	0.0242749	0.0589481	0.161471	0.00244276	0.00094412	0.000624589
-0.3621073568158087	-0.19420027402340634	1.09787369	20.99418831	0.96270019	0.08819924999999999	-0.0299344155	-0.0564488159	-0.0195393646	0.043925453600000004	0.0574933945	-0.0082364269	0.0077916801	-0.0424365934	-0.0787112346	-0.0511916892	-0.0391385022	0.029463801499999998	0.0611570954	0.0541181683	0.04298049809999999	0.0285876174	0.0	0.0	0.031687	0.08588669999999998	0.196134	0.00216665	0.00083652	0.00062459
-0.3954356405868181	-0.031698490662666716	0.97690952	18.68103981	0.91746211	0.09500155	-0.0287921503	-0.0615921232	0.0101552003	0.0487565479	0.0628988062	0.030078554	-0.0052774861	-0.07073407400000001	-0.0610403319	-0.0537566032	-0.0357090346	0.010253367900000001	0.061045898099999996	0.053690611500000006	0.042081113899999995	0.027137291600000002	0.0	0.0	0.0352977	0.126445	0.20719	0.00285458	0.00094412	0.000624589
-0.34030724668479084	-0.02418334973625069	1.34785795	25.77453423	1.09625125	0.2781263500000001	-0.051867496299999996	-0.0356683505	0.0142429477	0.0031372729	-0.0597803873	0.0029229246999999997	-0.0073665502	-0.0763912637	0.0622840947	0.0357975017	-0.030285175499999997	-0.014958930300000001	0.060932241799999995	0.0532544041	0.041166475	0.025669477200000002	0.0	0.0	0.0304118	-0.00887035	0.145217	0.00416982	0.00084867	0.000516237
-0.08564889185643647	0.2723493011275604	1.50172186	28.71681023	1.21707416	0.2721495	-0.0410992108	0.023797722099999998	0.0624361587	0.0337650392	-0.0095263818	-0.12393150119999999	0.0331006228	-0.0478325042	-0.0025729657	-0.023196127	0.025202084700000002	-0.1229047798	0.0608161312	0.052809616600000005	0.0402369129	0.024185120299999998	0.0	0.0	0.0324368	0.10949	0.220603	0.00362263	0.00121519	0.00113009
0.01652008773418262	0.5953073893571589	1.4282552	27.31193733	1.16422832	0.1797981	-0.0168017522	0.1046641742	0.050055471500000004	0.036550274199999996	-0.0420406519	-0.0521749638	0.0154058941	-0.0227530229	0.0891656725	-0.063917568	0.0625151781	-0.0651941919	0.0606975709	0.0523563204	0.0392927645	0.022685177400000003	0.0	0.0	0.031708	0.023583	0.233002	0.00458447	0.00094412	0.000747734
-0.017959612241717937	0.3565911690689205	1.27184248	24.32092094	1.09522617	0.08040004999999997	-0.022159328	0.0833838489	0.0178687201	0.0472815783	-0.0776355649	-0.0191323392	0.0282373319	0.005260943299999999	0.0850807574	-0.06376329480000001	0.026629585	-0.0102362694	0.0605765657	0.0518945887	0.0383343721	0.021170615099999998	0.0	0.0	0.0275696	0.0501005	0.225633	0.00537266	0.00094412	0.000688421
0.1034763985149107	0.5395600677117197	1.20047069	22.95610809	0.9830144	0.1978846	-0.0086111655	0.0828902585	0.0218891566	0.07781391879999999	0.0680388985	-0.01790062	0.060087557	0.0028139934000000004	-0.044894173200000005	-0.1012354575	0.0447164263	-0.015032166699999999	0.06045312059999999	0.0514244959	0.0373620832	0.0196424096	0.0	0.0	0.0382286	0.167719	0.249622	0.00452413	0.00094412	0.000624589
-0.09022671692839868	0.6146620416128191	1.30351138	24.92651367	0.98454165	0.21845615000000002	0.0196054517	0.034274071600000004	-0.0329715171	0.0557976064	-0.0602698724	0.0048414591	-0.0069910499	0.0156499534	0.0858222901	-0.0656288767	-0.0170623707	0.025132219700000003	0.0603272404	0.0509461176	0.0363762502	0.0181015456	0.0	0.0	0.0339576	0.0271861	0.206897	0.00431422	0.000705906	0.000454168
0.03370751807910122	0.3073229333362973	1.34943676	25.80472565	1.00149381	0.218854	-0.00033023449999999995	0.0380458969	-0.0177950371	0.1257072981	-0.0688551546	-0.0274378206	0.0434188005	0.0280285667	0.0669604008	-0.0931690444	-0.0506834875	-0.0353224262	0.06019893019999999	0.0504595311	0.035377230499999995	0.0165490161	0.0	0.0	0.0370805	0.0984121	0.239991	0.00625135	0.000527457	0.000341525
0.12360868137519547	0.5019362535576202	1.26875353	24.26185226	0.99783027	0.13993395	0.0268849156	-0.019318918600000002	0.0108926808	0.0722104738	-0.0025903159	-0.034435645699999996	0.0177509543	0.0532866454	-0.007591123199999999	-0.0527229693	-0.0651650625	-0.0259896514	0.060068195199999994	0.0499648146	0.0343653862	0.014985821699999999	0.0	0.0	0.0374476	0.133618	0.20674	0.00491867	0.000530552	0.000427949
-0.06355578567918829	0.30968695316547223	1.09192181	20.88037109	0.91681135	0.19266115	0.013787368999999999	0.003987885	0.00044155519999999996	0.0979270143	-0.0957944877	-0.0185722707	0.022445569	0.0333501131	0.102937864	-0.0442049148	-0.09363073960000001	-0.0392833654	0.059935040599999996	0.0494620479	0.0333410842	0.0134129697	0.0	0.0	0.0383327	0.010933	0.215628	0.00589178	0.000310374	0.000438722
-0.10920073370471056	0.1955322774718894	1.42873502	27.32111359	1.08958328	0.34123214999999996	0.0150300077	-0.0389413746	0.0248743258	0.0780866724	0.0877859053	0.019611988	0.0322286778	0.0142915473	-0.1030357983	-0.0662635644	-0.0605089044	-0.0051597605999999996	0.059799471900000005	0.048951312000000004	0.0323046957	0.011831473899999998	0.0	0.0	0.0409571	0.223987	0.23133	0.0040304	0.000268418	0.000145023
0.018048184317553676	0.11246354341135813	1.28612804	24.59409714	1.01916921	0.17010045	0.0087914997	-0.0538659503	0.0153496499	0.030200406200000002	-0.006735121899999999	-0.036232405499999995	0.00522911	0.0287434581	-0.0108426725	-0.0029003601000000003	-0.0941097987	-0.0134548887	0.0596614945	0.0484326891	0.0312565965	0.0102423532	0.0	0.0	0.0367831	0.105631	0.207172	0.00419231	0.000530552	0.000100818
-0.3817584318416819	-0.13020379323078368	1.2139802	23.21444511	0.96422201	0.09964665000000003	-0.028998663900000003	-0.0476821287	0.015253763500000002	0.0486890621	-0.018635403300000002	-0.0176936687	-0.0100484567	-0.0477880321	0.019840513400000002	5.7828199999999996e-05	-0.0670033417	-0.0167759949	0.0595211139	0.0479062629	0.0301971665	0.008646632	0.0	0.0	0.0348621	0.0269673	0.207223	0.00415647	0.000530552	0.000445197
-0.5560130808386851	-0.031072208898200507	1.11705875	21.36105537	0.93019199	0.090496	-0.0215445447	-0.005763764	0.0344228374	0.0052078915	-0.019375321299999998	0.0162935482	-0.0057369191000000005	-0.0839375514	0.0125856773	-0.0132100421	-0.0033873934000000004	-0.0367716468	0.0593783358	0.0473721181	0.029126789700000003	0.0070453385	0.0	0.0	0.031944	0.0896464	0.218555	0.00400724	0.000530552	0.000323091
-0.3980806655200552	0.055024875378246296	0.99014884	18.93420982	0.8903259	0.08580678500000001	-0.0096255823	0.025540869900000002	0.06471058980000001	-0.0099348131	-0.039639321899999996	-0.044762726600000004	0.0104092211	-0.0371693346	0.00712393	0.00132451	0.0177513495	-0.0634425666	0.059233166	0.046830340899999996	0.028045854199999998	0.0054395046	0.0	0.0	0.0288417	0.08011949999999998	0.207212	0.00437638	0.0011615	8.64873e-05
-0.16497821770749602	0.34386609841262905	0.97349632	18.61577034	0.88767338	0.087092165	0.0180785607	0.0244235919	0.077394221	0.0017222573000000001	0.0391704846	-0.0260374746	0.008816397	-0.0186068215	-0.0486785446	-0.0011385047	0.053748109100000004	-0.0365946376	0.0590856103	0.0462810184	0.0269547519	0.0038301653000000005	0.0	0.0	0.0338975	0.11744	0.213352	0.00392785	0.00110358	-0.00017858
-0.4825946516613227	0.250091909534089	1.05033588	20.08514214	0.92244536	0.15943489499999997	0.0354608708	0.0838988679	0.0499390588	-0.0162202545	-0.046786653899999996	-0.0237160637	-0.0107126127	-0.038704857	0.0508480694	-0.0229203	0.100842895	-0.06492964030000001	0.0589356746	0.0457242392	0.0258538782	0.0022183576	0.0	0.0	0.0335108	0.0279151	0.21599	0.00451662	0.000601931	6.87069e-05
-0.3535174242705813	0.4094900872409801	1.13487804	21.70180702	0.96412432	0.15125077499999998	0.0331503882	0.0713228067	0.030566164500000003	-0.0061788858	0.055557272000000005	-0.0418065964	0.0244752147	-0.0180569748	-0.0342126454	-0.024193658700000002	0.0946331373	-0.019855820700000002	0.058783365	0.04516009309999999	0.0247436322	0.0006051204	0.0	0.0	0.0418842	0.133041	0.232501	0.00427395	0.000768277	5.29134e-05
