WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	X	Y	Z	RotX	RotY	RotZ
3449.26171875	1213.570068359375	n/a	n/a	n/a	n/a	-0.0011356442	-0.0235369349	-0.0050652294	-0.0278265133	0.0665756451	-0.0373409508	-0.0003523006	0.0223743008	-0.0201030853	0.0194740354	-0.048384125099999994	0.034691845	0.052522449900000004	0.05252208	0.0525214637	0.0525206007	0.0525194913	0.052518135300000005	0.05251653269999999	0.0525146837	0.05251258809999999	0.052510246	0.052507657400000005	0.052504822400000005	0.0525017408	0.052498412800000005	0.0524948384	0.052491017599999995	0.0524869503	0.0524826367	0.0524780767	0.0524732703	0.0174089	-0.0313155	-0.00672893	-0.00187476	-0.0010493	0.000521382
2546.107177734375	716.1953125	0.79400462	20.83068275	0.80932534	0.08283663	-0.0012316778	-0.009737512700000001	-0.053163681100000006	-0.0317669499	0.030598490899999997	-0.0007782208999999999	0.00047915690000000004	0.0317425294	-0.0219222116	0.0084184882	-0.0051983424	-0.0087396711	0.0525214637	0.052518135300000005	0.05251258809999999	0.052504822400000005	0.0524948384	0.0524826367	0.05246821769999999	0.052451582000000004	0.0524327303	0.0524116635	0.0523883824	0.052362887999999996	0.0523351814	0.0523052637	0.0522731362	0.0522388004	0.0522022575	0.0521635092	0.0521225571	0.0520794029	0.017877899999999995	-0.0267676	0.0324869	-0.00202926	-0.000677897	0.000275207
2488.98388671875	470.2894287109375	0.79407638	20.83256531	0.73143303	0.07130428	-0.0057762989	-0.035477397599999995	-0.0545080716	-0.0534054072	0.0095909432	0.0157178126	-0.0046266819	0.0273008701	-0.0286259583	0.0183309849	-0.020745253999999998	-0.0299323354	0.0525194913	0.052510246	0.0524948384	0.0524732703	0.052445544299999994	0.0524116635	0.052371632	0.052325454400000006	0.0522731362	0.052214683600000006	0.0521501033	0.0520794029	0.0520025909	0.051919676	0.051830668200000006	0.0517355778	0.051634415999999995	0.0515271947	0.051413926500000005	0.0512946246	0.019123	-0.00526147	0.0181382	-0.00202926	-0.00111816	0.000519031
3568.454345703125	1173.758544921875	0.96486104	25.31309509	0.87002331	0.11954612000000002	0.0002892201	-0.0254654562	-0.0317560509	-0.0069323201	0.046290217	-0.033615379199999997	0.0045417049	0.027734893599999998	0.003818658	-0.0189258895	-0.0157363201	-0.001996893	0.05251653269999999	0.052498412800000005	0.05246821769999999	0.0524259541	0.052371632	0.0523052637	0.052226864500000005	0.0521364526	0.0520340485	0.051919676	0.051793361399999994	0.0516551336	0.0515050244	0.0513430685	0.051169303	0.050983768	0.050786505999999995	0.0505775625	0.0503569855	0.0501248258	0.0137133	0.0102637	-0.01136	-0.00129933	-0.00125146	0.0
3828.643310546875	1695.8525390625	1.10421753	28.96910858	0.92808467	0.0595765	-0.0066345957999999995	-0.045169948499999994	-0.0066306362	-0.016681086499999997	0.0291586487	-0.016375793700000002	-0.0030893390000000004	0.004910755	-0.0008799417999999999	-0.0240819678	-0.0399935989	0.0275494676	0.05251258809999999	0.0524826367	0.0524327303	0.052362887999999996	0.0522731362	0.0521635092	0.0520340485	0.05188480349999999	0.0517158308	0.0515271947	0.051318967	0.0510912267	0.0508440606	0.0505775625	0.0502918338	0.04998698309999999	0.04966312639999999	0.0493203868	0.0489588946	0.048578787199999994	0.0215065	0.0124743	-0.0204508	-0.00137145	-0.000651579	0.000137637
3738.051513671875	1077.5091552734377	1.21583366	31.89735222	0.94865716	0.08223463999999998	0.0085946027	-0.009402813000000001	-0.0433386079	-0.0334200806	0.0233101703	0.0197664382	0.0146528035	0.0296528091	0.0152651403	-0.0321800614	0.0218944736	0.0183967232	0.052507657400000005	0.0524629187	0.0523883824	0.0522840908	0.0521501033	0.0519864958	0.051793361399999994	0.051570809599999996	0.051318967	0.051037976500000005	0.0507279978	0.050389206900000004	0.0500217962	0.0496259744	0.0492019664	0.0487500129	0.0482703707	0.0477633121	0.0472291253	0.0466681135	0.016337899999999995	-0.00693434	0.0108101	-0.00156909	-0.000844232	0.0
3111.45947265625	770.5407104492188	1.5198946	39.87438202	1.18195605	0.18162693	0.0348652438	0.0091294558	-0.0294629775	0.09339692710000001	0.07125641	0.11467337289999999	0.0279026222	0.08024837309999999	0.0224757208	-0.040256676400000004	0.0973480634	0.0235861892	0.0525017408	0.0524392604	0.0523351814	0.052189586399999995	0.0520025909	0.0517743432	0.0515050244	0.051194848200000004	0.0508440606	0.050452939800000006	0.0500217962	0.0495509717	0.0490408399	0.0484918053	0.0479043036	0.0472788008	0.0466157931	0.045915806399999995	0.045179396100000005	0.044407146200000004	0.00583996	-0.070086	0.0548254	-0.00170193	-3.31724e-05	-0.000335341
3537.711181640625	1034.884765625	1.75310779	45.99272156	1.49860966	0.25203943	0.0235279546	0.0359235491	-0.0185115281	-0.0523343375	-0.0525044463	-0.0521356418	0.015318815	-0.042622033	0.0212889956	0.0541477869	-0.0197256541	-0.0713869197	0.0524948384	0.0524116635	0.0522731362	0.0520794029	0.051830668200000006	0.0515271947	0.051169303	0.050757370999999996	0.0502918338	0.049773183	0.0492019664	0.048578787199999994	0.0479043036	0.047179228	0.046404325999999996	0.045580416	0.0447083683	0.0437891037	0.042823593099999994	0.0418128563	-0.0106005	-0.0623641	0.0174832	-0.000208706	0.00194896	0.0
2227.400390625	-83.8961181640625	1.25799787	33.00352859	1.04012108	0.14779883	0.0079136718	0.0717173797	0.0069712929	0.0279559684	-0.044194173899999994	-0.028859941200000003	0.0005664411	0.0056651882	0.0012799472	0.041394724199999997	0.0460954996	-0.0438644829	0.0524869503	0.0523801301	0.0522022575	0.0519535737	0.051634415999999995	0.0512452175	0.050786505999999995	0.0502589037	0.04966312639999999	0.0489999822	0.0482703707	0.0474752815	0.0466157931	0.0456930715	0.0447083683	0.0436630192	0.0425584422	0.041396135699999996	0.0401776762	0.0389047167	-0.00930957	0.0203943	0.0124536	-0.000429724	0.00099558	0.0
1492.99560546875	-503.27081298828125	1.13944054	29.89318275	0.96572781	0.11104093000000001	-0.0045856248	0.0346130498	0.0370444281	0.0233503017	0.055434597099999997	-0.0075603504000000005	-0.0057445876	0.028966288	-0.023811224500000002	0.0361388727	0.027653297599999998	0.0119558	0.0524780767	0.0523446626	0.0521225571	0.0518121364	0.051413926500000005	0.0509286021	0.0503569855	0.0497000453	0.0489588946	0.0481347891	0.0472291253	0.0462434375	0.045179396100000005	0.044038803700000004	0.042823593099999994	0.041535823300000003	0.0401776762	0.0387514531	0.0372595704	0.0357045561	0.00253125	-0.0565305	-0.00289611	-0.000291212	0.00099558	0.0
2191.434814453125	766.9169921875	1.58555448	41.59696579	1.33599329	0.20695856	0.0491379596	-0.0297531946	0.0384013534	0.090359765	0.0890751915	0.0774236059	0.0416070749	0.1147799735	0.1372029484	-0.016360168799999998	0.031909699900000005	0.0106732998	0.05246821769999999	0.0523052637	0.0520340485	0.0516551336	0.051169303	0.0505775625	0.049881136799999996	0.04908146730000001	0.0481802092	0.047179228	0.0460805954	0.0448865854	0.043599669400000006	0.042222510899999996	0.040757960499999996	0.0392090495	0.0375789838	0.0358711372	0.0340890448	0.032236395	0.0131032	-0.161071	0.0388466	-0.00105479	0.00123407	0.0
3080.6865234375	2235.10498046875	1.33125567	34.92544556	1.16631031	0.3645816	0.0673176547	-0.0652956166	-0.0131644374	0.0040823376	0.0096997991	0.017714831299999997	0.0515509522	0.0705049118	0.11715858300000001	0.0249424802	-0.0272727289	-0.0181992275	0.052457373499999994	0.0522619363	0.051936746799999996	0.0514826123	0.0509006605	0.050192336	0.0493593975	0.0484039129	0.0473282545	0.0461350927	0.04482739	0.043408392999999997	0.0418816246	0.0402508755	0.038520194300000005	0.0366938778	0.0347764603	0.0327727023	0.0306875785	0.028526265699999998	0.0130261	-0.0971701	-0.0236863	0.00207756	0.0026404	-0.000222734
2999.563232421875	1541.948974609375	1.4990555	39.32766724	1.29033017	0.3769107	0.037187976	-0.021675631400000003	0.0070692729000000004	-0.1029255818	-0.0267849575	-0.0768864732	0.0226508554	-0.029188504900000002	0.0842382434	0.0851949316	-0.0989648122	-0.060573788200000006	0.052445544299999994	0.052214683600000006	0.051830668200000006	0.0512946246	0.050608125	0.049773183	0.04879224769999999	0.047668196399999994	0.046404325999999996	0.0450043437	0.043472355899999995	0.0418128563	0.0400307123	0.0381311513	0.036119745099999996	0.0340023935	0.031785307	0.0294749887	0.027078215200000002	0.024602016600000002	-0.0121095	0.0495231	-0.064419	0.00410953	0.00168365	-0.000520998
2512.846435546875	536.4180297851561	1.36107874	35.70785141	1.16704249	0.20525365	-0.00027249290000000003	-0.026580677200000003	-0.0691813341	-0.0746026115	-0.0025348788000000002	0.023479244700000002	-0.0027225567	-0.0092365487	0.0071047048	0.032535216400000004	-0.0238764591	-0.0307543786	0.0524327303	0.0521635092	0.0517158308	0.0510912267	0.0502918338	0.0493203868	0.0481802092	0.0468752017	0.045409828799999996	0.0437891037	0.0420185712	0.0401042884	0.0380528043	0.0358711372	0.033566751	0.0311475291	0.0286217479	0.0259980486	0.023285407	0.0204931033	0.0126495	0.08341519999999998	-0.09879810000000003	0.00324968	0.00061105	-0.000208979
1926.222900390625	-29.42547607421875	0.881419	23.12399673	0.82250214	0.11787572499999997	-0.009378334200000001	0.0019576759	-0.0438824978	-0.0210058476	0.0279618492	0.0008614743	-0.0104973026	-0.0043289909	-0.014522066699999999	0.0389378712	0.0081450233	-0.0256129188	0.0524189318	0.052108417000000004	0.051592254000000004	0.0508724799	0.0499519354	0.048834253499999994	0.047523845	0.0460258817	0.04434627519999999	0.042491654299999994	0.040469338199999996	0.0382873081	0.0359541754	0.0334791481	0.030871993900000002	0.028143002	0.0253029426	0.022363024	0.0193348487	0.0162303677	0.0159926	-0.0027797	-0.0846301	0.00329458	0.000489634	-9.19005e-05
