WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
0.009902036709193221	3.4653496910943327	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
0.14046419945914754	2.233256703667239	1.28270745	26.34095192	1.01976979	0.08562406089999999	-0.006432294	0.011250173200000001	0.023087236299999998	-0.0230779757	-0.010828276999999999	0.025523216	0.0108917367	-0.0022619499	0.0046902715999999995	-0.0027454909999999996	0.012886556	-0.0330634052	0.0336621981	0.0336621581	0.033662091400000003	0.0336619981	0.0336618781	0.0336617315	0.0336615582	0.0336613582	0.033661131600000005	0.0336608783	0.0336605984	0.0336602917	0.0336599585	0.0336595986	0.033659212	0.0336587987	0.033658358799999996	0.033657892200000004	0.033657399	0.0	1.67109e-05	-0.0280082	-0.0185555	0.000281829	-0.000499044	0.0
0.2921431520571672	1.3992319494296646	1.55096126	31.84966087	1.21739757	0.2256458822	0.0126770027	0.010123649	-0.04714248309999999	-0.0318337687	0.0193097126	0.0340134641	0.0196045226	-0.0199233008	0.0211430081	-0.0185130967	-0.0010225022	0.0440603485	0.033662091400000003	0.0336617315	0.033661131600000005	0.0336602917	0.033659212	0.033657892200000004	0.0336563326	0.033654533	0.0336524936	0.0336502142	0.033647695	0.0336449359	0.033641937000000004	0.0336386982	0.0336352197	0.0336315014	0.0336275434	0.0336233457	0.0336189082	0.0	1.6628699999999995e-05	0.0184416	0.0109783	-0.00214263	-0.000166018	0.000235759
0.6678585225204366	0.758533561416516	1.39103782	28.5655632	1.05046713	0.02592980519999999	0.0161899175	-0.0340435533	0.0046543139	-0.0192340101	0.025247783399999998	0.0041006346999999995	0.007723464100000001	-0.0196754581	-0.0332315199	-0.0049998395000000005	0.0058927243999999995	0.0137090415	0.0336618781	0.0336608783	0.033659212	0.0336568791	0.0336538799	0.0336502142	0.033645882200000005	0.033640883999999996	0.0336352197	0.0336288894	0.0336218931	0.033614231200000004	0.0336059036	0.0335969106	0.0335872523	0.033576929	0.0335659408	0.0335542879	0.0335419707	0.0	3.80339e-05	0.0165865	0.0125501	-0.0019723	-0.000395639	0.000285438
0.16838065469152252	0.34613044524769865	1.00684083	20.67591286	0.83337843	0.1163507998	0.013416691599999999	0.0097965472	0.0337126135	-0.009752171	0.0107646241	0.0184396984	0.0162174192	-0.0051451635	-0.0093698305	-0.0267286952	0.00349446	-0.0311551475	0.0336615582	0.0336595986	0.0336563326	0.0336517604	0.033645882200000005	0.0336386982	0.033630208700000004	0.033620414	0.0336093145	0.0335969106	0.033583202799999996	0.0335681916	0.033551877599999995	0.0335342615	0.033515344	0.0334951256	0.0334736074	0.03345079	0.0334266744	0.0	4.06337e-05	-0.0180083	0.03782	-0.000997407	-0.000347399	0.000178901
0.2524846623188267	0.04743609966535123	1.12078166	23.01573563	0.85252082	0.0730591156	0.0102985542	0.0383708885	-0.009225446	0.0040504782	0.0212762177	0.0157811258	0.0142509685	0.0027071203000000005	0.030919986200000003	-0.0215225498	-0.0187416846	0.0061435155	0.033661131600000005	0.033657892200000004	0.0336524936	0.0336449359	0.0336352197	0.0336233457	0.0336093145	0.0335931271	0.0335747845	0.0335542879	0.0335316387	0.0335068382	0.0334798881	0.03345079	0.0334195459	0.0333861577	0.0333506277	0.033312958	0.033273151200000003	0.0	3.05581e-05	0.00489124	0.0481485	-0.000295296	-0.000261737	0.000187548
0.2443054372862927	0.3674044493517714	1.1905514	24.44848824	0.84592319	0.0952605011	0.0164825527	-0.005859585600000001	-0.0312906904	0.0137890136	-0.0021829866000000002	0.031413621	0.0044447404	0.006017331700000001	0.0001717958	-0.0042443032	-0.0292981512	0.033002677200000004	0.0336605984	0.0336557594	0.033647695	0.0336364059	0.0336218931	0.0336041582	0.033583202799999996	0.0335590288	0.0335316387	0.033501035	0.0334672206	0.0334301989	0.0333899734	0.0333465478	0.0332999264	0.0332501137	0.0331971144	0.033140933500000004	0.0330815766	0.0	5.59942e-05	0.046242	0.0889149	-7.133090000000002e-05	-0.000282393	0.000169811
0.40303955259221214	0.02319000148496786	1.04347873	21.42828751	0.84607375	0.1334348132	0.0083629834	-0.0315648388	-0.0008789877	0.0147451545	0.013181963799999998	0.010631368700000001	-0.0003739222	0.004281427	-0.028915876099999998	0.0009872185000000002	-0.015504397900000001	0.0079528508	0.0336599585	0.0336532	0.033641937000000004	0.0336261708	0.0336059036	0.0335811381	0.033551877599999995	0.0335181261	0.0334798881	0.0334371686	0.0333899734	0.0333383088	0.033282181699999996	0.0332215997	0.0331565708	0.033087103799999996	0.0330132079	0.032934893	0.0328521697	0.0	1.5736e-05	-0.00142556	0.0757853	0.00100771	-0.0	0.000260325
0.8183892322799068	1.0346300426430788	1.3256762	27.22333527	1.01913166	0.1589159699	0.0026530033000000002	-0.0060417066	0.02681807	-0.0132762282	0.035219645200000003	-0.0122822221	0.0017831426000000001	-0.0218975341	-0.0205957914	0.0028158671999999997	0.013746815400000001	-0.0153732526	0.033659212	0.0336502142	0.0336352197	0.033614231200000004	0.0335872523	0.0335542879	0.033515344	0.0334704273	0.0334195459	0.0333627089	0.0332999264	0.0332312096	0.0331565708	0.0330760232	0.0329895812	0.0328972602	0.0327990767	0.0326950481	0.032585193	0.0	3.33159e-05	-0.0113149	-0.00617779	-4.86312e-05	-0.000274501	0.000250248
0.9355898056045601	1.2258160323331344	1.32683015	27.24703026	1.09256911	0.2025958159	-0.0125021777	0.0309744738	0.0166511676	-0.007440707800000001	0.0113713043	0.0375605849	-0.0066747518999999995	-0.025604055499999997	0.019307163999999998	-0.0317166438	0.0069879982	-0.0272998939	0.033658358799999996	0.0336468019	0.0336275434	0.033600587599999995	0.0335659408	0.0335236108	0.0334736074	0.0334159419	0.0333506277	0.0332776796	0.0331971144	0.0331089504	0.0330132079	0.0329099088	0.0327990767	0.032680737	0.0325549167	0.0324216448	0.0322809516	0.0	-0.00233696	0.00561596	0.0848979	-0.00158019	5.29396e-23	0.000211928
