WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	X	Y	Z	RotX	RotY	RotZ
-3248.812255859375	-2241.30419921875	n/a	n/a	n/a	n/a	-0.0064813105	-0.0090697928	0.0496520179	-0.0197394602	-0.0565701188	-0.0117693647	-0.0011848496	-0.11289703599999999	0.00047077	-0.0176157064	0.0117101876	-0.0759871458	0.052522449900000004	0.05252208	0.0525214637	0.0525206007	0.0525194913	0.052518135300000005	0.05251653269999999	0.0525146837	0.05251258809999999	0.052510246	0.052507657400000005	0.052504822400000005	0.0525017408	0.052498412800000005	0.0524948384	0.052491017599999995	0.0524869503	0.0524826367	0.0524780767	0.0524732703	-0.000169936	0.0726466	-0.0675604	-0.000415374	-0.00110546	-0.000403131
-5590.5517578125	-2894.0966796875	1.47570646	38.2543335	1.22929347	0.06892577159999999	0.0162544516	-0.006999827199999999	0.0588550468	0.0963560942	-0.0119568778	-0.018586043700000002	0.0138921275	-0.0252824519	-0.0887004453	-0.0021911963	0.0369802349	-0.0554646276	0.0525214637	0.052518135300000005	0.05251258809999999	0.052504822400000005	0.0524948384	0.0524826367	0.05246821769999999	0.052451582000000004	0.0524327303	0.0524116635	0.0523883824	0.052362887999999996	0.0523351814	0.0523052637	0.0522731362	0.0522388004	0.0522022575	0.0521635092	0.0521225571	0.0520794029	-7.59644e-05	0.0726901	-0.0187037	-0.000750476	-0.00104193	-0.000403131
-4560.322265625	-1756.076416015625	1.28570569	33.32899475	1.16331589	0.14079036439999998	0.0416780916	0.0132662457	0.0633115045	0.0144167651	0.0797477607	0.0075063064	0.0375475261	-0.0551129142	-0.05034323809999999	0.09354535900000001	0.035952615800000004	0.0126878473	0.0525194913	0.052510246	0.0524948384	0.0524732703	0.052445544299999994	0.0524116635	0.052371632	0.052325454400000006	0.0522731362	0.052214683600000006	0.0521501033	0.0520794029	0.0520025909	0.051919676	0.051830668200000006	0.0517355778	0.051634415999999995	0.0515271947	0.051413926500000005	0.0512946246	0.0133121	0.0529834	0.0145332	-0.000750476	-0.000290745	0.000334858
-3463.21826171875	-1979.087646484375	1.18330348	30.67444992	0.97337317	0.07915684669999999	0.015020631100000001	0.0576886267	0.0378121404	-0.045274925199999996	0.0474289314	-0.0211459747	0.016587456100000002	-0.09947496619999999	-0.029319723500000002	0.0800991309	0.06736184719999999	0.056115608399999996	0.05251653269999999	0.052498412800000005	0.05246821769999999	0.0524259541	0.052371632	0.0523052637	0.052226864500000005	0.0521364526	0.0520340485	0.051919676	0.051793361399999994	0.0516551336	0.0515050244	0.0513430685	0.051169303	0.050983768	0.050786505999999995	0.0505775625	0.0503569855	0.0501248258	-9.34017e-05	0.061214	0.0102826	-0.000750476	-0.00109227	7.09801e-05
-6409.2080078125	-3504.005126953125	0.86871952	22.51957703	0.90489018	0.1147510067	-0.0004374358	0.0361100856	0.0375191624	-0.0079113688	0.0269841886	0.0021432962	-0.0042625489	-0.0031357021000000002	-0.0183869247	0.0359078745	0.0536965073	0.0291664875	0.05251258809999999	0.0524826367	0.0524327303	0.052362887999999996	0.0522731362	0.0521635092	0.0520340485	0.05188480349999999	0.0517158308	0.0515271947	0.051318967	0.0510912267	0.0508440606	0.0505775625	0.0502918338	0.04998698309999999	0.04966312639999999	0.0493203868	0.0489588946	0.048578787199999994	0.0116425	0.094525	-0.0163516	-0.000171823	-0.00109227	-0.000211765
-6716.572265625	-4308.82861328125	0.98560792	25.54964447	0.90877634	0.07258534999999999	-0.0023476284	0.0684385358	-0.0493883542	-0.0221333279	0.0044134356	-0.036084513900000004	-0.0048354976000000004	0.0182842832	0.0043388559	0.0103407663	0.0402014303	0.046719859800000006	0.052507657400000005	0.0524629187	0.0523883824	0.0522840908	0.0521501033	0.0519864958	0.051793361399999994	0.051570809599999996	0.051318967	0.051037976500000005	0.0507279978	0.050389206900000004	0.0500217962	0.0496259744	0.0492019664	0.0487500129	0.0482703707	0.0477633121	0.0472291253	0.0466681135	0.0163927	0.0774788	-0.042139	0.000196272	-0.00121255	-0.000200109
-6674.15576171875	-5234.33984375	0.98697847	25.58517265	0.92159283	0.059122914999999984	-0.008890495	0.056533962400000005	-0.0564849937	0.007008434399999999	0.008812322	-0.013409652	-0.0088196621	0.0172606766	0.020977721	-0.0412692667	0.038693939100000005	0.034825733399999996	0.0525017408	0.0524392604	0.0523351814	0.052189586399999995	0.0520025909	0.0517743432	0.0515050244	0.051194848200000004	0.0508440606	0.050452939800000006	0.0500217962	0.0495509717	0.0490408399	0.0484918053	0.0479043036	0.0472788008	0.0466157931	0.045915806399999995	0.045179396100000005	0.044407146200000004	0.0286028	0.06885810000000002	-0.0527752	0.000367239	-0.00149231	-9.77177e-05
-7984.0205078125	-6040.85107421875	1.01510012	26.31416321	0.8660109	0.045235365	-0.0086413536	0.028147310099999996	-0.043825368499999996	-0.0087892729	-0.0061797392	0.0021206581	-0.0081300129	0.066805745	0.0244488694	-0.0217441521	0.0021887953	0.0254648014	0.0524948384	0.0524116635	0.0522731362	0.0520794029	0.051830668200000006	0.0515271947	0.051169303	0.050757370999999996	0.0502918338	0.049773183	0.0492019664	0.048578787199999994	0.0479043036	0.047179228	0.046404325999999996	0.045580416	0.0447083683	0.0437891037	0.042823593099999994	0.0418128563	0.0317882	0.0600315	-0.0713374	0.000449875	-0.00159807	-0.000202545
-6109.072265625	-3955.7373046875	0.85046345	22.04633141	0.98102117	0.08741044999999999	-0.010416675799999999	-0.0151912431	-0.049284113399999996	0.0102580341	0.0090052884	-0.0012122307000000001	-0.0087012643	-0.0103861622	0.0195746422	-0.030809987400000002	-0.0186813418	0.0009387252	0.0524869503	0.0523801301	0.0522022575	0.0519535737	0.051634415999999995	0.0512452175	0.050786505999999995	0.0502589037	0.04966312639999999	0.0489999822	0.0482703707	0.0474752815	0.0466157931	0.0456930715	0.0447083683	0.0436630192	0.0425584422	0.041396135699999996	0.0401776762	0.0389047167	0.0181067	0.0577661	-0.0487125	-0.000375358	-0.00168119	-0.000134125
-6274.34326171875	-4376.77978515625	0.85211378	22.08911133	0.85516405	0.08232605499999998	-0.008350599	-0.0381799901	-0.0243829494	0.0170622888	-0.0091473112	-0.0069516620999999995	-0.0085737212	0.0063992877	0.0031358416999999997	-0.0263297018	-0.0585950179	0.0069959204	0.0524780767	0.0523446626	0.0521225571	0.0518121364	0.051413926500000005	0.0509286021	0.0503569855	0.0497000453	0.0489588946	0.0481347891	0.0472291253	0.0462434375	0.045179396100000005	0.044038803700000004	0.042823593099999994	0.041535823300000003	0.0401776762	0.0387514531	0.0372595704	0.0357045561	0.0268771	0.0835268	-0.0724049	2.14291e-05	-0.00159807	-0.00013198100000000004
